John Guthrie [1293]: (-0.06188030830511623, 0.4679334994880371) -- 5
Charles Heiser [1422]: (-0.06173759992379013, 1.1229620897197086) -- 1
Bud Laabs [1824]: (-0.06162670095179551, 0.7760824832647206) -- 2
William Bertka [231]: (-0.06108456728478012, 0.5312652775369693) -- 4
Rube Cashman [521]: (-0.06085138073188767, 0.6231353039926524) -- 3
Derrin Hansen [1342]: (-0.06037310063570289, 1.1243265890077958) -- 1
Wayne Brent [341]: (-0.06037310063570289, 1.1243265890077958) -- 1
Bobby Hurley [1576]: (-0.06037310063570289, 1.1243265890077958) -- 1
Dennis Harp [1360]: (-0.05880164213637917, 0.778907542080137) -- 2
Chris Holtmann [1522]: (-0.058646490155048636, 0.6253401945694914) -- 3
Eddie Chinske [557]: (-0.058607513533405764, 1.126092176110093) -- 1
Frank Root [2760]: (-0.058523178265397796, 0.42512844474462963) -- 6
Steve Patterson [2479]: (-0.057990254441644185, 0.5343595903801052) -- 4
George Hill [1468]: (-0.05772074723626597, 0.6262659374882741) -- 3
Weenie Miller [2220]: (-0.05731110272222692, 0.3904632911480731) -- 7
H.W. Maloney [2005]: (-0.05646078900980728, 0.7812483952067089) -- 2
Larry Smith [2966]: (-0.05477403812561421, 0.6292126465989258) -- 3
Fred Broderick [356]: (-0.054418810338990764, 1.1302808793045078) -- 1
Walter Davis [772]: (-0.053888306360210914, 1.1308113832832878) -- 1
Jack Kvancz [1821]: (-0.05311189733132421, 0.5392379474904252) -- 4
H.H. Walters [3296]: (-0.052988250344570914, 0.5393615944771785) -- 4
Shawn Finney [1046]: (-0.05293392159047, 0.47687988620268335) -- 5
Mike Garland [1157]: (-0.05262638768055605, 0.631360297043984) -- 3
K.E. Hines [1479]: (-0.05068317815508272, 1.134016511488416) -- 1
Isiah Thomas [3144]: (-0.05045023659508924, 0.6335364481294508) -- 3
Cliff Wettig [3357]: (-0.048194643279933835, 0.6357920414446062) -- 3
Kennon Mott [2290]: (-0.04813215774691937, 1.1365675318965793) -- 1
King Rice [2686]: (-0.048089055726740604, 0.6358976289977994) -- 3
Warren Steller [3032]: (-0.047971146596897274, 1.1367285430466014) -- 1
Rob Flaska [1067]: (-0.04784268276034709, 0.636144001964193) -- 3
Ernest Willis [3423]: (-0.04743966518103082, 1.137260024462468) -- 1
Eli Butler [442]: (-0.04743966518103082, 1.137260024462468) -- 1
Armin Fischer [1049]: (-0.04685244945916983, 0.4829613583339835) -- 5
Carl Wise [3450]: (-0.046670389085731734, 0.7910387951307845) -- 2
Gregg Nibert [2360]: (-0.04659862986585031, 0.5457512149558991) -- 4
Samuel Sezak [2888]: (-0.046523779343717264, 0.7911854048727989) -- 2
Bo Sherman [2906]: (-0.046337574883099086, 1.1383621147603997) -- 1
Harry Zimmerman [3509]: (-0.046297213242802004, 1.1384024764006968) -- 1
Frank Gullum [1290]: (-0.04625100521895692, 0.7914581789975592) -- 2
Jim Haney [1338]: (-0.04608340125422458, 0.48373040653892874) -- 5
R.C. Madison [1986]: (-0.0456609338597177, 0.5466889109620316) -- 4
Ron Nord [2375]: (-0.045567654034041616, 0.4380839689759858) -- 6
Bob Rupert [2788]: (-0.04511158113567865, 0.6388751035888613) -- 3
Brad Snyder [2981]: (-0.044834966293088974, 0.4849788415000644) -- 5
Jimmy Littleton [1918]: (-0.04456345536435363, 0.6394232293601865) -- 3
Rob Murphy [2315]: (-0.04445248481930786, 0.6395341999052322) -- 3
Kevin Willard [3391]: (-0.04357412944521577, 0.4042002644250842) -- 7
Clark Ballard [127]: (-0.04336935354236082, 0.6406173311821792) -- 3
Chick Doak [829]: (-0.043174011346007624, 0.7945351728705086) -- 2
Cleveland Edwards [943]: (-0.04286179021424086, 1.141837899429258) -- 1
Doug Durham [910]: (-0.04286179021424086, 1.141837899429258) -- 1
Herbert Raubenheimer [2635]: (-0.042252028005694, 0.7954571562108221) -- 2
Randy Albrecht [27]: (-0.04216555608723099, 0.641821128637309) -- 3
Larry Van Eman [3232]: (-0.04213906457287325, 0.550210780248876) -- 4
M.A. Moenck [2239]: (-0.041860157970966816, 0.7958490262455493) -- 2
Jesse Fatherree [1018]: (-0.0413294366584841, 1.1433702529850147) -- 1
Joseph Heyer [1452]: (-0.04096557608995144, 0.7967436081265648) -- 2
Bill Boelter [280]: (-0.04062550362254699, 0.407148890247753) -- 7
Donnie Marsh [2022]: (-0.039899921991180476, 0.5524499228305688) -- 4
Murray Satterfield [2818]: (-0.03987782180898186, 0.6441088629155582) -- 3
D.W. Draper [875]: (-0.039607473892995904, 0.6443792108315441) -- 3
P.A. Larned [1854]: (-0.038778416250320746, 1.1459212733931778) -- 1
Tom Sanders [2813]: (-0.03779954493638377, 0.5545502998853655) -- 4
Charles McCabe [2062]: (-0.03681259940041759, 0.6471740853241225) -- 3
Dale Waters [3313]: (-0.036567655027345075, 0.44708396798268235) -- 6
Bill Cofield [600]: (-0.03524897462365531, 0.4484026483863721) -- 6
Foxy Flumere [1078]: (-0.035095731936542696, 0.6488909527879974) -- 3
Ric Cobb [592]: (-0.03501187250273752, 0.5573379723190118) -- 4
Chuck Driesell [882]: (-0.03481720870380389, 0.5575326361179455) -- 4
Earl Ford [1087]: (-0.034526715570048716, 1.1501729740734499) -- 1
Gregg Polinsky [2551]: (-0.03414802610574258, 0.5582018187160067) -- 4
Merle Wagoner [3272]: (-0.034069799585270316, 0.3847847925229878) -- 8
F.G. Beyerman [236]: (-0.03310922189459639, 0.450542401115431) -- 6
Leonard Hughes [1555]: (-0.03262704719807846, 0.8050821370184378) -- 2
Fred Ostergren [2444]: (-0.03210888096632769, 1.152590808677171) -- 1
Orlando Early [923]: (-0.03169266157515127, 0.4981211462180021) -- 5
Charles Ramsey [2628]: (-0.03163110019202173, 0.45202052281800564) -- 6
Bud Haerr [1302]: (-0.03134067251932243, 0.5610091723024269) -- 4
John Sneed [2977]: (-0.030765213703313976, 0.5615846311184354) -- 4
Bob Ruess [2785]: (-0.03066321911163472, 0.8070459651048815) -- 2
Reggie Minton [2231]: (-0.030135729485895282, 0.2571961502221404) -- 17
Sidney Lowe [1945]: (-0.029568403817564815, 0.5002454039755886) -- 5
Floyd Egan [950]: (-0.029398809795332936, 0.8083103744211833) -- 2
Leonard Palmer [2456]: (-0.029140996605323932, 0.6548456881192162) -- 3
Burton Rix [2714]: (-0.028239334508843805, 0.5641105103129056) -- 4
Luther Riley [2704]: (-0.02818535460131999, 0.6558013301232201) -- 3
Mack Saxon [2827]: (-0.027928276592809637, 0.4557233464172178) -- 6
Curly Movold [2293]: (-0.027723994481613334, 1.1569756951618855) -- 1
R.H. Drake [874]: (-0.02725377388018657, 0.6567329108443535) -- 3
Danny Roberts [2719]: (-0.027089324509245394, 0.6568973602152947) -- 3
Richard Fox [1106]: (-0.026937971365551983, 0.36796192518228094) -- 9
Craig Hodges [1494]: (-0.02666090037497365, 0.8110482838415425) -- 2
Woody West [3352]: (-0.02645837195353229, 1.1582413176899664) -- 1
Jack Murphy [2313]: (-0.026395631779940754, 0.8113135524365754) -- 2
Ron DeCarli [783]: (-0.026309861093526954, 0.6576768236310131) -- 3
James Brown [375]: (-0.025195120623928535, 0.6587915641006115) -- 3
Lyman Frimodig [1130]: (-0.025124195758101264, 0.8125849884584149) -- 2
James Walker [3283]: (-0.02428505705571865, 0.5680647877660308) -- 4
Joe Meehan [2169]: (-0.023488945849754694, 0.8142202383667615) -- 2
Locke Brown [380]: (-0.02348756937264751, 1.1612121202708512) -- 1
Buck Dixon [827]: (-0.02329339230177524, 0.814415791914741) -- 2
Warren Mitchell [2237]: (-0.022377675157954857, 0.46127394785207254) -- 6
Wilbur Tisdale [3178]: (-0.02215094420614422, 0.815558240010372) -- 2
Charlton Young [3494]: (-0.02135047260621664, 0.5709993722155327) -- 4
Jerry Nissen [2368]: (-0.020875178572888398, 0.571474666248861) -- 4
Forest Rees [2655]: (-0.01993605171830104, 1.1647636379251978) -- 1
Dennis Grady [1236]: (-0.019886076705807332, 1.1648136129376914) -- 1
James Stewart [3047]: (-0.019867575415434546, 0.8178416088010816) -- 2
Julie Bescos [232]: (-0.019101437178437264, 1.1655982524650614) -- 1
Ron Gerlufsen [1177]: (-0.01680659074463614, 0.5130072170485172) -- 5
Jeep Clark [573]: (-0.016666145839542845, 0.5131476619536105) -- 5
Duce Belford [191]: (-0.015820611078077446, 0.46783101193195) -- 6
Michael Hopkins [1529]: (-0.01577692388456986, 0.5765729209371795) -- 4
Tom O'Neill [2410]: (-0.015393748427906279, 0.4682578745821211) -- 6
Pop Gaines [1138]: (-0.015282841467357533, 0.5770670033543919) -- 4
Kevin Billerman [246]: (-0.014962110614646862, 0.6690245741098932) -- 3
Dick Schultz [2862]: (-0.014882329106739811, 0.5774675157150095) -- 4
Boydson Baird [117]: (-0.01484893812632937, 0.4040056539819287) -- 8
Joseph Daher [727]: (-0.014614128918201186, 0.6693725558063388) -- 3
Larry Gipson [1205]: (-0.013732177268786838, 0.5160816305243665) -- 5
George McCaa [2061]: (-0.012905466945139832, 0.6710812177794002) -- 3
Joe Markham [2017]: (-0.012639699894213097, 1.1720599897492856) -- 1
Robert Warren [3308]: (-0.012290707907063325, 0.6716959768174767) -- 3
Bob Conibear [625]: (-0.012252291334090337, 0.6717343933904497) -- 3
Bill Trumbo [3199]: (-0.012188480707054472, 0.6717982040174856) -- 3
Virgil Ballard [128]: (-0.010071363809091127, 1.1746283258344077) -- 1
H.A. Lorenz [1941]: (-0.009188865358901954, 0.47446275765112544) -- 6
Danny Miller [2206]: (-0.006943297449929858, 0.4408310964203701) -- 7
Joe Ryan [2797]: (-0.0064506940170517, 0.4772009289929757) -- 6
Larry Chapman [544]: (-0.006396315557832322, 0.6775903691667078) -- 3
Thomas Trotter [3196]: (-0.006050488807258281, 0.5862993560144911) -- 4
Rob Judson [1694]: (-0.0060202866566175794, 0.4776313363534098) -- 6
Stuart Clark [579]: (-0.005805557297547059, 0.5240082504956063) -- 5
Denny Huston [1580]: (-0.004617886823327977, 0.6793687979012121) -- 3
Melvin Watkins [3316]: (-0.004522983802026148, 0.41433160830623195) -- 8
Neil Dougherty [862]: (-0.004329229975561483, 0.4793223930344659) -- 6
Pat Skerry [2939]: (-0.004263624081673079, 0.679723060642867) -- 3
Allen Van Winkle [3235]: (-0.0034223624383394324, 0.5889274823834099) -- 4
Frank Bridges [348]: (-0.00286283860606662, 0.4807887844039608) -- 6
George Taylor [3125]: (-0.0027721625261690197, 0.5895776822955803) -- 4
Charlie Brown [367]: (-0.0022961505498165224, 0.8354130336666996) -- 2
David Connelly [630]: (-0.002194791564961107, 0.416659800543297) -- 8
Henry Swasey [3097]: (-0.001987570877951955, 0.4816640521320754) -- 6
Alan Major [2002]: (-0.001692035783000534, 0.5906578090387489) -- 4
Dick DiBiaso [812]: (-0.0015494266270258406, 0.44622496724327415) -- 7
Michael Grant [1242]: (-0.0014825824685708588, 0.8362266017479454) -- 2
Robert Washington [3310]: (-0.0014394383282667067, 0.6825472463962734) -- 3
Red Lawson [1868]: (-0.001252046842954574, 0.3153722635044306) -- 14
Ivens Jones [1669]: (-0.0012405666322958808, 0.8364686175842203) -- 2
Ralph Glaze [1210]: (-0.0011171771008418319, 0.44665721676945813) -- 7
James Carter [512]: (-9.935685003884531E-4, 0.48265805450963895) -- 6
Joe Pasternack [2475]: (-7.844536542205294E-4, 0.6832022310703195) -- 3
Frank Selvy [2881]: (-5.742489832080144E-4, 0.5917755958385413) -- 4
Ron Rainey [2625]: (7.74528700728444E-4, 0.39567442524856133) -- 9
Dutch Clark [572]: (0.0010111146949104421, 0.5308249224880638) -- 5
Pop Hedden [1416]: (0.001307337694337829, 0.8390165219108541) -- 2
John Linn [1911]: (0.001435999234964791, 0.8391451834514809) -- 2
Noble Clay [580]: (0.0016351630141807072, 0.839344347230697) -- 2
Paul Gregory [1271]: (0.0016620545103631923, 0.4205166466186213) -- 8
Rodney Terry [3135]: (0.0017710424338941988, 0.6857577271584343) -- 3
Elmer Mitchell [2232]: (0.001818375065188449, 0.8395275592817046) -- 2
R. H. Peters [2512]: (0.0018753765259021393, 0.8395845607424184) -- 2
Jim Boone [291]: (0.0018878009918891214, 0.39678769753972204) -- 9
Ted Petoskey [2516]: (0.001902094160567358, 0.5317159019537208) -- 5
Scotty McDonald [2112]: (0.0024141471671706993, 0.6864008318917107) -- 3
Ricky Byrdsong [447]: (0.0024852090381427827, 0.39738510558597573) -- 9
Amos Alonzo Stagg [3010]: (0.0028882504163458833, 1.1875879400598446) -- 1
Bob Hawking [1395]: (0.0032965107757444434, 0.48694813378577184) -- 6
Win Carlson [495]: (0.004323051804396294, 0.4520974456746963) -- 7
Sean Sutton [3093]: (0.004491354457502705, 0.8422005386740189) -- 2
John Brickels [345]: (0.005068616197946352, 0.6890553009224865) -- 3
Earl Pomeroy [2557]: (0.005124952231249036, 0.5974747970529983) -- 4
Ken Simendinger [2927]: (0.005283291272925261, 1.189982980916424) -- 1
Clemon Johnson [1642]: (0.0059659390522360245, 0.6899526237767761) -- 3
Wallace Wade [3268]: (0.006295108490544321, 0.8440042927070606) -- 2
Roy McArthur [2056]: (0.006479490245768993, 0.5362932980389223) -- 5
Tommy Nolan [2372]: (0.00676005382376077, 0.5991098986455101) -- 4
Norm Picou [2531]: (0.007628576945117371, 0.8453377611616335) -- 2
Van Sweet [3101]: (0.00785278397073616, 0.3364293591273446) -- 13
Dan Raskin [2633]: (0.008576575729429603, 0.600926420551179) -- 4
Rod Baker [121]: (0.009147233669845767, 0.49279885667987317) -- 6
William Kenyon [1747]: (0.009530689356595567, 0.49318231236662297) -- 6
Mike McLeese [2148]: (0.009871243638848282, 0.6022210884605976) -- 4
Tynes Hildebrand [1460]: (0.010285751696275325, 0.6026355965180247) -- 4
Bob Kinnan [1767]: (0.010332370191993567, 0.602682215013743) -- 4
Norm Cooper [655]: (0.010340346378749365, 0.6943270311032894) -- 3
Harry Haring [1354]: (0.011057082465766754, 0.6950437671903068) -- 3
Russel Meredith [2182]: (0.01120045103623879, 1.1959001406797376) -- 1
Harry Booth [292]: (0.011417597836483051, 0.6037674426582325) -- 4
Dixon Foster [1100]: (0.011480987283200295, 0.6038308321049497) -- 4
Ralph Palmer [2457]: (0.01167700081583456, 1.1963766904593331) -- 1
Tubby Raskin [2634]: (0.012294540762421258, 0.6046443855841706) -- 4
Ernest Blood [275]: (0.01244057433992729, 1.1971402639834259) -- 1
Kilduff [1759]: (0.012913313072987487, 1.1976130027164862) -- 1
John Lavin [1864]: (0.01304363451104637, 0.46081802838134633) -- 7
Ed Conroy [642]: (0.013487515693434565, 0.4323421078016927) -- 8
Earl Jackson [1598]: (0.013710761238856728, 1.1984104508823554) -- 1
Kurt Kanaskie [1701]: (0.014885177146549772, 0.46265957101684974) -- 7
Tommy Suitts [3081]: (0.015658244039653046, 0.49930986704968044) -- 6
Willie McCarter [2072]: (0.01566193175955094, 0.8533711159760671) -- 2
Gus Morrow [2283]: (0.016233879867433132, 0.6085837246891825) -- 4
Sidney Moncrief [2245]: (0.016770676350889135, 1.2014703659943877) -- 1
Fred Mesmer [2186]: (0.018464642885310717, 0.46623903675561074) -- 7
Fred Hengeveld [1432]: (0.019004143186113764, 0.7029908279106538) -- 3
Russell Wilson [3437]: (0.019571036997650504, 0.7035577217221906) -- 3
Fred Overton [2447]: (0.01978460420629169, 0.612134449028041) -- 4
R.A. Fuller [1132]: (0.019895053137434338, 1.204594742780933) -- 1
Robert Muth [2326]: (0.019895053137434338, 1.204594742780933) -- 1
R.S. Hayes [1404]: (0.01991874878392208, 0.8576279330004383) -- 2
Ed Walker [3280]: (0.019998844997995757, 0.5498126527911491) -- 5
Mark Adams [14]: (0.02047580461936027, 0.5502896124125136) -- 5
Marty Marbach [2014]: (0.02050828539350924, 0.5503220931866626) -- 5
Edgar Diddle [820]: (0.0210069646720345, 0.504658587682062) -- 6
Craig Esherick [986]: (0.021454466885565404, 0.5051060898955928) -- 6
Tony Benford [208]: (0.021723383267938934, 0.8594325674844552) -- 2
Robert Hubbard [1545]: (0.022081401459309202, 0.7060680861838493) -- 3
John Menton [2179]: (0.02303477056286607, 1.2077344602063649) -- 1
William Alexander [33]: (0.023092387125895897, 0.6154422319476452) -- 4
Howie Evans [998]: (0.02325381358256029, 0.7072404983071003) -- 3
Jene Davis [759]: (0.02343922113792629, 0.7074259058624663) -- 3
Carl Hanson [1345]: (0.023592184163757857, 1.2082918738072566) -- 1
Anthony Kuolt [1818]: (0.02370724510442135, 0.7076939298289614) -- 3
Nelson Norgren [2378]: (0.024323929855810028, 0.27135089147542246) -- 23
Stewart Way [3325]: (0.02433371710727883, 0.862042901323795) -- 2
Bo Ellis [962]: (0.02439772138267543, 0.5542115291758287) -- 5
William Ritter [2711]: (0.024539816941589243, 0.6168896617633386) -- 4
Babe Brown [365]: (0.024664887956845016, 0.6170147327785944) -- 4
Bob Wade [3266]: (0.024738039551075952, 0.7087247242756161) -- 3
Howard Moore [2260]: (0.025937747734420702, 0.61828759255617) -- 4
Clint Bryant [404]: (0.02648450598498664, 0.7104711907095267) -- 3
Ray Dauber [742]: (0.026567239693978978, 0.4012021759507839) -- 10
Sil Cornachione [661]: (0.02669777422586972, 1.2113974638693685) -- 1
Don Knodel [1786]: (0.027314149921941144, 0.44616874203019924) -- 8
Kevin McKenna [2135]: (0.027318326412305804, 0.7113050111368459) -- 3
Earl Abell [4]: (0.027339993108378924, 0.8650491773248952) -- 2
Roy Heckman [1415]: (0.028207963216172416, 0.5580217710093258) -- 5
Phil Rowe [2779]: (0.02869716144012896, 0.5123487844501564) -- 6
Paul Calvert [462]: (0.029408396597460196, 0.6217582414192095) -- 4
John Frankie [1112]: (0.029942653234464156, 0.6222924980562135) -- 4
Frank Truitt [3198]: (0.030222075055273218, 0.42512197160310616) -- 9
Allen Snyder [2980]: (0.030404646196214746, 1.2151043358397136) -- 1
J.F. Haddow [1301]: (0.03083856097535209, 1.2155382506188508) -- 1
Tom Haggerty [1307]: (0.031089975519236368, 0.8687991597357525) -- 2
Russell Berry [229]: (0.03118632028648416, 0.6235361651082335) -- 4
John Stewart [3049]: (0.031202735970514484, 0.40583767222731937) -- 10
Bob Stevens [3036]: (0.03144904052929756, 0.4503036326375557) -- 8
Ralph Pedersen [2493]: (0.03165799641789166, 0.4794323902881916) -- 7
Hugo Bezdek [237]: (0.03227169200410346, 0.6246215368258528) -- 4
Mac Duckworth [891]: (0.032282264677031325, 0.5620960724701847) -- 5
Ray Ellerman [960]: (0.032337805237985406, 0.8700469894545015) -- 2
George Pyle [2607]: (0.03234315237847507, 0.7163298371030151) -- 3
Gary Moss [2288]: (0.032344024064661525, 0.7163307087892016) -- 3
Randy Brown [386]: (0.032420798647388616, 0.8701299828639049) -- 2
Will Wade [3269]: (0.03265015517825065, 1.2173498448217495) -- 1
Nicholas McDevitt [2104]: (0.03265015517825065, 1.2173498448217495) -- 1
John Birkett [249]: (0.03267160905486066, 0.62502145387661) -- 4
Ed Murphy [2310]: (0.03279599025651897, 0.5164476132665463) -- 6
Presbyterian_UNKNOWN_COACH: (0.03302779868278238, 1.2177274883262812) -- 1
Jimmy DuBose [889]: (0.03308887843669278, 0.870798062653209) -- 2
Buddy O'Grady [2401]: (0.03366568695529587, 0.717652371679836) -- 3
Archie Miller [2203]: (0.033944822913472894, 0.717931507638013) -- 3
Joseph Fogarty [1081]: (0.03412386621585356, 0.6264737110376029) -- 4
Dan Glines [1212]: (0.03509129227931623, 0.5649051000724696) -- 5
Carl Merner [2184]: (0.035662630160806286, 0.7196493148853463) -- 3
Jay Smith [2961]: (0.0359034286591714, 0.4308033252070043) -- 9
Johnny Edwards [947]: (0.03639267014831049, 1.2210923597918093) -- 1
Lamar Hoover [1527]: (0.037297146225180766, 0.6296469910469301) -- 4
Dave Benaderet [201]: (0.037331452900066286, 0.5209830759100937) -- 6
Sam Williams [3415]: (0.03810255303315507, 0.5679163608263085) -- 5
Larry Conover [638]: (0.03860253613063158, 1.2233022257741304) -- 1
Clarence Andersen [56]: (0.04066921741555146, 0.8783784016320677) -- 2
Robert Morris [2273]: (0.04162036924538701, 0.48939476311568697) -- 7
Mike Donahue [844]: (0.04264178648703923, 0.46149637859529735) -- 8
Clay Sutherland [3089]: (0.04284307810331031, 0.4906174719736103) -- 7
Clarence Glass [1208]: (0.04380648655133135, 0.7277931712758714) -- 3
Marty Karow [1704]: (0.04398249137220747, 0.4628370834804656) -- 8
John Macklin [1979]: (0.044297065065595, 0.7282837497901351) -- 3
Thomas Foley [1085]: (0.04440754108639611, 0.5742213488795495) -- 5
Anthony Packer [2451]: (0.044611103950018355, 0.34078602636089306) -- 16
Jimmy Virdmontes [3255]: (0.04488787952149248, 0.6372377243432419) -- 4
Adolph Lewandowski [1899]: (0.045180377265109234, 0.41981531352191415) -- 10
Tom Smith [2973]: (0.04534920088537192, 0.5751630086785253) -- 5
William Lidston [1906]: (0.04588514168246416, 0.7298718264070042) -- 3
Walter Mace [1974]: (0.04594475044755614, 0.8836539346640724) -- 2
Stewart Holcomb [1504]: (0.0460263602726943, 0.8837355444892105) -- 2
Vernon Haynes [1407]: (0.046313690157305576, 0.7303003748818456) -- 3
Howard Jackson [1601]: (0.04684275402387067, 0.8845519382403868) -- 2
George Bond [287]: (0.04744489627803655, 0.639794741099786) -- 4
Bud Smith [2951]: (0.0483687180525022, 1.2330684076960008) -- 1
Billy McCann [2070]: (0.04840419166553395, 0.40560458801080457) -- 11
Gene Roberti [2716]: (0.04849957977545721, 0.5783133875686106) -- 5
Gerry Gimelstob [1202]: (0.048671558133842, 0.6410214029555914) -- 4
Jerry DeGregorio [788]: (0.04913066639002972, 0.8868398506065459) -- 2
John Wade [3267]: (0.04984639537650992, 0.5796602031696633) -- 5
Jim Duplantier [908]: (0.049924382729136046, 0.46877897483739417) -- 8
Harry Adams [11]: (0.049928294780463345, 0.7339149795050034) -- 3
Ernie McCoy [2091]: (0.05000948261499377, 0.6423593274367432) -- 4
W.J. Rothensies [2774]: (0.050074397602493104, 1.2347740872459918) -- 1
Armstrong_UNKNOWN_COACH: (0.05077283175817626, 1.2354725214016749) -- 1
James Maloney [2006]: (0.05119887731736383, 0.7351855620419039) -- 3
Troy Bledsoe [271]: (0.05158040936116137, 0.5352320323711888) -- 6
Clyde Carpenter [502]: (0.05182193431935489, 1.2365216239628536) -- 1
Rex Alexander [32]: (0.05190504476822594, 0.6442548895899753) -- 4
Sidney Winters [3449]: (0.051948494226947084, 0.8896576784434633) -- 2
George Lewis [1901]: (0.052363685621995726, 0.8900728698385119) -- 2
Bill Wendt [3346]: (0.05248298750957631, 0.8901921717260926) -- 2
Stanley Ward [3302]: (0.05264554273861974, 0.35853368728837753) -- 15
Ben Clemmons [585]: (0.0550208208778063, 0.7390075056023464) -- 3
Joey Cantafio [474]: (0.05609511744388965, 0.4132955137891603) -- 11
Edward Miller [2207]: (0.05613500366309909, 1.240834693306598) -- 1
Ted Shipkey [2911]: (0.05624609935543262, 0.7402327840799727) -- 3
Dick Campbell [468]: (0.056282987520656524, 0.5399346105306839) -- 6
Wade Houston [1538]: (0.05876028899467611, 0.5885740967878295) -- 5
Jason James [1610]: (0.058788842296218835, 0.5886026500893722) -- 5
George S. Gummy Proctor [2596]: (0.05900814176474417, 0.5888219495578975) -- 5
Derek Thomas [3142]: (0.05945911154776007, 0.5892729193409134) -- 5
Neil Kennett [1743]: (0.05946066902455491, 0.5072350628948549) -- 7
Derek Allister [49]: (0.059582688491125524, 0.6519325333128749) -- 4
Jack Ryan [2796]: (0.06017733793038332, 0.8978865221468995) -- 2
Philip Utley [3223]: (0.0603447659566938, 1.2450444556001925) -- 1
Michael Holmes [1515]: (0.06059706481114441, 0.6529469096328937) -- 4
Anselm Krieger [1808]: (0.061119897687660296, 0.8988290819041764) -- 2
Ed DeLacy [790]: (0.061208890357392465, 0.5910226981505458) -- 5
Edward Conlin [629]: (0.06122918550027201, 0.8989383697167882) -- 2
Charles Luce [1951]: (0.06136221997937363, 0.591176027772527) -- 5
Warren Scholler [2852]: (0.06175000766794553, 0.6540998524896948) -- 4
Bill Kajikawa [1699]: (0.06185144202236284, 0.4567513385701958) -- 9
Jim Holstein [1518]: (0.06191363288385254, 0.5917274406770059) -- 5
Bob Leckie [1876]: (0.06203286464406488, 0.5456844876540923) -- 6
Mike Jaskulski [1622]: (0.06228834200478728, 0.6546381868265366) -- 4
Tony Fuller [1133]: (0.062307920337668854, 0.6546577651594182) -- 4
Jack Guy [1294]: (0.06263634664311835, 0.43727128289992323) -- 10
Henry Bunoski [415]: (0.06330698170452914, 0.9010161659210454) -- 2
Fred Trenkle [3190]: (0.06369614697616699, 0.5935099547693203) -- 5
Rudy Baric [140]: (0.06409187296966168, 1.2487915626131603) -- 1
Darrell Johnson [1643]: (0.06416567941861567, 0.9018748636351319) -- 2
Gus Guydon [1295]: (0.06438305442447462, 0.7483697391490147) -- 3
Dick Baker [119]: (0.06486415425907688, 0.5946779620522302) -- 5
Wally Halas [1313]: (0.06496697259403938, 0.7489536573185794) -- 3
Arthur Kahler [1697]: (0.06502835320310343, 0.5128027470734035) -- 7
Mac McEver [2116]: (0.06542533589725427, 0.5131997297675542) -- 7
Bus Male [2003]: (0.06564732036984278, 0.5492989433798702) -- 6
George Fisher [1050]: (0.06624675763776541, 0.4851013497460235) -- 8
Kirk Earlywine [924]: (0.06660453370746244, 0.6589543785292118) -- 4
Fred Murphy [2311]: (0.06662685942138818, 0.7506135441459283) -- 3
Jamion Christian [560]: (0.06662762403401279, 0.904336808250529) -- 2
Whitey Baccus [109]: (0.06679750623429409, 0.5504491292443214) -- 6
Wes Fesler [1031]: (0.06718800359906421, 0.46208790014689716) -- 9
Juan Reid [2661]: (0.06722635354180018, 0.6595761983635495) -- 4
John Flanigan [1065]: (0.06805016979650386, 0.90575935401302) -- 2
Roy Goodland [1226]: (0.06825621578431129, 1.25295590542781) -- 1
Arthur Strum [3076]: (0.06836444089253635, 1.253064130536035) -- 1
Tom Parrotta [2470]: (0.06923150626506364, 0.5528831292750911) -- 6
William McAvoy [2058]: (0.06930201701300764, 0.599115824806161) -- 5
Harry Hartsell [1385]: (0.06979841344609727, 0.6621482582678466) -- 4
John McMenamin [2151]: (0.07010123118491457, 0.9078104154014308) -- 2
Bill Hennigh [1433]: (0.07027654464290961, 0.5539281676529371) -- 6
E.P. Husky Hunt [1564]: (0.0702975902779519, 0.6626474350997013) -- 4
Gus Dorais [858]: (0.07032364824653103, 0.5539752712565584) -- 6
Jim Whatley [3358]: (0.07040914123836722, 0.6002229490315205) -- 5
Jim Karabetsos [1703]: (0.07095398640999784, 0.908663170626514) -- 2
Rip Engle [974]: (0.07115788093089292, 0.6635077257526423) -- 4
Kenneth Suesens [3079]: (0.07123577326523187, 0.5190101671355318) -- 7
Darrell Fox [1104]: (0.07128719704913555, 0.6011010048422889) -- 5
Jay McCreary [2098]: (0.07143386928292786, 0.490288461391186) -- 8
Gary Walters [3295]: (0.07145181923042437, 0.5551034422404517) -- 6
Ralph Risch [2709]: (0.07216628421050875, 1.2568659738540076) -- 1
Van Holt [1521]: (0.07234537683575909, 0.5559969998457865) -- 6
John Olive [2425]: (0.07244226416969157, 0.6022560719628449) -- 5
Larry Steele [3026]: (0.0728702218068574, 0.5206446156771574) -- 7
Edward Hanrahan [1341]: (0.07303722403382226, 0.5208116179041222) -- 7
Obie O'Brien [2393]: (0.07376601344323208, 0.7577526981677721) -- 3
Jim Boyce [303]: (0.07390398105796522, 0.5216783749282652) -- 7
Maurice Kent [1746]: (0.07412631233381542, 0.43132670867908607) -- 11
Chris Kjeldsen [1775]: (0.07431682184491728, 1.259016511488416) -- 1
Edward Weber [3332]: (0.0754951520493013, 0.7594818367738414) -- 3
