Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
UCLA,Red Sanders [1613],,41,47,51,99,26,27,14,148
Wake Forest,D.C. Walker [1909],,6,47,43,99,10,27,58,148
Washington & Lee,George Barclay [78],,21,47,82,99,59,27,61,148
William & Mary,Rube McCray [1196],,99,47,53,99,66,27,97,148
New Mexico,Dudley DeGroot [455],,109,47,95,99,114,27,85,148
Dartmouth,DeOrmond McLaughry [1223],,28,47,55,99,26,27,89,148
West Texas A&M,Frank Kimbrough [1006],,2,47,44,99,1,27,1,148
California,Pappy Waldorf [1908],,14,47,18,99,20,27,16,148
San Francisco,Joe Kuharich [1053],,43,47,27,99,35,27,26,148
Cincinnati,Cincinnati_UNKNOWN_COACH,,80,47,58,99,68,27,30,148
Tennessee,Bob Neyland [1364],,9,47,1,99,1,27,10,148
Chattanooga,Chattanooga_UNKNOWN_COACH,,73,47,106,99,91,27,103,148
Santa Clara,Richard Gallagher [670],,78,47,35,99,85,27,118,148
Detroit Mercy,Chuck Baer [59],,98,47,72,99,85,27,9,148
Yale,Herman Hickman [839],,29,47,33,99,29,27,46,148
Mississippi,John Vaught [1889],,71,47,24,99,85,27,113,148
Purdue,Stuart Holcomb [857],,56,47,62,99,53,27,119,148
Clemson,Frank Howard [888],,4,47,14,99,1,27,2,148
Virginia Tech,Robert McNeish [1237],,117,47,0,99,96,27,102,148
Temple,Al Kawal [976],,89,47,93,99,103,27,80,148
Drake,Warren Gaer [668],,100,47,89,99,91,27,38,148
Kansas State,Ralph Graham [717],,105,47,0,99,117,27,84,148
Wyoming,Bowden Wyatt [2029],,3,47,30,99,1,27,3,148
Kansas,Jules Sikes [1686],,49,47,64,99,41,27,51,148
Penn State,Rip Engle [567],,31,47,79,99,41,27,48,148
Furman,William Young [2042],,83,47,98,99,74,27,76,148
Fordham,Edward Danowski [432],,30,47,49,99,32,27,55,148
New York University,Hugh Devore [470],,34,47,0,99,111,27,92,148
Cornell,George James [929],,18,47,26,99,10,27,45,148
Missouri,Don Faurot [599],,25,47,67,99,35,27,68,148
Oregon,Jim Aiken [9],,118,47,0,99,101,27,63,148
Bradley,Bradley_UNKNOWN_COACH,,108,47,105,99,96,27,64,148
Pacific,Larry Siemering [1685],,77,47,73,99,79,27,7,148
Georgetown,Bob Margarita [1150],,85,47,99,99,96,27,69,148
Vanderbilt,Bill Edwards [548],,70,47,16,99,79,27,13,148
Wisconsin,Ivy Williamson [1989],,37,47,15,99,41,27,22,148
Colorado State,Robert Davis [447],,57,47,87,99,79,27,15,148
Colgate,Paul Bixler [142],,19,47,80,99,16,27,21,148
Duke,Wallace Wade [1902],,15,47,37,99,16,27,8,148
Brigham Young,Charles Atkinson [52],,107,47,110,99,117,27,88,148
Washington,Howard Odell [1394],,40,47,40,99,23,27,33,148
Illinois,Ray Eliot [553],,39,47,10,99,1,27,31,148
Arizona State,Edward Doherty [495],,24,47,61,99,74,27,27,148
Rutgers,Harvey Harman [780],,33,47,84,99,47,27,37,148
Princeton,Charles Caldwell [237],,1,47,19,99,1,27,4,148
Saint Mary's (CA),Joe Ruetz [1598],,79,47,102,99,96,27,82,148
Marquette,Liz Blackbourn [143],,55,47,68,99,47,27,29,148
