Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
UCLA,William Spaulding [1723],,76,57,88,90,76,30,106,124
Wake Forest,D.C. Walker [1909],,97,57,114,90,106,30,100,124
Washington & Lee,Tex Tilson [1843],,70,57,93,90,106,30,118,124
New Mexico,Ted Shipkey [1679],,82,57,79,90,92,30,102,124
William & Mary,William & Mary_UNKNOWN_COACH,,94,57,109,90,125,30,112,124
Gonzaga,Mike Pecarovich [1442],,96,57,0,90,92,30,85,124
Dartmouth,Red Blaik [148],,9,57,34,90,1,30,1,124
California,Stub Allison [23],,6,57,3,90,1,30,5,124
San Francisco,George Malley [1143],,77,57,98,90,58,30,127,124
Washburn,Elmer Holm [868],,123,57,0,90,113,30,91,124
Sewanee,Heck Clark [316],,119,57,0,90,99,30,89,124
Tennessee,Bob Neyland [1364],,17,57,62,90,49,30,47,124
Santa Clara,Buck Shaw [1661],,5,57,8,90,1,30,2,124
Colorado College,W.T. VandeGraaff [1885],,85,57,61,90,99,30,58,124
Detroit Mercy,Gus Dorais [512],,79,57,54,90,87,30,9,124
Yale,Ducky Pond [1481],,34,57,19,90,23,30,11,124
Mississippi,Ed Walker [1911],,116,57,87,90,92,30,103,124
Purdue,Mal Elward [562],,65,57,63,90,36,30,18,124
Clemson,Jess Neely [1350],,36,57,83,90,63,30,27,124
Virginia Tech,Henry Redd [1520],,107,57,85,90,58,30,93,124
Temple,Pop Warner [1926],,49,57,69,90,58,30,37,124
Drake,Vee Green [727],,32,57,77,90,49,30,31,124
Kansas State,Wesley Fry [658],,122,57,66,90,99,30,125,124
Wyoming,Wyoming_UNKNOWN_COACH,,86,57,105,90,106,30,90,124
Kansas,Adrian Lindsey [1103],,101,57,39,90,106,30,48,124
Penn State,Bob Higgins [842],,45,57,44,90,29,30,25,124
Furman,Furman_UNKNOWN_COACH,,99,57,102,90,120,30,113,124
Fordham,Jimmy Crowley [407],,4,57,6,90,1,30,3,124
New York University,Mal Stevens [1745],,23,57,76,90,76,30,76,124
Cornell,Carl Snavely [1715],,39,57,47,90,26,30,65,124
Missouri,Don Faurot [599],,124,57,82,90,79,30,70,124
Oregon,Prink Callison [248],,78,57,49,90,87,30,71,124
Creighton,Marchy Schwartz [1643],,127,57,0,90,106,30,117,124
Georgetown,Jack Hagerty [749],,58,57,97,90,72,30,73,124
Vanderbilt,Ray Morrison [1310],,14,57,11,90,45,30,16,124
Wisconsin,Harry Stuhldreher [1784],,64,57,104,90,36,30,17,124
Colorado State,Harry Hughes [900],,90,57,95,90,125,30,104,124
Colgate,Andrew Kerr [995],,40,57,70,90,79,30,95,124
Duke,Wallace Wade [1902],,10,57,37,90,16,30,14,124
Brigham Young,Edwin Kimball [1005],,22,57,65,90,49,30,30,124
Washington,James Phelan [1460],,71,57,38,90,26,30,34,124
Illinois,Robert Zuppke [2053],,62,57,90,90,63,30,107,124
Arizona State,Rudy Lavik [1074],,84,57,0,90,106,30,119,124
Northern Colorado,J.W. Hancock [764],,87,57,108,90,113,30,109,124
Princeton,Fritz Crisler [391],,41,57,92,90,29,30,120,124
Saint Mary's (CA),Slip Madigan [1139],,11,57,53,90,8,30,39,124
Carnegie Mellon,William Kern [994],,67,57,33,90,79,30,126,124
Marquette,Paddy Driscoll [522],,104,57,99,90,120,30,86,124
Arizona,Tex Oliver [1404],,81,57,13,90,83,30,46,124
Kentucky,C.A. Wynne [2031],,25,57,60,90,99,30,83,124
Georgia,Harry Mehre [1247],,33,57,71,90,54,30,24,124
Utah,Ike Armstrong [48],,73,57,57,90,45,30,52,124
Nebraska,Biff Jones [958],,12,57,35,90,8,30,44,124
Northern Arizona,Garrett Arbelbide [44],,83,57,115,90,99,30,79,124
Syracuse,Ossie Solem [1720],,59,57,48,90,83,30,19,124
Army,Gar Davidson [439],,35,57,21,90,16,30,61,124
South Carolina,Don McCallister [1180],,61,57,81,90,106,30,97,124
Baylor,Morley Jennings [942],,121,57,5,90,39,30,57,124
Colorado Mines,John Mason [1164],,88,57,113,90,120,30,115,124
Alabama,Frank Thomas [1827],,13,57,9,90,8,30,68,124
Florida,Josh Cody [328],,60,57,73,90,92,30,72,124
Tulsa,Vic Hurt [907],,112,57,27,90,45,30,28,124
Oregon State,Lon Stiner [1758],,75,57,51,90,23,30,122,124
Texas Tech,Pete Cawthon [286],,80,57,12,90,79,30,13,124
Miami (FL),Jack Harding [774],,50,57,0,90,113,30,69,124
Navy,Hank Hardwick [775],,42,57,80,90,68,30,96,124
Presbyterian,Presbyterian_UNKNOWN_COACH,,100,57,0,90,125,30,101,124
Maryland,Frank Dobson [490],,57,57,40,90,68,30,12,124
Montana State,Jack Croft [393],,89,57,0,90,120,30,74,124
New Mexico State,Gerald Hines [849],,26,57,42,90,87,30,10,124
West Virginia,Marshall Glenn [701],,8,57,58,90,8,30,26,124
Boston College,Gilmour Dobie [489],,24,57,86,90,92,30,75,124
George Washington,James Pixlee [1472],,117,57,116,90,99,30,98,124
Idaho,Ted Bank [72],,72,57,23,90,20,30,23,124
Virginia,Frank Murray [1335],,93,57,112,90,113,30,114,124
Duquesne,Clipper Smith [1698],,105,57,67,90,83,30,78,124
Texas,Dana Bible [132],,120,57,25,90,76,30,105,124
Western State,Paul Wright [2027],,28,57,78,90,92,30,15,124
Texas-El Paso,Mack Saxon [1626],,27,57,96,90,92,30,8,124
Northwestern,Pappy Waldorf [1908],,63,57,64,90,34,30,49,124
Southern California,Howard Jones [962],,53,57,41,90,29,30,80,124
Oklahoma State,Ted Cox [376],,113,57,110,90,87,30,81,124
Virginia Military Institute,Virginia Military Institute_UNKNOWN_COACH,,92,57,75,90,72,30,33,124
Washington State,O.E. Hollingbery [864],,52,57,45,90,16,30,45,124
Harvard,Dick Harlow [779],,37,57,16,90,20,30,32,124
Auburn,Jack Meagher [1243],,16,57,18,90,39,30,29,124
Villanova,Villanova_UNKNOWN_COACH,,1,57,22,90,1,30,6,124
North Carolina State,North Carolina State_UNKNOWN_COACH,,20,57,68,90,54,30,36,124
Michigan,Harry Kipke [1020],,66,57,72,90,58,30,40,124
Colorado,Bunny Oakes [1392],,19,57,20,90,39,30,35,124
Louisiana State,Bernie Moore [1298],,15,57,4,90,8,30,42,124
Pennsylvania,Harvey Harman [780],,56,57,56,90,63,30,87,124
Tulane,Red Dawson [449],,31,57,74,90,58,30,41,124
Arkansas,Fred Thomsen [1835],,111,57,15,90,42,30,38,124
Holy Cross,Holy Cross_UNKNOWN_COACH,,2,57,50,90,1,30,7,124
Southern Methodist,Madison Bell [109],,118,57,30,90,72,30,88,124
Rice,Jimmy Kitts [1025],,110,57,1,90,36,30,43,124
Stanford,Tiny Thornhill [1837],,51,57,32,90,8,30,51,124
