Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
Wake Forest,George Levene [1091],,90,15,0,56,95,13,62,77
Lafayette,Jock Sutherland [1792],,28,15,4,56,21,13,13,77
Washington & Lee,Jimmy DeHart [456],,83,15,63,56,81,13,41,77
William & Mary,William Ingram [920],,87,15,57,56,85,13,35,77
Gonzaga,Gus Dorais [512],,22,15,67,56,47,13,32,77
Dartmouth,Jack Cannell [258],,64,15,33,56,21,13,46,77
Lehigh,James Baldwin [69],,81,15,0,56,55,13,63,77
California,Andy Smith [1697],,12,15,12,56,1,13,1,77
Sewanee,John Nicholson [1365],,75,15,61,56,77,13,105,77
Tennessee,Mark Banks [75],,48,15,34,56,66,13,30,77
Chattanooga,Bill McAllester [1176],,13,15,89,56,1,13,5,77
Colorado College,Tefler Meade [1242],,51,15,62,56,81,13,94,77
Lynchburg,Lynchburg_UNKNOWN_COACH,,86,15,0,56,85,13,111,77
Erskine,Erskine_UNKNOWN_COACH,,110,15,0,56,113,13,61,77
Washington & Jefferson,Greasy Neale [1348],,20,15,5,56,14,13,59,77
Yale,Tad Jones [968],,65,15,9,56,21,13,22,77
Mississippi,Roland Cowell [375],,112,15,0,56,102,13,85,77
Purdue,James Phelan [1460],,40,15,0,56,47,13,83,77
Clemson,Edward Stewart [1748],,96,15,39,56,95,13,16,77
Grinnell,Mal Elward [562],,43,15,95,56,66,13,79,77
Virginia Tech,B.C. Cubbage [410],,33,15,29,56,66,13,37,77
Drake,Ossie Solem [1720],,3,15,21,56,1,13,6,77
Kansas State,Charlie Bachman [56],,29,15,36,56,40,13,33,77
Wyoming,John Corbett [360],,55,15,94,56,91,13,70,77
Kansas,Potsy Clark [317],,45,15,55,56,40,13,69,77
Penn State,Hugo Bezdek [130],,76,15,64,56,40,13,67,77
Furman,Furman_UNKNOWN_COACH,,94,15,27,56,85,13,56,77
Fort Benning,Fort Benning_UNKNOWN_COACH,,108,15,76,56,98,13,90,77
Cornell,Gilmour Dobie [489],,2,15,23,56,1,13,2,77
Missouri,Thomas Kelly [988],,41,15,56,56,55,13,54,77
Mercer,Mercer_UNKNOWN_COACH,,111,15,90,56,102,13,58,77
Birmingham-Southern,Charles Brown [200],,113,15,0,56,110,13,88,77
Oregon,Shy Huntington [905],,8,15,52,56,1,13,9,77
Vanderbilt,Dan McGugin [1210],,1,15,14,56,1,13,11,77
Wisconsin,J.R. Richards [1546],,36,15,72,56,31,13,18,77
Colorado State,Harry Hughes [900],,31,15,20,56,71,13,26,77
Colgate,Dick Harlow [779],,24,15,79,56,36,13,68,77
Duke,Herman Steiner [1744],,89,15,68,56,91,13,21,77
Brigham Young,Alvin Twitchell [1870],,54,15,98,56,85,13,72,77
Washington,Enoch Bagshaw [61],,14,15,47,56,14,13,29,77
Illinois,Robert Zuppke [2053],,35,15,60,56,26,13,98,77
Oglethorpe,Oglethorpe_UNKNOWN_COACH,,107,15,85,56,106,13,96,77
Rutgers,George Sanford [1615],,79,15,82,56,47,13,107,77
Carson-Newman,Carson-Newman_UNKNOWN_COACH,,85,15,87,56,85,13,76,77
Princeton,Princeton_UNKNOWN_COACH,,9,15,3,56,1,13,7,77
Carnegie Mellon,Walter Steffen [1742],,80,15,0,56,47,13,99,77
Kentucky,William Juneau [972],,67,15,51,56,71,13,112,77
Utah,Thomas Fitzpatrick [629],,27,15,40,56,61,13,43,77
Georgia,Herman Stegeman [1743],,77,15,25,56,61,13,42,77
Nebraska,Fred Dawson [448],,23,15,6,56,36,13,40,77
Syracuse,Chick Meehan [1245],,17,15,7,56,31,13,45,77
Army,Charles Daly [430],,4,15,13,56,1,13,3,77
South Carolina,Sol Metzger [1256],,93,15,35,56,98,13,49,77
Baylor,Frank Bridges [187],,7,15,16,56,1,13,4,77
Colorado Mines,Tim Callahan [245],,50,15,58,56,77,13,48,77
Samford,Harris Cope [359],,106,15,96,56,106,13,100,77
Alabama,Xen Scott [1647],,70,15,30,56,55,13,53,77
Florida,William Kline [1027],,95,15,43,56,91,13,52,77
Wofford,Rip Major [1141],,109,15,0,56,110,13,102,77
Centre,Charley Moran [1303],,66,15,10,56,61,13,57,77
Oregon State,R.B. Rutherford [1605],,19,15,83,56,36,13,87,77
Navy,Navy_UNKNOWN_COACH,,73,15,22,56,36,13,55,77
Presbyterian,Walter Johnson [955],,97,15,65,56,102,13,51,77
Maryland,Curley Byrd [231],,72,15,92,56,71,13,60,77
Roanoke,Roanoke_UNKNOWN_COACH,,91,15,0,56,91,13,89,77
West Virginia,West Virginia_UNKNOWN_COACH,,5,15,2,56,1,13,12,77
Idaho,Robert Mathews [1170],,26,15,31,56,55,13,103,77
Virginia,Thomas Campbell [254],,82,15,41,56,77,13,91,77
Texas,Berry Whitaker [1960],,58,15,37,56,26,13,17,77
Northwestern,Glenn Thistlethwaite [1826],,39,15,93,56,31,13,109,77
Southern California,Gus Henderson [824],,15,15,46,56,14,13,14,77
Oklahoma State,John Maulbetsch [1172],,60,15,59,56,55,13,66,77
Washington State,Gus Welch [1951],,21,15,54,56,40,13,92,77
Virginia Military Institute,Virginia Military Institute_UNKNOWN_COACH,,74,15,50,56,71,13,19,77
Harvard,Robert Fisher [624],,63,15,8,56,14,13,27,77
Auburn,Mike Donahue [500],,47,15,11,56,55,13,25,77
North Carolina State,Harry Hartsell [797],,88,15,74,56,85,13,81,77
Michigan,Fielding Yost [2036],,11,15,45,56,1,13,10,77
Colorado,Myron Witham [2006],,53,15,26,56,66,13,113,77
Louisiana State,Irving Pray [1488],,103,15,66,56,77,13,106,77
Pennsylvania,John Heisman [821],,71,15,28,56,31,13,31,77
Tulane,Clark Shaughnessy [1659],,101,15,53,56,95,13,74,77
Arkansas,Francis Schmidt [1638],,62,15,49,56,66,13,75,77
Southern Methodist,Ewing Freeland [650],Ray Morrison [1310],56,15,44,56,14,13,28,77
Rice,Phillip Arbuckle [45],,61,15,69,56,61,13,78,77
Stanford,Andrew Kerr [995],,18,15,84,56,31,13,97,77
Newberry,Dutch McLean [1225],,99,15,88,56,106,13,77,77
Columbia,Buck O'Neill [1391],,49,15,0,56,40,13,73,77
Chicago,Amos Alonzo Stagg [1730],,10,15,38,56,14,13,24,77
Richmond,Frank Dobson [490],,84,15,32,56,81,13,34,77
Iowa,Howard Jones [962],,6,15,19,56,1,13,8,77
