Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
Wake Forest,J.L. White [1963],,70,18,77,46,80,12,66,68
Lafayette,Jock Sutherland [1792],,18,18,44,46,1,12,1,68
Washington & Lee,Bill Raftery [1509],,37,18,65,46,63,12,61,68
Lehigh,Frank Glick [702],,24,18,63,46,12,12,83,68
Dartmouth,Jack Cannell [258],,23,18,21,46,43,12,14,68
California,Andy Smith [1697],,3,18,24,46,1,12,2,68
Sewanee,John Nicholson [1365],,27,18,50,46,56,12,49,68
Tennessee,Mark Banks [75],,26,18,32,46,49,12,28,68
Chattanooga,Silas Williams [1988],,83,18,0,46,102,12,90,68
Southwestern (TX),Southwestern (TX)_UNKNOWN_COACH,,92,18,0,46,97,12,87,68
Colorado College,Poss Parsons [1431],,81,18,58,46,43,12,86,68
Erskine,Erskine_UNKNOWN_COACH,,63,18,55,46,67,12,46,68
Washington & Jefferson,Greasy Neale [1348],,1,18,26,46,1,12,3,68
Yale,Tad Jones [968],,28,18,25,46,37,12,48,68
Mississippi,R.L. Sullivan [1788],,90,18,0,46,97,12,77,68
Purdue,William Dietz [482],,52,18,84,46,43,12,99,68
Clemson,Edward Stewart [1748],,64,18,86,46,69,12,75,68
Grinnell,William Saunders [1624],,103,18,0,46,63,12,73,68
Virginia Tech,B.C. Cubbage [410],,38,18,51,46,67,12,21,68
Drake,Ossie Solem [1720],,102,18,37,46,12,12,24,68
Kansas State,Charlie Bachman [56],,96,18,15,46,43,12,17,68
Wyoming,John Corbett [360],,82,18,79,46,49,12,85,68
Kansas,Potsy Clark [317],,95,18,10,46,37,12,13,68
Penn State,Hugo Bezdek [130],,8,18,8,46,1,12,5,68
Furman,Furman_UNKNOWN_COACH,,54,18,22,46,56,12,36,68
Fort Benning,Fort Benning_UNKNOWN_COACH,,68,18,72,46,80,12,82,68
Cornell,Gilmour Dobie [489],,11,18,30,46,1,12,4,68
Missouri,James Phelan [1460],,97,18,14,46,1,12,50,68
Mercer,Mercer_UNKNOWN_COACH,,69,18,67,46,83,12,92,68
Birmingham-Southern,Van Gillam [693],,86,18,73,46,97,12,81,68
Oregon,Shy Huntington [905],,5,18,0,46,12,12,51,68
Vanderbilt,Dan McGugin [1210],,6,18,16,46,1,12,7,68
Wisconsin,J.R. Richards [1546],,42,18,29,46,24,12,15,68
Colorado State,Harry Hughes [900],,76,18,66,46,37,12,59,68
Colgate,Ellery Huntington [904],,57,18,74,46,49,12,62,68
Washington,Enoch Bagshaw [61],,17,18,0,46,30,12,97,68
Illinois,Robert Zuppke [2053],,46,18,2,46,30,12,72,68
Oglethorpe,Jogger Elcock [551],,65,18,62,46,76,12,71,68
Rutgers,George Sanford [1615],,35,18,61,46,49,12,103,68
Princeton,Princeton_UNKNOWN_COACH,,47,18,23,46,24,12,25,68
