Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
UCLA,Terry Donahue [501],,10,81,12,133,5,49,6,173
Wake Forest,Al Groh [737],,58,81,99,133,60,49,93,173
William & Mary,Jimmye Laycock [1076],,64,81,108,133,73,49,68,173
New Mexico,Joe Morrison [1309],,5,81,39,133,49,49,58,173
West Texas A&M,West Texas A&M_UNKNOWN_COACH,,81,81,103,133,105,49,80,173
Southern Mississippi,Jim Carmody [267],,55,81,10,133,49,49,29,173
Indiana State,Indiana State_UNKNOWN_COACH,,79,81,90,133,98,49,66,173
California,Joe Kapp [973],,27,81,30,133,14,49,35,173
Cincinnati,Mike Gottfried [713],,73,81,71,133,55,49,103,173
Tennessee,Johnny Majors [1142],,61,81,11,133,49,49,60,173
Memphis,Rex Dockery [491],,77,81,96,133,73,49,99,173
Mississippi,Steve Sloan [1695],,75,81,41,133,60,49,102,173
Purdue,Leon Burtnett [227],,103,81,66,133,81,49,70,173
Clemson,Danny Ford [640],,8,81,33,133,9,49,44,173
Virginia Tech,Bill Dooley [507],,51,81,80,133,67,49,28,173
Temple,Wayne Hardin [773],,17,81,91,133,42,49,91,173
Drake,Drake_UNKNOWN_COACH,,80,81,105,133,102,49,67,173
Wyoming,Al Kincaid [1008],,98,81,52,133,55,49,69,173
Kansas State,Jim Dickey [477],,43,81,74,133,73,49,21,173
Kansas,Don Fambrough [592],,47,81,94,133,91,49,82,173
Penn State,Joe Paterno [1433],,6,81,2,133,1,49,11,173
Long Beach State,Dave Currey [420],,89,81,50,133,60,49,57,173
Northern Illinois,Bill Mallory [1144],,109,81,65,133,105,49,38,173
Cal State Fullerton,Gene Murphy [1331],,97,81,101,133,108,49,74,173
Louisville,Bob Weber [1945],,76,81,88,133,60,49,72,173
Missouri,Warren Powers [1486],,30,81,81,133,35,49,59,173
Texas-Arlington,Texas-Arlington_UNKNOWN_COACH,,45,81,89,133,88,49,87,173
East Carolina,Ed Emory [566],,32,81,75,133,38,49,46,173
Oregon,Rich Brooks [195],,33,81,57,133,16,49,64,173
Miami (OH),Tom Reed [1522],,111,81,54,133,60,49,7,173
Pacific,Bob Toledo [1849],,92,81,102,133,102,49,63,173
Bowling Green State,Dennis Stolz [1765],,107,81,44,133,67,49,17,173
Vanderbilt,George MacIntyre [1132],,41,81,22,133,45,49,24,173
Wisconsin,Dave McClain [1187],,86,81,43,133,60,49,23,173
Colorado State,Leon Fuller [662],,94,81,67,133,108,49,107,173
Duke,Red Wilson [1997],,54,81,34,133,35,49,16,173
Brigham Young,LaVell Edwards [550],,84,81,24,133,45,49,5,173
Washington,Don James [928],,24,81,3,133,1,49,27,173
Louisiana-Lafayette,Sam Robertson [1559],,59,81,53,133,91,49,39,173
Illinois,Mike White [1964],,83,81,55,133,55,49,36,173
Arizona State,Darryl Rogers [1574],,26,81,17,133,5,49,31,173
Kent State,Ed Chlebek [302],,116,81,0,133,111,49,76,173
Rutgers,Frank Burns [224],,15,81,97,133,29,49,77,173
Arizona,Larry Smith [1706],,34,81,16,133,17,49,13,173
Kentucky,Jerry Claiborne [311],,74,81,0,133,81,49,79,173
Air Force,Ken Hatfield [803],,39,81,27,133,42,49,43,173
Utah,Chuck Stobart [1760],,90,81,86,133,67,49,75,173
Georgia,Vince Dooley [509],,7,81,4,133,5,49,49,173
Nebraska,Tom Osborne [1408],,4,81,7,133,5,49,45,173
Fresno State,Jim Sweeney [1799],,2,81,40,133,1,49,1,173
Syracuse,Dick MacPherson [1137],,87,81,106,133,81,49,96,173
Army,Ed Cavanaugh [284],,53,81,0,133,49,49,85,173
South Carolina,Richard Bell [111],,70,81,85,133,38,49,95,173
Wichita State,Willie Jeffries [937],,44,81,76,133,81,49,55,173
Baylor,Grant Teaff [1816],,65,81,32,133,73,49,113,173
Eastern Michigan,Bob LaPointe [1067],Mike Stock [1761],115,81,109,133,108,49,94,173
Southern Illinois,Rey Dempsey [459],,66,81,92,133,94,49,56,173
Florida State,Bobby Bowden [166],,48,81,15,133,22,49,62,173
Florida,Charley Pell [1446],,46,81,8,133,11,49,61,173
Alabama,Bear Bryant [215],,71,81,1,133,53,49,54,173
Tulsa,John Cooper [355],,3,81,42,133,38,49,42,173
Oregon State,Joe Avezzano [54],,36,81,0,133,20,49,90,173
Texas Tech,Jerry Moore [1300],,25,81,59,133,81,49,92,173
Nevada-Las Vegas,Harvey Hyde [913],,93,81,95,133,105,49,105,173
Miami (FL),Howard Schnellenberger [1639],,49,81,45,133,29,49,12,173
San Jose State,Jack Elway [563],,29,81,46,133,15,49,9,173
Navy,Gary Tranquill [1858],,52,81,78,133,45,49,8,173
Maryland,Bobby Ross [1589],,14,81,37,133,25,49,4,173
New Mexico State,Gil Krueger [1049],,96,81,104,133,113,49,88,173
West Virginia,Don Nehlen [1352],,13,81,35,133,23,49,19,173
Ohio,Brian Burke [221],,110,81,68,133,94,49,15,173
Boston College,Jack Bicknell [134],,11,81,73,133,25,49,20,173
San Diego State,Doug Scovil [1648],,40,81,51,133,53,49,14,173
Virginia,George Welsh [1954],,57,81,107,133,73,49,71,173
Texas,Fred Akers [10],,18,81,20,133,33,49,3,173
Ball State,Dwight Wallace [1916],,114,81,61,133,102,49,108,173
Texas-El Paso,Bill Yung [2046],,95,81,98,133,111,49,84,173
Northwestern,Dennis Green [724],,104,81,87,133,88,49,97,173
Southern California,John Robinson [1564],,31,81,18,133,12,49,30,173
Oklahoma State,Jimmy Johnson [952],,42,81,77,133,67,49,98,173
Arkansas State,Arkansas State_UNKNOWN_COACH,,78,81,83,133,81,49,109,173
Washington State,Jim Walden [1906],,102,81,14,133,94,49,114,173
Auburn,Pat Dye [540],,9,81,5,133,12,49,26,173
Michigan,Bo Schembechler [1631],,38,81,38,133,25,49,34,173
North Carolina State,Monte Kiffin [1003],,19,81,62,133,33,49,33,173
Louisiana State,Jerry Stovall [1773],,69,81,6,133,9,49,37,173
Colorado,Bill McCartney [1183],,67,81,79,133,88,49,110,173
Tulane,Vince Gibson [686],,68,81,29,133,67,49,78,173
Arkansas,Lou Holtz [876],,20,81,13,133,35,49,32,173
Southern Methodist,Bobby Collins [341],,1,81,19,133,1,49,2,173
North Texas,Corky Nelson [1355],,85,81,100,133,114,49,100,173
Rice,Ray Alborn [12],,72,81,0,133,98,49,115,173
Illinois State,Illinois State_UNKNOWN_COACH,,99,81,0,133,114,49,81,173
Stanford,Paul Wiggin [1976],,35,81,9,133,18,49,101,173
Western Michigan,Jack Harbaugh [770],,108,81,56,133,73,49,25,173
Toledo,Dan Simrell [1692],,113,81,70,133,98,49,22,173
Richmond,Richmond_UNKNOWN_COACH,,100,81,110,133,116,49,83,173
Iowa,Hayden Fry [657],,82,81,26,133,29,49,48,173
Michigan State,Frank Waters [1933],,105,81,93,133,67,49,111,173
Georgia Tech,Bill Curry [421],,56,81,47,133,55,49,18,173
Indiana,Lee Corso [364],,101,81,72,133,73,49,116,173
Texas Christian,F. Dry [526],,50,81,82,133,94,49,73,173
Notre Dame,Gerry Faust [600],,37,81,31,133,18,49,51,173
Central Michigan,Herb Deromedi [464],,112,81,69,133,73,49,50,173
Pittsburgh,Foge Fazio [601],,12,81,21,133,20,49,47,173
Minnesota,Joe Salem [1610],,106,81,63,133,91,49,86,173
Houston,Bill Yeoman [2035],,21,81,84,133,38,49,112,173
Hawaii,Dick Tomey [1853],,88,81,58,133,60,49,10,173
Ohio State,Earle Bruce [212],,63,81,28,133,23,49,41,173
Mississippi State,Emory Bellard [112],,60,81,23,133,55,49,104,173
Louisiana Tech,Louisiana Tech_UNKNOWN_COACH,,23,81,49,133,45,49,53,173
Oklahoma,Barry Switzer [1802],,28,81,36,133,25,49,52,173
North Carolina,Dick Crum [409],,16,81,25,133,29,49,40,173
Iowa State,Donnie Duncan [530],,62,81,60,133,81,49,89,173
Utah State,Bruce Snyder [1717],,91,81,64,133,98,49,106,173
Texas A&M,Jackie Sherrill [1677],,22,81,48,133,42,49,65,173
