Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
UCLA,Mike Johnson [953],Rick Neuheisel [1357],57,103,61,155,50,70,90,229
Middle Tennessee State,Rick Stockstill [1762],,100,103,114,155,114,70,101,229
Wake Forest,Jim Grobe [736],,70,103,56,155,42,70,89,229
New Mexico,George Barlow [80],Mike Locksley [1111],114,103,116,155,99,70,110,229
Southern Mississippi,Larry Fedora [603],,89,103,12,155,1,70,20,229
California,Jeff Tedford [1819],,40,103,59,155,45,70,51,229
Cincinnati,Butch Jones [959],,31,103,41,155,38,70,59,229
Troy,Larry Blakeney [150],,99,103,101,155,111,70,117,229
Tennessee,Derek Dooley [508],,27,103,67,155,36,70,107,229
Memphis,Larry Porter [1483],,110,103,117,155,120,70,86,229
Mississippi,Houston Nutt [1380],,30,103,115,155,70,70,80,229
Purdue,Danny Hope [878],,41,103,66,155,65,70,21,229
Clemson,Dabo Swinney [1801],,54,103,26,155,14,70,62,229
Virginia Tech,Frank Beamer [102],,55,103,28,155,18,70,17,229
Temple,Steve Addazio [6],,79,103,76,155,80,70,7,229
Alabama-Birmingham,Neil Callaway [247],,109,103,36,155,118,70,93,229
Kansas State,Bill Snyder [1716],,8,103,7,155,10,70,26,229
Wyoming,Dave Christensen [304],,84,103,87,155,82,70,33,229
Kansas,Turner Gill [692],,22,103,80,155,53,70,88,229
Penn State,Tom Bradley [176],Joe Paterno [1433],36,103,42,155,14,70,28,229
Northern Illinois,Dave Doeren [494],,34,103,39,155,57,70,11,229
Buffalo,Jeff Quinn [1504],,83,103,94,155,111,70,113,229
Boise State,Chris Petersen [1452],,15,103,33,155,22,70,44,229
Louisville,Charlie Strong [1779],,95,103,29,155,65,70,41,229
Missouri,Gary Pinkel [1467],,12,103,18,155,22,70,56,229
East Carolina,Ruffin McNeil [1235],,91,103,81,155,75,70,85,229
Oregon,Chip Kelly [986],,5,103,11,155,7,70,42,229
Miami (OH),Don Treadwell [1860],,80,103,105,155,106,70,70,229
Bowling Green State,Dave Clawson [320],,85,103,92,155,103,70,109,229
Vanderbilt,James Franklin [647],,28,103,82,155,40,70,91,229
Marshall,Doc Holliday [863],,88,103,22,155,57,70,6,229
South Florida,Skip Holtz [877],,96,103,63,155,72,70,95,229
Wisconsin,Bret Bielema [136],,33,103,13,155,10,70,25,229
Akron,Rob Ianello [915],,86,103,0,155,114,70,92,229
Colorado State,Steve Fairchild [590],,113,103,110,155,97,70,108,229
Duke,David Cutcliffe [426],,93,103,96,155,61,70,98,229
Brigham Young,Bronco Mendenhall [1249],,25,103,58,155,50,70,32,229
Washington,Steve Sarkisian [1618],,39,103,64,155,42,70,45,229
Illinois,Vic Koenning [1035],Ron Zook [2052],43,103,49,155,18,70,15,229
Louisiana-Lafayette,Mark Hudspeth [895],,50,103,72,155,99,70,23,229
Arizona State,Dennis Erickson [576],,60,103,24,155,90,70,76,229
Florida International,Mario Cristobal [392],,94,103,65,155,101,70,12,229
Florida Atlantic,Howard Schnellenberger [1639],,104,103,0,155,117,70,114,229
Rutgers,Greg Schiano [1634],,76,103,23,155,70,70,49,229
Kent State,Darrell Hazell [817],,81,103,100,155,101,70,103,229
Connecticut,Paul Pasqualoni [1432],,72,103,51,155,67,70,118,229
Arizona,Tim Kish [1024],Mike Stoops [1770],61,103,69,155,97,70,82,229
Kentucky,Joker Phillips [1462],,29,103,85,155,67,70,104,229
Air Force,Troy Calhoun [241],,69,103,98,155,87,70,78,229
Utah,Kyle Whittingham [1969],,56,103,48,155,48,70,40,229
