Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
UCLA,Bill Barnes [82],George Dickerson [473],98,70,57,119,32,52,78,136
Wake Forest,Paul Amen [27],,77,70,74,119,72,52,84,136
William & Mary,Milt Drewer [521],,85,70,100,119,103,52,89,136
New Mexico,Marv Levy [1093],,104,70,43,119,8,52,15,136
Dartmouth,Bob Blackman [146],,45,70,35,119,78,52,9,136
West Texas A&M,Clark Jarnagin [936],,106,70,107,119,103,52,98,136
California,Pete Elliott [558],,90,70,39,119,21,52,11,136
Cincinnati,George Blackburn [144],,27,70,38,119,35,52,51,136
Tennessee,Bowden Wyatt [2029],,69,70,24,119,45,52,82,136
Detroit Mercy,Wally Fromhart [656],,37,70,99,119,75,52,105,136
Yale,Jordan Olivar [1402],,53,70,109,119,108,52,74,136
Mississippi,John Vaught [1889],,13,70,21,119,8,52,58,136
Purdue,Jack Mollenkopf [1289],,8,70,5,119,17,52,55,136
Clemson,Frank Howard [888],,62,70,20,119,38,52,7,136
Virginia Tech,Frank Moseley [1315],,68,70,58,119,41,52,22,136
Drake,Warren Gaer [668],,58,70,0,119,68,52,102,136
Wyoming,Bob Devaney [468],,94,70,36,119,56,52,23,136
Kansas State,Bernard Mertes [1254],,93,70,61,119,54,52,92,136
Kansas,Jack Mitchell [1285],,46,70,77,119,53,52,80,136
Penn State,Rip Engle [567],,25,70,28,119,60,52,26,136
Furman,Robert King [1016],,83,70,103,119,95,52,76,136
Cornell,George James [929],,47,70,49,119,83,52,8,136
Missouri,Dan Devine [469],,42,70,60,119,51,52,44,136
Oregon,Len Casanova [275],,100,70,70,119,83,52,79,136
Pacific,Moose Myers [1342],,44,70,44,119,83,52,14,136
Vanderbilt,Arthur Guepe [738],,63,70,66,119,48,52,57,136
Wisconsin,Milt Bruhn [213],,7,70,4,119,13,52,54,136
Colorado State,Tuffy Mullison [1325],,110,70,68,119,60,52,41,136
Colgate,Fred Rice [1544],,54,70,0,119,111,52,101,136
Duke,Bill Murray [1334],,72,70,37,119,38,52,53,136
Brigham Young,Harold Kopp [1039],,96,70,71,119,87,52,18,136
Washington,Jim Owens [1414],,99,70,83,119,68,52,88,136
Illinois,Ray Eliot [553],,80,70,11,119,41,52,103,136
Arizona State,Frank Kush [1054],,60,70,75,119,65,52,13,136
Rutgers,John Stiegman [1754],,3,70,76,119,1,52,1,136
Princeton,Richard Colman [345],,48,70,51,119,87,52,33,136
Marquette,Johnny Druze [525],,36,70,89,119,78,52,99,136
Arizona,Edward Doherty [495],,103,70,90,119,95,52,93,136
Kentucky,Blanton Collier [339],,14,70,53,119,26,52,112,136
Air Force,Ben Martin [1157],,4,70,15,119,1,52,2,136
Georgia,Wallace Butts [230],,64,70,41,119,23,52,97,136
Utah,Ray Nagel [1345],,108,70,102,119,95,52,73,136
Nebraska,William Jennings [943],,55,70,42,119,56,52,96,136
Hardin-Simmons,Sammy Baugh [98],,88,70,26,119,60,52,35,136
Syracuse,Ben Schwartzwalder [1644],,24,70,16,119,26,52,32,136
Army,Red Blaik [148],,2,70,10,119,1,52,3,136
Wichita State,Woody Woodard [2015],,29,70,34,119,65,52,20,136
South Carolina,Warren Giese [688],,61,70,29,119,8,52,48,136
Baylor,Sam Boyd [171],,73,70,67,119,41,52,69,136
Florida State,Thomas Nugent [1378],,66,70,47,119,38,52,50,136
Alabama,Bear Bryant [215],,70,70,56,119,8,52,12,136
Florida,Bob Woodruff [2016],,19,70,54,119,13,52,49,136
