Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
UCLA,Terry Donahue [501],,39,75,12,111,30,49,29,174
Wake Forest,Jim Caldwell [239],,67,75,103,111,77,49,67,174
New Mexico,Dennis Franchione [645],,108,75,63,111,55,49,89,174
Southern Mississippi,Jeff Bower [169],,64,75,58,111,65,49,56,174
California,Keith Gilbertson [690],,100,75,88,111,55,49,72,174
Cincinnati,Rick Minter [1283],,32,75,18,111,14,49,45,174
Tennessee,Phillip Fulmer [664],,4,75,7,111,8,49,7,174
Memphis,Rip Scherer [1633],,82,75,80,111,75,49,83,174
Mississippi,Tommy Tuberville [1867],,75,75,65,111,52,49,20,174
Clemson,Tommy West [1955],,50,75,49,111,38,49,59,174
Purdue,Jim Colletto [338],,25,75,45,111,41,49,75,174
Virginia Tech,Frank Beamer [102],,33,75,14,111,16,49,55,174
Temple,Ron Dickerson [474],,46,75,104,111,88,49,62,174
Wyoming,Joe Tiller [1840],,94,75,53,111,48,49,58,174
Kansas State,Bill Snyder [1716],,7,75,15,111,8,49,22,174
Kansas,Glen Mason [1163],,8,75,10,111,11,49,12,174
Penn State,Joe Paterno [1433],,17,75,13,111,16,49,39,174
Northern Illinois,Charlie Sadler [1609],,97,75,82,111,69,49,95,174
Louisville,Ron Cooper [357],,65,75,57,111,67,49,21,174
Missouri,Larry Smith [1706],,61,75,91,111,88,49,92,174
East Carolina,Steve Logan [1113],,31,75,31,111,26,49,24,174
Oregon,Mike Bellotti [113],,38,75,21,111,8,49,10,174
Miami (OH),Randy Walker [1913],,29,75,11,111,1,49,54,174
Pacific,Chuck Shelton [1671],,104,75,89,111,88,49,90,174
Bowling Green State,Gary Blackney [147],,56,75,84,111,67,49,66,174
Vanderbilt,Ron Dowhower [516],,78,75,77,111,60,49,81,174
Wisconsin,Barry Alvarez [25],,21,75,29,111,14,49,104,174
Akron,Lee Owens [1415],,60,75,100,111,104,49,85,174
Colorado State,Sonny Lubick [1124],,88,75,39,111,11,49,48,174
Duke,Fred Goldsmith [706],,66,75,83,111,75,49,86,174
Brigham Young,LaVell Edwards [550],,91,75,41,111,45,49,18,174
Washington,Jim Lambright [1061],,27,75,25,111,29,49,8,174
Illinois,Lou Tepper [1822],,26,75,35,111,24,49,9,174
Louisiana-Lafayette,Nelson Stokley [1763],,83,75,67,111,77,49,13,174
Arizona State,Bruce Snyder [1717],,37,75,26,111,34,49,23,174
Rutgers,Doug Graber [715],,43,75,85,111,84,49,78,174
Kent State,Jim Corrigall [363],,62,75,0,111,108,49,77,174
Arizona,Dick Tomey [1853],,40,75,51,111,31,49,30,174
Kentucky,Bill Curry [421],,81,75,47,111,61,49,108,174
Air Force,Fisher DeBerry [452],,90,75,46,111,41,49,36,174
Georgia,Ray Goff [703],,76,75,50,111,55,49,31,174
Utah,Ron McBride [1178],,89,75,44,111,34,49,28,174
Nebraska,Tom Osborne [1408],,1,75,1,111,1,49,1,174
Fresno State,Jim Sweeney [1799],,99,75,70,111,52,49,71,174
Syracuse,Paul Pasqualoni [1432],,36,75,34,111,34,49,5,174
Army,Bob Sutton [1794],,68,75,75,111,77,49,103,174
South Carolina,Brad Scott [1645],,77,75,74,111,58,49,91,174
Baylor,Chuck Reedy [1523],,45,75,48,111,34,49,47,174
Eastern Michigan,Rick Rasnick [1516],,47,75,54,111,96,49,44,174
Florida State,Bobby Bowden [166],,11,75,16,111,26,49,52,174
Florida,Steve Spurrier [1728],,2,75,2,111,5,49,50,174
Alabama,Gene Stallings [1732],,72,75,43,111,50,49,46,174
Tulsa,David Rader [1506],,93,75,72,111,77,49,87,174
Oregon State,Jerry Pettibone [1457],,106,75,107,111,106,49,88,174
Texas Tech,Spike Dykes [543],,19,75,32,111,38,49,57,174
Nevada-Las Vegas,Jeff Horton [885],,107,75,94,111,100,49,84,174
Miami (FL),Butch Davis [442],,35,75,37,111,31,49,53,174
Navy,Charlie Weatherbie [1939],,69,75,92,111,88,49,97,174
San Jose State,John Ralston [1514],,101,75,87,111,92,49,82,174
Maryland,Mark Duffner [529],,57,75,60,111,69,49,43,174
New Mexico State,Jim Hess [835],,102,75,79,111,96,49,99,174
Ohio,Jim Grobe [736],,59,75,105,111,100,49,60,174
Boston College,Dan Henning [826],,42,75,28,111,81,49,61,174
West Virginia,Don Nehlen [1352],,41,75,66,111,72,49,63,174
San Diego State,Ted Tollner [1852],,95,75,42,111,50,49,15,174
Virginia,George Welsh [1954],,49,75,19,111,24,49,14,174
Texas,John Mackovic [1136],,14,75,17,111,18,49,11,174
Ball State,Bill Lynch [1130],,30,75,24,111,45,49,4,174
Texas-El Paso,Charlie Bailey [62],,103,75,99,111,100,49,80,174
Northwestern,Gary Barnett [84],,15,75,3,111,5,49,25,174
Southern California,John Robinson [1564],,13,75,9,111,1,49,17,174
Arkansas State,John Bobo [157],,87,75,86,111,81,49,101,174
Oklahoma State,Bob Simmons [1687],,96,75,78,111,81,49,106,174
Washington State,Mike Price [1492],,51,75,56,111,96,49,107,174
Louisiana-Monroe,Ed Zaunbrecher [2048],,79,75,101,111,69,49,68,174
Auburn,Terry Bowden [167],,74,75,40,111,48,49,16,174
Michigan,Lloyd Carr [269],,23,75,4,111,23,49,3,174
North Carolina State,Mike O'Cain [1385],,63,75,97,111,72,49,70,174
Louisiana State,Gerry DiNardo [485],,73,75,33,111,21,49,33,174
Colorado,Rick Neuheisel [1357],,6,75,8,111,5,49,32,174
Tulane,Buddy Teevens [1820],,84,75,102,111,92,49,74,174
Arkansas,Danny Ford [640],,71,75,36,111,45,49,27,174
North Texas,Matt Simon [1689],,86,75,106,111,104,49,73,174
Southern Methodist,Tom Rossley [1590],,70,75,76,111,100,49,93,174
Rice,Ken Hatfield [803],,85,75,98,111,96,49,102,174
Stanford,Tyrone Willingham [1991],,34,75,27,111,31,49,37,174
Western Michigan,Al Molde [1288],,54,75,64,111,65,49,35,174
Toledo,Gary Pinkel [1467],,3,75,23,111,1,49,2,174
Iowa,Hayden Fry [657],,18,75,30,111,18,49,40,174
Michigan State,Nick Saban [1608],,22,75,22,111,22,49,38,174
Georgia Tech,George O'Leary [1390],,53,75,59,111,58,49,19,174
Indiana,Bill Mallory [1144],,52,75,69,111,63,49,94,174
Texas Christian,Pat Sullivan [1787],,20,75,71,111,41,49,34,174
Notre Dame,Lou Holtz [876],,12,75,6,111,28,49,26,174
Central Michigan,Dick Flynn [635],,55,75,95,111,106,49,76,174
Pittsburgh,Johnny Majors [1142],,44,75,73,111,92,49,69,174
Nevada,Chris Ault [53],,9,75,55,111,52,49,51,174
Minnesota,Jim Wacker [1900],,28,75,52,111,38,49,79,174
Houston,Kim Helton [823],,48,75,96,111,63,49,96,174
Hawaii,Bob Wagner [1904],,98,75,90,111,84,49,105,174
Ohio State,John Cooper [355],,5,75,5,111,11,49,49,174
Louisiana Tech,Joe Peace [1439],,105,75,68,111,61,49,65,174
Mississippi State,Jackie Sherrill [1677],,80,75,62,111,72,49,64,174
Oklahoma,Howard Schnellenberger [1639],,10,75,61,111,84,49,6,174
North Carolina,Mack Brown [204],,58,75,38,111,41,49,42,174
Iowa State,Dan McCarney [1182],,24,75,93,111,92,49,98,174
Utah State,John Smith [1705],,92,75,81,111,84,49,100,174
Texas A&M,R.C. Slocum [1696],,16,75,20,111,20,49,41,174
