Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
UCLA,Bill Barnes [82],,31,48,13,105,6,31,55,130
Wake Forest,Billy Hildebrand [844],,114,48,83,105,109,31,79,130
New Mexico,Bill Weeks [1946],,81,48,84,105,76,31,106,130
William & Mary,Milt Drewer [521],,116,48,79,105,109,31,96,130
West Texas A&M,Joe Kerbel [992],,93,48,100,105,82,31,116,130
Dartmouth,Bob Blackman [146],,75,48,86,105,69,31,47,130
Southern Mississippi,Southern Mississippi_UNKNOWN_COACH,,40,48,99,105,76,31,33,130
California,Marv Levy [1093],,98,48,82,105,116,31,92,130
Cincinnati,George Blackburn [144],,83,48,90,105,59,31,76,130
Tennessee,Bowden Wyatt [2029],,4,48,11,105,6,31,9,130
Memphis,Billy Murphy [1329],,19,48,52,105,56,31,19,130
Detroit Mercy,Jim Miller [1273],,18,48,58,105,44,31,62,130
Yale,Jordan Olivar [1402],,2,48,40,105,1,31,1,130
Mississippi,John Vaught [1889],,1,48,10,105,1,31,2,130
Purdue,Jack Mollenkopf [1289],,25,48,6,105,32,31,58,130
Clemson,Frank Howard [888],,88,48,51,105,98,31,23,130
Virginia Tech,Frank Moseley [1315],,112,48,49,105,107,31,15,130
Kansas State,Doug Weaver [1942],,69,48,0,105,64,31,87,130
Wyoming,Bob Devaney [468],,29,48,42,105,64,31,31,130
Kansas,Jack Mitchell [1285],,14,48,5,105,14,31,37,130
Penn State,Rip Engle [567],,53,48,21,105,29,31,11,130
Furman,Robert King [1016],,111,48,92,105,101,31,82,130
Cornell,George James [929],,79,48,93,105,98,31,103,130
Missouri,Dan Devine [469],,15,48,7,105,18,31,46,130
Oregon,Len Casanova [275],,28,48,43,105,32,31,14,130
Miami (OH),Miami (OH)_UNKNOWN_COACH,,70,48,85,105,51,31,17,130
Pacific,Moose Myers [1342],,102,48,66,105,98,31,69,130
Vanderbilt,Arthur Guepe [738],,72,48,75,105,82,31,67,130
Wisconsin,Milt Bruhn [213],,24,48,25,105,29,31,93,130
Colorado State,Tuffy Mullison [1325],,106,48,0,105,93,31,91,130
Colgate,Alva Kelley [982],,66,48,107,105,93,31,66,130
Duke,Bill Murray [1334],,33,48,8,105,23,31,8,130
Brigham Young,Tally Stevens [1746],,109,48,95,105,109,31,107,130
Washington,Jim Owens [1414],,7,48,4,105,1,31,22,130
Illinois,Pete Elliott [558],,23,48,17,105,25,31,26,130
Arizona State,Frank Kush [1054],,92,48,50,105,64,31,20,130
Rutgers,John Bateman [92],,12,48,60,105,1,31,12,130
Princeton,Richard Colman [345],,13,48,57,105,6,31,35,130
Marquette,Liz Blackbourn [143],,84,48,78,105,87,31,117,130
Arizona,Jim LaRue [1070],,68,48,37,105,59,31,42,130
Kentucky,Blanton Collier [339],,61,48,69,105,44,31,34,130
Air Force,Ben Martin [1157],,43,48,62,105,69,31,101,130
Georgia,Wallace Butts [230],,71,48,38,105,42,31,40,130
Utah,Ray Nagel [1345],,32,48,33,105,35,31,32,130
Nebraska,William Jennings [943],,47,48,32,105,44,31,100,130
Hardin-Simmons,Howard McChesney [1186],,95,48,0,105,93,31,115,130
Syracuse,Ben Schwartzwalder [1644],,57,48,9,105,56,31,10,130
Army,Dale Hall [752],,56,48,19,105,47,31,18,130
South Carolina,Warren Giese [688],,89,48,80,105,101,31,98,130
Wichita State,Hank Foldberg [636],,42,48,59,105,6,31,50,130
Baylor,John Bridgers [186],,50,48,26,105,38,31,57,130
Florida State,Bill Peterson [1453],,62,48,88,105,82,31,86,130
Florida,Ray Graves [722],,17,48,22,105,18,31,56,130
Alabama,Bear Bryant [215],,5,48,20,105,11,31,54,130
Oregon State,Tommy Prothro [1497],,16,48,55,105,14,31,51,130
Tulsa,Robert Dobbs [488],,67,48,53,105,56,31,7,130
Texas Tech,DeWitt Weaver [1941],,51,48,98,105,69,31,70,130
Miami (FL),Andy Gustafson [741],,58,48,54,105,59,31,61,130
Navy,Wayne Hardin [773],,34,48,3,105,25,31,64,130
San Jose State,Robert Titchenal [1847],,103,48,63,105,101,31,65,130
Maryland,Thomas Nugent [1378],,54,48,56,105,76,31,63,130
New Mexico State,Warren Woodson [2020],,3,48,28,105,1,31,3,130
West Virginia,Gene Corum [365],,110,48,0,105,109,31,68,130
Boston College,Ernest Hefferle [819],,86,48,64,105,93,31,95,130
George Washington,William Elias [552],,35,48,48,105,64,31,6,130
Idaho,Skip Stahley [1731],,107,48,105,105,105,31,113,130
Virginia,Richard Voris [1898],,117,48,0,105,114,31,90,130
Texas,Darrell Royal [1597],,48,48,31,105,32,31,25,130
Dayton,Stan Zajdel [2047],,85,48,103,105,69,31,89,130
Texas-El Paso,Ben Collins [340],,80,48,87,105,69,31,13,130
