Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
UCLA,William Spaulding [1723],,45,18,0,38,52,13,97,65
Wake Forest,Stanley Cofall [329],,90,18,0,38,99,13,66,65
Washington & Lee,Pat Herron [833],,88,18,0,38,95,13,89,65
Dartmouth,Jesse Hawley [808],,71,18,72,38,62,13,75,65
California,Nibs Price [1493],,8,18,30,38,9,13,43,65
Sewanee,M.S. Bennett [117],W.H. Kirkpatrick [1022],70,18,0,38,72,13,74,65
Tennessee,Bob Neyland [1364],,4,18,12,38,1,13,1,65
Colorado College,W.T. VandeGraaff [1885],,13,18,48,38,26,13,24,65
Washington & Jefferson,Andrew Kerr [995],,46,18,0,38,72,13,70,65
Detroit Mercy,Gus Dorais [512],,5,18,23,38,1,13,3,65
Yale,Mal Stevens [1745],,48,18,35,38,44,13,60,65
Mississippi,Homer Hazel [816],,57,18,25,38,44,13,45,65
Purdue,James Phelan [1460],,77,18,39,38,44,13,48,65
Clemson,Josh Cody [328],,53,18,31,38,52,13,50,65
Grinnell,Lester Watt [1936],,97,18,54,38,83,13,42,65
Virginia Tech,Andy Gustafson [741],,79,18,45,38,72,13,9,65
Drake,Ossie Solem [1720],,28,18,28,38,18,13,10,65
Kansas State,Bo McMillin [1231],,99,18,80,38,95,13,87,65
Wyoming,George McLaren [1222],,85,18,0,38,83,13,84,65
Kansas,Bill Hargiss [776],,96,18,66,38,92,13,94,65
Penn State,Hugo Bezdek [130],,30,18,0,38,35,13,64,65
Furman,Furman_UNKNOWN_COACH,,62,18,70,38,72,13,61,65
Fordham,Frank Cavanaugh [285],,42,18,79,38,62,13,90,65
New York University,New York University_UNKNOWN_COACH,,39,18,13,38,52,13,41,65
Cornell,Gilmour Dobie [489],,72,18,0,38,72,13,92,65
Missouri,Gwinn Henry [827],,94,18,63,38,72,13,91,65
Oregon,John McEwan [1206],,14,18,36,38,18,13,40,65
Creighton,Creighton_UNKNOWN_COACH,,93,18,52,38,72,13,46,65
Georgetown,Lou Little [1107],,19,18,15,38,9,13,57,65
Vanderbilt,Dan McGugin [1210],,6,18,22,38,9,13,55,65
Wisconsin,Glenn Thistlethwaite [1826],,16,18,3,38,1,13,44,65
Colorado State,Harry Hughes [900],,7,18,33,38,18,13,22,65
Colgate,Earl Abell [2],,50,18,42,38,62,13,12,65
Duke,Jimmy DeHart [456],,86,18,68,38,88,13,72,65
Brigham Young,Ott Romney [1581],,32,18,82,38,44,13,88,65
Washington,Enoch Bagshaw [61],,40,18,59,38,26,13,99,65
Illinois,Robert Zuppke [2053],,15,18,9,38,1,13,18,65
Northern Colorado,William Saunders [1624],,34,18,71,38,44,13,68,65
Princeton,Princeton_UNKNOWN_COACH,,24,18,56,38,26,13,8,65
Carnegie Mellon,Walter Steffen [1742],,18,18,14,38,1,13,13,65
Marquette,Frank Murray [1335],,95,18,64,38,88,13,25,65
Kentucky,Harry Gamage [672],,74,18,67,38,35,13,95,65
Georgia,Harry Mehre [1247],,61,18,61,38,52,13,69,65
Utah,Ike Armstrong [48],,1,18,16,38,1,13,4,65
Nebraska,Ernest Bearg [103],,29,18,27,38,26,13,34,65
Syracuse,Lew Andreas [39],,33,18,78,38,72,13,59,65
Army,Biff Jones [958],,22,18,17,38,18,13,30,65
South Carolina,Billy Laval [1073],,55,18,53,38,62,13,38,65
Baylor,Morley Jennings [942],,60,18,37,38,35,13,52,65
Colorado Mines,George Allen [17],,35,18,74,38,52,13,77,65
Alabama,Wallace Wade [1902],,17,18,24,38,9,13,49,65
Florida,Florida_UNKNOWN_COACH,,9,18,32,38,9,13,37,65
Oregon State,Paul Schissler [1635],,38,18,21,38,44,13,51,65
Navy,William Ingram [920],,21,18,19,38,18,13,54,65
Maryland,Curley Byrd [231],,82,18,60,38,88,13,47,65
Montana State,Schubert Dyche [539],,31,18,58,38,35,13,39,65
West Virginia,Rat Rogers [1577],,25,18,46,38,18,13,58,65
Idaho,Charlie Erb [574],,43,18,76,38,44,13,96,65
Virginia,Greasy Neale [1348],,87,18,81,38,92,13,79,65
Texas,Clyde Littlefield [1108],,54,18,20,38,18,13,56,65
Western State,Stewart Clark [318],,37,18,0,38,62,13,78,65
Northwestern,Dick Hanley [766],,73,18,8,38,26,13,53,65
Southern California,Howard Jones [962],,10,18,7,38,1,13,2,65
Oklahoma State,John Maulbetsch [1172],,100,18,0,38,97,13,80,65
Washington State,O.E. Hollingbery [864],,41,18,38,38,35,13,14,65
Virginia Military Institute,Virginia Military Institute_UNKNOWN_COACH,,76,18,50,38,62,13,11,65
Harvard,Harvard_UNKNOWN_COACH,,26,18,44,38,35,13,7,65
Auburn,George Bohler [159],,66,18,0,38,83,13,82,65
Michigan,Tad Wieman [1975],,80,18,2,38,62,13,33,65
North Carolina State,Gus Tebell [1818],,89,18,51,38,97,13,93,65
Louisiana State,Russ Cohen [331],,59,18,41,38,35,13,19,65
Pennsylvania,Lou Young [2039],,23,18,40,38,26,13,17,65
Colorado,Myron Witham [2006],,2,18,26,38,9,13,21,65
Tulane,Bernie Bierman [137],,63,18,73,38,62,13,20,65
Arkansas,Francis Schmidt [1638],,58,18,29,38,26,13,16,65
Southern Methodist,Ray Morrison [1310],,67,18,34,38,52,13,62,65
Rice,Claude Rothgeb [1591],,69,18,0,38,62,13,63,65
Stanford,Pop Warner [1926],,12,18,18,38,9,13,6,65
Columbia,Charles Crowley [406],,47,18,0,38,83,13,100,65
Chicago,Amos Alonzo Stagg [1730],,84,18,0,38,72,13,65,65
Iowa,Burton Ingwersen [921],,51,18,4,38,9,13,23,65
Brown,DeOrmond McLaughry [1223],,49,18,57,38,52,13,27,65
Michigan State,Harry Kipke [1020],,83,18,75,38,72,13,85,65
Georgia Tech,William Alexander [15],,3,18,5,38,1,13,5,65
Indiana,Pat Page [1420],,78,18,11,38,52,13,83,65
Texas Christian,Matty Bell [110],,64,18,47,38,44,13,26,65
Notre Dame,Knute Rockne [1568],,20,18,6,38,9,13,15,65
Pittsburgh,Jock Sutherland [1792],,27,18,65,38,26,13,31,65
Minnesota,Clarence Spears [1725],,75,18,1,38,35,13,29,65
Ohio State,John Wilce [1977],,52,18,10,38,18,13,35,65
Montana,Frank Millburn [1269],,44,18,0,38,52,13,98,65
Mississippi State,J.W. Hancock [764],,65,18,83,38,72,13,71,65
Oklahoma,Adrian Lindsey [1103],,92,18,43,38,62,13,32,65
Davidson,Monk Younger [2043],,91,18,0,38,100,13,73,65
North Carolina,Chuck Collins [342],,81,18,49,38,83,13,28,65
Denver,Fred Dawson [448],,36,18,69,38,35,13,81,65
Iowa State,C. Noel Workman [2023],,98,18,62,38,92,13,76,65
Utah State,Utah State_UNKNOWN_COACH,,11,18,55,38,26,13,36,65
Washington (MO),Albert Sharpe [1657],,56,18,84,38,88,13,67,65
Texas A&M,Dana Bible [132],,68,18,77,38,52,13,86,65
