Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
UCLA,William Spaulding [1723],,37,24,15,67,43,15,120,104
Wake Forest,Jim Weaver [1943],,112,24,0,67,113,15,115,104
Lafayette,Herb McCracken [1195],,63,24,0,67,113,15,82,104
Washington & Lee,Tex Tilson [1843],,85,24,79,67,37,15,19,104
New Mexico,New Mexico_UNKNOWN_COACH,,115,24,66,67,86,15,90,104
William & Mary,John Kellison [984],,103,24,87,67,113,15,86,104
Dartmouth,Jack Cannell [258],,55,24,101,67,101,15,74,104
Gonzaga,Mike Pecarovich [1442],,41,24,0,67,51,15,100,104
California,William Ingram [920],,27,24,20,67,24,15,94,104
San Francisco,Lawrence Lewis [1098],,33,24,0,67,37,15,113,104
Sewanee,Heck Clark [316],,99,24,0,67,86,15,127,104
Tennessee,Bob Neyland [1364],,65,24,34,67,43,15,16,104
Santa Clara,Santa Clara_UNKNOWN_COACH,,25,24,49,67,18,15,52,104
Colorado College,W.T. VandeGraaff [1885],,124,24,84,67,79,15,116,104
Detroit Mercy,Gus Dorais [512],,14,24,65,67,18,15,12,104
Washington & Jefferson,Leroy Day [450],,78,24,0,67,107,15,118,104
Yale,Reginald Root [1585],,51,24,72,67,31,15,104,104
Mississippi,Ed Walker [1911],,68,24,80,67,46,15,28,104
Purdue,Noble Kizer [1026],,12,24,43,67,24,15,8,104
Clemson,Jess Neely [1350],,110,24,91,67,107,15,80,104
Grinnell,Lester Watt [1936],,81,24,0,67,113,15,108,104
Virginia Tech,Henry Redd [1520],,67,24,83,67,107,15,38,104
Temple,Pop Warner [1926],,19,24,50,67,97,15,29,104
Drake,Vee Green [727],,47,24,70,67,101,15,66,104
Wyoming,Wyoming_UNKNOWN_COACH,,127,24,0,67,86,15,112,104
Kansas State,Bo McMillin [1231],,72,24,46,67,18,15,59,104
Kansas,Adrian Lindsey [1103],,74,24,58,67,67,15,54,104
Penn State,Bob Higgins [842],,23,24,0,67,97,15,114,104
Furman,Furman_UNKNOWN_COACH,,15,24,78,67,24,15,47,104
Fordham,Jimmy Crowley [407],,31,24,16,67,37,15,34,104
New York University,Howard Cann [257],,58,24,73,67,86,15,70,104
Cornell,Gilmour Dobie [489],,61,24,85,67,97,15,10,104
Missouri,Frank Carideo [262],,83,24,0,67,121,15,71,104
Mercer,Mercer_UNKNOWN_COACH,,50,24,0,67,31,15,75,104
Oregon,Prink Callison [248],,28,24,8,67,24,15,32,104
Creighton,Creighton_UNKNOWN_COACH,,79,24,88,67,107,15,76,104
Georgetown,Jack Hagerty [749],,106,24,0,67,121,15,98,104
Vanderbilt,Dan McGugin [1210],,66,24,54,67,46,15,20,104
Wisconsin,Clarence Spears [1725],,53,24,90,67,31,15,128,104
Colorado State,Harry Hughes [900],,119,24,19,67,51,15,27,104
Colgate,Andrew Kerr [995],,56,24,61,67,82,15,41,104
Duke,Wallace Wade [1902],,64,24,26,67,1,15,37,104
Brigham Young,Ott Romney [1581],,122,24,63,67,77,15,31,104
Washington,James Phelan [1460],,36,24,7,67,41,15,42,104
Illinois,Robert Zuppke [2053],,46,24,55,67,13,15,17,104
Arizona State,Rudy Lavik [1074],,114,24,89,67,60,15,88,104
Northern Colorado,J.W. Hancock [764],,125,24,77,67,82,15,46,104
Haskell,Haskell_UNKNOWN_COACH,,71,24,0,67,101,15,89,104
Rutgers,Rutgers_UNKNOWN_COACH,,59,24,0,67,86,15,109,104
Princeton,Fritz Crisler [391],,3,24,5,67,1,15,1,104
Saint Mary's (CA),Slip Madigan [1139],,30,24,21,67,31,15,62,104
Marquette,Frank Murray [1335],,69,24,76,67,51,15,92,104
Carnegie Mellon,Howard Harpster [786],,18,24,52,67,93,15,24,104
Arizona,Tex Oliver [1404],,113,24,41,67,51,15,21,104
Kentucky,Harry Gamage [672],,98,24,56,67,82,15,124,104
Utah,Ike Armstrong [48],,118,24,9,67,46,15,15,104
Georgia,Harry Mehre [1247],,34,24,17,67,24,15,69,104
Butler,Fred Mackey [1135],,82,24,0,67,121,15,117,104
Nebraska,Dana Bible [132],,9,24,12,67,13,15,68,104
Northern Arizona,Mark McIntosh [1213],,95,24,64,67,56,15,65,104
Syracuse,Vic Hanson [769],,60,24,81,67,93,15,73,104
Army,Gar Davidson [439],,45,24,35,67,1,15,60,104
South Carolina,Billy Laval [1073],,20,24,48,67,101,15,49,104
Colorado Mines,Colorado Mines_UNKNOWN_COACH,,126,24,0,67,86,15,72,104
Baylor,Morley Jennings [942],,88,24,40,67,67,15,11,104
Florida,Dutch Stanley [1733],,84,24,57,67,56,15,14,104
Alabama,Frank Thomas [1827],,32,24,27,67,41,15,13,104
Wofford,Tommy Scaffe [1627],,109,24,102,67,121,15,102,104
Tulsa,Gus Henderson [824],,22,24,39,67,63,15,7,104
Oregon State,Lon Stiner [1758],,29,24,25,67,31,15,18,104
Texas Tech,Pete Cawthon [286],,70,24,36,67,1,15,6,104
Navy,Rip Miller [1275],,43,24,53,67,13,15,33,104
Maryland,Curley Byrd [231],,107,24,93,67,128,15,77,104
Montana State,Schubert Dyche [539],,123,24,107,67,79,15,105,104
New Mexico State,Gerald Hines [849],,116,24,0,67,93,15,78,104
West Virginia,Greasy Neale [1348],,54,24,98,67,101,15,79,104
George Washington,James Pixlee [1472],,76,24,74,67,69,15,97,104
Idaho,Leo Calland [246],,38,24,95,67,43,15,119,104
Virginia,Fred Dawson [448],,105,24,103,67,127,15,123,104
Duquesne,Duquesne_UNKNOWN_COACH,,11,24,11,67,13,15,30,104
Texas,Clyde Littlefield [1108],,90,24,71,67,72,15,95,104
Western State,Tefler Meade [1242],,128,24,0,67,93,15,107,104
Northwestern,Dick Hanley [766],,48,24,104,67,101,15,93,104
Southern California,Howard Jones [962],,26,24,2,67,18,15,26,104
Oklahoma State,Pappy Waldorf [1908],,21,24,24,67,60,15,36,104
Virginia Military Institute,Virginia Military Institute_UNKNOWN_COACH,,104,24,99,67,126,15,85,104
Washington State,O.E. Hollingbery [864],,35,24,33,67,37,15,40,104
Harvard,Harvard_UNKNOWN_COACH,,42,24,86,67,9,15,43,104
Auburn,Chet Wynne [2032],,96,24,31,67,72,15,110,104
Villanova,Harry Stuhldreher [1784],,17,24,51,67,24,15,39,104
North Carolina State,North Carolina State_UNKNOWN_COACH,,111,24,0,67,113,15,111,104
Michigan,Harry Kipke [1020],,1,24,13,67,1,15,4,104
Louisiana State,Biff Jones [958],,2,24,29,67,1,15,5,104
Colorado,William Saunders [1624],,120,24,10,67,56,15,35,104
Pennsylvania,Harvey Harman [780],,62,24,106,67,107,15,126,104
Arkansas,Fred Thomsen [1835],,87,24,37,67,65,15,48,104
Tulane,Ted Cox [376],,97,24,28,67,79,15,45,104
Southern Methodist,Ray Morrison [1310],,91,24,22,67,75,15,87,104
Rice,Jack Meagher [1243],,93,24,67,67,113,15,91,104
Stanford,Tiny Thornhill [1837],,24,24,1,67,13,15,51,104
Columbia,Lou Little [1107],,5,24,6,67,9,15,55,104
Richmond,Frank Dobson [490],,86,24,105,67,121,15,122,104
Chicago,Clark Shaughnessy [1659],,52,24,96,67,31,15,84,104
Iowa,Ossie Solem [1720],,10,24,32,67,18,15,53,104
Brown,DeOrmond McLaughry [1223],,57,24,97,67,86,15,83,104
Michigan State,Charlie Bachman [56],,16,24,75,67,24,15,50,104
Georgia Tech,William Alexander [15],,100,24,14,67,51,15,23,104
Loyola Marymount,Tom Lieb [1100],,40,24,60,67,46,15,22,104
Saint Louis,Saint Louis_UNKNOWN_COACH,,75,24,92,67,56,15,44,104
Indiana,Billy Hayes [809],,49,24,109,67,107,15,81,104
Texas Christian,Francis Schmidt [1638],,89,24,47,67,69,15,58,104
Notre Dame,Hunk Anderson [37],,44,24,30,67,97,15,96,104
Pittsburgh,Jock Sutherland [1792],,8,24,3,67,9,15,63,104
Minnesota,Bernie Bierman [137],,6,24,4,67,1,15,2,104
Centenary (LA),Homer Norton [1374],,7,24,38,67,1,15,3,104
Citadel,Tatum Gressette [730],,108,24,100,67,113,15,106,104
Ohio State,Sam Willaman [1980],,4,24,44,67,9,15,61,104
Montana,Bunny Oakes [1392],,39,24,82,67,46,15,99,104
Bucknell,Carl Snavely [1715],,13,24,18,67,18,15,57,104
Mississippi State,Ross McKechnie [1216],,94,24,108,67,82,15,125,104
Oklahoma,Lewie Hardage [772],,73,24,59,67,65,15,9,104
Davidson,Davidson_UNKNOWN_COACH,,102,24,68,67,63,15,67,104
North Carolina,Chuck Collins [342],,101,24,62,67,60,15,101,104
Denver,Percy Locey [1109],,117,24,23,67,72,15,64,104
Iowa State,George Veenker [1890],,77,24,42,67,69,15,103,104
Utah State,Utah State_UNKNOWN_COACH,,121,24,69,67,75,15,25,104
Washington (MO),Jimmy Conzelman [350],,80,24,94,67,113,15,121,104
Texas A&M,Madison Bell [109],,92,24,45,67,77,15,56,104
