Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
Wake Forest,Hank Garrity [677],,58,25,48,61,70,20,14,78
Washington & Lee,Jimmy DeHart [456],,59,25,44,61,73,20,30,78
William & Mary,J. Wilder Tasker [1808],,92,25,88,61,59,20,44,78
Gonzaga,Gus Dorais [512],,6,25,83,61,1,20,1,78
Dartmouth,Jesse Hawley [808],,4,25,58,61,1,20,6,78
California,Andy Smith [1697],,2,25,9,61,1,20,2,78
Sewanee,M.S. Bennett [117],,73,25,31,61,42,20,63,78
Tennessee,Mark Banks [75],,80,25,0,61,101,20,109,78
Chattanooga,Bill McAllester [1176],,99,25,86,61,112,20,99,78
Colorado College,Tefler Meade [1242],,107,25,27,61,37,20,33,78
Erskine,Erskine_UNKNOWN_COACH,,97,25,0,61,109,20,74,78
Washington & Jefferson,D.C. Morrow [1312],,21,25,4,61,12,20,52,78
Yale,Tad Jones [968],,3,25,20,61,1,20,3,78
Mississippi,Mississippi_UNKNOWN_COACH,,74,25,0,61,101,20,89,78
Purdue,James Phelan [1460],,63,25,82,61,37,20,53,78
Clemson,Bud Saunders [1623],,91,25,99,61,101,20,102,78
Grinnell,Mike Hyland [914],,53,25,59,61,73,20,20,78
Virginia Tech,B.C. Cubbage [410],,89,25,76,61,97,20,18,78
Drake,Ossie Solem [1720],,52,25,34,61,70,20,13,78
Kansas State,Charlie Bachman [56],,54,25,89,61,81,20,79,78
Wyoming,William Dietz [482],,110,25,50,61,77,20,76,78
Kansas,Potsy Clark [317],,55,25,66,61,86,20,80,78
Penn State,Hugo Bezdek [130],,86,25,23,61,50,20,21,78
Furman,Furman_UNKNOWN_COACH,,36,25,29,61,59,20,46,78
Cornell,Gilmour Dobie [489],,7,25,95,61,22,20,71,78
Missouri,Gwinn Henry [827],,42,25,18,61,22,20,56,78
Mercer,Mercer_UNKNOWN_COACH,,33,25,22,61,54,20,42,78
Birmingham-Southern,Red Drew [520],,100,25,84,61,54,20,88,78
Regis (CO),Regis (CO)_UNKNOWN_COACH,,112,25,0,61,97,20,101,78
Oregon,Joseph Maddock [1138],,15,25,47,61,30,20,62,78
Vanderbilt,Dan McGugin [1210],,76,25,10,61,46,20,60,78
Wisconsin,Jack Ryan [1606],,40,25,68,61,59,20,65,78
Colorado State,Harry Hughes [900],,103,25,25,61,12,20,25,78
Colgate,Dick Harlow [779],,47,25,0,61,81,20,84,78
Duke,Howard Jones [962],,93,25,92,61,97,20,100,78
Brigham Young,Alvin Twitchell [1870],,105,25,53,61,86,20,93,78
Washington,Enoch Bagshaw [61],,16,25,74,61,37,20,17,78
Illinois,Robert Zuppke [2053],,38,25,7,61,50,20,12,78
Northern Colorado,George Cooper [354],,111,25,0,61,86,20,72,78
Oglethorpe,Jim Robertson [1558],,32,25,28,61,50,20,41,78
Princeton,Princeton_UNKNOWN_COACH,,13,25,78,61,12,20,32,78
Carnegie Mellon,Walter Steffen [1742],,87,25,5,61,22,20,106,78
Kentucky,Fred Murphy [1330],,68,25,64,61,93,20,97,78
Utah,Thomas Fitzpatrick [629],,70,25,65,61,73,20,75,78
Georgia,George Woodruff [2017],,23,25,12,61,30,20,40,78
Nebraska,Fred Dawson [448],,41,25,33,61,77,20,38,78
Syracuse,Chick Meehan [1245],,25,25,24,61,22,20,31,78
Army,John McEwan [1206],,10,25,35,61,12,20,43,78
South Carolina,Sol Metzger [1256],,61,25,37,61,65,20,11,78
West Virginia Wesleyan,West Virginia Wesleyan_UNKNOWN_COACH,,24,25,19,61,12,20,48,78
Baylor,Frank Bridges [187],,1,25,30,61,1,20,4,78
Colorado Mines,William Courtright [372],,109,25,42,61,42,20,9,78
Samford,Jenks Gillem [694],,98,25,87,61,111,20,87,78
Alabama,Wallace Wade [1902],,22,25,11,61,22,20,57,78
Florida,J.A. Van Fleet [1881],,34,25,15,61,59,20,54,78
Wofford,Rip Major [1141],,95,25,91,61,101,20,112,78
Centre,Harold Ofstie [1398],,20,25,6,61,12,20,61,78
Oregon State,Paul Schissler [1635],,43,25,90,61,81,20,86,78
Navy,Navy_UNKNOWN_COACH,,90,25,81,61,54,20,90,78
Presbyterian,Walter Johnson [955],,96,25,0,61,106,20,103,78
Montana State,Ott Romney [1581],,18,25,70,61,81,20,59,78
Maryland,Curley Byrd [231],,65,25,80,61,101,20,108,78
Millsaps,Zimmie Zimoski [2050],,102,25,94,61,109,20,64,78
