Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
UCLA,Babe Horrell [884],,98,28,49,48,22,19,75,87
South Plains Field,South Plains Field_UNKNOWN_COACH,,90,28,0,48,77,19,91,87
Wake Forest,D.C. Walker [1909],,16,28,16,48,32,19,20,87
William & Mary,Rube McCray [1196],,54,28,77,48,82,19,16,87
New Mexico,Willis Barnes [83],,94,28,0,48,77,19,73,87
Dartmouth,Dartmouth_UNKNOWN_COACH,,40,28,71,48,22,19,82,87
West Texas A&M,Gus Miller [1271],,64,28,62,48,72,19,52,87
California,Stub Allison [23],,100,28,60,48,41,19,76,87
Fleet City,Fleet City_UNKNOWN_COACH,,24,28,58,48,22,19,24,87
Lubbock Field,Lubbock Field_UNKNOWN_COACH,,65,28,73,48,41,19,85,87
Tennessee,John Barnhill [85],,10,28,26,48,10,19,48,87
Southwestern (TX),Southwestern (TX)_UNKNOWN_COACH,,88,28,81,48,66,19,90,87
Colorado College,Harold White [1962],,93,28,59,48,58,19,80,87
Saint Mary's (CA) Pre-Flight,Saint Mary's (CA) Pre-Flight_UNKNOWN_COACH,,97,28,29,48,17,19,49,87
Yale,Howard Odell [1394],,7,28,38,48,1,19,1,87
Mississippi,Harry Mehre [1247],,70,28,50,48,82,19,58,87
Purdue,Cecil Isbell [925],,45,28,46,48,41,19,19,87
Clemson,Frank Howard [888],,51,28,28,48,72,19,71,87
Temple,Ray Morrison [1310],,61,28,80,48,90,19,69,87
Drake,Vee Green [727],,15,28,0,48,41,19,67,87
Kansas State,Ward Haylett [813],,72,28,85,48,69,19,62,87
Kansas,Henry Shenk [1672],,76,28,0,48,72,19,63,87
Penn State,Bob Higgins [842],,60,28,39,48,88,19,11,87
New York University,John Weinheimer [1948],,57,28,0,48,99,19,59,87
Cornell,Cornell_UNKNOWN_COACH,,39,28,47,48,94,19,39,87
Missouri,Chauncey Simpson [1691],,67,28,36,48,62,19,54,87
Texas-Arlington,Texas-Arlington_UNKNOWN_COACH,,87,28,0,48,62,19,53,87
Pacific,Pacific_UNKNOWN_COACH,,101,28,63,48,48,19,78,87
Wisconsin,Harry Stuhldreher [1784],,46,28,72,48,48,19,79,87
Colgate,Andrew Kerr [995],,77,28,64,48,90,19,92,87
Duke,Duke_UNKNOWN_COACH,,33,28,6,48,22,19,46,87
Iowa Pre-Flight,Jack Meagher [1243],,19,28,10,48,17,19,23,87
Washington,Ralph Welch [1952],,21,28,82,48,32,19,83,87
Illinois,Ray Eliot [553],,42,28,23,48,22,19,17,87
Randolph Field,Frank Tritico [1864],,6,28,9,48,1,19,4,87
Marquette,Tom Stidham [1753],,47,28,0,48,52,19,84,87
Kentucky,A.D. Kirwan [1023],,69,28,55,48,77,19,88,87
Utah,Ike Armstrong [48],,92,28,57,48,52,19,22,87
Georgia,Wallace Butts [230],,37,28,22,48,69,19,14,87
Nebraska,Adolph Lewandowski [1094],,66,28,65,48,58,19,68,87
Alameda Coast Guard,Joe Verducci [1892],,99,28,66,48,32,19,28,87
Syracuse,Ossie Solem [1720],,79,28,75,48,99,19,96,87
Army,Red Blaik [148],,8,28,1,48,1,19,5,87
South Carolina,Doc Newton [1362],,53,28,78,48,77,19,89,87
Florida,Tom Lieb [1100],,71,28,74,48,85,19,100,87
Alabama,Frank Thomas [1827],,38,28,42,48,72,19,37,87
Tulsa,Henry Frnka [655],,17,28,15,48,22,19,34,87
Texas Tech,Texas Tech_UNKNOWN_COACH,,89,28,51,48,69,19,87,87
Miami (FL),Eddie Dunn [534],,82,28,0,48,88,19,98,87
Navy,Oscar Hagberg [748],,29,28,5,48,10,19,45,87
Presbyterian,Lonnie McMillan [1230],,83,28,0,48,90,19,93,87
Maryland,Clarence Spears [1725],,73,28,87,48,90,19,55,87
Boston College,Moody Sarno [1619],,12,28,68,48,10,19,42,87
Second Air Force,Second Air Force_UNKNOWN_COACH,,5,28,44,48,1,19,2,87
West Virginia,Rat Rogers [1577],,59,28,56,48,85,19,97,87
Virginia,Frank Murray [1335],,55,28,52,48,82,19,50,87
Texas,Dana Bible [132],,35,28,18,48,17,19,47,87
Northwestern,Pappy Waldorf [1908],,49,28,0,48,52,19,77,87
Southern California,Jeff Cravath [383],,1,28,13,48,1,19,3,87
Oklahoma State,Jim Lookabaugh [1120],,4,28,7,48,10,19,51,87
Virginia Military Institute,Virginia Military Institute_UNKNOWN_COACH,,74,28,86,48,94,19,56,87
Auburn,Carl Voyles [1899],,81,28,76,48,72,19,81,87
Villanova,Jordan Olivar [1402],,36,28,0,48,99,19,57,87
Michigan,Fritz Crisler [391],,18,28,4,48,10,19,12,87
North Carolina State,Beattie Feathers [602],,52,28,21,48,77,19,10,87
Pennsylvania,George Munger [1327],,30,28,17,48,17,19,18,87
Colorado,Frank Potts [1484],,28,28,33,48,41,19,15,87
Louisiana State,Bernie Moore [1298],,85,28,35,48,66,19,99,87
Tulane,Claude Simons [1690],,80,28,37,48,41,19,9,87
Arkansas,Glen Rose [1587],,62,28,34,48,52,19,61,87
Holy Cross,Holy Cross_UNKNOWN_COACH,,11,28,24,48,1,19,8,87
Amarillo Field,Amarillo Field_UNKNOWN_COACH,,23,28,53,48,32,19,21,87
Southern Methodist,James Stewart [1750],,86,28,30,48,48,19,30,87
Rice,Jess Neely [1350],,84,28,31,48,62,19,64,87
Columbia,Lou Little [1107],,78,28,79,48,96,19,70,87
Richmond,Malcolm Pitt [1469],,75,28,0,48,96,19,95,87
Iowa,Slip Madigan [1139],,48,28,83,48,52,19,65,87
Coast Guard,Johnny Merriman [1252],,13,28,67,48,10,19,66,87
Brown,Rip Engle [567],,41,28,70,48,32,19,101,87
Fort Warren,Fort Warren_UNKNOWN_COACH,,27,28,40,48,32,19,86,87
Michigan State,Charlie Bachman [56],,68,28,61,48,66,19,27,87
Georgia Tech,William Alexander [15],,34,28,8,48,32,19,26,87
Indiana,Bo McMillin [1231],,43,28,11,48,32,19,31,87
Texas Christian,Dutch Meyer [1257],,26,28,25,48,52,19,32,87
Notre Dame,Ed McKeever [1219],,31,28,12,48,17,19,29,87
Great Lakes Navy,Great Lakes Navy_UNKNOWN_COACH,,32,28,43,48,22,19,25,87
Pittsburgh,Clark Shaughnessy [1659],,44,28,48,48,41,19,72,87
Minnesota,George Hauser [806],,22,28,20,48,22,19,35,87
Ohio State,Carroll Widdoes [1973],,2,28,3,48,1,19,6,87
Bucknell,Ellwood Ludwig [1126],,50,28,69,48,96,19,13,87
Mississippi State,Allyn McKeen [1218],,58,28,54,48,1,19,33,87
Oklahoma,Snorter Luster [1129],,25,28,14,48,22,19,36,87
Norman Naval Air Station,Norman Naval Air Station_UNKNOWN_COACH,,3,28,2,48,1,19,7,87
Idaho State,John Vesser [1894],,96,28,0,48,62,19,74,87
Second Air Force (Colorado),Second Air Force (Colorado)_UNKNOWN_COACH,,20,28,19,48,22,19,38,87
North Carolina,Gene McEver [1204],,56,28,88,48,85,19,60,87
Denver,Adam Esslinger [578],Cac Hubbard [892],91,28,41,48,48,19,44,87
Iowa State,Mike Michalske [1263],,14,28,45,48,32,19,43,87
Utah State,E. Lowell Romney [1580],,95,28,84,48,58,19,94,87
March Field,March Field_UNKNOWN_COACH,,9,28,27,48,10,19,41,87
Texas A&M,Homer Norton [1374],,63,28,32,48,58,19,40,87
