Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
UCLA,Terry Donahue [501],,36,73,16,136,10,51,8,175
Wake Forest,Jim Caldwell [239],,49,73,79,136,85,51,91,175
New Mexico,Dennis Franchione [645],,92,73,53,136,74,51,39,175
Southern Mississippi,Jeff Bower [169],,69,73,105,136,85,51,85,175
California,Keith Gilbertson [690],,48,73,15,136,27,51,49,175
Cincinnati,Tim Murphy [1333],,78,73,51,136,55,51,6,175
Tennessee,Phillip Fulmer [664],,16,73,34,136,14,51,28,175
Memphis,Chuck Stobart [1760],,62,73,68,136,74,51,18,175
Mississippi,Billy Brewer [181],,65,73,70,136,80,51,88,175
Clemson,Ken Hatfield [803],Tommy West [1955],27,73,46,136,43,51,45,175
Purdue,Jim Colletto [338],,46,73,74,136,50,51,73,175
Virginia Tech,Frank Beamer [102],,12,73,30,136,20,51,48,175
Temple,Ron Dickerson [474],,56,73,102,136,100,51,102,175
Kansas State,Bill Snyder [1716],,25,73,23,136,10,51,43,175
Wyoming,Joe Tiller [1840],,60,73,41,136,77,51,13,175
Kansas,Glen Mason [1163],,29,73,65,136,41,51,81,175
Penn State,Joe Paterno [1433],,14,73,13,136,10,51,11,175
Northern Illinois,Charlie Sadler [1609],,84,73,76,136,96,51,93,175
Louisville,Howard Schnellenberger [1639],,22,73,29,136,35,51,5,175
Missouri,Bob Stull [1785],,26,73,55,136,43,51,71,175
East Carolina,Steve Logan [1113],,76,73,104,136,88,51,100,175
Oregon,Rich Brooks [195],,53,73,31,136,35,51,68,175
Miami (OH),Randy Walker [1913],,103,73,63,136,100,51,66,175
Pacific,Chuck Shelton [1671],,87,73,101,136,98,51,87,175
Bowling Green State,Gary Blackney [147],,77,73,54,136,24,51,37,175
Vanderbilt,Gerry DiNardo [485],,67,73,59,136,83,51,79,175
Wisconsin,Barry Alvarez [25],,2,73,10,136,1,51,7,175
Akron,Gerry Faust [600],,83,73,72,136,98,51,50,175
Colorado State,Sonny Lubick [1124],,91,73,48,136,68,51,96,175
Duke,Barry Wilson [1993],,35,73,81,136,61,51,80,175
Brigham Young,LaVell Edwards [550],,88,73,52,136,64,51,46,175
Washington,Jim Lambright [1061],,38,73,24,136,20,51,15,175
Illinois,Lou Tepper [1822],,40,73,18,136,45,51,84,175
Louisiana-Lafayette,Nelson Stokley [1763],,61,73,60,136,64,51,12,175
Arizona State,Bruce Snyder [1717],,54,73,19,136,16,51,26,175
Kent State,Pete Cordelli [361],,106,73,106,136,106,51,76,175
Rutgers,Doug Graber [715],,24,73,90,136,58,51,75,175
Arizona,Dick Tomey [1853],,39,73,12,136,14,51,31,175
Kentucky,Bill Curry [421],,68,73,64,136,45,51,22,175
Air Force,Fisher DeBerry [452],,96,73,99,136,88,51,72,175
Utah,Ron McBride [1178],,95,73,44,136,20,51,30,175
Georgia,Ray Goff [703],,66,73,67,136,20,51,70,175
Nebraska,Tom Osborne [1408],,8,73,17,136,7,51,24,175
Fresno State,Jim Sweeney [1799],,81,73,37,136,30,51,10,175
Syracuse,Paul Pasqualoni [1432],,13,73,50,136,53,51,44,175
Army,Bob Sutton [1794],,50,73,86,136,96,51,101,175
South Carolina,Sparky Woods [2019],,64,73,82,136,80,51,74,175
Baylor,Chuck Reedy [1523],,80,73,49,136,58,51,64,175
Eastern Michigan,Ron Cooper [357],,102,73,84,136,105,51,94,175
Florida State,Bobby Bowden [166],,5,73,3,136,4,51,40,175
Florida,Steve Spurrier [1728],,6,73,4,136,7,51,52,175
Alabama,Gene Stallings [1732],,9,73,35,136,38,51,51,175
Tulsa,David Rader [1506],,58,73,89,136,72,51,97,175
Oregon State,Jerry Pettibone [1457],,52,73,39,136,32,51,58,175
Texas Tech,Spike Dykes [543],,70,73,61,136,61,51,95,175
Nevada-Las Vegas,Jim Strong [1780],,98,73,85,136,91,51,56,175
Miami (FL),Dennis Erickson [576],,10,73,7,136,16,51,47,175
Navy,George Chaump [294],,75,73,77,136,85,51,54,175
San Jose State,John Ralston [1514],,89,73,96,136,92,51,82,175
Maryland,Mark Duffner [529],,34,73,98,136,58,51,53,175
New Mexico State,Jim Hess [835],,93,73,83,136,77,51,55,175
West Virginia,Don Nehlen [1352],,7,73,6,136,10,51,38,175
Boston College,Tom Coughlin [369],,11,73,2,136,52,51,4,175
Ohio,Tom Lichtenberg [1099],,101,73,80,136,104,51,83,175
San Diego State,Al Luginbill [1128],,90,73,36,136,32,51,57,175
Virginia,George Welsh [1954],,30,73,43,136,53,51,17,175
Texas,John Mackovic [1136],,31,73,66,136,38,51,9,175
Ball State,Paul Schudel [1641],,82,73,56,136,64,51,19,175
Texas-El Paso,Charlie Bailey [62],David Lee [1085],97,73,103,136,90,51,78,175
Northwestern,Gary Barnett [84],,44,73,14,136,50,51,61,175
Southern California,John Robinson [1564],,37,73,21,136,16,51,16,175
Oklahoma State,Pat Jones [966],,55,73,93,136,71,51,98,175
Arkansas State,John Bobo [157],,100,73,88,136,100,51,62,175
Washington State,Mike Price [1492],,41,73,27,136,24,51,63,175
Auburn,Terry Bowden [167],,1,73,8,136,1,51,1,175
Michigan,Gary Moeller [1287],,28,73,5,136,4,51,14,175
North Carolina State,Mike O'Cain [1385],,32,73,57,136,45,51,3,175
Colorado,Bill McCartney [1183],,17,73,26,136,29,51,33,175
Louisiana State,Curley Hallman [757],,59,73,45,136,35,51,106,175
Tulane,Buddy Teevens [1820],,73,73,100,136,83,51,67,175
Arkansas,Danny Ford [640],,57,73,62,136,16,51,27,175
Southern Methodist,Tom Rossley [1590],,74,73,92,136,68,51,89,175
Rice,Fred Goldsmith [706],,71,73,73,136,64,51,25,175
Stanford,Bill Walsh [1918],,51,73,40,136,28,51,69,175
Western Michigan,Al Molde [1288],,47,73,58,136,94,51,32,175
Toledo,Gary Pinkel [1467],,105,73,91,136,103,51,90,175
Iowa,Hayden Fry [657],,42,73,33,136,48,51,21,175
Michigan State,George Perles [1450],,18,73,20,136,38,51,20,175
Georgia Tech,Bill Lewis [1096],,33,73,78,136,55,51,105,175
Indiana,Bill Mallory [1144],,15,73,22,136,24,51,29,175
Texas Christian,Pat Sullivan [1787],,72,73,71,136,72,51,92,175
Notre Dame,Lou Holtz [876],,4,73,1,136,1,51,23,175
Central Michigan,Herb Deromedi [464],,104,73,47,136,92,51,104,175
Pittsburgh,Johnny Majors [1142],,23,73,97,136,55,51,99,175
Nevada,Jeff Horton [885],,85,73,69,136,4,51,2,175
Minnesota,Jim Wacker [1900],,45,73,9,136,49,51,65,175
Houston,Kim Helton [823],,79,73,94,136,74,51,86,175
Hawaii,Bob Wagner [1904],,94,73,75,136,80,51,77,175
Ohio State,John Cooper [355],,3,73,11,136,7,51,36,175
Mississippi State,Jackie Sherrill [1677],,63,73,87,136,77,51,103,175
Louisiana Tech,Joe Peace [1439],,99,73,95,136,94,51,60,175
Oklahoma,Gary Gibbs [683],,20,73,25,136,30,51,42,175
North Carolina,Mack Brown [204],,19,73,32,136,41,51,41,175
Iowa State,Jim Walden [1906],,43,73,38,136,68,51,59,175
Utah State,Charlie Weatherbie [1939],,86,73,42,136,61,51,35,175
Texas A&M,R.C. Slocum [1696],,21,73,28,136,32,51,34,175
