Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
UCLA,Terry Donahue [501],,36,97,25,125,47,62,9,181
Wake Forest,Bill Dooley [507],,18,97,40,125,20,62,24,181
New Mexico,Dennis Franchione [645],,75,97,81,125,84,62,96,181
Southern Mississippi,Jeff Bower [169],,17,97,63,125,63,62,3,181
California,Keith Gilbertson [690],,38,97,41,125,45,62,71,181
Cincinnati,Tim Murphy [1333],,95,97,88,125,78,62,65,181
Tennessee,Phillip Fulmer [664],Johnny Majors [1142],10,97,13,125,4,62,15,181
Memphis,Chuck Stobart [1760],,54,97,65,125,65,62,13,181
Mississippi,Billy Brewer [181],,15,97,34,125,17,62,10,181
Purdue,Jim Colletto [338],,93,97,64,125,43,62,92,181
Clemson,Ken Hatfield [803],,29,97,47,125,68,62,90,181
Virginia Tech,Frank Beamer [102],,45,97,104,125,78,62,87,181
Temple,Jerry Berndt [121],,84,97,0,125,103,62,61,181
Kansas State,Bill Snyder [1716],,79,97,78,125,101,62,83,181
Wyoming,Joe Tiller [1840],,74,97,52,125,58,62,81,181
Kansas,Glen Mason [1163],,39,97,38,125,47,62,14,181
Penn State,Joe Paterno [1433],,24,97,67,125,51,62,44,181
Northern Illinois,Charlie Sadler [1609],,103,97,93,125,60,62,66,181
Cal State Fullerton,Gene Murphy [1331],,83,97,0,125,106,62,70,181
Louisville,Howard Schnellenberger [1639],,52,97,83,125,60,62,72,181
Missouri,Bob Stull [1785],,92,97,80,125,96,62,102,181
East Carolina,Steve Logan [1113],,55,97,73,125,76,62,69,181
Oregon,Rich Brooks [195],,37,97,19,125,23,62,16,181
Miami (OH),Randy Walker [1913],,97,97,58,125,43,62,52,181
Pacific,Chuck Shelton [1671],,78,97,97,125,103,62,62,181
Bowling Green State,Gary Blackney [147],,53,97,21,125,39,62,42,181
Vanderbilt,Gerry DiNardo [485],,19,97,55,125,68,62,103,181
Wisconsin,Barry Alvarez [25],,91,97,18,125,37,62,84,181
Akron,Gerry Faust [600],,99,97,49,125,41,62,8,181
Colorado State,Earle Bruce [212],,70,97,75,125,63,62,58,181
Duke,Barry Wilson [1993],,30,97,90,125,75,62,54,181
