Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
UCLA,Pepper Rodgers [1572],,21,88,14,147,8,56,44,189
Wake Forest,Tom Harper [784],,98,88,108,147,85,56,92,189
Tampa,Tampa_UNKNOWN_COACH,,14,88,38,147,8,56,14,189
New Mexico,Rudy Feldman [604],,86,88,103,147,104,56,103,189
William & Mary,James Root [1584],,51,88,79,147,104,56,90,189
Dartmouth,John Crouthamel [400],,4,88,18,147,8,56,16,189
West Texas A&M,Gene Mayfield [1173],,99,88,90,147,120,56,17,189
Southern Mississippi,P.W. Underwood [1872],,53,88,92,147,117,56,68,189
California,Mike White [1964],,87,88,68,147,90,56,98,189
Cincinnati,Ray Callahan [244],,113,88,123,147,128,56,94,189
Tennessee,Bill Battle [97],,18,88,6,147,17,56,24,189
Chattanooga,Harold Wilkes [1978],,119,88,119,147,115,56,127,189
Memphis,Fred Pancoast [1423],,28,88,66,147,59,56,51,189
Yale,Carmen Cozza [377],,121,88,11,147,1,56,10,189
Mississippi,Billy Kinard [1007],,27,88,80,147,45,56,67,189
Clemson,Cecil Ingram [918],,92,88,93,147,55,56,72,189
Purdue,Bob DeMoss [458],,32,88,84,147,45,56,8,189
Virginia Tech,Charles Coffey [330],,52,88,39,147,17,56,22,189
Temple,Wayne Hardin [773],,45,88,82,147,90,56,7,189
Drake,Jack Wallace [1917],,11,88,87,147,12,56,48,189
Kansas State,Vince Gibson [686],,70,88,45,147,94,56,122,189
Wyoming,Fritz Shurmur [1684],,88,88,48,147,109,56,85,189
Kansas,Don Fambrough [592],,71,88,32,147,98,56,87,189
Penn State,Joe Paterno [1433],,7,88,26,147,23,56,56,189
Furman,Robert King [1016],,117,88,122,147,115,56,120,189
Long Beach State,Jim Strangeland [1776],,108,88,100,147,104,56,89,189
Northern Illinois,Jerry Ippoliti [922],,89,88,71,147,69,56,13,189
Cornell,Jack Musick [1337],,124,88,15,147,12,56,20,189
Louisville,Lee Corso [364],,5,88,27,147,1,56,5,189
Missouri,Al Onofrio [1405],,64,88,13,147,85,56,63,189
Texas-Arlington,John Symank [1803],,105,88,97,147,119,56,71,189
East Carolina,Sonny Randle [1515],,17,88,65,147,45,56,15,189
Oregon,Dick Enright [572],,73,88,86,147,94,56,118,189
Miami (OH),Bill Mallory [1144],,96,88,74,147,45,56,6,189
Pacific,Chester Caddas [234],,23,88,78,147,29,56,37,189
Bowling Green State,Don Nehlen [1352],,15,88,59,147,41,56,35,189
Marshall,Jack Lengyel [1087],,111,88,124,147,109,56,115,189
Vanderbilt,Bill Pace [1417],,38,88,98,147,79,56,76,189
Wisconsin,John Jardine [934],,79,88,85,147,62,56,128,189
Colorado State,Jerry Wampfler [1919],,100,88,125,147,121,56,106,189
Colgate,Neil Wheelwright [1957],,128,88,101,147,17,56,113,189
Duke,Mike McGee [1208],,90,88,61,147,45,56,81,189
Brigham Young,LaVell Edwards [550],,84,88,64,147,90,56,32,189
Washington,Jim Owens [1414],,69,88,23,147,23,56,26,189
Illinois,Bob Blackman [146],,72,88,105,147,52,56,111,189
Arizona State,Frank Kush [1054],,44,88,22,147,82,56,4,189
Kent State,Don James [928],,94,88,50,147,39,56,52,189
Rutgers,John Bateman [92],,127,88,88,147,98,56,121,189
Princeton,Jake McCandless [1181],,126,88,62,147,23,56,110,189
Arizona,Bob Weber [1945],,76,88,91,147,98,56,84,189
Kentucky,John Ray [1517],,36,88,106,147,69,56,108,189
Air Force,Ben Martin [1157],,42,88,34,147,79,56,49,189
Utah,Bill Meek [1246],,67,88,58,147,94,56,45,189
Georgia,Vince Dooley [509],,26,88,31,147,23,56,55,189
Nebraska,Bob Devaney [468],,12,88,10,147,12,56,64,189
Fresno State,Darryl Rogers [1574],,25,88,76,147,33,56,59,189
Syracuse,Ben Schwartzwalder [1644],,80,88,52,147,65,56,105,189
Army,Thomas Cahill [236],,33,88,51,147,69,56,43,189
Wichita State,Bob Seaman [1649],,60,88,113,147,121,56,95,189
South Carolina,Paul Dietzel [483],,97,88,77,147,57,56,77,189
Baylor,Grant Teaff [1816],,63,88,40,147,45,56,117,189
Florida State,Larry Jones [965],,50,88,43,147,59,56,11,189
Southern Illinois,Southern Illinois_UNKNOWN_COACH,,61,88,0,147,124,56,116,189
Florida,Doug Dickey [476],,30,88,55,147,41,56,66,189
Alabama,Bear Bryant [215],,13,88,5,147,12,56,9,189
Tulsa,F. Dry [526],Claude Gibson [685],59,88,24,147,98,56,70,189
Oregon State,Dee Andros [41],,82,88,96,147,85,56,101,189
Texas Tech,Jim Carlen [264],,39,88,30,147,41,56,3,189
Miami (FL),Fran Curci [417],,34,88,46,147,62,56,100,189
Navy,Rick Forzano [641],,41,88,73,147,75,56,102,189
San Jose State,DeWayne King [1010],,75,88,104,147,98,56,125,189
Maryland,Jerry Claiborne [311],,91,88,95,147,69,56,58,189
New Mexico State,Jim Wood [2012],,103,88,116,147,126,56,75,189
Boston College,Joseph Yukica [2045],,43,88,69,147,85,56,104,189
Ohio,Bill Hess [834],,112,88,107,147,69,56,97,189
West Virginia,Bobby Bowden [166],,47,88,53,147,45,56,27,189
San Diego State,Don Coryell [366],,2,88,29,147,1,56,23,189
Idaho,Don Robbins [1554],,40,88,102,147,65,56,78,189
Virginia,Don Lawrence [1075],,93,88,81,147,82,56,123,189
Texas,Darrell Royal [1597],,3,88,7,147,8,56,19,189
Dayton,John McVay [1238],,107,88,117,147,79,56,119,189
Texas-El Paso,Robert Dobbs [488],Tommy Hudspeth [896],102,88,109,147,124,56,124,189
Northwestern,Alex Agase [7],,83,88,112,147,69,56,93,189
Southern California,John McKay [1215],,1,88,8,147,1,56,1,189
Oklahoma State,Dave Smith [1700],,62,88,12,147,33,56,31,189
Virginia Military Institute,Bob Thalman [1824],,116,88,118,147,114,56,82,189
Washington State,Jim Sweeney [1799],,68,88,33,147,12,56,34,189
Harvard,Joseph Restic [1536],,122,88,36,147,29,56,42,189
Auburn,Ralph Jordan [970],,20,88,1,147,1,56,38,189
Villanova,Lou Ferry [611],,95,88,110,147,98,56,109,189
Michigan,Bo Schembechler [1631],,9,88,19,147,1,56,36,189
North Carolina State,Lou Holtz [876],,24,88,35,147,41,56,33,189
Pennsylvania,Harry Gamble [673],,120,88,17,147,17,56,30,189
Louisiana State,Charles McClendon [1189],,19,88,3,147,23,56,18,189
Colorado,Eddie Crowder [402],,65,88,4,147,36,56,2,189
Tulane,Bennie Ellender [554],,35,88,63,147,65,56,41,189
Arkansas,Frank Broyles [211],,56,88,25,147,29,56,47,189
Holy Cross,Edward Doherty [495],,46,88,94,147,94,56,126,189
Southern Methodist,Hayden Fry [657],,54,88,37,147,23,56,50,189
North Texas,Rod Rust [1604],,109,88,126,147,127,56,88,189
Rice,Al Conover [348],,55,88,41,147,52,56,29,189
Stanford,Jack Christiansen [305],,74,88,44,147,17,56,28,189
Columbia,Frank Navarro [1347],,123,88,47,147,104,56,86,189
Western Michigan,Bill Doolittle [510],,106,88,67,147,36,56,46,189
Toledo,Jack Murphy [1332],,104,88,57,147,75,56,25,189
Richmond,Frank Jones [960],,48,88,89,147,52,56,40,189
Iowa,Frank Lauterbur [1072],,81,88,111,147,65,56,83,189
Brown,Leonard Jardine [935],,125,88,56,147,109,56,91,189
Michigan State,Duffy Daugherty [437],,31,88,16,147,33,56,21,189
Georgia Tech,Bill Fulcher [661],,29,88,42,147,29,56,60,189
Indiana,John Pont [1482],,78,88,83,147,57,56,112,189
Texas Christian,Billy Tohill [1848],,57,88,49,147,55,56,107,189
Notre Dame,Ara Parseghian [1430],,22,88,28,147,17,56,57,189
Pittsburgh,Carl DePasqua [462],,85,88,114,147,82,56,80,189
Minnesota,Cal Stoll [1764],,77,88,72,147,59,56,79,189
Lamar,Lamar_UNKNOWN_COACH,,101,88,115,147,121,56,54,189
Houston,Bill Yeoman [2035],,49,88,20,147,85,56,62,189
Citadel,Red Parker [1426],,114,88,99,147,109,56,12,189
Ohio State,Woody Hayes [812],,8,88,9,147,36,56,65,189
Mississippi State,Charles Shira [1680],,37,88,70,147,75,56,114,189
Oklahoma,Chuck Fairbanks [589],,6,88,2,147,1,56,61,189
Davidson,David Fagg [588],,115,88,120,147,113,56,96,189
North Carolina,Bill Dooley [507],,10,88,21,147,39,56,53,189
Appalachian State,Jim Brakefield [178],,118,88,127,147,117,56,74,189
Iowa State,Johnny Majors [1142],,66,88,75,147,90,56,99,189
Utah State,Chuck Mills [1278],,16,88,54,147,62,56,39,189
Xavier,Thomas Cecchini [288],,110,88,121,147,104,56,73,189
Texas A&M,Emory Bellard [112],,58,88,60,147,75,56,69,189
