Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
UCLA,William Spaulding [1723],,95,27,12,62,60,13,58,117
Wake Forest,Jim Weaver [1943],,114,27,101,62,115,13,98,117
Washington & Lee,Tex Tilson [1843],,46,27,56,62,55,13,33,117
New Mexico,Gwinn Henry [827],,104,27,57,62,86,13,43,117
William & Mary,John Kellison [984],,120,27,0,62,119,13,87,117
Dartmouth,Red Blaik [148],,47,27,93,62,60,13,81,117
Gonzaga,Mike Pecarovich [1442],,93,27,70,62,60,13,19,117
California,William Ingram [920],,80,27,38,62,55,13,100,117
San Francisco,Lawrence Lewis [1098],,82,27,71,62,55,13,112,117
Sewanee,Heck Clark [316],,77,27,0,62,43,13,110,117
Tennessee,Bob Neyland [1364],,33,27,13,62,30,13,42,117
Santa Clara,Santa Clara_UNKNOWN_COACH,,78,27,33,62,48,13,10,117
Colorado College,W.T. VandeGraaff [1885],,110,27,103,62,119,13,79,117
Detroit Mercy,Gus Dorais [512],,54,27,62,62,67,13,54,117
Washington & Jefferson,Leroy Day [450],,89,27,0,62,110,13,63,117
Yale,Yale_UNKNOWN_COACH,,44,27,43,62,43,13,28,117
Mississippi,Ed Walker [1911],,74,27,96,62,37,13,70,117
Purdue,Noble Kizer [1026],,28,27,26,62,21,13,23,117
Clemson,Jess Neely [1350],,56,27,64,62,86,13,24,117
Grinnell,Lester Watt [1936],,125,27,0,62,123,13,91,117
Virginia Tech,Henry Redd [1520],,85,27,83,62,97,13,119,117
Temple,Pop Warner [1926],,15,27,46,62,21,13,41,117
Drake,Vee Green [727],,121,27,77,62,110,13,118,117
Wyoming,Wyoming_UNKNOWN_COACH,,108,27,91,62,110,13,123,117
Kansas State,Pappy Waldorf [1908],,63,27,41,62,79,13,15,117
Kansas,Adrian Lindsey [1103],,64,27,84,62,91,13,92,117
Penn State,Bob Higgins [842],,43,27,0,62,67,13,120,117
Furman,Furman_UNKNOWN_COACH,,87,27,79,62,97,13,75,117
Fordham,Jimmy Crowley [407],,30,27,29,62,26,13,11,117
New York University,Mal Stevens [1745],,32,27,0,62,34,13,65,117
Cornell,Gilmour Dobie [489],,25,27,95,62,55,13,64,117
Missouri,Frank Carideo [262],,72,27,0,62,110,13,69,117
Mercer,Mercer_UNKNOWN_COACH,,88,27,0,62,103,13,115,117
Oregon,Prink Callison [248],,91,27,31,62,37,13,9,117
Creighton,Creighton_UNKNOWN_COACH,,124,27,82,62,119,13,122,117
Georgetown,Jack Hagerty [749],,24,27,0,62,67,13,96,117
Vanderbilt,Dan McGugin [1210],,35,27,39,62,37,13,29,117
Wisconsin,Clarence Spears [1725],,59,27,7,62,26,13,102,117
Colorado State,Harry Hughes [900],,83,27,18,62,86,13,27,117
Colgate,Andrew Kerr [995],,11,27,11,62,15,13,36,117
Duke,Wallace Wade [1902],,42,27,59,62,37,13,34,117
Brigham Young,Ott Romney [1581],,109,27,86,62,115,13,89,117
Washington,James Phelan [1460],,7,27,44,62,15,13,26,117
Illinois,Robert Zuppke [2053],,20,27,6,62,1,13,13,117
Arizona State,Rudy Lavik [1074],,106,27,87,62,91,13,84,117
Northern Colorado,J.W. Hancock [764],,84,27,23,62,1,13,17,117
Haskell,Haskell_UNKNOWN_COACH,,123,27,94,62,115,13,124,117
Princeton,Fritz Crisler [391],,45,27,58,62,48,13,18,117
Saint Mary's (CA),Slip Madigan [1139],,23,27,22,62,1,13,47,117
Carnegie Mellon,Howard Harpster [786],,29,27,55,62,30,13,82,117
Marquette,Frank Murray [1335],,60,27,51,62,74,13,90,117
Arizona,Tex Oliver [1404],,103,27,24,62,79,13,40,117
Kentucky,C.A. Wynne [2031],,48,27,85,62,60,13,104,117
Utah,Ike Armstrong [48],,92,27,48,62,91,13,57,117
Georgia,Harry Mehre [1247],,40,27,53,62,37,13,55,117
Nebraska,Dana Bible [132],,22,27,47,62,86,13,61,117
Northern Arizona,Mark McIntosh [1213],,107,27,0,62,97,13,74,117
Syracuse,Vic Hanson [769],,12,27,40,62,21,13,53,117
Army,Gar Davidson [439],,18,27,54,62,21,13,45,117
South Carolina,Billy Laval [1073],,117,27,72,62,91,13,7,117
Baylor,Morley Jennings [942],,101,27,35,62,79,13,67,117
Colorado Mines,George Scott [1646],,112,27,102,62,123,13,68,117
Florida,Dutch Stanley [1733],,51,27,78,62,67,13,12,117
Alabama,Frank Thomas [1827],,3,27,3,62,1,13,1,117
Tulsa,Gus Henderson [824],,62,27,19,62,48,13,8,117
Oregon State,Lon Stiner [1758],,102,27,0,62,79,13,66,117
Texas Tech,Pete Cawthon [286],,100,27,36,62,74,13,94,117
Navy,Thomas Hamilton [759],,4,27,14,62,15,13,22,117
Maryland,Curley Byrd [231],,50,27,60,62,60,13,20,117
Montana State,Schubert Dyche [539],,111,27,0,62,119,13,71,117
New Mexico State,Gerald Hines [849],,57,27,0,62,91,13,113,117
West Virginia,Trusty Tallman [1806],,37,27,49,62,48,13,101,117
George Washington,James Pixlee [1472],,36,27,25,62,43,13,14,117
Idaho,Leo Calland [246],,96,27,90,62,79,13,73,117
Virginia,Gus Tebell [1818],,86,27,107,62,103,13,95,117
Duquesne,Joe Bach [55],,39,27,42,62,55,13,6,117
Texas,Jack Chevigny [297],,67,27,9,62,9,13,31,117
Western State,Tefler Meade [1242],,113,27,0,62,125,13,76,117
Northwestern,Dick Hanley [766],,58,27,37,62,21,13,125,117
Southern California,Howard Jones [962],,90,27,61,62,79,13,116,117
Oklahoma State,Albert Exendine [586],,122,27,66,62,60,13,121,117
Virginia Military Institute,Virginia Military Institute_UNKNOWN_COACH,,119,27,106,62,115,13,77,117
Washington State,O.E. Hollingbery [864],,94,27,73,62,74,13,32,117
Harvard,Harvard_UNKNOWN_COACH,,49,27,0,62,67,13,80,117
Auburn,Jack Meagher [1243],,52,27,0,62,74,13,105,117
Villanova,Harry Stuhldreher [1784],,19,27,92,62,67,13,117,117
North Carolina State,Hunk Anderson [37],,115,27,80,62,103,13,109,117
Michigan,Harry Kipke [1020],,61,27,105,62,30,13,106,117
Louisiana State,Biff Jones [958],,34,27,21,62,34,13,37,117
Colorado,William Saunders [1624],,16,27,27,62,9,13,35,117
Pennsylvania,Harvey Harman [780],,17,27,89,62,48,13,108,117
Tulane,Ted Cox [376],,14,27,16,62,18,13,30,117
Arkansas,Fred Thomsen [1835],,68,27,32,62,37,13,85,117
Southern Methodist,Ray Morrison [1310],,26,27,17,62,9,13,25,117
Rice,Jimmy Kitts [1025],,21,27,4,62,1,13,5,117
Stanford,Tiny Thornhill [1837],,5,27,15,62,9,13,44,117
Columbia,Lou Little [1107],,6,27,34,62,18,13,39,117
Loyola (LA),Loyola (LA)_UNKNOWN_COACH,,81,27,98,62,48,13,86,117
Chicago,Clark Shaughnessy [1659],,31,27,63,62,26,13,83,117
Richmond,Glenn Thistlethwaite [1826],,8,27,68,62,1,13,2,117
Iowa,Ossie Solem [1720],,71,27,75,62,103,13,88,117
Brown,DeOrmond McLaughry [1223],,53,27,0,62,74,13,78,117
Michigan State,Charlie Bachman [56],,13,27,52,62,26,13,49,117
Georgia Tech,William Alexander [15],,55,27,88,62,79,13,103,117
Loyola Marymount,Tom Lieb [1100],,98,27,30,62,67,13,16,117
Saint Louis,Saint Louis_UNKNOWN_COACH,,66,27,97,62,103,13,21,117
Indiana,Bo McMillin [1231],,27,27,50,62,30,13,111,117
Texas Christian,Dutch Meyer [1257],,76,27,1,62,43,13,50,117
Notre Dame,Elmer Layden [1077],,9,27,20,62,18,13,48,117
Pittsburgh,Jock Sutherland [1792],,2,27,5,62,9,13,46,117
Minnesota,Bernie Bierman [137],,1,27,2,62,1,13,3,117
Centenary (LA),Curtis Player [1474],,73,27,10,62,1,13,56,117
Citadel,Tatum Gressette [730],,118,27,108,62,103,13,93,117
Ohio State,Francis Schmidt [1638],,10,27,8,62,9,13,52,117
Montana,Bunny Oakes [1392],,97,27,104,62,86,13,114,117
Bucknell,Hook Mylin [1343],,41,27,65,62,60,13,4,117
Mississippi State,Ross McKechnie [1216],,75,27,100,62,43,13,72,117
Oklahoma,Lewie Hardage [772],,69,27,28,62,91,13,97,117
