Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
UCLA,Terry Donahue [501],,20,63,5,103,11,40,7,169
Wake Forest,Bill Dooley [507],,39,63,58,103,41,40,8,169
New Mexico,Mike Sheppard [1673],,99,63,98,103,94,40,95,169
Southern Mississippi,Curley Hallman [757],,8,63,27,103,14,40,27,169
California,Bruce Snyder [1717],,49,63,46,103,41,40,17,169
Cincinnati,Dave Currey [420],,94,63,101,103,90,40,64,169
Tennessee,Johnny Majors [1142],,61,63,53,103,58,40,82,169
Memphis,Charlie Bailey [62],,65,63,47,103,66,40,32,169
Mississippi,Billy Brewer [181],,67,63,39,103,63,40,76,169
Purdue,Fred Akers [10],,55,63,61,103,90,40,106,169
Clemson,Danny Ford [640],,12,63,12,103,8,40,50,169
Virginia Tech,Frank Beamer [102],,28,63,93,103,58,40,77,169
Temple,Bruce Arians [47],,90,63,71,103,78,40,85,169
Wyoming,Paul Roach [1553],,17,63,14,103,28,40,10,169
Kansas State,Stan Parrish [1429],,82,63,0,103,106,40,55,169
Kansas,Glen Mason [1163],,83,63,102,103,105,40,81,169
Penn State,Joe Paterno [1433],,89,63,51,103,48,40,99,169
Long Beach State,Larry Reisbig [1533],,105,63,87,103,101,40,89,169
Northern Illinois,Jerry Pettibone [1457],,84,63,59,103,75,40,74,169
Cal State Fullerton,Gene Murphy [1331],,100,63,75,103,81,40,72,169
Louisville,Howard Schnellenberger [1639],,18,63,48,103,55,40,6,169
Missouri,Woody Widenhofer [1974],,31,63,91,103,52,40,100,169
East Carolina,Art Baker [65],,30,63,92,103,75,40,93,169
Oregon,Rich Brooks [195],,50,63,19,103,41,40,66,169
Miami (OH),Tim Rose [1588],,98,63,0,103,103,40,104,169
Pacific,Bob Cope [358],,104,63,94,103,97,40,60,169
Bowling Green State,Moe Ankney [42],,87,63,86,103,72,40,58,169
Vanderbilt,Watson Brown [209],,72,63,67,103,83,40,83,169
Wisconsin,Don Morton [1313],,85,63,97,103,97,40,59,169
Akron,Gerry Faust [600],,97,63,85,103,79,40,80,169
Colorado State,Leon Fuller [662],,88,63,95,103,97,40,56,169
Duke,Steve Spurrier [1728],,41,63,54,103,55,40,23,169
Brigham Young,LaVell Edwards [550],,59,63,25,103,31,40,15,169
Washington,Don James [928],,45,63,37,103,24,40,19,169
Louisiana-Lafayette,Nelson Stokley [1763],,77,63,64,103,74,40,12,169
Illinois,John Mackovic [1136],,54,63,38,103,28,40,14,169
Arizona State,Larry Marmie [1152],,46,63,16,103,26,40,21,169
Rutgers,Dick Anderson [32],,92,63,62,103,86,40,90,169
Kent State,Dick Crum [409],,96,63,56,103,68,40,71,169
Arizona,Dick Tomey [1853],,21,63,9,103,22,40,41,169
