Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
UCLA,Karl Dorrell [513],,78,106,8,148,37,69,24,233
Middle Tennessee State,Rick Stockstill [1762],,58,106,76,148,53,69,28,233
Wake Forest,Jim Grobe [736],,20,106,25,148,28,69,22,233
New Mexico,Rocky Long [1116],,68,106,70,148,91,69,9,233
Southern Mississippi,Jeff Bower [169],,96,106,53,148,69,69,61,233
California,Jeff Tedford [1819],,36,106,16,148,18,69,17,233
Cincinnati,Mark Dantonio [433],Brian Kelly [985],22,106,15,148,28,69,6,233
Troy,Larry Blakeney [150],,61,106,63,148,51,69,38,233
Tennessee,Phillip Fulmer [664],,13,106,14,148,17,69,20,233
Memphis,Tommy West [1955],,106,106,112,148,102,69,85,233
Mississippi,Ed Orgeron [1407],,30,106,88,148,53,69,79,233
Purdue,Joe Tiller [1840],,33,106,66,148,34,69,63,233
Clemson,Tommy Bowden [168],,23,106,32,148,34,69,46,233
Virginia Tech,Frank Beamer [102],,19,106,23,148,27,69,36,233
Temple,Al Golden [704],,116,106,117,148,119,69,93,233
Alabama-Birmingham,Watson Brown [209],,110,106,84,148,98,69,68,233
Wyoming,Joe Glenn [700],,54,106,65,148,88,69,13,233
Kansas State,Ron Prince [1494],,89,106,47,148,57,69,23,233
Kansas,Mark Mangino [1147],,88,106,45,148,53,69,87,233
Penn State,Joe Paterno [1433],,9,106,38,148,15,69,7,233
Northern Illinois,Joe Novak [1376],,102,106,69,148,86,69,34,233
Buffalo,Turner Gill [692],,119,106,107,148,117,69,102,233
Boise State,Chris Petersen [1452],,1,106,18,148,1,69,1,233
Louisville,Bobby Petrino [1455],,2,106,7,148,4,69,52,233
Missouri,Gary Pinkel [1467],,66,106,48,148,51,69,18,233
East Carolina,Skip Holtz [877],,97,106,58,148,65,69,48,233
Oregon,Mike Bellotti [113],,75,106,27,148,41,69,55,233
Miami (OH),Shane Montgomery [1295],,115,106,109,148,113,69,69,233
Bowling Green State,Gregg Brandon [179],,117,106,96,148,116,69,96,233
Marshall,Mark Snyder [1719],,105,106,97,148,77,69,95,233
Vanderbilt,Bobby Johnson [946],,31,106,31,148,25,69,108,233
Wisconsin,Bret Bielema [136],,7,106,21,148,13,69,21,233
South Florida,Jim Leavitt [1083],,24,106,19,148,57,69,5,233
Akron,J.D. Brookhart [194],,114,106,83,148,111,69,110,233
Colorado State,Sonny Lubick [1124],,71,106,105,148,95,69,116,233
Duke,Ted Roof [1583],,53,106,0,148,81,69,98,233
Brigham Young,Bronco Mendenhall [1249],,44,106,35,148,40,69,33,233
Washington,Tyrone Willingham [1991],,77,106,28,148,45,69,75,233
Illinois,Ron Zook [2052],,41,106,113,148,88,69,119,233
Louisiana-Lafayette,Rickey Bustle [228],,94,106,64,148,57,69,101,233
Arizona State,Dirk Koetter [1036],,76,106,41,148,38,69,29,233
Florida International,Don Strock [1778],,103,106,118,148,117,69,83,233
Florida Atlantic,Howard Schnellenberger [1639],,92,106,98,148,61,69,80,233
Rutgers,Greg Schiano [1634],,8,106,6,148,1,69,12,233
Kent State,Doug Martin [1159],,112,106,85,148,98,69,39,233
Connecticut,Randy Edsall [547],,26,106,80,148,65,69,113,233
Arizona,Mike Stoops [1770],,79,106,20,148,39,69,104,233
Kentucky,Rich Brooks [195],,16,106,22,148,21,69,45,233
Air Force,Fisher DeBerry [452],,70,106,87,148,65,69,100,233
Utah,Kyle Whittingham [1969],,55,106,50,148,41,69,14,233
Georgia,Mark Richt [1548],,17,106,4,148,26,69,49,233
Nebraska,Bill Callahan [242],,59,106,42,148,50,69,60,233
Fresno State,Pat Hill [847],,82,106,95,148,98,69,73,233
Syracuse,Greg Robinson [1562],,25,106,93,148,86,69,72,233
Army,Bobby Ross [1589],,111,106,103,148,95,69,90,233
South Carolina,Steve Spurrier [1728],,15,106,36,148,18,69,58,233
Baylor,Guy Morriss [1311],,86,106,73,148,98,69,97,233
Eastern Michigan,Jeff Genyk [680],,118,106,110,148,102,69,67,233
Florida State,Bobby Bowden [166],,45,106,34,148,36,69,65,233
Alabama,Joe Kines [1009],Mike Shula [1683],29,106,57,148,18,69,66,233
Florida,Urban Meyer [1259],,3,106,2,148,4,69,64,233
Tulsa,Steve Kragthorpe [1042],,95,106,56,148,61,69,62,233
Oregon State,Mike Riley [1550],,65,106,9,148,4,69,47,233
Texas Tech,Mike Leach [1079],,67,106,49,148,45,69,15,233
Nevada-Las Vegas,Mike Sanford [1616],,73,106,114,148,108,69,94,233
Miami (FL),Larry Coker [332],,42,106,37,148,77,69,8,233
San Jose State,Dick Tomey [1853],,63,106,75,148,81,69,11,233
Navy,Paul Johnson [954],,50,106,68,148,63,69,4,233
Maryland,Ralph Friedgen [654],,21,106,40,148,32,69,19,233
New Mexico State,Hal Mumme [1326],,83,106,115,148,106,69,71,233
West Virginia,Rich Rodriguez [1573],,5,106,10,148,7,69,25,233
Boston College,Tom O'Brien [1384],Frank Spaziani [1724],43,106,17,148,30,69,16,233
Ohio,Frank Solich [1721],,100,106,62,148,71,69,3,233
San Diego State,Chuck Long [1115],,69,106,106,148,93,69,74,233
Idaho,Dennis Erickson [576],,74,106,108,148,102,69,106,233
Virginia,Al Groh [737],,52,106,60,148,75,69,111,233
Texas,Mack Brown [204],,56,106,33,148,11,69,32,233
Ball State,Brady Hoke [856],,51,106,89,148,88,69,76,233
Texas-El Paso,Mike Price [1492],,107,106,86,148,92,69,114,233
Northwestern,Pat Fitzgerald [627],,39,106,101,148,81,69,78,233
Southern California,Pete Carroll [270],,35,106,5,148,7,69,27,233
Arkansas State,Steve Roberts [1557],,99,106,79,148,63,69,30,233
Oklahoma State,Mike Gundy [740],,72,106,54,148,49,69,31,233
Washington State,Bill Doba [486],,80,106,24,148,21,69,37,233
Louisiana-Monroe,Charlie Weatherbie [1939],,93,106,99,148,65,69,118,233
Auburn,Tommy Tuberville [1867],,14,106,1,148,1,69,41,233
Michigan,Lloyd Carr [269],,6,106,12,148,11,69,40,233
North Carolina State,Chuck Amato [26],,98,106,43,148,113,69,81,233
Louisiana State,Les Miles [1267],,10,106,11,148,7,69,35,233
Colorado,Dan Hawkins [807],,90,106,90,148,102,69,82,233
Tulane,Chris Scelfo [1629],,109,106,91,148,93,69,103,233
Arkansas,Houston Nutt [1380],,12,106,3,148,15,69,26,233
Southern Methodist,Phil Bennett [118],,108,106,67,148,57,69,117,233
North Texas,Darrell Dickey [475],,101,106,94,148,113,69,84,233
Rice,Todd Graham [718],,87,106,59,148,53,69,2,233
Stanford,Walt Harris [789],,81,106,92,148,84,69,112,233
Western Michigan,Bill Cubit [411],,49,106,61,148,73,69,44,233
Toledo,Tom Amstutz [30],,113,106,72,148,108,69,77,233
Iowa,Kirk Ferentz [610],,40,106,77,148,84,69,86,233
Michigan State,John Smith [1705],,38,106,82,148,71,69,105,233
Georgia Tech,Chan Gailey [669],,18,106,29,148,30,69,53,233
Indiana,Terry Hoeppner [853],,34,106,74,148,69,69,99,233
Texas Christian,Gary Patterson [1434],,48,106,52,148,43,69,51,233
Notre Dame,Charlie Weis [1949],,11,106,26,148,13,69,10,233
Pittsburgh,Dave Wannstedt [1920],,27,106,44,148,73,69,88,233
Central Michigan,Brian Kelly [985],Jeff Quinn [1504],47,106,55,148,32,69,56,233
Nevada,Chris Ault [53],,62,106,71,148,79,69,54,233
Minnesota,Glen Mason [1163],,37,106,78,148,47,69,89,233
Houston,Art Briles [188],,64,106,46,148,21,69,50,233
Hawaii,June Jones [964],,32,106,51,148,21,69,43,233
Ohio State,Jim Tressel [1862],,4,106,13,148,7,69,59,233
Central Florida,George O'Leary [1390],,104,106,104,148,75,69,107,233
Mississippi State,Sylvester Croom [398],,28,106,100,148,95,69,115,233
Louisiana Tech,Jack Bicknell [135],,84,106,111,148,108,69,91,233
