Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
UCLA,Red Sanders [1613],,2,61,20,97,1,34,1,134
Wake Forest,Tom Rogers [1578],,55,61,96,97,80,34,101,134
William & Mary,Jackie Freeman [651],,52,61,84,97,70,34,49,134
New Mexico,Robert Titchenal [1847],,107,61,85,97,94,34,83,134
West Texas A&M,Frank Kimbrough [1006],,89,61,103,97,46,34,110,134
Dartmouth,DeOrmond McLaughry [1223],,94,61,56,97,80,34,80,134
California,Pappy Waldorf [1908],,50,61,59,97,27,34,52,134
Cincinnati,Sid Gillman [695],,8,61,47,97,13,34,26,134
Tennessee,Harvey Robinson [1563],,66,61,74,97,62,34,103,134
Detroit Mercy,Wally Fromhart [656],,73,61,100,97,80,34,77,134
Yale,Jordan Olivar [1402],,91,61,32,97,57,34,16,134
Mississippi,John Vaught [1889],,29,61,23,97,30,34,40,134
Purdue,Stuart Holcomb [857],,22,61,2,97,67,34,54,134
Clemson,Frank Howard [888],,46,61,45,97,55,34,61,134
Virginia Tech,Frank Moseley [1315],,4,61,63,97,1,34,2,134
Drake,Warren Gaer [668],,37,61,0,97,94,34,84,134
Wyoming,Phil Dickens [472],,84,61,15,97,80,34,19,134
Kansas State,Bill Meek [1246],,20,61,41,97,74,34,35,134
Kansas,Chuck Mather [1169],,76,61,0,97,94,34,111,134
Penn State,Rip Engle [567],,25,61,38,97,30,34,25,134
Furman,Furman_UNKNOWN_COACH,,47,61,70,97,57,34,75,134
Fordham,Edward Danowski [432],,80,61,99,97,108,34,71,134
Cornell,George James [929],,92,61,53,97,70,34,17,134
Missouri,Don Faurot [599],,59,61,58,97,70,34,97,134
Oregon,Len Casanova [275],,101,61,50,97,25,34,38,134
Pacific,Moose Myers [1342],,100,61,36,97,87,34,82,134
Vanderbilt,Arthur Guepe [738],,65,61,89,97,53,34,107,134
Wisconsin,Ivy Williamson [1989],,16,61,10,97,10,34,51,134
Colorado State,Robert Davis [447],,108,61,83,97,100,34,87,134
Colgate,Hal Lahar [1059],,19,61,66,97,67,34,58,134
Duke,Bill Murray [1334],,33,61,18,97,30,34,53,134
Brigham Young,Charles Atkinson [52],,110,61,101,97,106,34,86,134
Washington,John Cherberg [295],,103,61,87,97,87,34,102,134
Illinois,Ray Eliot [553],,42,61,88,97,87,34,64,134
Arizona State,Clyde Smith [1699],,87,61,51,97,44,34,12,134
Rutgers,Harvey Harman [780],,82,61,97,97,110,34,81,134
Princeton,Charles Caldwell [237],,97,61,48,97,74,34,11,134
Marquette,Frosty Ferzacca [613],,18,61,73,97,74,34,68,134
Arizona,Warren Woodson [2020],,81,61,35,97,42,34,24,134
Kentucky,Blanton Collier [339],,38,61,11,97,16,34,34,134
Georgia,Wallace Butts [230],,41,61,33,97,49,34,32,134
Utah,Jack Curtice [422],,109,61,46,97,104,34,72,134
Nebraska,William Glassford [698],,34,61,44,97,34,34,29,134
Hardin-Simmons,Murray Evans [581],,88,61,75,97,45,34,73,134
Syracuse,Ben Schwartzwalder [1644],,72,61,67,97,94,34,23,134
Army,Red Blaik [148],,31,61,13,97,55,34,28,134
South Carolina,Rex Enright [573],,45,61,26,97,53,34,9,134
Wichita State,Jack Mitchell [1285],,7,61,28,97,10,34,42,134
Baylor,George Sauer [1621],,62,61,34,97,21,34,39,134
Florida State,Thomas Nugent [1378],,43,61,77,97,50,34,45,134
Alabama,Red Drew [520],,57,61,65,97,36,34,43,134
Florida,Bob Woodruff [2016],,71,61,7,97,57,34,46,134
Oregon State,Kip Taylor [1815],,104,61,95,97,94,34,90,134
Tulsa,Bernie Witucki [2010],,85,61,0,97,87,34,106,134
Texas Tech,DeWitt Weaver [1941],,77,61,31,97,39,34,37,134
Miami (FL),Andy Gustafson [741],,12,61,12,97,10,34,56,134
Navy,Eddie Erdelatz [575],,27,61,6,97,27,34,55,134
San Jose State,Robert Bronzan [192],,102,61,49,97,30,34,50,134
Maryland,Jim Tatum [1812],,13,61,22,97,13,34,59,134
New Mexico State,James Patton [1437],,90,61,0,97,100,34,85,134
West Virginia,Art Lewis [1095],,24,61,29,97,27,34,57,134
Boston College,Mike Holovak [871],,3,61,60,97,1,34,3,134
George Washington,Bo Sherman [1675],,56,61,105,97,87,34,100,134
Idaho,Skip Stahley [1731],,105,61,79,97,100,34,60,134
Virginia,Ned McDonald [1201],,48,61,92,97,57,34,62,134
Texas,Edwin Price [1490],,63,61,55,97,22,34,89,134
Texas-El Paso,Mike Brumbelow [214],,83,61,42,97,40,34,8,134
Northwestern,Robert Voigts [1896],,35,61,94,97,80,34,63,134
Southern California,Jess Hill [846],,23,61,30,97,24,34,15,134
Oklahoma State,Jennings Whitworth [1971],,75,61,54,97,46,34,20,134
Washington State,Alton Kircher [1021],,98,61,68,97,74,34,108,134
Virginia Military Institute,John McKenna [1220],,49,61,80,97,67,34,66,134
Harvard,Lloyd Jordan [969],,96,61,40,97,1,34,18,134
Auburn,Ralph Jordan [970],,40,61,4,97,1,34,13,134
Villanova,Francis Reagan [1519],,74,61,104,97,106,34,98,134
Michigan,Bennie Oosterbaan [1406],,32,61,21,97,57,34,7,134
North Carolina State,Earle Edwards [549],,51,61,86,97,62,34,79,134
Pennsylvania,Steve Sebo [1650],,93,61,0,97,94,34,70,134
Colorado,Dallas Ward [1921],,10,61,37,97,36,34,27,134
Louisiana State,Gaynell Tinsley [1844],,69,61,17,97,38,34,104,134
Tulane,Andy Pilney [1466],,70,61,102,97,50,34,109,134
Arkansas,Bowden Wyatt [2029],,60,61,14,97,19,34,22,134
Holy Cross,Edward Anderson [33],,79,61,81,97,100,34,96,134
Southern Methodist,Chalmer Woodward [2021],,58,61,25,97,18,34,31,134
North Texas,Odus Mitchell [1286],,86,61,78,97,42,34,94,134
Rice,Jess Neely [1350],,61,61,27,97,20,34,33,134
Stanford,Chuck Taylor [1813],,99,61,62,97,80,34,105,134
Columbia,Lou Little [1107],,95,61,64,97,111,34,74,134
Richmond,Edwin Merrick [1250],,53,61,90,97,74,34,95,134
Iowa,Forest Evashevski [583],,21,61,9,97,62,34,30,134
Brown,Alva Kelley [982],,9,61,52,97,62,34,21,134
Michigan State,Duffy Daugherty [437],,28,61,69,97,70,34,76,134
Georgia Tech,Bobby Dodd [492],,39,61,5,97,17,34,6,134
Indiana,Bernie Crimmins [389],,30,61,43,97,74,34,93,134
Texas Christian,Abe Martin [1156],,64,61,39,97,23,34,78,134
Notre Dame,Terry Brennan [180],,14,61,3,97,1,34,41,134
Pittsburgh,Red Dawson [449],Thomas Hamilton [759],26,61,8,97,25,34,69,134
Minnesota,Murray Warmath [1925],,17,61,24,97,13,34,36,134
Houston,Clyde Lee [1084],,67,61,72,97,40,34,14,134
Citadel,Johnnie McMillan [1229],,54,61,106,97,80,34,67,134
Ohio State,Woody Hayes [812],,5,61,1,97,1,34,4,134
Montana,Eddie Chinske [299],,111,61,93,97,108,34,91,134
Mississippi State,Darrell Royal [1597],,68,61,57,97,34,34,10,134
Oklahoma,Bud Wilkinson [1979],,1,61,16,97,1,34,5,134
