Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
UCLA,Red Sanders [1613],,80,72,28,119,39,45,7,139
Wake Forest,Paul Amen [27],,53,72,0,119,39,45,79,139
William & Mary,Milt Drewer [521],,68,72,14,119,26,45,71,139
New Mexico,Dick Clausen [319],,101,72,95,119,107,45,93,139
Dartmouth,Bob Blackman [146],,13,72,40,119,59,45,56,139
West Texas A&M,Frank Kimbrough [1006],,32,72,88,119,81,45,21,139
Southern Mississippi,Southern Mississippi_UNKNOWN_COACH,,57,72,93,119,78,45,53,139
California,Pete Elliott [558],,89,72,108,119,66,45,110,139
Cincinnati,George Blackburn [144],,70,72,87,119,89,45,31,139
Tennessee,Bowden Wyatt [2029],,14,72,9,119,10,45,18,139
Detroit Mercy,Wally Fromhart [656],,40,72,82,119,81,45,45,139
Yale,Jordan Olivar [1402],,106,72,29,119,1,45,60,139
Mississippi,John Vaught [1889],,12,72,11,119,1,45,43,139
Purdue,Jack Mollenkopf [1289],,24,72,15,119,19,45,61,139
Clemson,Frank Howard [888],,43,72,24,119,24,45,11,139
Virginia Tech,Frank Moseley [1315],,63,72,89,119,36,45,88,139
Drake,Warren Gaer [668],,19,72,76,119,1,45,30,139
Wyoming,Bob Devaney [468],,93,72,80,119,100,45,27,139
Kansas State,Bernard Mertes [1254],,95,72,57,119,102,45,81,139
Kansas,Chuck Mather [1169],,94,72,49,119,47,45,5,139
Penn State,Rip Engle [567],,20,72,23,119,22,45,49,139
Furman,Homer Hobbs [852],,60,72,94,119,98,45,76,139
Cornell,George James [929],,109,72,70,119,73,45,106,139
Missouri,Frank Broyles [211],,96,72,50,119,52,45,6,139
Oregon,Len Casanova [275],,82,72,27,119,36,45,52,139
Pacific,Moose Myers [1342],,71,72,97,119,91,45,9,139
Vanderbilt,Arthur Guepe [738],,16,72,35,119,17,45,62,139
Wisconsin,Milt Bruhn [213],,21,72,25,119,12,45,50,139
Colorado State,Tuffy Mullison [1325],,104,72,84,119,111,45,102,139
Colgate,Fred Rice [1544],,108,72,38,119,47,45,87,139
Duke,Bill Murray [1334],,39,72,19,119,22,45,16,139
Brigham Young,Harold Kopp [1039],,92,72,73,119,104,45,15,139
Washington,Jim Owens [1414],,88,72,42,119,59,45,103,139
Illinois,Ray Eliot [553],,37,72,61,119,43,45,66,139
Arizona State,Dan Devine [469],,3,72,47,119,1,45,1,139
Rutgers,John Stiegman [1754],,78,72,77,119,59,45,10,139
Princeton,Richard Colman [345],,107,72,20,119,52,45,37,139
Marquette,Johnny Druze [525],,76,72,0,119,111,45,94,139
Arizona,Edward Doherty [495],,102,72,109,119,108,45,95,139
Kentucky,Blanton Collier [339],,36,72,36,119,66,45,112,139
Air Force,Buck Shaw [1661],,105,72,91,119,113,45,98,139
Georgia,Wallace Butts [230],,66,72,68,119,59,45,96,139
Utah,Jack Curtice [422],,91,72,56,119,98,45,34,139
Nebraska,William Jennings [943],,98,72,102,119,73,45,77,139
Hardin-Simmons,Sammy Baugh [98],,74,72,66,119,84,45,35,139
Syracuse,Ben Schwartzwalder [1644],,23,72,53,119,26,45,29,139
Army,Red Blaik [148],,11,72,26,119,19,45,8,139
South Carolina,Warren Giese [688],,46,72,34,119,29,45,99,139
Wichita State,Woody Woodard [2015],,75,72,65,119,95,45,108,139
Baylor,Sam Boyd [171],,55,72,81,119,66,45,82,139
Florida State,Thomas Nugent [1378],,59,72,101,119,95,45,69,139
Alabama,Jennings Whitworth [1971],,65,72,86,119,52,45,83,139
Florida,Bob Woodruff [2016],,5,72,43,119,15,45,42,139
Tulsa,Robert Dobbs [488],,72,72,79,119,88,45,84,139
Oregon State,Tommy Prothro [1497],,81,72,32,119,43,45,59,139
Texas Tech,DeWitt Weaver [1941],,73,72,99,119,89,45,86,139
Miami (FL),Andy Gustafson [741],,54,72,58,119,29,45,64,139
Navy,Eddie Erdelatz [575],,8,72,6,119,15,45,63,139
San Jose State,Robert Titchenal [1847],,86,72,98,119,93,45,90,139
Maryland,Tommy Mont [1294],,44,72,22,119,26,45,55,139
New Mexico State,Tony Cavallo [282],,77,72,0,119,108,45,89,139
Boston College,Mike Holovak [871],,28,72,52,119,73,45,58,139
West Virginia,Art Lewis [1095],,22,72,31,119,24,45,12,139
George Washington,Bo Sherman [1675],,62,72,67,119,104,45,91,139
Idaho,Skip Stahley [1731],,84,72,85,119,52,45,104,139
Virginia,Ben Martin [1157],,47,72,30,119,33,45,109,139
Texas,Darrell Royal [1597],,48,72,7,119,33,45,4,139
Dayton,William Kerr [996],,29,72,78,119,78,45,17,139
Texas-El Paso,Ben Collins [340],,4,72,72,119,86,45,14,139
