Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
UCLA,Tommy Prothro [1497],,12,71,21,131,1,49,31,156
Wake Forest,William Tate [1811],,116,71,40,131,62,49,116,156
Tampa,Tampa_UNKNOWN_COACH,,34,71,48,131,31,49,42,156
William & Mary,Marv Levy [1093],,82,71,74,131,99,49,57,156
New Mexico,Bill Weeks [1946],,102,71,109,131,110,49,82,156
Dartmouth,Bob Blackman [146],,33,71,22,131,46,49,38,156
West Texas A&M,Joe Kerbel [992],,37,71,49,131,76,49,9,156
Southern Mississippi,Pie Vann [1887],,28,71,75,131,48,49,8,156
California,Ray Willsey [1992],,84,71,63,131,91,49,89,156
Cincinnati,Charles Studley [1783],,67,71,67,131,40,49,104,156
Tennessee,Doug Dickey [476],,14,71,34,131,21,49,62,156
Memphis,Billy Murphy [1329],,18,71,15,131,17,49,55,156
Yale,Carmen Cozza [377],,48,71,107,131,58,49,73,156
Mississippi,John Vaught [1889],,13,71,3,131,12,49,48,156
Clemson,Frank Howard [888],,39,71,65,131,52,49,12,156
Purdue,Jack Mollenkopf [1289],,4,71,24,131,9,49,7,156
Virginia Tech,Jerry Claiborne [311],,30,71,38,131,24,49,20,156
Wyoming,Lloyd Eaton [544],,7,71,12,131,1,49,46,156
Kansas State,Doug Weaver [1942],,105,71,0,131,114,49,87,156
Kansas,Jack Mitchell [1285],,78,71,99,131,105,49,85,156
Penn State,Joe Paterno [1433],,22,71,72,131,43,49,25,156
Furman,Robert King [1016],,110,71,105,131,119,49,112,156
Buffalo,Doc Urich [1874],,52,71,61,131,52,49,102,156
Louisville,Frank Camp [250],,69,71,47,131,85,49,40,156
Cornell,Jack Musick [1337],,46,71,26,131,50,49,19,156
Missouri,Dan Devine [469],,42,71,57,131,12,49,60,156
East Carolina,Clarence Stasavich [1737],,79,71,89,131,105,49,54,156
Oregon,Len Casanova [275],,93,71,83,131,114,49,70,156
Miami (OH),Bo Schembechler [1631],,16,71,32,131,36,49,18,156
Pacific,Doug Scovil [1648],,73,71,112,131,85,49,65,156
Bowling Green State,Bob Gibson [684],,54,71,17,131,34,49,17,156
Marshall,Charlie Snyder [1718],,75,71,102,131,89,49,94,156
Vanderbilt,Jack Green [726],,43,71,115,131,81,49,95,156
Wisconsin,Milt Bruhn [213],,98,71,94,131,99,49,91,156
Colorado State,Milo Lude [1125],,70,71,7,131,74,49,15,156
Colgate,Hal Lahar [1059],,44,71,39,131,52,49,6,156
Duke,Tom Harp [782],,117,71,82,131,55,49,14,156
Brigham Young,Tommy Hudspeth [896],,35,71,29,131,73,49,23,156
Washington,Jim Owens [1414],,90,71,14,131,93,49,13,156
Illinois,Pete Elliott [558],,96,71,71,131,17,49,99,156
Arizona State,Frank Kush [1054],,92,71,42,131,72,49,80,156
Rutgers,John Bateman [92],,47,71,108,131,55,49,76,156
Kent State,Leo Strang [1775],,72,71,56,131,91,49,113,156
Princeton,Richard Colman [345],,45,71,13,131,48,49,37,156
Arizona,Jim LaRue [1070],,101,71,100,131,108,49,81,156
Kentucky,Charley Bradshaw [177],,31,71,96,131,28,49,79,156
Air Force,Ben Martin [1157],,100,71,60,131,76,49,118,156
Utah,Mike Giddings [687],,57,71,68,131,85,49,39,156
Georgia,Vince Dooley [509],,6,71,2,131,9,49,45,156
Nebraska,Bob Devaney [468],,40,71,37,131,9,49,43,156
Syracuse,Ben Schwartzwalder [1644],,21,71,30,131,40,49,58,156
Army,Thomas Cahill [236],,15,71,51,131,24,49,56,156
South Carolina,Paul Dietzel [483],,112,71,103,131,64,49,105,156
Wichita State,George Karras [975],,68,71,41,131,81,49,110,156
Baylor,John Bridgers [186],,60,71,19,131,38,49,49,156
Florida State,Bill Peterson [1453],,24,71,4,131,43,49,53,156
Alabama,Bear Bryant [215],,2,71,5,131,1,49,1,156
Florida,Ray Graves [722],,10,71,8,131,12,49,61,156
Oregon State,Dee Andros [41],,89,71,44,131,71,49,59,156
Tulsa,Glenn Dobbs [487],,66,71,9,131,24,49,51,156
Texas Tech,J. King [1013],,63,71,28,131,102,49,93,156
Miami (FL),Charlie Tate [1810],,25,71,1,131,1,49,41,156
Navy,William Elias [552],,80,71,87,131,78,49,63,156
San Jose State,Harry Anderson [36],,77,71,91,131,89,49,64,156
Maryland,Lou Saban [1607],,115,71,73,131,60,49,66,156
New Mexico State,Warren Woodson [2020],,38,71,80,131,78,49,11,156
West Virginia,Jim Carlen [264],,119,71,88,131,96,49,109,156
Boston College,Jim Miller [1273],,81,71,77,131,85,49,67,156
Ohio,Bill Hess [834],,55,71,70,131,81,49,52,156
George Washington,Jim Camp [251],,106,71,85,131,102,49,68,156
Idaho,Steve Musseau [1338],,94,71,116,131,117,49,107,156
Virginia,George Blackburn [144],,114,71,79,131,58,49,69,156
Texas,Darrell Royal [1597],,58,71,16,131,34,49,16,156
Dayton,John McVay [1238],,17,71,50,131,38,49,10,156
Texas-El Paso,Robert Dobbs [488],,36,71,58,131,74,49,5,156
Northwestern,Alex Agase [7],,88,71,66,131,69,49,115,156
Southern California,John McKay [1215],,26,71,20,131,12,49,28,156
Oklahoma State,Phil Cutchin [425],,64,71,54,131,24,49,72,156
Washington State,Bert Clark [312],,91,71,81,131,110,49,119,156
Virginia Military Institute,Vito Ragazzo [1510],,108,71,93,131,114,49,74,156
Harvard,John Yovicsin [2044],,9,71,27,131,1,49,24,156
Auburn,Ralph Jordan [970],,23,71,86,131,31,49,111,156
Villanova,Alex Bell [108],,83,71,84,131,55,49,22,156
Michigan,Bump Elliott [556],,86,71,55,131,67,49,32,156
North Carolina State,Earle Edwards [549],,113,71,64,131,50,49,27,156
Pennsylvania,Robert Odell [1395],,50,71,117,131,62,49,78,156
Colorado,Eddie Crowder [402],,41,71,35,131,28,49,30,156
Louisiana State,Charles McClendon [1189],,20,71,6,131,17,49,35,156
Arkansas,Frank Broyles [211],,61,71,10,131,1,49,34,156
Tulane,Jim Pittman [1470],,29,71,45,131,21,49,29,156
Holy Cross,Melvin Massucco [1167],,32,71,46,131,43,49,33,156
North Texas,Odus Mitchell [1286],,5,71,36,131,28,49,21,156
Southern Methodist,Hayden Fry [657],,8,71,23,131,12,49,4,156
Rice,Jess Neely [1350],,62,71,53,131,40,49,117,156
Stanford,John Ralston [1514],,95,71,59,131,69,49,26,156
Columbia,Aldo Donelli [502],,49,71,114,131,60,49,101,156
Western Michigan,Bill Doolittle [510],,53,71,43,131,78,49,36,156
Toledo,Frank Lauterbur [1072],,74,71,98,131,93,49,103,156
Richmond,Frank Jones [960],,109,71,97,131,117,49,100,156
Iowa,Ray Nagel [1345],,99,71,111,131,102,49,84,156
Brown,John McLaughry [1224],,51,71,118,131,64,49,75,156
Michigan State,Duffy Daugherty [437],,3,71,25,131,1,49,2,156
Georgia Tech,Bobby Dodd [492],,11,71,31,131,17,49,47,156
Indiana,John Pont [1482],,103,71,106,131,105,49,98,156
Texas Christian,Abe Martin [1156],,65,71,62,131,99,49,86,156
Notre Dame,Ara Parseghian [1430],,1,71,11,131,1,49,3,156
Pittsburgh,Dave Hart [793],,85,71,110,131,93,49,114,156
Minnesota,Murray Warmath [1925],,87,71,76,131,68,49,71,156
Houston,Bill Yeoman [2035],,19,71,18,131,21,49,44,156
Citadel,Red Parker [1426],,107,71,101,131,110,49,88,156
Ohio State,Woody Hayes [812],,97,71,92,131,96,49,106,156
Mississippi State,Paul Davis [446],,27,71,95,131,46,49,97,156
Oklahoma,Jim MacKenzie [1134],,56,71,33,131,31,49,50,156
Davidson,Homer Smith [1704],,111,71,104,131,108,49,96,156
North Carolina,James Hickey [838],,118,71,78,131,64,49,90,156
Iowa State,Clay Stapleton [1735],,104,71,113,131,110,49,108,156
Utah State,Tony Knap [1028],,71,71,90,131,81,49,92,156
Xavier,Edward Biles [139],,76,71,69,131,96,49,83,156
Texas A&M,Gene Stallings [1732],,59,71,52,131,36,49,77,156
