Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
Syracuse,Syracuse_UNKNOWN_COACH,,21,5,5,22,10,5,27,48
Army,Geoffrey Keyes [998],,42,5,62,22,50,5,44,48
South Carolina,Dixon Foster [643],,85,5,46,22,86,5,69,48
Wake Forest,E.T. MacDonnell [1131],,88,5,0,22,81,5,63,48
Lafayette,Punk Berryman [127],,31,5,0,22,50,5,54,48
Colorado Mines,Poss Parsons [1431],,14,5,50,22,17,5,41,48
Baylor,Bubs Mosley [1317],,10,5,39,22,24,5,40,48
Washington & Lee,Bill Raftery [1509],,52,5,38,22,54,5,85,48
Dartmouth,Dartmouth_UNKNOWN_COACH,,24,5,16,22,24,5,18,48
Lehigh,Tom Keady [977],,29,5,54,22,44,5,32,48
Florida,Florida_UNKNOWN_COACH,,65,5,64,22,81,5,50,48
Alabama,Thomas Kelley [983],,63,5,58,22,73,5,16,48
Wofford,Leslie Moser [1316],,83,5,45,22,81,5,67,48
California,Andy Smith [1697],,70,5,47,22,24,5,51,48
Oregon State,Joseph Pipal [1468],,66,5,43,22,10,5,47,48
Tulsa,Hal Medford [1244],,79,5,0,22,73,5,55,48
Sewanee,Sewanee_UNKNOWN_COACH,,61,5,0,22,73,5,19,48
Navy,Gilmour Dobie [489],,27,5,13,22,36,5,12,48
Presbyterian,Walter Johnson [955],,62,5,30,22,73,5,31,48
Carlisle,Deed Harris [788],,49,5,0,22,54,5,88,48
Maryland,Curley Byrd [231],,54,5,0,22,60,5,52,48
Southwestern (TX),Southwestern (TX)_UNKNOWN_COACH,,75,5,0,22,67,5,49,48
Colorado College,C.J. Rothget [1592],,15,5,56,22,24,5,62,48
West Virginia,Mont McIntire [1211],,25,5,4,22,32,5,42,48
Idaho,W.C. Bleamaster [154],,68,5,0,22,24,5,80,48
Erskine,Erskine_UNKNOWN_COACH,,84,5,59,22,85,5,64,48
Washington & Jefferson,Sol Metzger [1256],,43,5,44,22,50,5,84,48
Mississippi,Mississippi_UNKNOWN_COACH,,81,5,0,22,81,5,87,48
Clemson,Edward Donahue [499],,60,5,15,22,67,5,24,48
Texas,William Juneau [972],,73,5,31,22,63,5,82,48
Purdue,Cleo O'Donnell [1388],,45,5,0,22,36,5,73,48
Virginia Tech,Charles Bernier [122],,30,5,32,22,44,5,25,48
Drake,Ralph Glaze [699],,77,5,0,22,73,5,78,48
Wyoming,John Corbett [360],,17,5,70,22,36,5,57,48
Kansas State,Zora Clevenger [321],,51,5,37,22,54,5,13,48
Northwestern,Fred Murphy [1330],,37,5,25,22,32,5,29,48
Kansas,Herman Olcott [1401],,46,5,18,22,44,5,38,48
Oklahoma State,Earl Pritchard [1495],,74,5,49,22,58,5,56,48
Virginia Military Institute,Virginia Military Institute_UNKNOWN_COACH,,58,5,0,22,63,5,75,48
Washington State,William Dietz [482],,11,5,28,22,1,5,1,48
Auburn,Mike Donahue [500],,56,5,11,22,63,5,37,48
Penn State,Dick Harlow [779],,50,5,63,22,54,5,74,48
Furman,Furman_UNKNOWN_COACH,,86,5,52,22,78,5,66,48
North Carolina State,Harry Hartsell [797],,53,5,27,22,58,5,35,48
Michigan,Fielding Yost [2036],,38,5,22,22,36,5,36,48
Colorado,Bob Evans [580],,13,5,34,22,10,5,30,48
Pennsylvania,Pennsylvania_UNKNOWN_COACH,,19,5,14,22,10,5,10,48
Louisiana State,Wayne Sutton [1796],,80,5,0,22,78,5,77,48
Arkansas,Norman Paine [1421],,78,5,60,22,67,5,39,48
Tulane,Clark Shaughnessy [1659],,8,5,57,22,17,5,68,48
Southern Methodist,J. Rix [1552],,12,5,0,22,24,5,79,48
Rice,Phillip Arbuckle [45],,3,5,17,22,10,5,45,48
Newberry,Robert Pfohl [1459],,87,5,0,22,88,5,70,48
Cornell,Cornell_UNKNOWN_COACH,,44,5,67,22,40,5,81,48
Missouri,Henry Schulte [1642],,72,5,48,22,63,5,86,48
Chicago,Amos Alonzo Stagg [1730],,36,5,23,22,24,5,43,48
Iowa,Howard Jones [962],,40,5,42,22,44,5,65,48
Brown,Edward Robinson [1561],,23,5,21,22,17,5,48,48
Georgia Tech,John Heisman [821],,7,5,2,22,1,5,2,48
Oregon,Hugo Bezdek [130],,67,5,40,22,17,5,72,48
Mare Island Marines,Mare Island Marines_UNKNOWN_COACH,,6,5,36,22,1,5,3,48
Indiana,Jumbo Stiehm [1755],,33,5,68,22,10,5,53,48
Texas Christian,Milton Daniel [431],,4,5,29,22,17,5,46,48
Notre Dame,Jesse Harper [783],,41,5,33,22,44,5,20,48
Georgetown,Georgetown_UNKNOWN_COACH,,28,5,24,22,40,5,17,48
Vanderbilt,Dan McGugin [1210],,59,5,19,22,67,5,14,48
Pittsburgh,Pop Warner [1926],,18,5,1,22,1,5,4,48
Wisconsin,J.R. Richards [1546],,35,5,6,22,17,5,9,48
Colorado State,Harry Hughes [900],,20,5,0,22,40,5,60,48
Colgate,Harry McDevitt [1198],,26,5,53,22,24,5,21,48
Minnesota,Henry Williams [1985],,32,5,10,22,1,5,23,48
Illinois,Robert Zuppke [2053],,34,5,8,22,10,5,26,48
Citadel,Harry O'Brien [1383],,82,5,55,22,87,5,58,48
Ohio State,John Wilce [1977],,5,5,3,22,1,5,8,48
Rutgers,George Sanford [1615],,22,5,0,22,17,5,15,48
Montana,Jerry Nissen [1367],,69,5,71,22,32,5,76,48
Bucknell,George Johnson [951],,47,5,69,22,44,5,59,48
Mississippi State,Sid Robinson [1566],,57,5,51,22,67,5,22,48
Oklahoma,Bennie Owen [1412],,71,5,41,22,60,5,11,48
Davidson,William Fetzer [617],,55,5,9,22,60,5,28,48
Denver,John Fike [620],,1,5,20,22,1,5,5,48
Kentucky,Daddy Boles [161],,64,5,66,22,78,5,83,48
Iowa State,Iowa State_UNKNOWN_COACH,,48,5,35,22,50,5,34,48
Utah State,Jack Watson [1935],,9,5,26,22,1,5,7,48
Utah,Nelson Norgren [1373],,16,5,61,22,32,5,61,48
Washington (MO),R.B. Rutherford [1605],,76,5,65,22,67,5,71,48
Nebraska,Edward Stewart [1748],,39,5,12,22,40,5,33,48
Texas A&M,Dana Bible [132],,2,5,7,22,1,5,6,48
