Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
UCLA,William Spaulding [1723],,43,20,85,56,44,15,71,67
Wake Forest,F.S. Miller [1270],,83,20,0,56,97,15,97,67
Washington & Lee,Eugene Oberst [1393],,69,20,86,56,85,15,77,67
Dartmouth,Jack Cannell [258],,42,20,23,56,77,15,16,67
California,Nibs Price [1493],,12,20,4,56,12,15,46,67
Sewanee,W.H. Kirkpatrick [1022],,61,20,0,56,97,15,96,67
Tennessee,Bob Neyland [1364],,7,20,22,56,1,15,1,67
Colorado College,W.T. VandeGraaff [1885],,86,20,20,56,17,15,14,67
Washington & Jefferson,William Amos [29],,52,20,0,56,56,15,70,67
Detroit Mercy,Gus Dorais [512],,48,20,18,56,48,15,36,67
Yale,Mal Stevens [1745],,41,20,32,56,63,15,12,67
Mississippi,Homer Hazel [816],,60,20,0,56,97,15,92,67
Purdue,James Phelan [1460],,10,20,9,56,1,15,2,67
Clemson,Josh Cody [328],,46,20,67,56,80,15,42,67
Grinnell,Lester Watt [1936],,19,20,60,56,1,15,55,67
Virginia Tech,Andy Gustafson [741],,67,20,70,56,80,15,75,67
Drake,Ossie Solem [1720],,94,20,56,56,63,15,31,67
Kansas State,Bo McMillin [1231],,92,20,34,56,30,15,64,67
Wyoming,George McLaren [1222],,89,20,0,56,56,15,68,67
Kansas,Bill Hargiss [776],,95,20,59,56,63,15,85,67
Penn State,Hugo Bezdek [130],,22,20,41,56,60,15,28,67
Fordham,Frank Cavanaugh [285],,8,20,0,56,1,15,3,67
New York University,New York University_UNKNOWN_COACH,,21,20,12,56,56,15,38,67
Cornell,Gilmour Dobie [489],,31,20,77,56,80,15,44,67
Missouri,Gwinn Henry [827],,93,20,30,56,60,15,48,67
Regis (CO),Regis (CO)_UNKNOWN_COACH,,91,20,74,56,38,15,89,67
Oregon,John McEwan [1206],,40,20,38,56,42,15,43,67
Creighton,Creighton_UNKNOWN_COACH,,100,20,66,56,77,15,78,67
Georgetown,Lou Little [1107],,20,20,51,56,52,15,53,67
Vanderbilt,Dan McGugin [1210],,29,20,36,56,38,15,52,67
Wisconsin,Glenn Thistlethwaite [1826],,72,20,28,56,42,15,81,67
Colorado State,Harry Hughes [900],,87,20,52,56,25,15,19,67
Colgate,Andrew Kerr [995],,73,20,50,56,44,15,15,67
Duke,Jimmy DeHart [456],,58,20,65,56,92,15,72,67
Brigham Young,Ott Romney [1581],,30,20,53,56,12,15,24,67
Washington,Enoch Bagshaw [61],,80,20,0,56,48,15,63,67
Illinois,Robert Zuppke [2053],,11,20,17,56,1,15,11,67
Northern Colorado,William Saunders [1624],,84,20,68,56,17,15,26,67
Princeton,Princeton_UNKNOWN_COACH,,81,20,0,56,85,15,95,67
Marquette,Frank Murray [1335],,63,20,63,56,80,15,62,67
Carnegie Mellon,Walter Steffen [1742],,17,20,40,56,25,15,66,67
Kentucky,Harry Gamage [672],,34,20,42,56,70,15,29,67
Georgia,Harry Mehre [1247],,32,20,6,56,60,15,13,67
Utah,Ike Armstrong [48],,5,20,7,56,1,15,4,67
Nebraska,Dana Bible [132],,18,20,49,56,25,15,35,67
Syracuse,Lew Andreas [39],,75,20,75,56,63,15,60,67
Army,Biff Jones [958],,45,20,81,56,70,15,82,67
South Carolina,Billy Laval [1073],,70,20,72,56,92,15,87,67
Baylor,Morley Jennings [942],,6,20,58,56,12,15,45,67
Colorado Mines,George Allen [17],,88,20,73,56,30,15,74,67
Alabama,Wallace Wade [1902],,33,20,21,56,63,15,50,67
Florida,Florida_UNKNOWN_COACH,,39,20,10,56,38,15,49,67
Oregon State,Paul Schissler [1635],,47,20,16,56,44,15,79,67
Navy,William Ingram [920],,24,20,33,56,70,15,47,67
Montana State,Schubert Dyche [539],,64,20,55,56,52,15,41,67
Maryland,Curley Byrd [231],,66,20,79,56,94,15,91,67
West Virginia,Rat Rogers [1577],,51,20,62,56,52,15,56,67
Idaho,Leo Calland [246],,49,20,61,56,48,15,76,67
Virginia,Earl Abell [2],,68,20,82,56,85,15,80,67
Texas,Clyde Littlefield [1108],,55,20,47,56,12,15,54,67
Western State,Stewart Clark [318],,90,20,83,56,35,15,57,67
Northwestern,Dick Hanley [766],,71,20,8,56,38,15,40,67
Southern California,Howard Jones [962],,13,20,1,56,17,15,51,67
Oklahoma State,Pappy Waldorf [1908],,96,20,76,56,70,15,59,67
