Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
UCLA,Bill Barnes [82],,80,73,81,123,39,46,102,164
Wake Forest,Billy Hildebrand [844],,33,73,0,123,86,46,114,164
New Mexico,Bill Weeks [1946],,105,73,74,123,53,46,21,164
William & Mary,Milt Drewer [521],,58,73,92,123,112,46,93,164
Lehigh,Mike Cooley [353],,121,73,0,123,119,46,113,164
Dartmouth,Bob Blackman [146],,112,73,15,123,11,46,8,164
West Texas A&M,Joe Kerbel [992],,96,73,94,123,81,46,70,164
Southern Mississippi,Pie Vann [1887],,15,73,109,123,73,46,9,164
California,Marv Levy [1093],,79,73,77,123,30,46,108,164
Cincinnati,Charles Studley [1783],,76,73,56,123,44,46,63,164
Tennessee,Jim McDonald [1200],,22,73,93,123,60,46,83,164
Memphis,Billy Murphy [1329],,1,73,21,123,1,46,1,164
Detroit Mercy,John Idzik [916],,87,73,84,123,101,46,75,164
Yale,John Pont [1482],,116,73,9,123,1,46,7,164
Mississippi,John Vaught [1889],,12,73,55,123,22,46,12,164
Purdue,Jack Mollenkopf [1289],,43,73,28,123,25,46,24,164
Clemson,Frank Howard [888],,24,73,42,123,81,46,15,164
Virginia Tech,Jerry Claiborne [311],,30,73,72,123,81,46,11,164
Wyoming,Lloyd Eaton [544],,92,73,57,123,44,46,37,164
Kansas State,Doug Weaver [1942],,83,73,104,123,86,46,87,164
Kansas,Jack Mitchell [1285],,52,73,43,123,35,46,33,164
Penn State,Rip Engle [567],,19,73,24,123,37,46,29,164
Furman,Robert King [1016],,35,73,96,123,113,46,6,164
Buffalo,Dick Offenhamer [1397],,39,73,53,123,95,46,16,164
Louisville,Frank Camp [250],,98,73,85,123,91,46,77,164
Cornell,Tom Harp [782],,115,73,32,123,101,46,20,164
Missouri,Dan Devine [469],,14,73,59,123,30,46,54,164
Oregon,Len Casanova [275],,73,73,40,123,39,46,62,164
Miami (OH),Bo Schembechler [1631],,94,73,50,123,30,46,57,164
Pacific,John Rohde [1579],,106,73,118,123,86,46,67,164
Bowling Green State,Doyt Perry [1451],,95,73,48,123,33,46,45,164
Vanderbilt,Jack Green [726],,36,73,115,123,115,46,96,164
Marshall,Charlie Snyder [1718],,99,73,63,123,93,46,22,164
Wisconsin,Milt Bruhn [213],,66,73,41,123,24,46,14,164
Colorado State,Milo Lude [1125],,108,73,100,123,56,46,118,164
Colgate,Hal Lahar [1059],,114,73,76,123,98,46,17,164
Duke,Bill Murray [1334],,23,73,70,123,73,46,10,164
Brigham Young,Hal Mitchell [1284],,107,73,112,123,119,46,112,164
Washington,Jim Owens [1414],,70,73,33,123,28,46,31,164
Illinois,Pete Elliott [558],,5,73,8,123,1,46,40,164
Arizona State,Frank Kush [1054],,9,73,51,123,42,46,39,164
Rutgers,John Bateman [92],,120,73,106,123,108,46,85,164
Kent State,Trevor Rees [1524],,101,73,95,123,98,46,115,164
