Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
Syracuse,Pete Reynolds [1538],,29,11,57,48,32,10,31,70
Army,Biff Jones [958],,27,11,30,48,25,10,49,70
South Carolina,Branch Bocock [158],,87,11,33,48,55,10,48,70
Wake Forest,James Baldwin [69],,85,11,63,48,18,10,22,70
Colorado Mines,William Courtright [372],,52,11,0,48,77,10,62,70
Baylor,Morley Jennings [942],,11,11,59,48,10,10,18,70
Washington & Lee,Pat Herron [833],,70,11,37,48,77,10,37,70
Dartmouth,Jesse Hawley [808],,58,11,53,48,55,10,86,70
Florida,Tom Sebring [1651],,92,11,0,48,93,10,66,70
Alabama,Wallace Wade [1902],,9,11,5,48,1,10,1,70
Wofford,Rip Major [1141],,93,11,84,48,91,10,74,70
California,Nibs Price [1493],,46,11,0,48,55,10,73,70
Oregon State,Paul Schissler [1635],,32,11,47,48,32,10,55,70
Sewanee,M.S. Bennett [117],,76,11,0,48,72,10,94,70
Tennessee,Bob Neyland [1364],,20,11,34,48,18,10,47,70
Navy,William Ingram [920],,4,11,3,48,1,10,6,70
Presbyterian,Walter Johnson [955],,60,11,40,48,10,10,25,70
Montana State,Ott Romney [1581],,47,11,49,48,62,10,15,70
Maryland,Curley Byrd [231],,91,11,54,48,86,10,64,70
Colorado College,W.T. VandeGraaff [1885],,18,11,44,48,25,10,40,70
West Virginia,Rat Rogers [1577],,64,11,64,48,72,10,68,70
Idaho,Charlie Erb [574],,39,11,70,48,48,10,67,70
Virginia,Greasy Neale [1348],,69,11,23,48,48,10,33,70
Washington & Jefferson,Andrew Kerr [995],,3,11,2,48,1,10,2,70
Yale,Tad Jones [968],,54,11,38,48,32,10,88,70
Mississippi,Homer Hazel [816],,83,11,69,48,86,10,75,70
Clemson,Bud Saunders [1623],Bob Williams [1982],94,11,81,48,94,10,78,70
Purdue,James Phelan [1460],,31,11,73,48,32,10,53,70
Texas,Edward Stewart [1748],,66,11,72,48,62,10,85,70
Grinnell,Mike Hyland [914],,80,11,60,48,77,10,52,70
Western State,Eugene Maynor [1175],,53,11,0,48,82,10,56,70
Virginia Tech,Andy Gustafson [741],,88,11,19,48,82,10,14,70
Drake,Ossie Solem [1720],,81,11,62,48,82,10,90,70
Wyoming,William Dietz [482],,48,11,0,48,66,10,61,70
Kansas State,Charlie Bachman [56],,65,11,16,48,55,10,21,70
Northwestern,Glenn Thistlethwaite [1826],,26,11,43,48,25,10,27,70
Kansas,Cappy Cappon [259],,82,11,25,48,86,10,83,70
Southern California,Howard Jones [962],,28,11,7,48,25,10,13,70
Oklahoma State,John Maulbetsch [1172],,79,11,24,48,72,10,19,70
Virginia Military Institute,Virginia Military Institute_UNKNOWN_COACH,,89,11,17,48,90,10,32,70
Washington State,O.E. Hollingbery [864],,30,11,22,48,32,10,43,70
Harvard,Harvard_UNKNOWN_COACH,,56,11,77,48,40,10,81,70
Auburn,David Morey [1305],,74,11,71,48,62,10,12,70
Penn State,Hugo Bezdek [130],,33,11,0,48,40,10,58,70
Furman,Furman_UNKNOWN_COACH,,5,11,13,48,1,10,7,70
North Carolina State,Gus Tebell [1818],,95,11,66,48,95,10,80,70
Michigan,Fielding Yost [2036],,16,11,6,48,10,10,39,70
Pennsylvania,Lou Young [2039],,23,11,51,48,32,10,46,70
Louisiana State,Mike Donahue [500],,73,11,41,48,55,10,50,70
Colorado,Myron Witham [2006],,49,11,75,48,66,10,87,70
Arkansas,Francis Schmidt [1638],,78,11,46,48,66,10,76,70
Tulane,Clark Shaughnessy [1659],,75,11,76,48,66,10,92,70
Southern Methodist,Ray Morrison [1310],,8,11,11,48,1,10,4,70
Rice,John Heisman [821],,68,11,0,48,72,10,72,70
Stanford,Pop Warner [1926],,6,11,10,48,1,10,5,70
Cornell,Gilmour Dobie [489],,44,11,65,48,48,10,51,70
Missouri,Gwinn Henry [827],,62,11,14,48,66,10,54,70
Columbia,Charles Crowley [406],,34,11,39,48,40,10,95,70
Chicago,Amos Alonzo Stagg [1730],,40,11,68,48,40,10,70,70
Iowa,Burton Ingwersen [921],,38,11,79,48,40,10,57,70
Brown,DeOrmond McLaughry [1223],,13,11,45,48,1,10,3,70
