Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
UCLA,William Spaulding [1723],,59,37,16,77,40,24,53,105
Wake Forest,D.C. Walker [1909],,56,37,82,77,117,24,67,105
Washington & Lee,Tex Tilson [1843],,113,37,86,77,112,24,16,105
New Mexico,Ted Shipkey [1679],,70,37,22,77,61,24,48,105
William & Mary,William & Mary_UNKNOWN_COACH,,116,37,0,77,115,24,85,105
Gonzaga,Mike Pecarovich [1442],,82,37,0,77,80,24,115,105
Dartmouth,Red Blaik [148],,78,37,45,77,91,24,10,105
California,Stub Allison [23],,12,37,6,77,13,24,20,105
San Francisco,George Malley [1143],,37,37,0,77,46,24,110,105
Washburn,Elmer Holm [868],,50,37,111,77,101,24,108,105
Sewanee,Heck Clark [316],,98,37,0,77,85,24,105,105
Tennessee,Bob Neyland [1364],,3,37,2,77,1,24,1,105
Santa Clara,Buck Shaw [1661],,36,37,36,77,40,24,39,105
Detroit Mercy,Gus Dorais [512],,35,37,44,77,35,24,96,105
Yale,Ducky Pond [1481],,107,37,54,77,106,24,69,105
Mississippi,Harry Mehre [1247],,33,37,46,77,13,24,28,105
Purdue,Mal Elward [562],,24,37,26,77,28,24,8,105
Clemson,Jess Neely [1350],,5,37,33,77,6,24,19,105
Virginia Tech,Henry Redd [1520],,114,37,101,77,113,24,100,105
Temple,Pop Warner [1926],,46,37,77,77,51,24,88,105
Drake,Vee Green [727],,73,37,40,77,64,24,87,105
Kansas State,Wesley Fry [658],,40,37,53,77,85,24,37,105
Wyoming,Dutch Witte [2009],,105,37,94,77,85,24,122,105
Kansas,Adrian Lindsey [1103],,55,37,73,77,80,24,81,105
Penn State,Bob Higgins [842],,63,37,52,77,76,24,79,105
Furman,Furman_UNKNOWN_COACH,,97,37,0,77,123,24,92,105
Fordham,Jimmy Crowley [407],,19,37,20,77,28,24,58,105
New York University,Mal Stevens [1745],,30,37,105,77,40,24,68,105
Cornell,Carl Snavely [1715],,65,37,25,77,85,24,55,105
Missouri,Don Faurot [599],,41,37,34,77,13,24,49,105
Oregon,Tex Oliver [1404],,77,37,12,77,51,24,66,105
Creighton,Marchy Schwartz [1643],,45,37,89,77,55,24,12,105
Georgetown,Jack Hagerty [749],,2,37,42,77,1,24,3,105
Vanderbilt,Ray Morrison [1310],,31,37,41,77,9,24,9,105
Wisconsin,Harry Stuhldreher [1784],,25,37,19,77,35,24,26,105
Colorado State,Harry Hughes [900],,106,37,0,77,85,24,93,105
Colgate,Andrew Kerr [995],,66,37,91,77,91,24,71,105
Duke,Wallace Wade [1902],,11,37,10,77,13,24,24,105
Brigham Young,Edwin Kimball [1005],,104,37,66,77,1,24,7,105
Washington,James Phelan [1460],,79,37,4,77,55,24,89,105
Illinois,Robert Zuppke [2053],,29,37,104,77,40,24,75,105
Arizona State,Dixie Howell [890],,87,37,0,77,68,24,102,105
