Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
UCLA,Tommy Prothro [1497],,6,61,4,125,7,45,4,161
Wake Forest,William Tate [1811],,90,61,70,125,100,45,91,161
Tampa,Tampa_UNKNOWN_COACH,,66,61,0,125,36,45,76,161
New Mexico,Bill Weeks [1946],,95,61,0,125,116,45,94,161
William & Mary,Marv Levy [1093],,77,61,33,125,36,45,36,161
Dartmouth,Bob Blackman [146],,11,61,54,125,95,45,17,161
West Texas A&M,Joe Kerbel [992],,36,61,57,125,22,45,28,161
Southern Mississippi,Pie Vann [1887],,49,61,76,125,28,45,9,161
California,Ray Willsey [1992],,64,61,82,125,68,45,20,161
Cincinnati,Homer Rice [1545],,50,61,91,125,50,45,83,161
Tennessee,Doug Dickey [476],,18,61,11,125,9,45,42,161
Memphis,Billy Murphy [1329],,48,61,30,125,22,45,60,161
Yale,Carmen Cozza [377],,5,61,35,125,85,45,59,161
Mississippi,John Vaught [1889],,34,61,38,125,25,45,12,161
Purdue,Jack Mollenkopf [1289],,29,61,17,125,9,45,19,161
Clemson,Frank Howard [888],,74,61,29,125,85,45,16,161
Virginia Tech,Jerry Claiborne [311],,69,61,48,125,33,45,27,161
Kansas State,Vince Gibson [686],,94,61,98,125,100,45,89,161
Wyoming,Lloyd Eaton [544],,7,61,9,125,17,45,8,161
Kansas,Pepper Rodgers [1572],,89,61,43,125,42,45,31,161
Penn State,Joe Paterno [1433],,9,61,8,125,9,45,48,161
Furman,Robert King [1016],,82,61,100,125,81,45,81,161
Buffalo,Doc Urich [1874],,117,61,92,125,85,45,79,161
Cornell,Jack Musick [1337],,10,61,60,125,91,45,45,161
Louisville,Frank Camp [250],,51,61,74,125,95,45,75,161
Missouri,Dan Devine [469],,55,61,47,125,45,45,3,161
East Carolina,Clarence Stasavich [1737],,40,61,51,125,25,45,44,161
Oregon,Jerry Frei [653],,97,61,99,125,71,45,96,161
Miami (OH),Bo Schembechler [1631],,32,61,56,125,48,45,35,161
Pacific,Pacific_UNKNOWN_COACH,,38,61,106,125,109,45,93,161
Bowling Green State,Bob Gibson [684],,42,61,77,125,50,45,95,161
Marshall,Charlie Snyder [1718],,80,61,0,125,100,45,108,161
Vanderbilt,Bill Pace [1417],,100,61,83,125,85,45,109,161
Wisconsin,John Coatta [322],,108,61,0,125,85,45,70,161
Colorado State,Milo Lude [1125],,37,61,49,125,106,45,116,161
Colgate,Hal Lahar [1059],,118,61,0,125,119,45,115,161
Duke,Tom Harp [782],,85,61,37,125,95,45,71,161
Brigham Young,Tommy Hudspeth [896],,24,61,7,125,22,45,29,161
Washington,Jim Owens [1414],,96,61,10,125,64,45,21,161
Illinois,James Valek [1877],,62,61,88,125,54,45,111,161
Arizona State,Frank Kush [1054],,22,61,19,125,18,45,10,161
Rutgers,John Bateman [92],,116,61,110,125,118,45,101,161
Kent State,Leo Strang [1775],,65,61,64,125,91,45,113,161
Princeton,Richard Colman [345],,12,61,79,125,100,45,22,161
