Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
UCLA,Bert LaBrucherie [1056],,18,40,16,84,13,25,28,128
Wake Forest,D.C. Walker [1909],,68,40,8,84,23,25,21,128
Lafayette,Hook Mylin [1343],,111,40,0,84,112,25,80,128
Washington & Lee,Art Lewis [1095],,77,40,0,84,83,25,97,128
New Mexico,Willis Barnes [83],,86,40,66,84,90,25,46,128
William & Mary,Rube McCray [1196],,14,40,41,84,39,25,11,128
West Texas A&M,Gus Miller [1271],Windy Nicklaus [1366],115,40,70,84,97,25,58,128
Dartmouth,DeOrmond McLaughry [1223],,88,40,43,84,28,25,66,128
California,Frank Wickhorst [1972],,62,40,77,84,70,25,109,128
San Francisco,Maurice Smith [1707],,106,40,79,84,105,25,107,128
Cincinnati,Cincinnati_UNKNOWN_COACH,,34,40,32,84,45,25,43,128
Tennessee,Bob Neyland [1364],,23,40,1,84,26,25,9,128
Chattanooga,Andrew Moore [1297],,26,40,0,84,45,25,76,128
Santa Clara,Len Casanova [275],,54,40,95,84,45,25,72,128
Detroit Mercy,Chuck Baer [59],,105,40,11,84,97,25,60,128
Yale,Howard Odell [1394],,6,40,31,84,23,25,22,128
Mississippi,Red Drew [520],,36,40,49,84,52,25,94,128
Purdue,Cecil Isbell [925],,64,40,91,84,70,25,92,128
Clemson,Frank Howard [888],,72,40,76,84,52,25,90,128
Virginia Tech,Jimmy Kitts [1025],,74,40,50,84,63,25,87,128
Portland,Portland_UNKNOWN_COACH,,95,40,105,84,105,25,86,128
Temple,Ray Morrison [1310],,104,40,90,84,97,25,114,128
Drake,Vee Green [727],,119,40,0,84,119,25,104,128
Wyoming,Bunny Oakes [1392],,91,40,0,84,112,25,81,128
Kansas State,Hobbs Adams [5],,113,40,0,84,112,25,78,128
Kansas,George Sauer [1621],,41,40,35,84,7,25,54,128
Penn State,Bob Higgins [842],,56,40,59,84,79,25,40,128
Furman,Robert Smith [1711],,96,40,101,84,119,25,108,128
Fordham,Edward Danowski [432],,114,40,0,84,112,25,110,128
New York University,John Weinheimer [1948],,112,40,0,84,97,25,96,128
Cornell,Ed McKeever [1219],,27,40,26,84,13,25,10,128
Missouri,Don Faurot [599],,45,40,64,84,70,25,18,128
Oregon,Tex Oliver [1404],,52,40,86,84,39,25,63,128
Georgetown,Jack Hagerty [749],,107,40,80,84,90,25,32,128
Vanderbilt,Red Sanders [1613],,33,40,42,84,45,25,12,128
Wisconsin,Harry Stuhldreher [1784],,61,40,61,84,67,25,98,128
Colorado State,Julius Wagner [1905],,85,40,109,84,90,25,91,128
Colgate,Andrew Kerr [995],,89,40,69,84,83,25,48,128
Duke,Wallace Wade [1902],,67,40,23,84,32,25,122,128
Brigham Young,Edwin Kimball [1005],,83,40,72,84,83,25,19,128
Washington,Ralph Welch [1952],,51,40,63,84,35,25,27,128
Illinois,Ray Eliot [553],,17,40,6,84,7,25,24,128
Arizona State,Steve Coutchie [373],,122,40,0,84,122,25,77,128
Rutgers,Harvey Harman [780],,40,40,44,84,63,25,8,128
Princeton,Charles Caldwell [237],,39,40,28,84,58,25,103,128
Saint Mary's (CA),James Phelan [1460],,20,40,60,84,32,25,36,128
Marquette,Frank Murray [1335],,92,40,45,84,90,25,120,128
Arizona,Miles Casteel [279],,93,40,96,84,97,25,115,128
Kentucky,Bear Bryant [215],,32,40,24,84,39,25,44,128
Georgia,Wallace Butts [230],,1,40,2,84,1,25,1,128
Utah,Ike Armstrong [48],,81,40,47,84,79,25,37,128
Nebraska,Bernie Masterson [1168],,63,40,57,84,74,25,106,128
Hardin-Simmons,Warren Woodson [2020],,2,40,18,84,1,25,2,128
Northern Arizona,Frank Brickey [184],,116,40,0,84,105,25,118,128
Syracuse,Biggie Munn [1328],,90,40,38,84,87,25,100,128
Army,Red Blaik [148],,5,40,4,84,1,25,3,128
Wichita State,Ralph Graham [717],,117,40,93,84,105,25,52,128
South Carolina,Rex Enright [573],,69,40,82,84,39,25,51,128
Baylor,Frank Kimbrough [1006],,48,40,0,84,79,25,95,128
Florida,Raymond Wolf [2011],,102,40,111,84,90,25,82,128
Alabama,Frank Thomas [1827],,31,40,29,84,35,25,61,128
Oregon State,Lon Stiner [1758],,19,40,53,84,18,25,59,128
Tulsa,John Brothers [197],,21,40,12,84,1,25,57,128
Texas Tech,Dell Morgan [1306],,15,40,39,84,7,25,7,128
Miami (FL),Jack Harding [774],,13,40,21,84,35,25,15,128
San Jose State,San Jose State_UNKNOWN_COACH,,4,40,48,84,7,25,14,128
Navy,Thomas Hamilton [759],,71,40,73,84,83,25,112,128
Maryland,Clark Shaughnessy [1659],,70,40,84,84,58,25,65,128
Montana State,Clyde Carpenter [268],,82,40,87,84,52,25,67,128
New Mexico State,Raymond Curfman [419],,120,40,99,84,112,25,68,128
West Virginia,Bill Kern [993],,76,40,81,84,79,25,119,128
Boston College,Denny Myers [1340],,101,40,33,84,28,25,13,128
George Washington,Skip Stahley [1731],,108,40,98,84,97,25,111,128
Idaho,Babe Brown [198],,94,40,102,84,97,25,70,128
Virginia,Arthur Guepe [738],,38,40,65,84,52,25,71,128
Texas,Dana Bible [132],,11,40,19,84,7,25,6,128
Texas-El Paso,Jack Curtice [422],,121,40,89,84,121,25,99,128
Northwestern,Pappy Waldorf [1908],,59,40,68,84,58,25,73,128
Southern California,Jeff Cravath [383],,49,40,58,84,23,25,23,128
Oklahoma State,Jim Lookabaugh [1120],,46,40,71,84,70,25,113,128
Virginia Military Institute,Allison Hubert [894],,75,40,94,84,67,25,88,128
Washington State,Phil Sarboe [1617],,57,40,106,84,74,25,74,128
Harvard,Dick Harlow [779],,16,40,40,84,26,25,20,128
Auburn,Carl Voyles [1899],,73,40,97,84,58,25,101,128
Villanova,Jordan Olivar [1402],,99,40,25,84,87,25,17,128
North Carolina State,Beattie Feathers [602],,66,40,20,84,18,25,29,128
Michigan,Fritz Crisler [391],,10,40,17,84,13,25,26,128
Pennsylvania,George Munger [1327],,24,40,22,84,7,25,31,128
Louisiana State,Bernie Moore [1298],,8,40,7,84,32,25,33,128
Colorado,Jim Yeager [2034],,84,40,46,84,87,25,30,128
Tulane,Henry Frnka [655],,50,40,88,84,45,25,105,128
Arkansas,John Barnhill [85],,37,40,14,84,58,25,25,128
Holy Cross,John DaGrosa [429],,100,40,27,84,90,25,16,128
Southern Methodist,Madison Bell [109],,44,40,67,84,67,25,121,128
Rice,Jess Neely [1350],,9,40,5,84,1,25,5,128
Stanford,Marchy Schwartz [1643],,53,40,75,84,39,25,35,128
Columbia,Lou Little [1107],,28,40,15,84,18,25,39,128
Richmond,John Fenlon [607],,22,40,74,84,45,25,34,128
Iowa,Edward Anderson [33],,29,40,34,84,18,25,38,128
Brown,Rip Engle [567],,103,40,92,84,97,25,79,128
Michigan State,Charlie Bachman [56],,55,40,52,84,52,25,84,128
Georgia Tech,Bobby Dodd [492],,7,40,3,84,28,25,42,128
Merchant Marine,Bill Reinhart [1532],,109,40,108,84,105,25,102,128
Saint Louis,Saint Louis_UNKNOWN_COACH,,118,40,100,84,112,25,85,128
Indiana,Bo McMillin [1231],,35,40,13,84,52,25,47,128
Texas Christian,Dutch Meyer [1257],,47,40,36,84,74,25,116,128
Notre Dame,Frank Leahy [1080],,3,40,10,84,1,25,4,128
Pittsburgh,Wesley Fesler [614],,65,40,55,84,74,25,75,128
Nevada,Jim Aiken [9],,30,40,83,84,35,25,45,128
Minnesota,Bernie Bierman [137],,60,40,54,84,63,25,41,128
Citadel,Quinn Decker [454],,97,40,103,84,105,25,89,128
Ohio State,Paul Bixler [142],,58,40,51,84,18,25,50,128
Montana,Doug Fessenden [615],,80,40,85,84,45,25,117,128
Bucknell,Al Humphreys [901],,110,40,104,84,105,25,69,128
Mississippi State,Allyn McKeen [1218],,25,40,62,84,39,25,55,128
Oklahoma,Jim Tatum [1812],,42,40,30,84,13,25,53,128
Davidson,William Story [1771],,98,40,107,84,112,25,62,128
North Carolina,Carl Snavely [1715],,12,40,9,84,28,25,49,128
Denver,Cac Hubbard [892],,79,40,56,84,74,25,64,128
Iowa State,Mike Michalske [1263],,87,40,110,84,90,25,83,128
Utah State,E. Lowell Romney [1580],,78,40,37,84,13,25,56,128
Texas A&M,Homer Norton [1374],,43,40,78,84,63,25,93,128
