Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
UCLA,Rick Neuheisel [1357],,46,146,81,168,70,83,78,230
Middle Tennessee State,Rick Stockstill [1762],,93,146,62,168,99,83,82,230
Wake Forest,Jim Grobe [736],,116,146,8,168,26,83,18,230
New Mexico,Rocky Long [1116],,41,146,84,168,90,83,95,230
Southern Mississippi,Larry Fedora [603],,82,146,58,168,80,83,5,230
California,Jeff Tedford [1819],,45,146,29,168,26,83,63,230
Cincinnati,Brian Kelly [985],,24,146,30,168,8,83,31,230
Troy,Larry Blakeney [150],,67,146,72,168,84,83,6,230
Tennessee,Phillip Fulmer [664],,56,146,49,168,93,83,120,230
Memphis,Tommy West [1955],,106,146,85,168,75,83,86,230
Mississippi,Houston Nutt [1380],,58,146,1,168,29,83,51,230
Purdue,Joe Tiller [1840],,34,146,93,168,59,83,87,230
Clemson,Tommy Bowden [168],Dabo Swinney [1801],117,146,31,168,43,83,115,230
Virginia Tech,Frank Beamer [102],,109,146,12,168,1,83,36,230
Temple,Al Golden [704],,85,146,96,168,103,83,66,230
Alabama-Birmingham,Neil Callaway [247],,103,146,108,168,95,83,110,230
Wyoming,Joe Glenn [700],,43,146,99,168,92,83,93,230
Kansas State,Ron Prince [1494],,22,146,103,168,59,83,111,230
Kansas,Mark Mangino [1147],,21,146,57,168,53,83,34,230
Penn State,Joe Paterno [1433],,8,146,20,168,1,83,30,230
Northern Illinois,Jerry Kill [1004],,79,146,86,168,95,83,114,230
Buffalo,Turner Gill [692],,68,146,46,168,102,83,19,230
Boise State,Chris Petersen [1452],,7,146,32,168,11,83,16,230
Louisville,Steve Kragthorpe [1042],,64,146,77,168,51,83,105,230
Missouri,Gary Pinkel [1467],,18,146,42,168,36,83,20,230
East Carolina,Skip Holtz [877],,102,146,27,168,68,83,55,230
Oregon,Mike Bellotti [113],,9,146,25,168,13,83,21,230
Miami (OH),Shane Montgomery [1295],,95,146,109,168,120,83,70,230
Bowling Green State,Gregg Brandon [179],,92,146,59,168,59,83,60,230
Vanderbilt,Bobby Johnson [946],,80,146,10,168,28,83,8,230
Marshall,Mark Snyder [1719],,104,146,75,168,72,83,65,230
Wisconsin,Bret Bielema [136],,51,146,71,168,47,83,58,230
South Florida,Jim Leavitt [1083],,50,146,50,168,52,83,37,230
Akron,J.D. Brookhart [194],,87,146,95,168,115,83,109,230
Colorado State,Steve Fairchild [590],,25,146,69,168,59,83,9,230
Duke,David Cutcliffe [426],,120,146,44,168,59,83,91,230
Brigham Young,Bronco Mendenhall [1249],,11,146,65,168,17,83,35,230
Washington,Tyrone Willingham [1991],,49,146,0,168,80,83,88,230
Louisiana-Lafayette,Rickey Bustle [228],,83,146,80,168,86,83,24,230
Illinois,Ron Zook [2052],,38,146,61,168,80,83,112,230
Arizona State,Dennis Erickson [576],,44,146,87,168,68,83,76,230
Florida International,Mario Cristobal [392],,89,146,90,168,87,83,84,230
Florida Atlantic,Howard Schnellenberger [1639],,96,146,76,168,85,83,33,230
Rutgers,Greg Schiano [1634],,81,146,35,168,17,83,29,230
Kent State,Doug Martin [1159],,94,146,91,168,99,83,103,230
Connecticut,Randy Edsall [547],,62,146,40,168,20,83,7,230
Arizona,Mike Stoops [1770],,42,146,51,168,15,83,42,230
Kentucky,Rich Brooks [195],,57,146,55,168,50,83,26,230
Air Force,Troy Calhoun [241],,23,146,64,168,20,83,17,230
Utah,Kyle Whittingham [1969],,1,146,4,168,1,83,1,230
Georgia,Mark Richt [1548],,12,146,21,168,20,83,48,230
Nebraska,Bo Pelini [1444],,20,146,48,168,39,83,41,230
Fresno State,Pat Hill [847],,70,146,68,168,64,83,62,230
Syracuse,Greg Robinson [1562],,63,146,98,168,117,83,72,230
Army,Stan Brock [191],,88,146,102,168,105,83,74,230
South Carolina,Steve Spurrier [1728],,55,146,14,168,47,83,10,230
Baylor,Art Briles [188],,28,146,111,168,43,83,98,230
Eastern Michigan,Jeff Genyk [680],,91,146,89,168,107,83,92,230
Florida State,Bobby Bowden [166],,112,146,19,168,24,83,59,230
Alabama,Nick Saban [1608],,3,146,9,168,5,83,64,230
Florida,Urban Meyer [1259],,2,146,2,168,1,83,61,230
Tulsa,Todd Graham [718],,61,146,39,168,70,83,54,230
Oregon State,Mike Riley [1550],,10,146,6,168,5,83,44,230
Texas Tech,Mike Leach [1079],,13,146,5,168,30,83,4,230
Nevada-Las Vegas,Mike Sanford [1616],,39,146,94,168,64,83,94,230
Miami (FL),Randy Shannon [1656],,115,146,24,168,55,83,89,230
San Jose State,Dick Tomey [1853],,72,146,100,168,75,83,96,230
Navy,Ken Niumatalolo [1368],,101,146,36,168,75,83,12,230
Maryland,Ralph Friedgen [654],,113,146,17,168,25,83,23,230
New Mexico State,Hal Mumme [1326],,76,146,104,168,99,83,69,230
Western Kentucky,David Elson [561],,100,146,0,168,115,83,117,230
Ohio,Frank Solich [1721],,86,146,106,168,112,83,71,230
West Virginia,Bill Stewart [1747],,31,146,33,168,13,83,22,230
Boston College,Jeff Jagodzinski [926],,111,146,13,168,20,83,11,230
Idaho,Robb Akey [11],,75,146,115,168,95,83,107,230
San Diego State,Chuck Long [1115],,53,146,112,168,93,83,73,230
Virginia,Al Groh [737],,118,146,28,168,64,83,99,230
Texas,Mack Brown [204],,14,146,7,168,31,83,3,230
Ball State,Brady Hoke [856],Stan Parrish [1429],36,146,47,168,72,83,28,230
Texas-El Paso,Mike Price [1492],,77,146,83,168,103,83,100,230
Northwestern,Pat Fitzgerald [627],,19,146,45,168,39,83,27,230
Southern California,Pete Carroll [270],,4,146,11,168,8,83,32,230
Oklahoma State,Mike Gundy [740],,15,146,52,168,32,83,25,230
Arkansas State,Steve Roberts [1557],,97,146,82,168,88,83,101,230
Washington State,Paul Wulff [2028],,48,146,117,168,75,83,79,230
Louisiana-Monroe,Charlie Weatherbie [1939],,98,146,101,168,109,83,102,230
Auburn,Tommy Tuberville [1867],,60,146,74,168,39,83,104,230
Michigan,Rich Rodriguez [1573],,66,146,92,168,119,83,118,230
North Carolina State,Tom O'Brien [1384],,114,146,23,168,53,83,119,230
Colorado,Dan Hawkins [807],,29,146,67,168,55,83,81,230
Louisiana State,Les Miles [1267],,35,146,34,168,36,83,2,230
Tulane,Bob Toledo [1849],,105,146,113,168,107,83,80,230
Arkansas,Bobby Petrino [1455],,59,146,54,168,32,83,113,230
Southern Methodist,June Jones [964],,107,146,118,168,109,83,83,230
North Texas,Todd Dodge [493],,99,146,116,168,112,83,77,230
Rice,David Bailiff [63],,27,146,53,168,32,83,45,230
Stanford,Jim Harbaugh [771],,47,146,37,168,72,83,85,230
Western Michigan,Bill Cubit [411],,37,146,66,168,75,83,43,230
Toledo,Tom Amstutz [30],,90,146,110,168,117,83,75,230
Iowa,Kirk Ferentz [610],,32,146,26,168,43,83,40,230
Michigan State,Mark Dantonio [433],,17,146,38,168,36,83,15,230
Georgia Tech,Paul Johnson [954],,110,146,15,168,17,83,49,230
Indiana,Bill Lynch [1130],,52,146,88,168,112,83,106,230
Texas Christian,Gary Patterson [1434],,6,146,16,168,8,83,47,230
Notre Dame,Charlie Weis [1949],,65,146,60,168,39,83,50,230
Central Michigan,Butch Jones [959],,84,146,63,168,109,83,46,230
Pittsburgh,Dave Wannstedt [1920],,30,146,22,168,11,83,39,230
Nevada,Chris Ault [53],,71,146,78,168,47,83,14,230
Minnesota,Tim Brewster [183],,33,146,70,168,55,83,13,230
Houston,Kevin Sumlin [1789],,26,146,43,168,64,83,57,230
Hawaii,Greg McMackin [1227],,69,146,79,168,43,83,116,230
Ohio State,Jim Tressel [1862],,16,146,41,168,32,83,56,230
Central Florida,George O'Leary [1390],,108,146,105,168,105,83,90,230
Louisiana Tech,Derek Dooley [508],,73,146,73,168,55,83,53,230
Mississippi State,Sylvester Croom [398],,78,146,56,168,95,83,97,230
Oklahoma,Bob Stoops [1768],,5,146,3,168,5,83,52,230
North Carolina,Butch Davis [442],,119,146,18,168,15,83,38,230
Iowa State,Gene Chizik [301],,40,146,114,168,90,83,108,230
Utah State,Brent Guy [743],,74,146,107,168,80,83,68,230
Texas A&M,Mike Sherman [1676],,54,146,97,168,89,83,67,230
