Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
UCLA,William Spaulding [1723],,69,22,39,51,85,17,59,85
Wake Forest,F.S. Miller [1270],,113,22,66,51,21,17,99,85
Lafayette,Herb McCracken [1195],,65,22,0,51,76,17,75,85
Washington & Lee,Jimmy DeHart [456],,117,22,0,51,101,17,96,85
William & Mary,John Kellison [984],,66,22,86,51,85,17,120,85
New Mexico,New Mexico_UNKNOWN_COACH,,120,22,0,51,115,17,102,85
Gonzaga,Mike Pecarovich [1442],,77,22,72,51,101,17,25,85
Dartmouth,Jack Cannell [258],,34,22,0,51,53,17,111,85
California,William Ingram [920],,46,22,32,51,21,17,22,85
San Francisco,Lawrence Lewis [1098],,79,22,82,51,105,17,103,85
Sewanee,Heck Clark [316],,111,22,0,51,96,17,104,85
Tennessee,Bob Neyland [1364],,10,22,5,51,1,17,1,85
Santa Clara,Santa Clara_UNKNOWN_COACH,,74,22,41,51,96,17,15,85
Colorado College,W.T. VandeGraaff [1885],,87,22,53,51,76,17,56,85
Washington & Jefferson,Leroy Day [450],,48,22,69,51,43,17,13,85
Detroit Mercy,Gus Dorais [512],,28,22,17,51,21,17,18,85
Yale,Mal Stevens [1745],,25,22,74,51,43,17,17,85
Mississippi,Mississippi_UNKNOWN_COACH,,43,22,0,51,33,17,91,85
Purdue,Noble Kizer [1026],,4,22,6,51,1,17,5,85
Clemson,Jess Neely [1350],,109,22,89,51,76,17,76,85
Grinnell,Lester Watt [1936],,98,22,0,51,76,17,119,85
Virginia Tech,Henry Redd [1520],,45,22,40,51,21,17,34,85
Temple,Henry Miller [1272],,59,22,48,51,66,17,27,85
Drake,Drake_UNKNOWN_COACH,,100,22,92,51,101,17,78,85
Wyoming,John Rhodes [1541],,93,22,94,51,112,17,113,85
Kansas State,Bo McMillin [1231],,85,22,0,51,91,17,112,85
Kansas,Bill Hargiss [776],,84,22,25,51,43,17,55,85
Penn State,Bob Higgins [842],,64,22,0,51,91,17,98,85
Fordham,Frank Cavanaugh [285],,31,22,30,51,21,17,50,85
New York University,Howard Cann [257],,32,22,70,51,33,17,58,85
Cornell,Gilmour Dobie [489],,22,22,68,51,33,17,60,85
Missouri,Frank Carideo [262],,99,22,83,51,76,17,63,85
Oregon,Prink Callison [248],,70,22,23,51,43,17,12,85
Creighton,Creighton_UNKNOWN_COACH,,54,22,63,51,66,17,20,85
Georgetown,Jack Hagerty [749],Tommy Mills [1281],62,22,0,51,76,17,118,85
Vanderbilt,Dan McGugin [1210],,41,22,35,51,21,17,24,85
Wisconsin,Clarence Spears [1725],,8,22,31,51,11,17,21,85
Colorado State,Harry Hughes [900],,90,22,54,51,110,17,19,85
Colgate,Andrew Kerr [995],,11,22,10,51,1,17,8,85
Duke,Wallace Wade [1902],,102,22,24,51,11,17,33,85
Brigham Young,Ott Romney [1581],,20,22,43,51,21,17,29,85
Washington,James Phelan [1460],,47,22,45,51,33,17,41,85
Illinois,Robert Zuppke [2053],,35,22,85,51,43,17,81,85
Arizona State,Ted Shipkey [1679],,118,22,57,51,121,17,39,85
Northern Colorado,J.W. Hancock [764],,82,22,73,51,112,17,38,85
Princeton,Fritz Crisler [391],,23,22,0,51,33,17,84,85
Saint Mary's (CA),Slip Madigan [1139],,44,22,26,51,33,17,26,85
Marquette,Frank Murray [1335],,61,22,65,51,33,17,79,85
Carnegie Mellon,Walter Steffen [1742],,33,22,0,51,43,17,86,85
Arizona,Gus Farwick [595],,107,22,38,51,110,17,77,85
Kentucky,Harry Gamage [672],,103,22,52,51,56,17,107,85
Georgia,Harry Mehre [1247],,50,22,77,51,56,17,74,85
Utah,Ike Armstrong [48],,14,22,8,51,11,17,47,85
Butler,Fred Mackey [1135],,26,22,0,51,1,17,2,85
Nebraska,Dana Bible [132],,36,22,28,51,33,17,44,85
Northern Arizona,Rudy Lavik [1074],,121,22,50,51,118,17,67,85
Syracuse,Vic Hanson [769],,57,22,98,51,85,17,71,85
