Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
UCLA,Bob Toledo [1849],,39,98,22,149,17,60,8,201
Middle Tennessee State,Andy McCollum [1190],,95,98,85,149,86,60,26,201
Wake Forest,Jim Caldwell [239],,74,98,110,149,90,60,63,201
New Mexico,Rocky Long [1116],,72,98,68,149,69,60,91,201
Southern Mississippi,Jeff Bower [169],,106,98,26,149,77,60,48,201
California,Tom Holmoe [870],,52,98,69,149,66,60,102,201
Cincinnati,Rick Minter [1283],,99,98,41,149,75,60,34,201
Tennessee,Phillip Fulmer [664],,16,98,30,149,31,60,36,201
Memphis,Rip Scherer [1633],,113,98,76,149,107,60,103,201
Mississippi,David Cutcliffe [426],,60,98,36,149,42,60,7,201
Clemson,Tommy Bowden [168],,11,98,35,149,27,60,42,201
Purdue,Joe Tiller [1840],,24,98,6,149,12,60,5,201
Virginia Tech,Frank Beamer [102],,4,98,21,149,7,60,50,201
Temple,Bobby Wallace [1915],,33,98,93,149,81,60,65,201
Alabama-Birmingham,Watson Brown [209],,108,98,47,149,81,60,24,201
Kansas State,Bill Snyder [1716],,5,98,13,149,4,60,23,201
Wyoming,Vic Koenning [1035],,84,98,0,149,114,60,67,201
Kansas,Terry Allen [20],,53,98,79,149,48,60,95,201
Penn State,Joe Paterno [1433],,89,98,24,149,63,60,85,201
Northern Illinois,Joe Novak [1376],,38,98,72,149,23,60,28,201
Buffalo,Craig Cirbus [310],,102,98,106,149,99,60,80,201
Boise State,Dirk Koetter [1036],,46,98,58,149,55,60,12,201
Louisville,John Smith [1705],,20,98,37,149,51,60,47,201
Missouri,Larry Smith [1706],,54,98,104,149,73,60,73,201
East Carolina,Steve Logan [1113],,109,98,32,149,42,60,16,201
Oregon,Mike Bellotti [113],,13,98,2,149,15,60,59,201
Miami (OH),Terry Hoeppner [853],,100,98,78,149,77,60,17,201
Bowling Green State,Gary Blackney [147],,103,98,102,149,101,60,88,201
Marshall,Bob Pruett [1498],,97,98,34,149,73,60,6,201
Vanderbilt,Woody Widenhofer [1974],,78,98,101,149,86,60,90,201
South Florida,Jim Leavitt [1083],,107,98,108,149,93,60,92,201
Wisconsin,Barry Alvarez [25],,28,98,3,149,14,60,18,201
Akron,Lee Owens [1415],,98,98,70,149,75,60,11,201
Colorado State,Sonny Lubick [1124],,19,98,38,149,48,60,33,201
Duke,Carl Franks [648],,85,98,0,149,93,60,107,201
Brigham Young,LaVell Edwards [550],,62,98,62,149,55,60,19,201
Washington,Rick Neuheisel [1357],,7,98,1,149,1,60,30,201
Illinois,Ron Turner [1869],,90,98,71,149,65,60,96,201
Louisiana-Lafayette,Jerry Baldwin [70],,114,98,113,149,110,60,116,201
Arizona State,Bruce Snyder [1717],,44,98,43,149,46,60,27,201
Kent State,Dean Pees [1443],,104,98,100,149,103,60,101,201
Rutgers,Terry Shea [1665],,32,98,109,149,86,60,114,201
