Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
UCLA,Rick Neuheisel [1357],,37,114,74,163,61,79,95,224
Middle Tennessee State,Rick Stockstill [1762],,114,114,87,163,112,79,114,224
Wake Forest,Jim Grobe [736],,96,114,112,163,75,79,94,224
New Mexico,Mike Locksley [1111],,74,114,117,163,112,79,110,224
Southern Mississippi,Larry Fedora [603],,103,114,64,163,83,79,37,224
California,Jeff Tedford [1819],,36,114,77,163,58,79,78,224
Cincinnati,Butch Jones [959],,88,114,73,163,79,79,91,224
Troy,Larry Blakeney [150],,113,114,71,163,61,79,9,224
Tennessee,Derek Dooley [508],,28,114,85,163,72,79,90,224
Memphis,Larry Porter [1483],,111,114,114,163,109,79,84,224
Mississippi,Houston Nutt [1380],,29,114,83,163,75,79,118,224
Purdue,Danny Hope [878],,51,114,84,163,61,79,112,224
Clemson,Dabo Swinney [1801],,91,114,45,163,72,79,72,224
Virginia Tech,Frank Beamer [102],,7,114,22,163,13,79,16,224
Temple,Al Golden [704],,48,114,68,163,83,79,29,224
Alabama-Birmingham,Neil Callaway [247],,109,114,79,163,105,79,67,224
Kansas State,Bill Snyder [1716],,58,114,48,163,40,79,14,224
Wyoming,Dave Christensen [304],,66,114,101,163,115,79,107,224
Kansas,Turner Gill [692],,61,114,90,163,44,79,88,224
Penn State,Joe Paterno [1433],,41,114,56,163,32,79,30,224
Northern Illinois,Jerry Kill [1004],Tom Matukewicz [1171],44,114,55,163,44,79,10,224
Buffalo,Jeff Quinn [1504],,82,114,118,163,102,79,82,224
Boise State,Chris Petersen [1452],,13,114,16,163,5,79,21,224
Louisville,Charlie Strong [1779],,89,114,57,163,81,79,44,224
Missouri,Gary Pinkel [1467],,21,114,4,163,17,79,5,224
East Carolina,Ruffin McNeil [1235],,102,114,30,163,72,79,73,224
Oregon,Chip Kelly [986],,3,114,5,163,5,79,43,224
Miami (OH),Lance Guidry [739],Michael Haywood [815],42,114,53,163,81,79,23,224
