Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
UCLA,Terry Donahue [501],,15,81,11,122,14,55,59,168
Wake Forest,Al Groh [737],,79,81,65,122,76,55,77,168
William & Mary,Jimmye Laycock [1076],,80,81,107,122,97,55,73,168
New Mexico,Joe Lee Dunn [535],,86,81,59,122,54,55,11,168
West Texas A&M,West Texas A&M_UNKNOWN_COACH,,91,81,0,122,111,55,109,168
Southern Mississippi,Jim Carmody [267],,46,81,63,122,39,55,29,168
Indiana State,Indiana State_UNKNOWN_COACH,,17,81,81,122,11,55,55,168
California,Joe Kapp [973],,99,81,67,122,72,55,8,168
Cincinnati,Watson Brown [209],,69,81,52,122,72,55,102,168
Tennessee,Johnny Majors [1142],,42,81,29,122,8,55,37,168
Memphis,Rex Dockery [491],,60,81,64,122,43,55,54,168
Mississippi,Billy Brewer [181],,62,81,40,122,59,55,43,168
Purdue,Leon Burtnett [227],,23,81,99,122,24,55,69,168
Clemson,Danny Ford [640],,12,81,35,122,6,55,6,168
Virginia Tech,Bill Dooley [507],,41,81,51,122,24,55,27,168
Temple,Bruce Arians [47],,52,81,72,122,76,55,104,168
Drake,Drake_UNKNOWN_COACH,,90,81,109,122,108,55,66,168
Kansas State,Jim Dickey [477],,83,81,54,122,56,55,84,168
Wyoming,Al Kincaid [1008],,88,81,41,122,57,55,18,168
Kansas,Mike Gottfried [713],,55,81,45,122,54,55,113,168
Penn State,Joe Paterno [1433],,36,81,13,122,19,55,26,168
Long Beach State,Dave Currey [420],,109,81,56,122,1,55,7,168
Northern Illinois,Bill Mallory [1144],,22,81,16,122,24,55,49,168
Cal State Fullerton,Gene Murphy [1331],,107,81,47,122,81,55,14,168
Louisville,Bob Weber [1945],,61,81,94,122,47,55,72,168
Missouri,Warren Powers [1486],,26,81,12,122,39,55,57,168
Texas-Arlington,Texas-Arlington_UNKNOWN_COACH,,10,81,88,122,47,55,42,168
East Carolina,Ed Emory [566],,13,81,39,122,36,55,20,168
Oregon,Rich Brooks [195],,97,81,46,122,106,55,63,168
Miami (OH),Tim Rose [1588],,68,81,44,122,68,55,89,168
Pacific,Bob Cope [358],,115,81,82,122,104,55,62,168
Bowling Green State,Dennis Stolz [1765],,24,81,31,122,30,55,17,168
Vanderbilt,George MacIntyre [1132],,65,81,92,122,61,55,105,168
Wisconsin,Dave McClain [1187],,21,81,23,122,21,55,16,168
Colorado State,Leon Fuller [662],,101,81,80,122,72,55,106,168
Duke,Steve Sloan [1695],,70,81,89,122,68,55,85,168
Brigham Young,LaVell Edwards [550],,2,81,8,122,1,55,5,168
Washington,Don James [928],,73,81,22,122,65,55,28,168
Illinois,Mike White [1964],,16,81,9,122,15,55,23,168
Louisiana-Lafayette,Sam Robertson [1559],,72,81,97,122,115,55,97,168
Arizona State,Darryl Rogers [1574],,100,81,61,122,76,55,22,168
Rutgers,Frank Burns [224],,78,81,103,122,95,55,79,168
Kent State,Dick Scesniak [1630],,54,81,111,122,85,55,99,168
Arizona,Larry Smith [1706],,98,81,25,122,68,55,34,168
Kentucky,Jerry Claiborne [311],,43,81,37,122,24,55,31,168
Air Force,Ken Hatfield [803],,11,81,36,122,58,55,13,168
Georgia,Vince Dooley [509],,4,81,2,122,8,55,47,168
Utah,Chuck Stobart [1760],,102,81,58,122,76,55,81,168
Nebraska,Tom Osborne [1408],,1,81,6,122,13,55,45,168
Fresno State,Jim Sweeney [1799],,113,81,74,122,97,55,71,168
Syracuse,Dick MacPherson [1137],,53,81,21,122,81,55,56,168
Army,Jim Young [2038],,77,81,108,122,90,55,107,168
Wichita State,Willie Jeffries [937],,89,81,49,122,106,55,94,168
South Carolina,Joe Morrison [1309],,67,81,77,122,65,55,103,168
Baylor,Grant Teaff [1816],,34,81,7,122,51,55,53,168
Eastern Michigan,Jim Harkema [777],,58,81,0,122,90,55,93,168
Florida State,Bobby Bowden [166],,44,81,32,122,33,55,60,168
Southern Illinois,Rey Dempsey [459],,14,81,68,122,1,55,58,168
Florida,Charley Pell [1446],,5,81,4,122,10,55,52,168
Alabama,Ray Perkins [1449],,45,81,24,122,21,55,44,168
Oregon State,Joe Avezzano [54],,103,81,104,122,97,55,61,168
Tulsa,John Cooper [355],,29,81,62,122,85,55,12,168
Texas Tech,Jerry Moore [1300],,92,81,42,122,111,55,91,168
Nevada-Las Vegas,Harvey Hyde [913],,110,81,53,122,95,55,10,168
Miami (FL),Howard Schnellenberger [1639],,7,81,5,122,11,55,4,168
Navy,Gary Tranquill [1858],,75,81,106,122,85,55,92,168
