Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
UCLA,Tommy Prothro [1497],,6,59,35,109,10,40,30,146
Wake Forest,Cal Stoll [1764],,118,59,85,109,81,40,107,146
William & Mary,Lou Holtz [876],,120,59,77,109,118,40,80,146
New Mexico,Rudy Feldman [604],,78,59,58,109,98,40,112,146
Dartmouth,Bob Blackman [146],,14,59,17,109,1,40,48,146
West Texas A&M,Joe Kerbel [992],,61,59,50,109,75,40,24,146
Southern Mississippi,P.W. Underwood [1872],,59,59,54,109,64,40,111,146
California,Ray Willsey [1992],,30,59,76,109,35,40,12,146
Cincinnati,Ray Callahan [244],,103,59,83,109,91,40,92,146
Tennessee,Doug Dickey [476],,47,59,7,109,44,40,11,146
Memphis,Billy Murphy [1329],,54,59,31,109,48,40,37,146
Yale,Carmen Cozza [377],,15,59,24,109,10,40,60,146
Mississippi,John Vaught [1889],,53,59,1,109,1,40,47,146
Purdue,Jack Mollenkopf [1289],,26,59,21,109,23,40,27,146
Clemson,Frank Howard [888],,100,59,79,109,75,40,68,146
Virginia Tech,Jerry Claiborne [311],,95,59,62,109,104,40,97,146
Wyoming,Lloyd Eaton [544],,50,59,37,109,40,40,20,146
Kansas State,Vince Gibson [686],,39,59,45,109,30,40,15,146
Kansas,Pepper Rodgers [1572],,66,59,104,109,100,40,122,146
Penn State,Joe Paterno [1433],,1,59,3,109,1,40,1,146
Furman,Robert King [1016],,117,59,0,109,122,40,101,146
Long Beach State,Jim Strangeland [1776],,9,59,84,109,10,40,16,146
Northern Illinois,Doc Urich [1874],,111,59,99,109,107,40,82,146
Buffalo,Bob Deming [457],,107,59,72,109,105,40,41,146
Cornell,Jack Musick [1337],,16,59,94,109,23,40,79,146
Louisville,Lee Corso [364],,105,59,80,109,93,40,43,146
Missouri,Dan Devine [469],,12,59,8,109,10,40,58,146
East Carolina,Clarence Stasavich [1737],,114,59,0,109,120,40,91,146
Oregon,Jerry Frei [653],,38,59,33,109,53,40,110,146
Miami (OH),Bill Mallory [1144],,96,59,48,109,88,40,7,146
Pacific,Doug Scovil [1648],,80,59,56,109,70,40,23,146
Bowling Green State,Don Nehlen [1352],,94,59,40,109,81,40,14,146
Vanderbilt,Bill Pace [1417],,86,59,36,109,98,40,95,146
Marshall,Rick Tolley [1851],,112,59,57,109,109,40,94,146
Wisconsin,John Coatta [322],,69,59,78,109,48,40,67,146
Colorado State,Milo Lude [1125],,76,59,61,109,70,40,98,146
Colgate,Neil Wheelwright [1957],,11,59,41,109,17,40,10,146
Duke,Tom Harp [782],,122,59,82,109,64,40,90,146
Brigham Young,Tommy Hudspeth [896],,51,59,46,109,44,40,19,146
Washington,Jim Owens [1414],,73,59,113,109,70,40,88,146
Illinois,James Valek [1877],,82,59,0,109,81,40,87,146
Arizona State,Frank Kush [1054],,32,59,27,109,35,40,31,146
Rutgers,John Bateman [92],,4,59,26,109,1,40,3,146
Kent State,Dave Puddington [1499],,104,59,42,109,86,40,28,146
Princeton,Jake McCandless [1181],,13,59,15,109,20,40,18,146
Arizona,Bob Weber [1945],,68,59,30,109,58,40,104,146
Kentucky,John Ray [1517],,87,59,19,109,100,40,120,146
Air Force,Ben Martin [1157],,33,59,44,109,44,40,36,146
Georgia,Vince Dooley [509],,60,59,43,109,53,40,38,146
Utah,Bill Meek [1246],,46,59,18,109,1,40,46,146
Nebraska,Bob Devaney [468],,10,59,12,109,17,40,40,146
Fresno State,Darryl Rogers [1574],,17,59,0,109,75,40,76,146
Syracuse,Ben Schwartzwalder [1644],,67,59,69,109,113,40,45,146
Army,Thomas Cahill [236],,77,59,65,109,97,40,86,146
South Carolina,Paul Dietzel [483],,57,59,49,109,58,40,52,146
Wichita State,Ben Wilson [1994],,106,59,103,109,94,40,99,146
Baylor,Bill Beall [101],,92,59,0,109,88,40,69,146
Florida State,Bill Peterson [1453],,44,59,53,109,53,40,59,146
Alabama,Bear Bryant [215],,49,59,14,109,48,40,57,146
Florida,Ray Graves [722],,40,59,4,109,40,40,53,146
Tulsa,Vince Carillot [263],,109,59,108,109,95,40,96,146
Oregon State,Dee Andros [41],,29,59,28,109,30,40,39,146
Texas Tech,J. King [1013],,63,59,92,109,70,40,61,146
Miami (FL),Charlie Tate [1810],,56,59,88,109,58,40,66,146
San Jose State,Joe McMullen [1232],,79,59,63,109,48,40,64,146
Navy,Rick Forzano [641],,116,59,111,109,115,40,63,146
Maryland,Roy Lester [1089],,102,59,97,109,115,40,62,146
New Mexico State,Jim Wood [2012],,74,59,86,109,58,40,65,146
Boston College,Joseph Yukica [2045],,115,59,89,109,109,40,55,146
West Virginia,Jim Carlen [264],,3,59,29,109,10,40,9,146
Ohio,Bill Hess [834],,97,59,55,109,90,40,13,146
San Diego State,Don Coryell [366],,8,59,20,109,1,40,4,146
Idaho,Y.C. McNease [1234],,89,59,102,109,109,40,70,146
Virginia,George Blackburn [144],,119,59,100,109,117,40,71,146
Texas,Darrell Royal [1597],,5,59,16,109,1,40,5,146
Dayton,John McVay [1238],,108,59,87,109,106,40,72,146
Texas-El Paso,Robert Dobbs [488],,75,59,59,109,64,40,73,146
Northwestern,Alex Agase [7],,70,59,95,109,44,40,100,146
Southern California,John McKay [1215],,2,59,5,109,1,40,6,146
Oklahoma State,Floyd Gass [678],,43,59,13,109,26,40,44,146
Washington State,Jim Sweeney [1799],,81,59,114,109,75,40,118,146
Virginia Military Institute,Vito Ragazzo [1510],,121,59,0,109,120,40,74,146
Harvard,John Yovicsin [2044],,21,59,106,109,26,40,75,146
Auburn,Ralph Jordan [970],,48,59,2,109,35,40,29,146
Villanova,John Gregory [729],,110,59,96,109,107,40,21,146
North Carolina State,Earle Edwards [549],,83,59,91,109,64,40,102,146
California-Santa Barbara,Jack Curtice [422],,19,59,110,109,75,40,116,146
Michigan,Bo Schembechler [1631],,25,59,9,109,17,40,26,146
Pennsylvania,Robert Odell [1395],,22,59,107,109,30,40,84,146
Colorado,Eddie Crowder [402],,35,59,10,109,23,40,33,146
Louisiana State,Charles McClendon [1189],,37,59,11,109,10,40,32,146
Arkansas,Frank Broyles [211],,42,59,39,109,10,40,25,146
Tulane,Jim Pittman [1470],,99,59,90,109,113,40,115,146
Southern Methodist,Hayden Fry [657],,90,59,101,109,75,40,121,146
North Texas,Rod Rust [1604],,31,59,68,109,53,40,17,146
Rice,Bo Hagan [747],,64,59,105,109,81,40,81,146
Stanford,John Ralston [1514],,27,59,34,109,26,40,35,146
Columbia,Frank Navarro [1347],,23,59,112,109,35,40,105,146
Western Michigan,Bill Doolittle [510],,98,59,71,109,91,40,103,146
Toledo,Frank Lauterbur [1072],,7,59,22,109,1,40,2,146
Richmond,Frank Jones [960],,84,59,47,109,103,40,42,146
Iowa,Ray Nagel [1345],,58,59,52,109,53,40,22,146
Brown,Leonard Jardine [935],,24,59,109,109,40,40,78,146
Michigan State,Duffy Daugherty [437],,72,59,32,109,64,40,114,146
Georgia Tech,Bud Carson [271],,101,59,75,109,48,40,85,146
Indiana,John Pont [1482],,71,59,51,109,58,40,106,146
Texas Christian,Fred Taylor [1814],,62,59,93,109,64,40,77,146
Notre Dame,Ara Parseghian [1430],,28,59,38,109,26,40,34,146
Pittsburgh,Carl DePasqua [462],,36,59,73,109,30,40,113,146
Cal State Los Angeles,Cal State Los Angeles_UNKNOWN_COACH,,20,59,0,109,81,40,89,146
Minnesota,Murray Warmath [1925],,52,59,60,109,40,40,108,146
Houston,Bill Yeoman [2035],,41,59,6,109,30,40,51,146
Citadel,Red Parker [1426],,93,59,74,109,119,40,56,146
Ohio State,Woody Hayes [812],,18,59,25,109,20,40,54,146
Mississippi State,Charles Shira [1680],,55,59,66,109,58,40,93,146
Oklahoma,Chuck Fairbanks [589],,34,59,23,109,20,40,50,146
Davidson,Homer Smith [1704],,91,59,67,109,100,40,49,146
North Carolina,Bill Dooley [507],,85,59,70,109,70,40,8,146
Iowa State,Johnny Majors [1142],,45,59,81,109,35,40,119,146
Utah State,Chuck Mills [1278],,88,59,64,109,95,40,109,146
Xavier,Irvin Etlar [579],,113,59,115,109,109,40,117,146
Texas A&M,Gene Stallings [1732],,65,59,98,109,86,40,83,146
