Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
UCLA,Bert LaBrucherie [1056],,105,25,79,62,29,17,108,129
Wake Forest,D.C. Walker [1909],,34,25,24,62,41,17,8,129
Washington & Lee,Art Lewis [1095],,90,25,93,62,90,17,70,129
William & Mary,Rube McCray [1196],,36,25,37,62,48,17,17,129
New Mexico,Berl Huffman [899],,116,25,90,62,94,17,82,129
Dartmouth,DeOrmond McLaughry [1223],,18,25,32,62,29,17,18,129
West Texas A&M,Frank Kimbrough [1006],,88,25,78,62,84,17,61,129
California,Pappy Waldorf [1908],,9,25,9,62,10,17,54,129
San Francisco,Joe Kuharich [1053],,70,25,97,62,107,17,114,129
Cincinnati,Cincinnati_UNKNOWN_COACH,,59,25,0,62,76,17,77,129
Tennessee,Bob Neyland [1364],,45,25,18,62,41,17,117,129
Chattanooga,Andrew Moore [1297],,69,25,0,62,76,17,76,129
Santa Clara,Len Casanova [275],,14,25,2,62,16,17,42,129
Detroit Mercy,Chuck Baer [59],,98,25,80,62,103,17,13,129
Yale,Herman Hickman [839],,79,25,56,62,55,17,92,129
Mississippi,John Vaught [1889],,11,25,16,62,32,17,29,129
Purdue,Stuart Holcomb [857],,39,25,62,62,20,17,116,129
Clemson,Frank Howard [888],,1,25,12,62,1,17,1,129
Virginia Tech,Robert McNeish [1237],,91,25,0,62,94,17,86,129
Temple,Ray Morrison [1310],,83,25,100,62,98,17,103,129
Drake,Al Kawal [976],,94,25,47,62,90,17,11,129
Kansas State,Ralph Graham [717],,109,25,0,62,116,17,80,129
Wyoming,Bowden Wyatt [2029],,112,25,0,62,112,17,111,129
Kansas,Jules Sikes [1686],,54,25,45,62,69,17,39,129
Penn State,Bob Higgins [842],,29,25,33,62,20,17,59,129
Furman,H.E. Smith [1702],,89,25,94,62,84,17,87,129
Fordham,Edward Danowski [432],,81,25,0,62,103,17,69,129
New York University,Hook Mylin [1343],,84,25,0,62,107,17,95,129
Cornell,George James [929],,4,25,23,62,6,17,58,129
Missouri,Don Faurot [599],,23,25,3,62,13,17,56,129
Oregon,Jim Aiken [9],,27,25,29,62,16,17,44,129
Georgetown,Jack Hagerty [749],,74,25,86,62,98,17,93,129
Vanderbilt,Red Sanders [1613],,19,25,25,62,36,17,20,129
Wisconsin,Harry Stuhldreher [1784],,82,25,87,62,84,17,66,129
Colorado State,Robert Davis [447],,96,25,55,62,94,17,7,129
Colgate,Paul Bixler [142],,85,25,89,62,90,17,88,129
Duke,Wallace Wade [1902],,37,25,66,62,48,17,36,129
Brigham Young,Edwin Kimball [1005],,111,25,74,62,107,17,97,129
Washington,Howard Odell [1394],,104,25,91,62,36,17,73,129
Illinois,Ray Eliot [553],,38,25,60,62,13,17,84,129
Arizona State,Edward Doherty [495],,114,25,73,62,112,17,75,129
Rutgers,Harvey Harman [780],,78,25,58,62,55,17,32,129
Princeton,Charles Caldwell [237],,76,25,36,62,41,17,33,129
Saint Mary's (CA),Joe Verducci [1892],,71,25,92,62,55,17,101,129
Marquette,Frank Murray [1335],,99,25,98,62,107,17,81,129
Arizona,Miles Casteel [279],,95,25,41,62,69,17,115,129
Kentucky,Bear Bryant [215],,35,25,71,62,41,17,14,129
Georgia,Wallace Butts [230],,32,25,15,62,20,17,21,129
Utah,Ike Armstrong [48],,30,25,30,62,24,17,47,129
Nebraska,Potsy Clark [317],,107,25,88,62,76,17,74,129
Hardin-Simmons,Warren Woodson [2020],,87,25,50,62,76,17,41,129
Northern Arizona,Nick Ragus [1511],,115,25,0,62,116,17,71,129
Syracuse,Reaves Baysinger [99],,86,25,0,62,103,17,105,129
Army,Red Blaik [148],,3,25,14,62,1,17,2,129
Wichita State,Jim Trimble [1863],,66,25,49,62,84,17,9,129
South Carolina,Rex Enright [573],,42,25,96,62,69,17,67,129
Baylor,Bob Woodruff [2016],,33,25,28,62,32,17,53,129
Alabama,Red Drew [520],,49,25,19,62,48,17,57,129
Florida,Raymond Wolf [2011],,55,25,77,62,55,17,107,129
Oregon State,Lon Stiner [1758],,31,25,85,62,24,17,64,129
Tulsa,John Brothers [197],,100,25,0,62,107,17,63,129
Texas Tech,Dell Morgan [1306],,47,25,26,62,55,17,55,129
Miami (FL),Andy Gustafson [741],,58,25,72,62,69,17,60,129
Navy,George Sauer [1621],,80,25,0,62,55,17,62,129
Maryland,Jim Tatum [1812],,41,25,59,62,65,17,12,129
New Mexico State,Vaughn Corley [362],,118,25,0,62,118,17,65,129
Boston College,Denny Myers [1340],,12,25,27,62,36,17,6,129
West Virginia,Dudley DeGroot [455],,40,25,40,62,55,17,19,129
George Washington,Bo Rowland [1596],,64,25,61,62,76,17,90,129
Idaho,Dixie Howell [890],,106,25,99,62,41,17,68,129
Virginia,Arthur Guepe [738],,67,25,46,62,48,17,16,129
Duquesne,Kass Kovalcheck [1040],,75,25,0,62,98,17,96,129
Texas,Blair Cherry [296],,26,25,17,62,16,17,23,129
Texas-El Paso,Jack Curtice [422],,48,25,52,62,65,17,24,129
Northwestern,Robert Voigts [1896],,6,25,5,62,6,17,22,129
Southern California,Jeff Cravath [383],,28,25,20,62,20,17,15,129
Oklahoma State,Jim Lookabaugh [1120],,61,25,53,62,76,17,5,129
Virginia Military Institute,Slick Morton [1314],,63,25,63,62,55,17,31,129
Washington State,Phil Sarboe [1617],,102,25,75,62,32,17,118,129
Harvard,Arthur Valpey [1879],,21,25,34,62,32,17,40,129
Auburn,Earl Brown [201],,56,25,0,62,65,17,110,129
Villanova,Jordan Olivar [1402],,13,25,35,62,41,17,27,129
North Carolina State,Beattie Feathers [602],,68,25,83,62,55,17,83,129
Michigan,Bennie Oosterbaan [1406],,5,25,6,62,1,17,4,129
Pennsylvania,George Munger [1327],,20,25,31,62,24,17,35,129
Colorado,Dallas Ward [1921],,117,25,81,62,98,17,78,129
Louisiana State,Gaynell Tinsley [1844],,44,25,44,62,41,17,112,129
Tulane,Henry Frnka [655],,10,25,10,62,29,17,34,129
Arkansas,John Barnhill [85],,50,25,76,62,55,17,79,129
Holy Cross,William Osmanski [1409],,73,25,69,62,94,17,30,129
Southern Methodist,Madison Bell [109],,24,25,4,62,15,17,26,129
Rice,Jess Neely [1350],,46,25,42,62,48,17,28,129
Stanford,Marchy Schwartz [1643],,103,25,84,62,24,17,102,129
Columbia,Lou Little [1107],,77,25,51,62,48,17,100,129
Richmond,Karl Esleeck [577],,65,25,82,62,69,17,25,129
Iowa,Edward Anderson [33],,60,25,21,62,76,17,99,129
Brown,Rip Engle [567],,72,25,39,62,36,17,38,129
Michigan State,Biggie Munn [1328],,8,25,54,62,6,17,43,129
Georgia Tech,Bobby Dodd [492],,52,25,7,62,24,17,37,129
Saint Louis,Saint Louis_UNKNOWN_COACH,,101,25,101,62,112,17,104,129
Indiana,Clyde Smith [1699],,57,25,65,62,69,17,113,129
Texas Christian,Dutch Meyer [1257],,51,25,48,62,65,17,72,129
Notre Dame,Frank Leahy [1080],,2,25,8,62,1,17,3,129
Pittsburgh,Walter Milligan [1277],,25,25,22,62,16,17,48,129
Nevada,Joseph Sheeketski [1668],,16,25,64,62,48,17,46,129
Minnesota,Bernie Bierman [137],,7,25,38,62,10,17,50,129
Citadel,Quinn Decker [454],,93,25,0,62,90,17,109,129
Ohio State,Wesley Fesler [614],,22,25,13,62,10,17,49,129
Montana,Doug Fessenden [615],,113,25,0,62,112,17,89,129
Mississippi State,Allyn McKeen [1218],,43,25,43,62,36,17,10,129
Oklahoma,Bud Wilkinson [1979],,15,25,1,62,1,17,45,129
Davidson,Charlie Jamerson [927],,92,25,95,62,76,17,106,129
North Carolina,Carl Snavely [1715],,17,25,11,62,6,17,52,129
Denver,John Baker [67],,97,25,68,62,98,17,94,129
Iowa State,Abe Stuber [1782],,108,25,57,62,84,17,91,129
Boston University,Aldo Donelli [502],,62,25,70,62,84,17,51,129
Utah State,E. Lowell Romney [1580],,110,25,67,62,103,17,85,129
