Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
UCLA,Babe Horrell [884],,119,47,29,87,39,28,91,135
Wake Forest,D.C. Walker [1909],,48,47,76,87,85,28,14,135
Washington & Lee,Riley Smith [1710],,94,47,0,87,78,28,71,135
William & Mary,William & Mary_UNKNOWN_COACH,,70,47,60,87,14,28,40,135
New Mexico,Ted Shipkey [1679],,96,47,89,87,98,28,29,135
Gonzaga,Puggy Hunton [906],,117,47,0,87,110,28,98,135
West Texas A&M,Jack Curtice [422],,25,47,82,87,89,28,34,135
Dartmouth,Dartmouth_UNKNOWN_COACH,,33,47,67,87,29,28,61,135
California,Stub Allison [23],,115,47,26,87,37,28,121,135
Rhodes,Rhodes_UNKNOWN_COACH,,41,47,0,87,66,28,106,135
San Francisco,Jeff Cravath [383],,120,47,86,87,42,28,81,135
Sewanee,Jenks Gillem [694],,93,47,102,87,71,28,103,135
Tennessee,John Barnhill [85],,16,47,14,87,19,28,50,135
Santa Clara,Buck Shaw [1661],,113,47,32,87,35,28,37,135
Detroit Mercy,Gus Dorais [512],,62,47,59,87,71,28,10,135
Yale,Spike Nelson [1356],,42,47,56,87,63,28,96,135
Mississippi,Harry Mehre [1247],,21,47,31,87,46,28,24,135
Purdue,Mal Elward [562],,69,47,65,87,83,28,108,135
Clemson,Frank Howard [888],,45,47,41,87,66,28,23,135
Virginia Tech,Jimmy Kitts [1025],,72,47,53,87,75,28,8,135
Temple,Ray Morrison [1310],,47,47,30,87,39,28,56,135
Drake,Vee Green [727],,89,47,107,87,105,28,83,135
Kansas State,Hobbs Adams [5],,68,47,72,87,98,28,120,135
Wyoming,Bunny Oakes [1392],,104,47,0,87,120,28,79,135
Kansas,Gwinn Henry [827],,82,47,85,87,95,28,78,135
Penn State,Bob Higgins [842],,49,47,43,87,42,28,54,135
Furman,Furman_UNKNOWN_COACH,,56,47,103,87,105,28,90,135
Fordham,Jimmy Crowley [407],,13,47,16,87,1,28,49,135
New York University,Mal Stevens [1745],,52,47,0,87,57,28,110,135
Cornell,Cornell_UNKNOWN_COACH,,17,47,35,87,19,28,36,135
Missouri,Don Faurot [599],,14,47,33,87,24,28,20,135
Oregon,Tex Oliver [1404],,112,47,24,87,33,28,59,135
Creighton,Skip Palrang [1422],,86,47,81,87,98,28,111,135
Georgetown,Jack Hagerty [749],,73,47,38,87,42,28,17,135
