Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
UCLA,Dick Vermeil [1893],,9,95,1,144,1,51,40,189
Wake Forest,Chuck Mills [1278],,130,95,70,144,134,51,82,189
William & Mary,James Root [1584],,139,95,109,144,137,51,91,189
New Mexico,Bill Mondt [1291],,86,95,65,144,85,51,21,189
Dartmouth,John Crouthamel [400],,14,95,41,144,14,51,45,189
West Texas A&M,Gene Mayfield [1173],,116,95,106,144,115,51,137,189
Southern Mississippi,Bobby Collins [341],,79,95,55,144,65,51,49,189
California,Mike White [1964],,28,95,19,144,39,51,44,189
Indiana State,Tom Harp [782],,33,95,95,144,72,51,76,189
Cincinnati,Tony Mason [1166],,112,95,57,144,42,51,8,189
Tennessee,Bill Battle [97],,82,95,36,144,72,51,72,189
Chattanooga,Joe Morrison [1309],,77,95,110,144,130,51,123,189
Memphis,Richard Williamson [1990],,92,95,67,144,67,51,67,189
Yale,Carmen Cozza [377],,13,95,23,144,11,51,62,189
Mississippi,Ken Cooper [356],,128,95,32,144,53,51,37,189
Clemson,Red Parker [1426],,126,95,119,144,111,51,116,189
Purdue,Alex Agase [7],,68,95,45,144,53,51,80,189
Virginia Tech,Jimmy Sharpe [1658],,94,95,72,144,105,51,7,189
Temple,Wayne Hardin [773],,106,95,47,144,39,51,27,189
Drake,Jack Wallace [1917],,118,95,125,144,120,51,107,189
Wyoming,Fred Akers [10],,88,95,129,144,118,51,120,189
Kansas State,Ellis Rainsberger [1513],,49,95,94,144,53,51,133,189
Kansas,Bud Moore [1299],,60,95,2,144,31,51,55,189
Penn State,Joe Paterno [1433],,23,95,12,144,22,51,58,189
Northwestern State,Northwestern State_UNKNOWN_COACH,,56,95,0,144,120,51,102,189
Furman,Art Baker [65],,138,95,75,144,115,51,39,189
Long Beach State,Wayne Howard [889],,50,95,56,144,45,51,29,189
Northern Illinois,Jerry Ippoliti [922],,54,95,122,144,102,51,126,189
Cal State Fullerton,Jim Colletto [338],,80,95,0,144,130,51,130,189
Cornell,George Seifert [1652],,37,95,0,144,35,51,88,189
Louisville,Vince Gibson [686],,121,95,126,144,128,51,128,189
Missouri,Al Onofrio [1405],,19,95,8,144,14,51,26,189
East Carolina,Pat Dye [540],,133,95,69,144,111,51,24,189
Texas-Arlington,Harold Elliott [557],,90,95,81,144,94,51,81,189
Oregon,Don Read [1518],,47,95,99,144,61,51,138,189
Miami (OH),Dick Crum [409],,3,95,21,144,18,51,17,189
Pacific,Chester Caddas [234],,53,95,98,144,79,51,86,189
Bowling Green State,Don Nehlen [1352],,24,95,49,144,26,51,34,189
Vanderbilt,Fred Pancoast [1423],,76,95,60,144,61,51,50,189
Marshall,Frank Ellwood [560],,71,95,128,144,105,51,119,189
Wisconsin,John Jardine [934],,65,95,84,144,35,51,132,189
Akron,Jim Dennison [461],,22,95,87,144,45,51,46,189
Colorado State,Sarkis Arslanian [51],,85,95,85,144,74,51,33,189
Colgate,Neil Wheelwright [1957],,26,95,44,144,14,51,15,189
Duke,Mike McGee [1208],,108,95,113,144,90,51,124,189
Brigham Young,LaVell Edwards [550],,83,95,89,144,79,51,56,189
Western Carolina,Western Carolina_UNKNOWN_COACH,,140,95,105,144,132,51,140,189
Washington,Don James [928],,40,95,5,144,48,51,63,189
Louisiana-Lafayette,Augie Tammariello [1807],,55,95,63,144,85,51,54,189
Illinois,Bob Blackman [146],,57,95,42,144,57,51,122,189
Arizona State,Frank Kush [1054],,2,95,10,144,1,51,1,189
Rutgers,Frank Burns [224],,25,95,38,144,22,51,22,189
Kent State,Dennis Fitzgerald [626],,66,95,91,144,104,51,125,189
Connecticut,Connecticut_UNKNOWN_COACH,,114,95,0,144,140,51,93,189
Princeton,Robert Casciola [276],,35,95,7,144,18,51,95,189
Arizona,Jim Young [2038],,27,95,61,144,6,51,18,189
Kentucky,Fran Curci [417],,91,95,82,144,79,51,118,189
Air Force,Ben Martin [1157],,98,95,101,144,120,51,89,189
Utah,Tom Lovat [1121],,87,95,133,144,115,51,117,189
Georgia,Vince Dooley [509],,74,95,34,144,57,51,71,189
Nebraska,Tom Osborne [1408],,5,95,6,144,6,51,68,189
