Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
UCLA,Terry Donahue [501],,115,98,29,174,46,68,8,220
Wake Forest,Chuck Mills [1278],,105,98,120,174,134,68,141,220
New Mexico,Bill Mondt [1291],,80,98,98,174,111,68,139,220
William & Mary,James Root [1584],,108,98,64,174,70,68,16,220
Dartmouth,John Crouthamel [400],,35,98,70,174,1,68,43,220
West Texas A&M,Bill Yung [2046],,133,98,109,174,115,68,33,220
Southern Mississippi,Bobby Collins [341],,103,98,17,174,86,68,136,220
California,Mike White [1964],,118,98,55,174,53,68,10,220
Indiana State,Tom Harp [782],,136,98,129,174,136,68,80,220
Cincinnati,Ralph Staub [1738],,102,98,67,174,83,68,56,220
Tennessee,Johnny Majors [1142],,98,98,86,174,73,68,99,220
Chattanooga,Joe Morrison [1309],,30,98,97,174,1,68,23,220
Memphis,Richard Williamson [1990],,99,98,45,174,77,68,53,220
Yale,Carmen Cozza [377],,25,98,54,174,11,68,3,220
Mississippi,Ken Cooper [356],,96,98,2,174,97,68,116,220
Purdue,Jim Young [2038],,75,98,101,174,57,68,117,220
Clemson,Charley Pell [1446],,19,98,39,174,23,68,51,220
Virginia Tech,Jimmy Sharpe [1658],,104,98,92,174,80,68,89,220
Temple,Wayne Hardin [773],,58,98,61,174,29,68,115,220
Drake,Chuck Shelton [1671],,137,98,132,174,138,68,113,220
Kansas State,Ellis Rainsberger [1513],,124,98,135,174,111,68,98,220
Wyoming,Bill Lewis [1096],,77,98,75,174,106,68,109,220
Kansas,Bud Moore [1299],,116,98,77,174,106,68,146,220
Northwestern State,A.L. Williams [1981],,65,98,50,174,86,68,68,220
Penn State,Joe Paterno [1433],,11,98,11,174,11,68,57,220
Furman,Art Baker [65],,112,98,83,174,136,68,106,220
Long Beach State,Dave Currey [420],,130,98,119,174,120,68,129,220
Northern Illinois,Pat Culpepper [412],,146,98,111,174,145,68,124,220
Cal State Fullerton,Jim Colletto [338],,131,98,144,174,122,68,95,220
Cornell,Bob Blackman [146],,38,98,137,174,43,68,121,220
Louisville,Vince Gibson [686],,29,98,87,174,73,68,27,220
Missouri,Al Onofrio [1405],,120,98,59,174,109,68,91,220
Texas-Arlington,Harold Elliott [557],,128,98,73,174,92,68,88,220
East Carolina,Pat Dye [540],,109,98,52,174,126,68,9,220
Oregon,Rich Brooks [195],,123,98,125,174,97,68,87,220
Miami (OH),Dick Crum [409],,16,98,41,174,1,68,37,220
Pacific,Chester Caddas [234],,92,98,95,174,106,68,44,220
Mississippi Valley State,Davis Weathersby [1940],,18,98,121,174,32,68,77,220
Bowling Green State,Dennis Stolz [1765],,132,98,103,174,122,68,147,220
Marshall,Frank Ellwood [560],,144,98,142,174,140,68,90,220
Vanderbilt,Fred Pancoast [1423],,101,98,112,174,100,68,132,220
