Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
Wake Forest,Hank Garrity [677],,62,11,62,30,76,7,27,70
Lafayette,Jock Sutherland [1792],,101,11,26,30,34,7,46,70
Washington & Lee,Jimmy DeHart [456],,56,11,28,30,66,7,58,70
William & Mary,J. Wilder Tasker [1808],,98,11,0,30,52,7,18,70
Lehigh,James Baldwin [69],,102,11,43,30,43,7,37,70
Gonzaga,Gus Dorais [512],,20,11,60,30,52,7,49,70
Dartmouth,Jesse Hawley [808],,8,11,52,30,12,7,24,70
California,Andy Smith [1697],,12,11,12,30,1,7,1,70
Sewanee,M.S. Bennett [117],,85,11,58,30,76,7,100,70
Tennessee,Mark Banks [75],,69,11,38,30,76,7,32,70
Chattanooga,Bill McAllester [1176],,90,11,0,30,103,7,95,70
Colorado College,Tefler Meade [1242],,26,11,44,30,12,7,62,70
Erskine,Erskine_UNKNOWN_COACH,,111,11,95,30,110,7,110,70
Washington & Jefferson,John Heisman [821],,51,11,7,30,1,7,59,70
Yale,Tad Jones [968],,1,11,13,30,1,7,2,70
Mississippi,Roland Cowell [375],,76,11,85,30,95,7,67,70
Purdue,James Phelan [1460],,45,11,93,30,43,7,109,70
Clemson,Bud Saunders [1623],,60,11,20,30,84,7,31,70
Grinnell,Mal Elward [562],,78,11,89,30,34,7,74,70
Virginia Tech,B.C. Cubbage [410],,57,11,17,30,76,7,36,70
Drake,Ossie Solem [1720],,15,11,48,30,12,7,17,70
Kansas State,Charlie Bachman [56],,77,11,66,30,24,7,41,70
Wyoming,John Corbett [360],,41,11,0,30,66,7,111,70
Kansas,Potsy Clark [317],,9,11,34,30,1,7,4,70
Penn State,Hugo Bezdek [130],,94,11,4,30,34,7,16,70
Furman,Furman_UNKNOWN_COACH,,61,11,31,30,91,7,53,70
Fort Benning,Fort Benning_UNKNOWN_COACH,,108,11,0,30,110,7,108,70
Cornell,Gilmour Dobie [489],,3,11,5,30,1,7,3,70
Missouri,Gwinn Henry [827],,86,11,63,30,95,7,101,70
Mercer,Mercer_UNKNOWN_COACH,,89,11,67,30,100,7,86,70
Birmingham-Southern,Birmingham-Southern_UNKNOWN_COACH,,91,11,0,30,105,7,90,70
Oregon,Shy Huntington [905],,27,11,92,30,76,7,65,70
Vanderbilt,Dan McGugin [1210],,10,11,30,30,12,7,25,70
Wisconsin,Jack Ryan [1606],,21,11,73,30,24,7,104,70
Colorado State,Harry Hughes [900],,28,11,37,30,24,7,22,70
Colgate,Dick Harlow [779],,63,11,3,30,52,7,82,70
Duke,S.M. Alexander [14],,99,11,84,30,100,7,105,70
Brigham Young,Alvin Twitchell [1870],,37,11,82,30,66,7,80,70
Washington,Enoch Bagshaw [61],,13,11,29,30,12,7,34,70
Illinois,Robert Zuppke [2053],,6,11,8,30,1,7,5,70
Northern Colorado,George Cooper [354],,39,11,0,30,84,7,77,70
Oglethorpe,Jim Robertson [1558],,88,11,51,30,95,7,76,70
Rutgers,George Sanford [1615],,53,11,45,30,24,7,33,70
Princeton,Princeton_UNKNOWN_COACH,,44,11,0,30,76,7,79,70
Carnegie Mellon,Walter Steffen [1742],,54,11,22,30,52,7,107,70
Kentucky,J.J. Winn [2001],,70,11,0,30,84,7,72,70
Utah,Thomas Fitzpatrick [629],,35,11,75,30,52,7,19,70
Georgia,George Woodruff [2017],,68,11,40,30,66,7,45,70
Nebraska,Fred Dawson [448],,66,11,10,30,12,7,50,70
Syracuse,Chick Meehan [1245],,64,11,2,30,1,7,48,70
Army,John McEwan [1206],,47,11,25,30,34,7,15,70
South Carolina,Sol Metzger [1256],,97,11,49,30,107,7,66,70
Baylor,Frank Bridges [187],,5,11,65,30,12,7,10,70
Colorado Mines,Tim Callahan [245],,40,11,94,30,52,7,64,70
Samford,Harris Cope [359],,87,11,0,30,95,7,68,70
Alabama,Wallace Wade [1902],,65,11,41,30,52,7,57,70
Florida,J.A. Van Fleet [1881],,48,11,39,30,43,7,60,70
Wofford,Rip Major [1141],,107,11,78,30,109,7,56,70
Centre,Charley Moran [1303],,55,11,16,30,52,7,55,70
Oregon State,R.B. Rutherford [1605],,24,11,0,30,52,7,89,70
Navy,Navy_UNKNOWN_COACH,,95,11,11,30,43,7,63,70
Presbyterian,Walter Johnson [955],,92,11,55,30,105,7,61,70
Montana State,Ott Romney [1581],,38,11,81,30,76,7,103,70
Maryland,Curley Byrd [231],,58,11,27,30,12,7,13,70
West Virginia,West Virginia_UNKNOWN_COACH,,52,11,9,30,12,7,23,70
Idaho,Robert Mathews [1170],,18,11,35,30,43,7,12,70
Virginia,Greasy Neale [1348],,73,11,79,30,95,7,102,70
Texas,Edward Stewart [1748],,2,11,24,30,1,7,8,70
Whitman,Whitman_UNKNOWN_COACH,,36,11,0,30,84,7,84,70
Northwestern,Glenn Thistlethwaite [1826],,46,11,0,30,52,7,69,70
Southern California,Gus Henderson [824],,16,11,33,30,24,7,97,70
Oklahoma State,John Maulbetsch [1172],,80,11,87,30,43,7,71,70
Washington State,Albert Exendine [586],,22,11,90,30,66,7,94,70
Virginia Military Institute,Virginia Military Institute_UNKNOWN_COACH,,50,11,21,30,52,7,26,70
Harvard,Robert Fisher [624],,42,11,88,30,66,7,81,70
Auburn,Boozer Pitts [1471],,74,11,74,30,76,7,38,70
North Carolina State,Harry Hartsell [797],,96,11,72,30,84,7,73,70
Michigan,Fielding Yost [2036],,7,11,19,30,1,7,9,70
Louisiana State,Mike Donahue [500],,84,11,0,30,91,7,112,70
Pennsylvania,Lou Young [2039],,104,11,6,30,43,7,96,70
Colorado,Myron Witham [2006],,23,11,15,30,1,7,6,70
Tulane,Clark Shaughnessy [1659],,71,11,36,30,84,7,30,70
Arkansas,Francis Schmidt [1638],,14,11,68,30,24,7,35,70
Southern Methodist,Ewing Freeland [650],Ray Morrison [1310],4,11,23,30,1,7,7,70
Rice,Phillip Arbuckle [45],,82,11,80,30,52,7,98,70
Stanford,Andrew Kerr [995],,17,11,42,30,34,7,28,70
Newberry,Dutch McLean [1225],,112,11,0,30,112,7,106,70
Columbia,Percy Haughton [805],,105,11,0,30,52,7,75,70
Chicago,Amos Alonzo Stagg [1730],,11,11,32,30,12,7,40,70
Richmond,Frank Dobson [490],,110,11,0,30,100,7,99,70
Iowa,Howard Jones [962],,32,11,61,30,24,7,42,70
Brown,Edward Robinson [1561],,106,11,70,30,52,7,93,70
Georgia Tech,William Alexander [15],,49,11,18,30,43,7,21,70
Indiana,William Ingram [920],,31,11,86,30,34,7,20,70
Texas Christian,Matty Bell [110],,19,11,76,30,12,7,39,70
