Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
UCLA,Bert LaBrucherie [1056],,84,38,26,64,21,25,20,96
Wake Forest,D.C. Walker [1909],,9,38,46,64,21,25,33,96
Lafayette,Lafayette_UNKNOWN_COACH,,67,38,0,64,88,25,82,96
William & Mary,Rube McCray [1196],,59,38,34,64,44,25,11,96
New Mexico,Willis Barnes [83],,12,38,23,64,1,25,19,96
Dartmouth,Dartmouth_UNKNOWN_COACH,,55,38,87,64,82,25,80,96
West Texas A&M,Gus Miller [1271],,98,38,0,64,76,25,48,96
California,Buck Shaw [1661],,85,38,22,64,32,25,77,96
Tennessee,John Barnhill [85],,2,38,16,64,8,25,45,96
Chattanooga,Andrew Moore [1297],,22,38,73,64,32,25,95,96
Colorado College,Harold White [1962],,36,38,67,64,14,25,63,96
Detroit Mercy,Chuck Baer [59],,79,38,79,64,68,25,93,96
Yale,Howard Odell [1394],,50,38,36,64,62,25,37,96
Mississippi,Harry Mehre [1247],,77,38,49,64,82,25,90,96
Clemson,Frank Howard [888],,19,38,54,64,32,25,10,96
Purdue,Cecil Isbell [925],,24,38,14,64,21,25,27,96
Virginia Tech,Henry McEver [1205],,62,38,55,64,62,25,74,96
Temple,Ray Morrison [1310],,42,38,31,64,50,25,25,96
Drake,Vee Green [727],,82,38,0,64,99,25,69,96
Kansas State,Lud Fiser [621],,100,38,82,64,94,25,86,96
Kansas,Henry Shenk [1672],,99,38,59,64,88,25,65,96
Penn State,Bob Higgins [842],,41,38,19,64,47,25,43,96
New York University,John Weinheimer [1948],,60,38,0,64,88,25,100,96
Cornell,Cornell_UNKNOWN_COACH,,53,38,70,64,76,25,55,96
Missouri,Chauncey Simpson [1691],,39,38,43,64,47,25,36,96
Oregon,Tex Oliver [1404],,89,38,25,64,27,25,57,96
Vanderbilt,Doby Bartling [89],,68,38,76,64,57,25,53,96
Wisconsin,Harry Stuhldreher [1784],,29,38,64,64,40,25,78,96
Colorado State,Julius Wagner [1905],,73,38,0,64,99,25,49,96
Colgate,Andrew Kerr [995],,56,38,83,64,82,25,75,96
Duke,Duke_UNKNOWN_COACH,,6,38,42,64,14,25,23,96
Washington,Ralph Welch [1952],,86,38,10,64,1,25,21,96
Illinois,Ray Eliot [553],,30,38,75,64,40,25,91,96
Princeton,Princeton_UNKNOWN_COACH,,51,38,81,64,68,25,81,96
Saint Mary's (CA),James Phelan [1460],,32,38,44,64,8,25,14,96
Marquette,Tom Stidham [1753],,46,38,62,64,62,25,9,96
Kentucky,Bernie Shively [1681],,76,38,0,64,88,25,88,96
Utah,Ike Armstrong [48],,47,38,12,64,14,25,31,96
Georgia,Wallace Butts [230],,16,38,4,64,21,25,28,96
Nebraska,Potsy Clark [317],,83,38,71,64,82,25,67,96
Syracuse,Ossie Solem [1720],,57,38,0,64,88,25,66,96
Army,Red Blaik [148],,4,38,1,64,1,25,1,96
South Carolina,Johnnie McMillan [1229],,23,38,0,64,50,25,99,96
Wichita State,Mel Binford [141],,101,38,84,64,97,25,94,96
Baylor,Frank Kimbrough [1006],,94,38,48,64,68,25,73,96
Florida,Tom Lieb [1100],,69,38,74,64,62,25,98,96
Alabama,Frank Thomas [1827],,1,38,2,64,1,25,3,96
Tulsa,Henry Frnka [655],,18,38,50,64,27,25,39,96
Oregon State,Lon Stiner [1758],,88,38,32,64,21,25,54,96
Texas Tech,Texas Tech_UNKNOWN_COACH,,95,38,68,64,68,25,68,96
Miami (FL),Jack Harding [774],,17,38,13,64,27,25,38,96
Navy,Oscar Hagberg [748],,5,38,3,64,8,25,35,96
Presbyterian,Lonnie McMillan [1230],,70,38,0,64,68,25,56,96
Maryland,Bear Bryant [215],,63,38,40,64,47,25,42,96
West Virginia,Rat Rogers [1577],,74,38,0,64,94,25,97,96
Boston College,Moody Sarno [1619],,66,38,80,64,82,25,51,96
Idaho,Babe Brown [198],,90,38,0,64,32,25,50,96
Virginia,Frank Murray [1335],,33,38,52,64,50,25,40,96
Texas,Dana Bible [132],,13,38,17,64,1,25,47,96
Northwestern,Pappy Waldorf [1908],,28,38,37,64,38,25,46,96
Southern California,Jeff Cravath [383],,34,38,21,64,14,25,44,96
Oklahoma State,Jim Lookabaugh [1120],,3,38,7,64,1,25,2,96
Washington State,Phil Sarboe [1617],,87,38,18,64,8,25,41,96
Virginia Military Institute,Virginia Military Institute_UNKNOWN_COACH,,61,38,66,64,54,25,16,96
Harvard,Harvard_UNKNOWN_COACH,,48,38,65,64,68,25,13,96
Auburn,Carl Voyles [1899],,31,38,69,64,40,25,79,96
Villanova,Jordan Olivar [1402],,45,38,60,64,57,25,70,96
North Carolina State,Beattie Feathers [602],,58,38,57,64,57,25,58,96
Michigan,Fritz Crisler [391],,11,38,5,64,14,25,12,96
Pennsylvania,George Munger [1327],,7,38,11,64,14,25,7,96
Louisiana State,Bernie Moore [1298],,15,38,6,64,14,25,18,96
Colorado,Frank Potts [1484],,35,38,29,64,8,25,24,96
Tulane,Claude Simons [1690],,75,38,45,64,62,25,72,96
Arkansas,Glen Rose [1587],,97,38,63,64,76,25,61,96
Holy Cross,John DaGrosa [429],,44,38,35,64,54,25,22,96
Southern Methodist,Madison Bell [109],,81,38,33,64,50,25,84,96
Rice,Jess Neely [1350],,92,38,9,64,57,25,17,96
Columbia,Lou Little [1107],,8,38,30,64,21,25,6,96
Richmond,George Hope [879],,64,38,0,64,68,25,101,96
Iowa,Clem Crowe [403],,37,38,77,64,88,25,85,96
Coast Guard,Johnny Merriman [1252],,52,38,0,64,76,25,87,96
Brown,Rip Engle [567],,49,38,56,64,57,25,96,96
Michigan State,Charlie Bachman [56],,27,38,39,64,32,25,26,96
Georgia Tech,Bobby Dodd [492],,20,38,58,64,38,25,64,96
Merchant Marine,Merchant Marine_UNKNOWN_COACH,,65,38,78,64,76,25,62,96
Saint Louis,Saint Louis_UNKNOWN_COACH,,80,38,88,64,101,25,71,96
Indiana,Bo McMillin [1231],,10,38,8,64,1,25,4,96
Texas Christian,Dutch Meyer [1257],,91,38,24,64,54,25,15,96
Notre Dame,Hugh Devore [470],,14,38,41,64,32,25,30,96
Pittsburgh,Clark Shaughnessy [1659],,43,38,53,64,44,25,83,96
Great Lakes Navy,Great Lakes Navy_UNKNOWN_COACH,,26,38,27,64,27,25,32,96
Minnesota,Bernie Bierman [137],,38,38,51,64,44,25,89,96
Ohio State,Carroll Widdoes [1973],,25,38,28,64,27,25,29,96
Bucknell,Ellwood Ludwig [1126],,54,38,86,64,82,25,60,96
Mississippi State,Allyn McKeen [1218],,78,38,15,64,8,25,8,96
Oklahoma,Snorter Luster [1129],,96,38,61,64,68,25,92,96
North Carolina,Carl Snavely [1715],,21,38,38,64,40,25,52,96
Denver,Cac Hubbard [892],,71,38,20,64,94,25,76,96
Iowa State,Mike Michalske [1263],,40,38,72,64,76,25,5,96
Utah State,E. Lowell Romney [1580],,72,38,85,64,97,25,59,96
Texas A&M,Homer Norton [1374],,93,38,47,64,62,25,34,96
