Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
UCLA,Terry Donahue [501],,47,97,26,163,16,61,115,205
Wake Forest,John Mackovic [1136],,62,97,12,163,53,61,63,205
William & Mary,James Root [1584],,83,97,109,163,90,61,113,205
New Mexico,Bill Mondt [1291],,39,97,94,163,67,61,27,205
Dartmouth,Joseph Yukica [2045],,123,97,59,163,138,61,39,205
West Texas A&M,Bill Yung [2046],,92,97,66,163,102,61,43,205
Southern Mississippi,Bobby Collins [341],,50,97,77,163,49,61,31,205
California,Roger Theder [1825],,54,97,44,163,36,61,5,205
Indiana State,Dick Jamieson [930],,104,97,99,163,112,61,57,205
Cincinnati,Ralph Staub [1738],,141,97,117,163,112,61,108,205
East Tennessee State,Jack Carlisle [265],,94,97,69,163,90,61,102,205
Tennessee,Johnny Majors [1142],,90,97,31,163,63,61,70,205
Chattanooga,Joe Morrison [1309],,18,97,73,163,93,61,56,205
Memphis,Richard Williamson [1990],,102,97,95,163,109,61,92,205
Yale,Carmen Cozza [377],,23,97,32,163,1,61,4,205
Mississippi,Steve Sloan [1695],,76,97,84,163,61,61,83,205
Clemson,Danny Ford [640],,61,97,13,163,36,61,48,205
Purdue,Jim Young [2038],,48,97,20,163,20,61,16,205
Virginia Tech,Bill Dooley [507],,75,97,86,163,85,61,110,205
Temple,Wayne Hardin [773],,22,97,28,163,33,61,75,205
Drake,Chuck Shelton [1671],,111,97,122,163,115,61,106,205
Kansas State,Jim Dickey [477],,116,97,98,163,99,61,104,205
Wyoming,Bill Lewis [1096],,41,97,101,163,77,61,101,205
Kansas,Don Fambrough [592],,77,97,114,163,42,61,100,205
Penn State,Joe Paterno [1433],,21,97,11,163,31,61,72,205
Northwestern State,Northwestern State_UNKNOWN_COACH,,26,97,130,163,124,61,136,205
Furman,Dick Sheridan [1674],,85,97,103,163,96,61,67,205
Long Beach State,Dave Currey [420],,44,97,93,163,67,61,66,205
Northern Illinois,Pat Culpepper [412],,137,97,63,163,70,61,26,205
Cal State Fullerton,Jim Colletto [338],,117,97,135,163,74,61,116,205
Cornell,Bob Blackman [146],,110,97,51,163,130,61,12,205
Louisville,Vince Gibson [686],,103,97,96,163,110,61,86,205
Missouri,Warren Powers [1486],,29,97,33,163,20,61,29,205
East Carolina,Pat Dye [540],,80,97,60,163,87,61,25,205
Texas-Arlington,Harold Elliott [557],,19,97,64,163,90,61,9,205
Oregon,Rich Brooks [195],,65,97,65,163,47,61,38,205
Miami (OH),Tom Reed [1522],,134,97,80,163,77,61,20,205
Pacific,Bob Toledo [1849],,118,97,125,163,77,61,91,205
