Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
UCLA,Jim Mora [1302],,38,88,20,133,15,56,13,211
Middle Tennessee State,Rick Stockstill [1762],,108,88,78,133,84,56,22,211
Wake Forest,Jim Grobe [736],,69,88,93,133,84,56,82,211
New Mexico,Bob Davie [440],,103,88,106,133,101,56,101,211
Old Dominion,Old Dominion_UNKNOWN_COACH,,78,88,0,133,94,56,86,211
Southern Mississippi,Todd Monken [1293],,125,88,113,133,115,56,121,211
California,Sonny Dykes [542],,47,88,0,133,60,56,74,211
Cincinnati,Tommy Tuberville [1867],,72,88,80,133,72,56,11,211
Troy,Larry Blakeney [150],,87,88,74,133,84,56,94,211
Tennessee,Butch Jones [959],,23,88,12,133,36,56,111,211
Memphis,Justin Fuente [660],,83,88,90,133,125,56,88,211
Texas State,Dennis Franchione [645],,95,88,83,133,90,56,83,211
Mississippi,Hugh Freeze [652],,12,88,21,133,27,56,48,211
Purdue,Darrell Hazell [817],,60,88,0,133,74,56,114,211
Clemson,Dabo Swinney [1801],,5,88,22,133,5,56,14,211
Virginia Tech,Frank Beamer [102],,68,88,31,133,27,56,40,211
Temple,Matt Rhule [1543],,82,88,107,133,124,56,76,211
Alabama-Birmingham,Garrick McGee [1207],,126,88,115,133,118,56,113,211
Kansas State,Bill Snyder [1716],,16,88,38,133,50,56,36,211
Wyoming,Dave Christensen [304],,102,88,105,133,94,56,92,211
Kansas,Charlie Weis [1949],,59,88,97,133,77,56,90,211
Penn State,Bill O'Brien [1382],,31,88,52,133,30,56,19,211
Northern Illinois,Rod Carey [261],,54,88,49,133,52,56,57,211
Buffalo,Jeff Quinn [1504],,80,88,82,133,72,56,23,211
Boise State,Chris Petersen [1452],,52,88,77,133,48,56,47,211
Louisville,Charlie Strong [1779],,9,88,46,133,9,56,10,211
Missouri,Gary Pinkel [1467],,3,88,8,133,9,56,5,211
East Carolina,Ruffin McNeill [1236],,111,88,66,133,81,56,69,211
Oregon,Mark Helfrich [822],,39,88,19,133,9,56,18,211
Miami (OH),Mike Bath [96],Don Treadwell [1860],119,88,0,133,121,56,99,211
Bowling Green State,Dave Clawson [320],,77,88,48,133,70,56,12,211
Vanderbilt,James Franklin [647],,14,88,26,133,30,56,28,211
Marshall,Doc Holliday [863],,114,88,58,133,77,56,26,211
South Florida,Willie Taggart [1804],,84,88,95,133,126,56,98,211
Wisconsin,Gary Andersen [31],,26,88,44,133,15,56,24,211
Akron,Terry Bowden [167],,113,88,86,133,110,56,96,211
Colorado State,Jim McElwain [1203],,101,88,79,133,90,56,8,211
Duke,David Cutcliffe [426],,67,88,36,133,23,56,37,211
Brigham Young,Bronco Mendenhall [1249],,51,88,34,133,46,56,33,211
Washington,Steve Sarkisian [1618],,40,88,35,133,19,56,32,211
Illinois,Tim Beckman [104],,34,88,96,133,70,56,118,211
Louisiana-Lafayette,Mark Hudspeth [895],,85,88,54,133,52,56,16,211
Arizona State,Todd Graham [718],,37,88,16,133,9,56,17,211
Florida International,Ron Turner [1869],,124,88,118,133,121,56,124,211
Florida Atlantic,Carl Pelini [1445],,115,88,85,133,90,56,41,211
Rutgers,Kyle Flood [633],,74,88,92,133,101,56,119,211
Kent State,Paul Haynes [814],,109,88,99,133,112,56,110,211
Connecticut,Paul Pasqualoni [1432],TJ Weist [1950],81,88,102,133,94,56,84,211
Arizona,Rich Rodriguez [1573],,44,88,25,133,41,56,54,211
Kentucky,Mark Stoops [1769],,24,88,0,133,60,56,80,211
Air Force,Troy Calhoun [241],,105,88,0,133,106,56,93,211
Georgia,Mark Richt [1548],,17,88,5,133,33,56,50,211
Utah,Kyle Whittingham [1969],,45,88,24,133,44,56,126,211
Nebraska,Bo Pelini [1444],,29,88,29,133,27,56,64,211
Fresno State,Tim DeRuyter [465],,48,88,53,133,41,56,2,211
Syracuse,Scott Shafer [1655],,65,88,65,133,60,56,63,211
Army,Rich Ellerson [555],,107,88,109,133,110,56,97,211
South Carolina,Steve Spurrier [1728],,19,88,1,133,1,56,66,211
Baylor,Art Briles [188],,10,88,10,133,19,56,67,211
Eastern Michigan,Ron English [568],,116,88,114,133,112,56,100,211
Florida State,Jimbo Fisher [623],,1,88,4,133,1,56,1,211
South Alabama,Joey Jones [963],,92,88,57,133,66,56,62,211
Alabama,Nick Saban [1608],,7,88,17,133,9,56,49,211
Florida,Will Muschamp [1336],,21,88,59,133,34,56,102,211
Tulsa,Bill Blankenship [153],,120,88,100,133,84,56,115,211
Oregon State,Mike Riley [1550],,41,88,50,133,41,56,15,211
Texas Tech,Kliff Kingsbury [1018],,25,88,33,133,52,56,6,211
Massachusetts,Charley Molnar [1290],,118,88,119,133,118,56,103,211
Nevada-Las Vegas,Bobby Hauck [804],,99,88,81,133,84,56,59,211
Miami (FL),Al Golden [704],,63,88,41,133,30,56,21,211
Navy,Ken Niumatalolo [1368],,91,88,45,133,60,56,25,211
San Jose State,Ron Caragher [260],,97,88,62,133,66,56,104,211
Maryland,Randy Edsall [547],,71,88,67,133,90,56,20,211
New Mexico State,Doug Martin [1159],,122,88,117,133,118,56,122,211
Western Kentucky,Bobby Petrino [1455],,89,88,64,133,56,56,4,211
Ohio,Frank Solich [1721],,112,88,70,133,106,56,52,211
West Virginia,Dana Holgorsen [858],,61,88,39,133,94,56,79,211
Boston College,Steve Addazio [6],,66,88,69,133,66,56,27,211
San Diego State,Rocky Long [1116],,49,88,72,133,44,56,35,211
Idaho,Paul Petrino [1456],,123,88,111,133,121,56,81,211
Virginia,Mike London [1114],,79,88,84,133,94,56,106,211
Texas,Mack Brown [204],,50,88,18,133,48,56,34,211
Ball State,Pete Lembo [1086],,88,88,75,133,84,56,31,211
Texas-El Paso,Sean Kugler [1052],,121,88,110,133,115,56,107,211
Northwestern,Pat Fitzgerald [627],,30,88,88,133,56,56,85,211
Southern California,Lane Kiffin [1002],Ed Orgeron [1407],43,88,14,133,40,56,39,211
Oklahoma State,Mike Gundy [740],,15,88,15,133,15,56,43,211
Arkansas State,Bryan Harsin [791],,86,88,60,133,60,56,42,211
Washington State,Mike Leach [1079],,42,88,30,133,23,56,125,211
Louisiana-Monroe,Todd Berry [125],,94,88,76,133,81,56,109,211
Auburn,Gus Malzahn [1146],,2,88,2,133,5,56,38,211
North Carolina State,Dave Doeren [494],,75,88,104,133,94,56,87,211
Michigan,Brady Hoke [856],,32,88,27,133,52,56,29,211
Colorado,Mike MacIntyre [1133],,46,88,103,133,46,56,89,211
Louisiana State,Les Miles [1267],,18,88,9,133,15,56,3,211
