Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
UCLA,Red Sanders [1613],,4,66,10,89,7,39,10,140
Wake Forest,Tom Rogers [1578],,32,66,69,89,51,39,21,140
William & Mary,Jackie Freeman [651],,95,66,0,89,107,39,64,140
New Mexico,Robert Titchenal [1847],,73,66,97,89,84,39,80,140
West Texas A&M,Frank Kimbrough [1006],,56,66,101,89,69,39,72,140
Dartmouth,Bob Blackman [146],,57,66,68,89,86,39,68,140
California,Pappy Waldorf [1908],,51,66,75,89,54,39,87,140
Cincinnati,George Blackburn [144],,54,66,92,89,71,39,65,140
Tennessee,Bowden Wyatt [2029],,101,66,25,89,47,39,29,140
Detroit Mercy,Wally Fromhart [656],,25,66,55,89,41,39,7,140
Yale,Jordan Olivar [1402],,40,66,45,89,84,39,45,140
Mississippi,John Vaught [1889],,8,66,4,89,1,39,52,140
Purdue,Stuart Holcomb [857],,13,66,32,89,7,39,54,140
Clemson,Frank Howard [888],,86,66,53,89,47,39,43,140
Virginia Tech,Frank Moseley [1315],,87,66,70,89,54,39,31,140
Drake,Warren Gaer [668],,84,66,104,89,97,39,85,140
Wyoming,Phil Dickens [472],,67,66,40,89,15,39,12,140
Kansas State,Bernard Mertes [1254],,76,66,79,89,74,39,91,140
Kansas,Chuck Mather [1169],,64,66,89,89,75,39,78,140
Penn State,Rip Engle [567],,29,66,48,89,92,39,50,140
Furman,Homer Hobbs [852],,98,66,82,89,94,39,75,140
Cornell,George James [929],,58,66,72,89,90,39,34,140
Missouri,Don Faurot [599],,82,66,71,89,103,39,77,140
Oregon,Len Casanova [275],,59,66,33,89,51,39,2,140
Pacific,Moose Myers [1342],,22,66,44,89,20,39,55,140
Vanderbilt,Arthur Guepe [738],,102,66,7,89,4,39,51,140
Wisconsin,Ivy Williamson [1989],,44,66,58,89,20,39,86,140
Colorado State,Robert Davis [447],,62,66,36,89,59,39,59,140
Colgate,Hal Lahar [1059],,37,66,31,89,80,39,56,140
Duke,Bill Murray [1334],,20,66,16,89,41,39,6,140
Brigham Young,Charles Atkinson [52],,74,66,0,89,86,39,88,140
Washington,John Cherberg [295],,50,66,43,89,41,39,23,140
