Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
UCLA,Babe Horrell [884],,10,29,51,79,1,16,1,112
Catholic,Catholic_UNKNOWN_COACH,,13,29,56,79,1,16,4,112
Wake Forest,D.C. Walker [1909],,41,29,84,79,26,16,49,112
Washington & Lee,Tex Tilson [1843],,60,29,90,79,93,16,113,112
New Mexico,Ted Shipkey [1679],,53,29,32,79,108,16,36,112
William & Mary,William & Mary_UNKNOWN_COACH,,56,29,37,79,89,16,56,112
Gonzaga,Puggy Hunton [906],,22,29,74,79,70,16,62,112
Dartmouth,Red Blaik [148],,21,29,85,79,73,16,12,112
California,Stub Allison [23],,89,29,95,79,62,16,96,112
Rhodes,Rhodes_UNKNOWN_COACH,,113,29,0,79,122,16,92,112
San Francisco,George Malley [1143],,12,29,34,79,1,16,5,112
Washburn,Elmer Holm [868],,116,29,66,79,115,16,82,112
Sewanee,Heck Clark [316],,81,29,110,79,94,16,104,112
Tennessee,Bob Neyland [1364],,8,29,20,79,12,16,53,112
Santa Clara,Buck Shaw [1661],,6,29,26,79,12,16,44,112
Detroit Mercy,Gus Dorais [512],,72,29,83,79,41,16,13,112
Yale,Ducky Pond [1481],,48,29,78,79,76,16,123,112
Mississippi,Harry Mehre [1247],,62,29,67,79,41,16,15,112
Purdue,Mal Elward [562],,29,29,46,79,26,16,20,112
Clemson,Jess Neely [1350],,14,29,16,79,22,16,27,112
Virginia Tech,Henry Redd [1520],,61,29,77,79,94,16,90,112
Temple,Fred Swan [1797],,73,29,105,79,73,16,88,112
Drake,Vee Green [727],,107,29,63,79,105,16,38,112
Wyoming,Dutch Witte [2009],,126,29,0,79,126,16,107,112
Kansas State,Wesley Fry [658],,58,29,42,79,49,16,108,112
Kansas,Gwinn Henry [827],,111,29,104,79,108,16,80,112
Penn State,Bob Higgins [842],,11,29,27,79,12,16,9,112
Furman,Furman_UNKNOWN_COACH,,84,29,89,79,97,16,54,112
Fordham,Jimmy Crowley [407],,19,29,17,79,36,16,60,112
New York University,Mal Stevens [1745],,44,29,91,79,41,16,70,112
Cornell,Carl Snavely [1715],,5,29,2,79,1,16,2,112
Missouri,Don Faurot [599],,34,29,5,79,32,16,11,112
Oregon,Tex Oliver [1404],,88,29,88,79,56,16,116,112
Creighton,Marchy Schwartz [1643],,86,29,81,79,111,16,98,112
Georgetown,Jack Hagerty [749],,4,29,52,79,1,16,6,112
Vanderbilt,Ray Morrison [1310],,80,29,107,79,86,16,72,112
Wisconsin,Harry Stuhldreher [1784],,102,29,100,79,62,16,102,112
Colorado State,Harry Hughes [900],,123,29,92,79,115,16,74,112
Colgate,Andrew Kerr [995],,66,29,109,79,76,16,126,112
Duke,Wallace Wade [1902],,32,29,9,79,1,16,25,112
Brigham Young,Edwin Kimball [1005],,119,29,79,79,67,16,24,112
Washington,James Phelan [1460],,87,29,82,79,49,16,106,112
Illinois,Robert Zuppke [2053],,43,29,15,79,56,16,120,112
Arizona State,Dixie Howell [890],,25,29,33,79,12,16,33,112
Princeton,Tad Wieman [1975],,9,29,31,79,12,16,35,112
Saint Mary's (CA),Slip Madigan [1139],,20,29,38,79,41,16,39,112
Marquette,Paddy Driscoll [522],,103,29,60,79,67,16,34,112
Carnegie Mellon,William Kern [994],,64,29,112,79,62,16,84,112
Arizona,Miles Casteel [279],,108,29,59,79,111,16,29,112
Kentucky,A.D. Kirwan [1023],,37,29,69,79,32,16,48,112
Georgia,Wallace Butts [230],,83,29,72,79,98,16,110,112
Utah,Ike Armstrong [48],,118,29,44,79,62,16,19,112
Nebraska,Biff Jones [958],,35,29,12,79,36,16,51,112
Hardin-Simmons,Frank Kimbrough [1006],,24,29,22,79,1,16,46,112
Northern Arizona,Garrett Arbelbide [44],,120,29,0,79,122,16,122,112
Syracuse,Ossie Solem [1720],,65,29,108,79,73,16,76,112
Army,William Wood [2014],,51,29,106,79,86,16,103,112
Wichita State,Wichita State_UNKNOWN_COACH,,105,29,102,79,111,16,97,112
South Carolina,Rex Enright [573],,85,29,80,79,99,16,66,112
Baylor,Morley Jennings [942],,92,29,45,79,41,16,57,112
Florida,Josh Cody [328],,95,29,41,79,100,16,100,112
Alabama,Frank Thomas [1827],,36,29,23,79,32,16,41,112
Tulsa,Chet Benefiel [115],,104,29,65,79,80,16,75,112
Oregon State,Lon Stiner [1758],,15,29,50,79,12,16,14,112
Texas Tech,Pete Cawthon [286],,112,29,47,79,105,16,101,112
Miami (FL),Jack Harding [774],,96,29,75,79,102,16,67,112
