Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
UCLA,Karl Dorrell [513],,85,102,45,144,58,70,81,204
Middle Tennessee State,Andy McCollum [1190],,112,102,89,144,99,70,104,204
Wake Forest,Jim Grobe [736],,57,102,41,144,67,70,76,204
New Mexico,Rocky Long [1116],,91,102,29,144,56,70,15,204
Southern Mississippi,Jeff Bower [169],,45,102,46,144,61,70,10,204
California,Jeff Tedford [1819],,86,102,3,144,59,70,36,204
Cincinnati,Rick Minter [1283],,108,102,80,144,80,70,94,204
Troy,Larry Blakeney [150],,40,102,77,144,101,70,66,204
Tennessee,Phillip Fulmer [664],,24,102,9,144,9,70,26,204
Memphis,Tommy West [1955],,107,102,47,144,74,70,6,204
Mississippi,David Cutcliffe [426],,42,102,21,144,5,70,18,204
Purdue,Joe Tiller [1840],,14,102,18,144,31,70,60,204
Clemson,Tommy Bowden [168],,22,102,11,144,36,70,21,204
Virginia Tech,Frank Beamer [102],,70,102,23,144,61,70,33,204
Temple,Bobby Wallace [1915],,74,102,103,144,86,70,91,204
Alabama-Birmingham,Watson Brown [209],,105,102,64,144,67,70,93,204
Wyoming,Joe Glenn [700],,94,102,75,144,77,70,89,204
Kansas State,Bill Snyder [1716],,38,102,14,144,20,70,35,204
Kansas,Mark Mangino [1147],,64,102,67,144,40,70,117,204
Penn State,Joe Paterno [1433],,44,102,99,144,50,70,83,204
Northern Illinois,Joe Novak [1376],,9,102,55,144,31,70,8,204
Buffalo,Jim Hofher [855],,78,102,0,144,112,70,77,204
Boise State,Dan Hawkins [807],,3,102,40,144,1,70,49,204
Louisville,Bobby Petrino [1455],,47,102,73,144,77,70,22,204
Missouri,Gary Pinkel [1467],,65,102,51,144,21,70,57,204
East Carolina,John Thompson [1831],,109,102,113,144,92,70,71,204
Oregon,Mike Bellotti [113],,83,102,15,144,28,70,58,204
Miami (OH),Terry Hoeppner [853],,2,102,28,144,26,70,59,204
Bowling Green State,Gregg Brandon [179],,8,102,32,144,28,70,16,204
Marshall,Bob Pruett [1498],,41,102,56,144,104,70,7,204
Vanderbilt,Bobby Johnson [946],,67,102,107,144,74,70,64,204
Wisconsin,Barry Alvarez [25],,29,102,13,144,44,70,32,204
South Florida,Jim Leavitt [1083],,46,102,69,144,71,70,25,204
Akron,Lee Owens [1415],,60,102,94,144,110,70,50,204
Colorado State,Sonny Lubick [1124],,79,102,35,144,50,70,12,204
Duke,Carl Franks [648],,25,102,78,144,71,70,87,204
Brigham Young,Gary Crowton [408],,90,102,54,144,80,70,96,204
Washington,Keith Gilbertson [690],,100,102,26,144,11,70,19,204
Louisiana-Lafayette,Rickey Bustle [228],,111,102,95,144,96,70,112,204
Illinois,Ron Turner [1869],,81,102,0,144,92,70,98,204
Arizona State,Dirk Koetter [1036],,88,102,62,144,61,70,75,204
Kent State,Dean Pees [1443],,59,102,93,144,107,70,99,204
Rutgers,Greg Schiano [1634],,63,102,86,144,67,70,115,204
Connecticut,Randy Edsall [547],,56,102,71,144,64,70,5,204
Arizona,Mike Hankwitz [765],John Mackovic [1136],89,102,84,144,67,70,100,204
Kentucky,Rich Brooks [195],,48,102,97,144,80,70,116,204
Air Force,Fisher DeBerry [452],,82,102,61,144,74,70,44,204
Georgia,Mark Richt [1548],,7,102,10,144,5,70,41,204
Utah,Urban Meyer [1259],,20,102,19,144,1,70,20,204
Nebraska,Bo Pelini [1444],Frank Solich [1721],35,102,33,144,22,70,55,204
Fresno State,Pat Hill [847],,80,102,53,144,54,70,62,204
Syracuse,Paul Pasqualoni [1432],,52,102,58,144,80,70,48,204
Army,Todd Berry [125],,110,102,0,144,96,70,97,204
South Carolina,Lou Holtz [876],,30,102,72,144,38,70,86,204
Baylor,Guy Morriss [1311],,73,102,91,144,80,70,113,204
