Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
UCLA,Terry Donahue [501],,31,119,6,168,1,69,33,212
Wake Forest,John Mackovic [1136],,38,119,85,168,26,69,107,212
New Mexico,Joe Morrison [1309],,99,119,16,168,100,69,110,212
William & Mary,Jimmye Laycock [1076],,61,119,95,168,130,69,83,212
Dartmouth,Joseph Yukica [2045],,109,119,78,168,133,69,133,212
West Texas A&M,Bill Yung [2046],,117,119,118,168,94,69,93,212
Southern Mississippi,Bobby Collins [341],,21,119,27,168,21,69,65,212
California,Roger Theder [1825],,80,119,25,168,107,69,114,212
Indiana State,Dennis Raetz [1507],,130,119,99,168,92,69,109,212
Cincinnati,Ralph Staub [1738],,98,119,121,168,130,69,91,212
East Tennessee State,Jack Carlisle [265],,44,119,133,168,124,69,122,212
Tennessee,Johnny Majors [1142],,60,119,93,168,81,69,121,212
Chattanooga,Bill Oliver [1403],,42,119,88,168,89,69,36,212
Memphis,Richard Williamson [1990],,81,119,125,168,133,69,89,212
Yale,Carmen Cozza [377],,74,119,49,168,51,69,22,212
Mississippi,Steve Sloan [1695],,77,119,120,168,79,69,129,212
Clemson,Danny Ford [640],,35,119,44,168,21,69,13,212
Purdue,Jim Young [2038],,12,119,61,168,29,69,45,212
Virginia Tech,Bill Dooley [507],,37,119,76,168,23,69,34,212
Temple,Wayne Hardin [773],,63,119,114,168,124,69,105,212
Drake,Chuck Shelton [1671],,112,119,98,168,93,69,24,212
Wyoming,Pat Dye [540],,84,119,51,168,110,69,44,212
Kansas State,Jim Dickey [477],,101,119,131,168,96,69,99,212
Kansas,Don Fambrough [592],,19,119,91,168,36,69,97,212
Northwestern State,Northwestern State_UNKNOWN_COACH,,30,119,82,168,86,69,131,212
Penn State,Joe Paterno [1433],,6,119,15,168,16,69,23,212
Furman,Dick Sheridan [1674],,7,119,75,168,9,69,69,212
Long Beach State,Dave Currey [420],,24,119,50,168,66,69,66,212
Northern Illinois,Bill Mallory [1144],,132,119,32,168,65,69,40,212
Cal State Fullerton,Gene Murphy [1331],,90,119,129,168,103,69,113,212
Cornell,Bob Blackman [146],,107,119,58,168,49,69,8,212
Louisville,Bob Weber [1945],,17,119,56,168,16,69,9,212
Missouri,Warren Powers [1486],,16,119,48,168,32,69,41,212
East Carolina,Ed Emory [566],,36,119,106,168,110,69,81,212
Texas-Arlington,Harold Elliott [557],,119,119,126,168,113,69,76,212
Oregon,Rich Brooks [195],,69,119,11,168,46,69,31,212
Miami (OH),Tom Reed [1522],,127,119,66,168,46,69,126,212
Pacific,Bob Toledo [1849],,89,119,117,168,102,69,85,212
Bowling Green State,Dennis Stolz [1765],,136,119,69,168,120,69,115,212
Vanderbilt,George MacIntyre [1132],,79,119,113,168,86,69,88,212
Marshall,Sonny Randle [1515],,135,119,130,168,130,69,116,212
Wisconsin,Dave McClain [1187],,122,119,104,168,60,69,103,212
Colorado State,Sarkis Arslanian [51],,53,119,36,168,51,69,19,212
Colgate,Frederick Dunlap [532],,64,119,101,168,57,69,42,212
Duke,Red Wilson [1997],,75,119,109,168,113,69,94,212
Brigham Young,LaVell Edwards [550],,2,119,17,168,1,69,50,212
Western Carolina,Bob Waters [1932],,41,119,128,168,113,69,138,212
Washington,Don James [928],,65,119,7,168,40,69,32,212
Louisiana-Lafayette,Sam Robertson [1559],,49,119,97,168,107,69,56,212
Illinois,Mike White [1964],,120,119,124,168,36,69,132,212
Arizona State,Darryl Rogers [1574],,45,119,24,168,43,69,51,212
Rutgers,Frank Burns [224],,62,119,57,168,46,69,63,212
Kent State,Ron Blackledge [145],,137,119,96,168,133,69,92,212
Princeton,Frank Navarro [1347],,108,119,73,168,55,69,70,212
Arizona,Larry Smith [1706],,73,119,21,168,53,69,135,212
Kentucky,Fran Curci [417],,78,119,107,168,83,69,104,212
Air Force,Ken Hatfield [803],,83,119,64,168,107,69,128,212
Georgia,Vince Dooley [509],,1,119,10,168,1,69,1,212
