Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
UCLA,William Spaulding [1723],,58,23,2,58,32,20,62,92
Wake Forest,F.S. Miller [1270],,31,23,79,58,97,20,20,92
Washington & Lee,Jimmy DeHart [456],,102,23,80,58,101,20,60,92
New Mexico,New Mexico_UNKNOWN_COACH,,99,23,0,58,82,20,78,92
Gonzaga,Mike Pecarovich [1442],,29,23,0,58,42,20,76,92
Dartmouth,Jack Cannell [258],,40,23,26,58,42,20,98,92
California,William Ingram [920],,12,23,9,58,14,20,12,92
Sewanee,Heck Clark [316],,33,23,77,58,82,20,15,92
Tennessee,Bob Neyland [1364],,4,23,16,58,1,20,1,92
Colorado College,W.T. VandeGraaff [1885],,91,23,70,58,82,20,26,92
Washington & Jefferson,William Amos [29],,50,23,78,58,25,20,72,92
Detroit Mercy,Gus Dorais [512],,3,23,30,58,14,20,13,92
Yale,Mal Stevens [1745],,14,23,22,58,25,20,57,92
Mississippi,Mississippi_UNKNOWN_COACH,,42,23,94,58,90,20,99,92
Purdue,Noble Kizer [1026],,54,23,5,58,1,20,51,92
Clemson,Jess Neely [1350],,109,23,87,58,106,20,100,92
Grinnell,Lester Watt [1936],,81,23,0,58,71,20,82,92
Virginia Tech,O.E. Neale [1349],,104,23,81,58,103,20,68,92
Temple,Henry Miller [1272],,49,23,61,58,1,20,37,92
Drake,Ossie Solem [1720],,75,23,45,58,25,20,32,92
Kansas State,Bo McMillin [1231],,78,23,65,58,42,20,34,92
Wyoming,John Rhodes [1541],,84,23,42,58,77,20,9,92
Kansas,Bill Hargiss [776],,82,23,66,58,64,20,79,92
Penn State,Bob Higgins [842],,80,23,0,58,71,20,97,92
Fordham,Frank Cavanaugh [285],,2,23,25,58,8,20,44,92
New York University,New York University_UNKNOWN_COACH,,20,23,35,58,25,20,7,92
Cornell,Gilmour Dobie [489],,38,23,28,58,51,20,56,92
Missouri,Gwinn Henry [827],,88,23,73,58,51,20,87,92
Oregon,Clarence Spears [1725],,17,23,8,58,14,20,47,92
Creighton,Creighton_UNKNOWN_COACH,,77,23,52,58,64,20,59,92
Georgetown,Tommy Mills [1281],,30,23,84,58,58,20,101,92
Vanderbilt,Dan McGugin [1210],,13,23,18,58,25,20,10,92
Wisconsin,Glenn Thistlethwaite [1826],,70,23,6,58,64,20,83,92
Colorado State,Harry Hughes [900],,83,23,38,58,71,20,24,92
Colgate,Andrew Kerr [995],,21,23,46,58,32,20,21,92
Duke,Wallace Wade [1902],,100,23,41,58,94,20,16,92
Brigham Young,Ott Romney [1581],,94,23,55,58,94,20,92,92
Washington,James Phelan [1460],,18,23,23,58,19,20,31,92
Illinois,Robert Zuppke [2053],,72,23,0,58,77,20,110,92
Arizona State,Ted Shipkey [1679],,74,23,39,58,1,20,17,92
Northern Colorado,William Saunders [1624],,93,23,74,58,90,20,105,92
Princeton,Princeton_UNKNOWN_COACH,,103,23,0,58,103,20,74,92
Saint Mary's (CA),Slip Madigan [1139],,7,23,1,58,1,20,39,92
Marquette,Frank Murray [1335],,5,23,49,58,19,20,30,92
Carnegie Mellon,Walter Steffen [1742],,55,23,44,58,32,20,93,92
Arizona,Fred Enke [570],,90,23,62,58,82,20,70,92
Kentucky,Harry Gamage [672],,48,23,67,58,97,20,14,92
Utah,Ike Armstrong [48],,26,23,27,58,42,20,43,92
Georgia,Harry Mehre [1247],,11,23,13,58,19,20,50,92
Nebraska,Dana Bible [132],,51,23,34,58,25,20,49,92
Northern Arizona,Rudy Lavik [1074],,97,23,31,58,87,20,102,92
Syracuse,Vic Hanson [769],,23,23,75,58,42,20,45,92
Army,Arthur Parmalee [1427],,45,23,20,58,42,20,58,92
South Carolina,Billy Laval [1073],,65,23,53,58,90,20,4,92
Colorado Mines,George Allen [17],,96,23,0,58,101,20,69,92
Baylor,Morley Jennings [942],,52,23,90,58,71,20,84,92
Florida,Florida_UNKNOWN_COACH,,67,23,68,58,71,20,86,92
Alabama,Frank Thomas [1827],,6,23,32,58,8,20,55,92
Oregon State,Paul Schissler [1635],,25,23,37,58,32,20,53,92
Navy,Rip Miller [1275],,60,23,56,58,51,20,61,92
Montana State,Schubert Dyche [539],,85,23,0,58,82,20,88,92
Maryland,Curley Byrd [231],,19,23,63,58,32,20,42,92
New Mexico State,Gerald Hines [849],,98,23,72,58,8,20,106,92
West Virginia,Greasy Neale [1348],,79,23,85,58,64,20,63,92
Idaho,Leo Calland [246],,27,23,82,58,32,20,85,92
Virginia,Fred Dawson [448],,110,23,0,58,106,20,64,92
Texas,Clyde Littlefield [1108],,37,23,33,58,42,20,11,92
Western State,Tefler Meade [1242],,95,23,0,58,97,20,90,92
Northwestern,Dick Hanley [766],,56,23,4,58,8,20,8,92
Southern California,Howard Jones [962],,9,23,3,58,8,20,19,92
Oklahoma State,Pappy Waldorf [1908],,68,23,51,58,58,20,23,92
Washington State,O.E. Hollingbery [864],,22,23,10,58,25,20,18,92
Virginia Military Institute,Virginia Military Institute_UNKNOWN_COACH,,108,23,86,58,105,20,80,92
Harvard,Harvard_UNKNOWN_COACH,,15,23,24,58,32,20,6,92
Auburn,Chet Wynne [2032],,32,23,59,58,77,20,22,92
Villanova,Harry Stuhldreher [1784],,101,23,0,58,97,20,108,92
Michigan,Harry Kipke [1020],,61,23,17,58,42,20,25,92
North Carolina State,North Carolina State_UNKNOWN_COACH,,105,23,60,58,108,20,71,92
Louisiana State,Russ Cohen [331],,47,23,64,58,87,20,103,92
Colorado,Myron Witham [2006],,86,23,54,58,77,20,35,92
Pennsylvania,Harvey Harman [780],,62,23,29,58,58,20,94,92
Tulane,Bernie Bierman [137],,10,23,11,58,14,20,33,92
Arkansas,Fred Thomsen [1835],,53,23,91,58,90,20,95,92
Southern Methodist,Ray Morrison [1310],,8,23,36,58,8,20,29,92
Rice,Jack Meagher [1243],,36,23,50,58,64,20,27,92
Stanford,Pop Warner [1926],,24,23,7,58,19,20,38,92
Columbia,Lou Little [1107],,39,23,47,58,58,20,36,92
Chicago,Amos Alonzo Stagg [1730],,71,23,0,58,71,20,75,92
Iowa,Burton Ingwersen [921],,69,23,0,58,58,20,73,92
Brown,DeOrmond McLaughry [1223],,41,23,95,58,64,20,77,92
Michigan State,Jimmy Crowley [407],,46,23,88,58,51,20,96,92
Georgia Tech,William Alexander [15],,64,23,71,58,64,20,109,92
Indiana,Billy Hayes [809],,63,23,92,58,51,20,104,92
Texas Christian,Francis Schmidt [1638],,34,23,43,58,1,20,28,92
Notre Dame,Hunk Anderson [37],,43,23,15,58,14,20,3,92
Pittsburgh,Jock Sutherland [1792],,44,23,21,58,19,20,46,92
Minnesota,Fritz Crisler [391],,66,23,14,58,51,20,41,92
Centenary (LA),Homer Norton [1374],,57,23,93,58,94,20,91,92
Ohio State,Sam Willaman [1980],,59,23,12,58,32,20,54,92
Montana,Bunny Oakes [1392],,28,23,89,58,42,20,81,92
Bucknell,Carl Snavely [1715],,1,23,19,58,1,20,2,92
Mississippi State,Ray Dauber [436],,106,23,0,58,109,20,107,92
Oklahoma,Adrian Lindsey [1103],,89,23,69,58,58,20,67,92
Davidson,Monk Younger [2043],,107,23,83,58,109,20,66,92
North Carolina,Chuck Collins [342],,16,23,57,58,32,20,52,92
Denver,Jeff Cravath [383],,92,23,76,58,87,20,65,92
Iowa State,George Veenker [1890],,76,23,58,58,32,20,5,92
Utah State,Utah State_UNKNOWN_COACH,,73,23,40,58,51,20,48,92
Washington (MO),Albert Sharpe [1657],,87,23,96,58,77,20,89,92
Texas A&M,Madison Bell [109],,35,23,48,58,19,20,40,92
