Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
Idaho,Robert Mathews [1170],,46,21,63,62,43,15,62,78
Virginia,Greasy Neale [1348],,36,21,43,62,55,15,61,78
Texas,Edward Stewart [1748],,65,21,57,62,17,15,59,78
Western State,Eugene Maynor [1175],,34,21,84,62,49,15,65,78
Northwestern,Glenn Thistlethwaite [1826],,79,21,7,62,34,15,44,78
Southern California,Howard Jones [962],,27,21,25,62,28,15,25,78
Oklahoma State,John Maulbetsch [1172],,92,21,20,62,64,15,99,78
Washington State,Albert Exendine [586],,48,21,41,62,26,15,96,78
Virginia Military Institute,Virginia Military Institute_UNKNOWN_COACH,,70,21,59,62,86,15,66,78
Harvard,Robert Fisher [624],,9,21,71,62,17,15,19,78
Auburn,David Morey [1305],,67,21,53,62,78,15,21,78
Michigan,Fielding Yost [2036],,43,21,6,62,43,15,32,78
North Carolina State,Gus Tebell [1818],,75,21,38,62,93,15,69,78
Pennsylvania,Lou Young [2039],,20,21,33,62,64,15,29,78
Louisiana State,Mike Donahue [500],,89,21,79,62,64,15,100,78
Colorado,Myron Witham [2006],,24,21,64,62,34,15,24,78
Arkansas,Francis Schmidt [1638],,88,21,56,62,60,15,72,78
Tulane,Clark Shaughnessy [1659],,10,21,23,62,1,15,5,78
Southern Methodist,Ray Morrison [1310],,59,21,28,62,23,15,9,78
Rice,John Heisman [821],,76,21,72,62,23,15,106,78
Newberry,Dutch McLean [1225],,101,21,77,62,98,15,33,78
Stanford,Pop Warner [1926],,13,21,22,62,17,15,42,78
Columbia,Charles Crowley [406],,87,21,48,62,73,15,74,78
Chicago,Amos Alonzo Stagg [1730],,26,21,32,62,69,15,71,78
Richmond,Frank Dobson [490],,98,21,0,62,101,15,75,78
Iowa,Burton Ingwersen [921],,83,21,42,62,55,15,23,78
Brown,Edward Robinson [1561],,22,21,0,62,73,15,93,78
Michigan State,Ralph Young [2040],,44,21,0,62,49,15,90,78
Georgia Tech,William Alexander [15],,16,21,16,62,34,15,40,78
Indiana,William Ingram [920],,94,21,0,62,69,15,77,78
Texas Christian,Matty Bell [110],,38,21,21,62,1,15,43,78
Notre Dame,Knute Rockne [1568],,77,21,8,62,31,15,39,78
Pittsburgh,Jock Sutherland [1792],,11,21,13,62,1,15,6,78
Minnesota,Clarence Spears [1725],,80,21,47,62,49,15,15,78
Citadel,Carl Prause [1487],,100,21,55,62,93,15,14,78
Ohio State,John Wilce [1977],,85,21,65,62,64,15,103,78
Montana,Click Clark [313],,49,21,74,62,34,15,89,78
Mississippi State,Bernie Bierman [137],,41,21,88,62,93,15,67,78
Oklahoma,Bennie Owen [1412],,58,21,9,62,17,15,48,78
Davidson,Monk Younger [2043],,74,21,60,62,86,15,53,78
North Carolina,Bob Fetzer [616],William Fetzer [617],57,21,29,62,55,15,51,78
Denver,Fred Dawson [448],,52,21,89,62,60,15,79,78
Iowa State,Sam Willaman [1980],,55,21,14,62,17,15,7,78
Utah State,Utah State_UNKNOWN_COACH,,6,21,39,62,10,15,47,78
Hampden-Sydney,Charles Bernier [122],,99,21,90,62,103,15,104,78
Washington (MO),Bob Higgins [842],,61,21,61,62,28,15,87,78
Texas A&M,Dana Bible [132],,39,21,31,62,10,15,54,78
