Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
Middle Tennessee State,Andy McCollum [1190],,97,91,81,125,91,63,79,201
UCLA,Karl Dorrell [513],,63,91,78,125,71,63,12,201
Wake Forest,Jim Grobe [736],,41,91,61,125,52,63,100,201
New Mexico,Rocky Long [1116],,62,91,36,125,4,63,20,201
Southern Mississippi,Jeff Bower [169],,77,91,48,125,68,63,53,201
California,Jeff Tedford [1819],,8,91,18,125,17,63,47,201
Cincinnati,Mark Dantonio [433],,75,91,43,125,61,63,16,201
Troy,Larry Blakeney [150],,82,91,54,125,54,63,26,201
Tennessee,Phillip Fulmer [664],,6,91,15,125,4,63,8,201
Memphis,Tommy West [1955],,76,91,57,125,63,63,44,201
Mississippi,David Cutcliffe [426],,45,91,85,125,71,63,80,201
Purdue,Joe Tiller [1840],,51,91,31,125,31,63,4,201
Clemson,Tommy Bowden [168],,36,91,11,125,44,63,43,201
Virginia Tech,Frank Beamer [102],,15,91,5,125,4,63,15,201
Temple,Bobby Wallace [1915],,55,91,94,125,85,63,94,201
Alabama-Birmingham,Watson Brown [209],,89,91,49,125,59,63,36,201
Wyoming,Joe Glenn [700],,69,91,72,125,68,63,31,201
Kansas State,Bill Snyder [1716],,24,91,87,125,39,63,90,201
Kansas,Mark Mangino [1147],,26,91,68,125,76,63,88,201
Penn State,Joe Paterno [1433],,100,91,89,125,63,63,105,201
Northern Illinois,Joe Novak [1376],,43,91,55,125,52,63,10,201
Buffalo,Jim Hofher [855],,116,91,113,125,113,63,82,201
Boise State,Dan Hawkins [807],,9,91,23,125,15,63,54,201
Louisville,Bobby Petrino [1455],,17,91,6,125,13,63,56,201
Missouri,Gary Pinkel [1467],,27,91,62,125,81,63,87,201
East Carolina,John Thompson [1831],,79,91,100,125,76,63,99,201
Oregon,Mike Bellotti [113],,70,91,80,125,105,63,72,201
Miami (OH),Terry Hoeppner [853],,104,91,65,125,85,63,41,201
Bowling Green State,Gregg Brandon [179],,44,91,64,125,54,63,7,201
Marshall,Bob Pruett [1498],,84,91,84,125,94,63,62,201
Vanderbilt,Bobby Johnson [946],,59,91,112,125,102,63,60,201
