Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
UCLA,Karl Dorrell [513],,6,105,29,150,9,73,28,202
Middle Tennessee State,Andy McCollum [1190],,106,105,88,150,117,73,106,202
Wake Forest,Jim Grobe [736],,63,105,40,150,69,73,71,202
New Mexico,Rocky Long [1116],,93,105,57,150,5,73,31,202
Southern Mississippi,Jeff Bower [169],,65,105,65,150,94,73,20,202
California,Jeff Tedford [1819],,10,105,69,150,25,73,10,202
Cincinnati,Mark Dantonio [433],,72,105,102,150,101,73,70,202
Troy,Larry Blakeney [150],,103,105,105,150,118,73,94,202
Tennessee,Phillip Fulmer [664],,30,105,16,150,30,73,87,202
Memphis,Tommy West [1955],,64,105,46,150,84,73,59,202
Mississippi,Ed Orgeron [1407],,46,105,96,150,82,73,118,202
Purdue,Joe Tiller [1840],,35,105,74,150,49,73,77,202
Clemson,Tommy Bowden [168],,61,105,20,150,17,73,18,202
Virginia Tech,Frank Beamer [102],,24,105,3,150,13,73,27,202
Temple,Bobby Wallace [1915],,110,105,0,150,94,73,93,202
Alabama-Birmingham,Watson Brown [209],,82,105,75,150,104,73,66,202
Wyoming,Joe Glenn [700],,97,105,94,150,81,73,91,202
Kansas State,Bill Snyder [1716],,74,105,55,150,37,73,89,202
Kansas,Mark Mangino [1147],,70,105,36,150,23,73,35,202
Penn State,Joe Paterno [1433],,3,105,6,150,1,73,24,202
Northern Illinois,Joe Novak [1376],,115,105,47,150,53,73,7,202
Buffalo,Jim Hofher [855],,118,105,115,150,110,73,80,202
Boise State,Dan Hawkins [807],,50,105,59,150,57,73,14,202
Louisville,Bobby Petrino [1455],,25,105,51,150,45,73,44,202
Missouri,Gary Pinkel [1467],,75,105,34,150,25,73,8,202
East Carolina,Skip Holtz [877],,66,105,67,150,98,73,111,202
Oregon,Mike Bellotti [113],,8,105,37,150,23,73,58,202
Miami (OH),Shane Montgomery [1295],,111,105,81,150,63,73,22,202
Bowling Green State,Gregg Brandon [179],,109,105,82,150,91,73,6,202
Marshall,Mark Snyder [1719],,79,105,72,150,101,73,65,202
Vanderbilt,Bobby Johnson [946],,42,105,62,150,63,73,63,202
Wisconsin,Barry Alvarez [25],,16,105,14,150,37,73,34,202
South Florida,Jim Leavitt [1083],,57,105,61,150,43,73,108,202
Akron,J.D. Brookhart [194],,114,105,71,150,87,73,23,202
Colorado State,Sonny Lubick [1124],,92,105,44,150,79,73,11,202
Duke,Ted Roof [1583],,67,105,0,150,101,73,97,202
Brigham Young,Bronco Mendenhall [1249],,91,105,73,150,77,73,88,202
Washington,Tyrone Willingham [1991],,27,105,103,150,84,73,98,202
Illinois,Ron Zook [2052],,38,105,104,150,59,73,119,202
