Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv,WinLossRank,WinLossInv
UCLA,Red Sanders [1613],,17,67,15,97,12,40,10,133
Wake Forest,Tom Rogers [1578],,109,67,61,97,52,40,58,133
Washington & Lee,George Barclay [78],,13,67,19,97,30,40,23,133
William & Mary,Marvin Bass [91],,18,67,37,97,50,40,13,133
New Mexico,Dudley DeGroot [455],,94,67,68,97,115,40,83,133
Dartmouth,DeOrmond McLaughry [1223],,37,67,75,97,74,40,98,133
West Texas A&M,Frank Kimbrough [1006],,93,67,0,97,111,40,91,133
California,Pappy Waldorf [1908],,19,67,14,97,37,40,27,133
San Francisco,Joe Kuharich [1053],,1,67,44,97,1,40,1,133
Cincinnati,Cincinnati_UNKNOWN_COACH,,2,67,29,97,1,40,4,133
Tennessee,Bob Neyland [1364],,8,67,11,97,9,40,33,133
Santa Clara,Richard Gallagher [670],,24,67,53,97,41,40,75,133
Detroit Mercy,Dutch Clark [315],,103,67,81,97,103,40,96,133
Yale,Herman Hickman [839],,39,67,105,97,78,40,92,133
Mississippi,John Vaught [1889],,53,67,28,97,15,40,54,133
Purdue,Stuart Holcomb [857],,54,67,50,97,33,40,15,133
Clemson,Frank Howard [888],,71,67,32,97,1,40,18,133
Virginia Tech,Frank Moseley [1315],,117,67,110,97,98,40,109,133
Temple,Al Kawal [976],,81,67,76,97,85,40,9,133
Drake,Warren Gaer [668],,47,67,67,97,85,40,32,133
Wyoming,Bowden Wyatt [2029],,64,67,34,97,33,40,44,133
Kansas State,Bill Meek [1246],,99,67,113,97,61,40,79,133
Kansas,Jules Sikes [1686],,43,67,21,97,52,40,30,133
Penn State,Rip Engle [567],,50,67,57,97,67,40,51,133
Furman,William Young [2042],,112,67,111,97,78,40,73,133
Fordham,Edward Danowski [432],,80,67,62,97,67,40,60,133
New York University,Hugh Devore [470],,82,67,0,97,93,40,69,133
Cornell,George James [929],,28,67,46,97,67,40,47,133
Missouri,Don Faurot [599],,100,67,98,97,74,40,106,133
Bradley,Bradley_UNKNOWN_COACH,,105,67,109,97,111,40,64,133
Oregon,Len Casanova [275],,55,67,94,97,98,40,93,133
Pacific,Ernie Jorge [971],,70,67,51,97,93,40,11,133
