Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
Drexel,Bill Herrion [1445],,16,592,2,0,1,582
Alabama State,James Oliver [2427],,16,592,2,0,100,582
Northern Arizona,Ben Howland [1540],,243,592,2,0,199,582
Syracuse,Jim Boeheim [278],,246,592,2,0,100,582
Central Connecticut State,Mark Adams [13],,9,592,2,0,166,582
South Carolina,Eddie Fogler [1083],,76,592,2,0,292,582
Southern Illinois,Rich Herrin [1444],,123,592,2,0,1,582
Samford,John Brady [320],,155,592,2,0,230,582
Tulsa,Tubby Smith [2974],,124,592,2,0,100,582
Campbell,Billy Lee [1878],,171,592,2,0,100,582
Texas Tech,James Dickey [816],,48,592,2,0,67,582
Massachusetts,John Calipari [457],,17,592,2,0,1,582
Pepperdine,Tony Fuller [1133],,144,592,2,0,34,582
Arkansas-Little Rock,Wimp Sanderson [2815],,244,592,2,0,230,582
Maryland,Gary Williams [3403],,260,592,2,0,100,582
New Mexico State,Neil McCarthy [2076],,285,592,2,0,1,582
Western Kentucky,Matt Kilcullen [1758],,238,592,2,0,1,582
West Virginia,Gale Catlett [529],,155,592,2,0,230,582
Ohio,Larry Hunter [1570],,144,592,2,0,34,582
George Washington,Mike Jarvis [1620],,154,592,2,0,100,582
Wagner,Tim Capstraw [483],,155,592,2,0,34,582
San Diego State,Fred Trenkle [3190],,264,592,2,0,199,582
Saint Joseph's,John Griffin [1277],,155,592,2,0,199,582
Tennessee State,Frankie Allen [38],,21,592,2,0,67,582
Dayton,Oliver Purnell [2605],,70,592,2,0,199,582
Mount St. Mary's,Jim Phelan [2522],,158,592,2,0,100,582
Vermont,Tom Brennan [339],,43,592,2,0,199,582
Cleveland State,Mike Boyd [305],,149,592,2,0,100,582
Northwestern,Ricky Byrdsong [447],,198,592,2,0,292,582
Alcorn State,Sam Weaver [3328],,23,592,2,0,199,582
Southern California,Charlie Parker [2465],,170,592,2,0,199,582
Oklahoma State,Eddie Sutton [3090],,48,592,2,0,100,582
Arkansas State,Nelson Catalina [528],,242,592,2,0,199,582
Virginia Military Institute,Bart Bellairs [196],,206,592,2,0,278,582
McNeese State,Ron Everhart [1005],,165,592,2,0,133,582
Auburn,Cliff Ellis [963],,76,592,2,0,278,582
North Carolina State,Les Robinson [2729],,265,592,2,0,259,582
California-Santa Barbara,Jerry Pimm [2537],,290,592,2,0,230,582
Jackson State,Andy Stoglin [3057],,15,592,2,0,34,582
Pennsylvania,Fran Dunphy [906],,1,592,2,0,1,582
Colorado,Joe Harrington [1369],,63,592,2,0,230,582
Louisiana State,Dale Brown [368],,73,592,2,0,259,582
Tulane,Perry Clark [577],,124,592,2,0,67,582
Southern Methodist,John Shumate [2918],,52,592,2,0,199,582
Stanford,Mike Montgomery [2254],,168,592,2,0,133,582
Columbia,Jack Rohan [2749],,61,592,2,0,199,582
Southeastern Louisiana,John Lyles [1963],,152,592,2,0,199,582
Western Michigan,Bob Donewald [847],,248,592,2,0,230,582
Toledo,Larry Gipson [1205],,247,592,2,0,199,582
Milwaukee,Steve Antrim [78],,151,592,2,0,259,582
Richmond,Bill Dooley [856],,144,592,2,0,100,582
Eastern Illinois,Rick Samuels [2808],,151,592,2,0,166,582
Brown,Frank Dobbs [831],,60,592,2,0,166,582
Loyola Marymount,John Olive [2425],,149,592,2,0,230,582
Saint Louis,Charles Spoonhour [3001],,68,592,2,0,1,582
Morgan State,Lynn Ramage [2626],,148,592,2,0,166,582
North Carolina-Asheville,Randy Wiel [3383],,177,592,2,0,278,582
DePaul,Joey Meyer [2195],,68,592,2,0,166,582
Nevada,Pat Foster [1101],,293,592,2,0,259,582
New Orleans,Tic Price [2589],,240,592,2,0,67,582
Delaware,Steve Steinwedel [3031],,41,592,2,0,166,582
Loyola (IL),Ken Burmeister [428],,72,592,2,0,166,582
Houston,Alvin Brooks [359],,52,592,2,0,230,582
Centenary (LA),Tommy Vardeman [3242],,153,592,2,0,67,582
Bucknell,Pat Flannery [1066],,250,592,2,0,166,582
Winthrop,Dan Kenney [1744],,177,592,2,0,230,582
Central Florida,Kirk Speraw [2996],,140,592,2,0,34,582
Mississippi State,Richard Williams [3412],,67,592,2,0,133,582
Louisiana Tech,Jim Wooldridge [3470],,247,592,2,0,278,582
Oklahoma,Kelvin Sampson [2806],,60,592,2,0,133,582
Idaho State,Herb Williams [3404],,240,592,2,0,1,582
South Carolina State,Cy Alexander [30],Ben Betts [234],142,592,2,0,67,582
Appalachian State,Tom Apke [80],,203,592,2,0,34,582
Northeastern Illinois,Rees Johnson [1652],,5,592,2,0,34,582
Boston University,Dennis Wolff [3463],,43,592,2,0,133,582
Xavier,Skip Prosser [2599],,45,592,1,0,34,582
