Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
Texas-Pan American,Bill White [3361],,43,334,2,0,27,338
Arizona,Fred Snowden [2979],,112,334,2,0,158,338
Kentucky,Joe B. Hall [1320],,139,334,2,0,27,338
Georgia,Hugh Durham [911],,151,334,2,0,158,338
Utah,Jerry Pimm [2537],,45,334,2,0,27,338
Nebraska,Moe Iba [1590],,180,334,2,0,79,338
Drexel,Eddie Burke [422],,66,334,2,0,196,338
Northern Arizona,Joedy Gardner [1155],,147,334,2,0,180,338
Syracuse,Jim Boeheim [278],,12,334,2,0,27,338
Southern Illinois,Joe Gottfried [1233],,196,334,2,0,180,338
Samford,Cliff Wettig [3357],,43,334,2,0,106,338
Tulsa,Nolan Richardson [2695],,196,334,2,0,196,338
Texas Tech,Gerald Myers [2329],,110,334,2,0,158,338
Seattle,Seattle_UNKNOWN_COACH,,191,334,2,0,180,338
Massachusetts,Ray Wilson [3435],,105,334,2,0,158,338
Pepperdine,Jim Harrick [1367],,188,334,2,0,79,338
Maryland,Lefty Driesell [883],,146,334,2,0,1,338
New Mexico State,Weldon Drew [880],,196,334,2,0,79,338
Western Kentucky,Clem Haskins [1389],,43,334,2,0,1,338
West Virginia,Gale Catlett [529],,102,334,2,0,133,338
Ohio,Danny Nee [2341],,163,334,2,0,158,338
George Washington,Bob Tallent [3110],,104,334,2,0,79,338
San Diego State,Smokey Gaines [1139],,68,334,2,0,180,338
Saint Joseph's,Jim Lynam [1964],,48,334,2,0,1,338
Vermont,Peter Salzberg [2805],,37,334,2,0,79,338
Northwestern,Rich Falk [1011],,200,334,2,0,205,338
Southern California,Stan Morrison [2281],,116,334,2,0,180,338
Alcorn State,Davey Whitney [3378],,2,334,2,0,1,338
Oklahoma State,Paul Hansen [1344],,185,334,2,0,158,338
Arkansas State,Marvin Adams [15],,97,334,2,0,79,338
Virginia Military Institute,Charlie Schmaus [2843],,186,334,2,0,196,338
Auburn,Sonny Smith [2972],,149,334,2,0,196,338
McNeese State,Glenn Duhon [897],,100,334,2,0,53,338
California-Santa Barbara,Ed DeLacy [790],,104,334,2,0,158,338
North Carolina State,Jim Valvano [3229],,157,334,2,0,133,338
Pennsylvania,Bob Weinhauer [3338],,99,334,2,0,1,338
Colorado,Bill Blair [258],,182,334,2,0,53,338
Louisiana State,Dale Brown [368],,139,334,2,0,53,338
Jackson State,Paul Covington [675],,58,334,2,0,53,338
Tulane,Roy Danforth [737],,106,334,2,0,158,338
Southern Methodist,Dave Bliss [274],,109,334,2,0,106,338
Stanford,Dick DiBiaso [812],,116,334,2,0,205,338
Columbia,Buddy Mahar [1992],,105,334,2,0,133,338
Western Michigan,Les Wothke [3475],,161,334,2,0,180,338
Toledo,Bob Nichols [2361],,45,334,2,0,1,338
Brown,Joseph Mullaney [2298],,102,334,2,0,79,338
Loyola Marymount,Ed Goorjian [1228],,186,334,2,0,53,338
Saint Louis,Ron Ekker [954],,104,334,2,0,106,338
Nevada,Sonny Allen [43],,149,334,2,0,158,338
New Orleans,Don Smith [2956],,123,334,2,0,133,338
Delaware,Ron Rainey [2625],,65,334,2,0,180,338
Loyola (IL),Gene Sullivan [3083],,10,334,2,0,27,338
Houston,Guy Lewis [1902],,99,334,2,0,79,338
Centenary (LA),Tommy Canterbury [475],,39,334,2,0,79,338
Bucknell,Charles Woollum [3471],,57,334,2,0,79,338
Mississippi State,Jim Hatfield [1393],,147,334,2,0,133,338
Louisiana Tech,Andy Russo [2793],,98,334,2,0,106,338
Oklahoma,Billy Tubbs [3201],,185,334,2,0,180,338
Idaho State,Lynn Archibald [84],,145,334,2,0,106,338
South Carolina State,Johnny Jones [1675],,22,334,2,0,53,338
Appalachian State,Bobby Cremins [695],,186,334,2,0,106,338
Boston University,Rick Pitino [2542],,14,334,2,0,53,338
Xavier,Bob Staak [3006],,19,334,1,0,133,338
