Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
Kentucky,Billy Gillispie [1199],,292,704,2,0,126,679
Air Force,Jeff Reynolds [2676],,171,704,2,0,64,679
Utah,Jim Boylen [311],,189,704,2,0,188,679
Georgia,Dennis Felton [1026],,292,704,2,0,95,679
Nebraska,Doc Sadler [2801],,151,704,2,0,311,679
Sam Houston State,Bob Marlin [2020],,42,704,2,0,1,679
Drexel,Bruiser Flint [1072],,42,704,2,0,95,679
Alabama State,Lewis Jackson [1603],,308,704,2,0,95,679
Northern Arizona,Mike Adras [17],,247,704,2,0,32,679
Syracuse,Jim Boeheim [278],,135,704,2,0,95,679
Central Connecticut State,Howie Dickenman [813],,13,704,2,0,1,679
South Carolina,Dave Odom [2421],,295,704,2,0,157,679
Southern Illinois,Chris Lowery [1946],,152,704,2,0,1,679
Samford,Jimmy Tillette [3174],,267,704,2,0,64,679
Wofford,Mike Young [3497],,90,704,2,0,296,679
Tulsa,Doug Wojcik [3460],,191,704,2,0,95,679
Missouri-Kansas City,Matt Brown [382],,53,704,2,0,126,679
Campbell,Robbie Laing [1828],,237,704,2,0,219,679
Texas Tech,Bob Knight [1782],Pat Knight [1784],148,704,2,0,126,679
Massachusetts,Travis Ford [1089],,136,704,2,0,32,679
Pepperdine,Eric Bridgeland [347],Vance Walberg [3274],71,704,2,0,188,679
Arkansas-Little Rock,Steve Shields [2909],,317,704,2,0,251,679
Maryland,Gary Williams [3403],,260,704,2,0,95,679
New Mexico State,Marvin Menzies [2181],,151,704,2,0,64,679
Alabama A&M,Vann Pettaway [2518],,311,704,2,0,276,679
Western Kentucky,Darrin Horn [1532],,309,704,2,0,95,679
West Virginia,Bob Huggins [1552],,126,704,2,0,157,679
Ohio,Tim O'Shea [2416],,82,704,2,0,95,679
George Washington,Karl Hobbs [1487],,146,704,2,0,95,679
Wagner,Mike Deane [781],,255,704,2,0,251,679
San Diego State,Steve Fisher [1054],,186,704,2,0,126,679
Saint Joseph's,Phil Martelli [2025],,152,704,2,0,64,679
Stony Brook,Steve Pikiell [2535],,180,704,2,0,251,679
Tennessee State,Cy Alexander [30],,271,704,2,0,296,679
Texas A&M-Corpus Christi,Perry Clark [577],,13,704,2,0,32,679
Dayton,Brian Gregory [1269],,154,704,2,0,276,679
Mount St. Mary's,Milan Brown [384],,248,704,2,0,157,679
Vermont,Mike Lonergan [1931],,12,704,2,0,1,679
Cleveland State,Gary Waters [3314],,88,704,2,0,251,679
Northwestern,Bill Carmody [497],,175,704,2,0,296,679
Alcorn State,Samuel West [3351],,308,704,2,0,219,679
Southern California,Tim Floyd [1077],,200,704,2,0,95,679
Arkansas State,Shawn Forrest [1091],Dickey Nutt [2386],312,704,2,0,32,679
Oklahoma State,Sean Sutton [3093],,151,704,2,0,157,679
Virginia Military Institute,Duggar Baucom [171],,129,704,2,0,95,679
McNeese State,Dave Simmons [2928],,155,704,2,0,219,679
Auburn,Jeff Lebo [1875],,299,704,2,0,251,679
North Carolina State,Sidney Lowe [1945],,264,704,2,0,276,679
California-Santa Barbara,Bob Williams [3396],,41,704,2,0,95,679
Jackson State,Tevester Anderson [71],,299,704,2,0,64,679
Pennsylvania,Glen Miller [2209],,4,704,2,0,32,679
Colorado,Jeff Bzdelik [449],,151,704,2,0,296,679
Louisiana State,John Brady [320],Butch Pierre [2534],301,704,2,0,311,679
Tulane,Dave Dickerson [814],,194,704,2,0,126,679
Southern Methodist,Matt Doherty [836],,195,704,2,0,296,679
Stanford,Trent Johnson [1657],,202,704,2,0,188,679
Arkansas-Pine Bluff,Van Holt [1521],,306,704,2,0,126,679
Columbia,Joe Jones [1673],,33,704,2,0,95,679
Southeastern Louisiana,Jim Yarbrough [3486],,153,704,2,0,188,679
Western Michigan,Steve Hawkins [1398],,80,704,2,0,157,679
Milwaukee,Rob Jeter [1632],,87,704,2,0,188,679
Toledo,Stan Joplin [1683],,43,704,2,0,126,679
Eastern Illinois,Mike Miller [2215],,272,704,2,0,219,679
Richmond,Chris Mooney [2255],,158,704,2,0,324,679
Brown,Craig Robinson [2728],,35,704,2,0,157,679
Loyola Marymount,Rodney Tention [3134],,72,704,2,0,219,679
Saint Louis,Rick Majerus [2001],,156,704,2,0,188,679
Morgan State,Todd Bozeman [313],,291,704,2,0,95,679
North Carolina-Asheville,Eddie Biedenbach [243],,128,704,2,0,126,679
DePaul,Jerry Wainwright [3273],,134,704,2,0,219,679
Nevada,Mark Fox [1105],,12,704,2,0,1,679
New Orleans,Joe Pasternack [2475],,316,704,2,0,219,679
IUPUI,Ron Hunter [1571],,52,704,2,0,95,679
Delaware,Monte Ross [2770],,79,704,2,0,311,679
Loyola (IL),Jim Whitesell [3372],,59,704,2,0,64,679
Houston,Thomas Penders [2500],,156,704,2,0,32,679
Centenary (LA),Rob Flaska [1067],,55,704,2,0,188,679
Winthrop,Randy Peele [2494],,1,704,2,0,1,679
Bucknell,Pat Flannery [1066],,5,704,2,0,32,679
Central Florida,Kirk Speraw [2996],,181,704,2,0,64,679
North Florida,North Florida_UNKNOWN_COACH,,239,704,2,0,276,679
Mississippi State,Rick Stansbury [3017],,297,704,2,0,219,679
Louisiana Tech,Kerry Rupp [2790],,183,704,2,0,188,679
Oklahoma,Jeff Capel [479],,139,704,2,0,251,679
Idaho State,Joe O'Brien [2392],,251,704,2,0,126,679
South Carolina State,Tim Carter [514],,290,704,2,0,219,679
Appalachian State,Houston Fancher [1012],,62,704,2,0,1,679
Denver,Joe Scott [2869],,321,704,2,0,321,679
Boston University,Dennis Wolff [3463],,152,704,2,0,64,679
Xavier,Sean Miller [2218],,148,704,1,0,1,679
