Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
Central Michigan,Leonard Drake [873],,192,603,2,0,280,596
Howard,Mike McLeese [2148],,157,603,2,0,197,596
Minnesota,Clem Haskins [1389],,159,603,2,0,67,596
Lamar,Grey Giovanine [1203],,249,603,2,0,259,596
Youngstown State,Dan Peters [2511],,191,603,2,0,133,596
Hawaii,Riley Wallace [3288],,251,603,2,0,100,596
Citadel,Pat Dennis [796],,167,603,2,0,100,596
Fairfield,Paul Cormier [660],,44,603,2,0,100,596
Texas-San Antonio,Tim Carter [514],,281,603,2,0,67,596
Ohio State,Randy Ayers [107],,161,603,2,0,280,596
Niagara,Jack Armstrong [89],,48,603,2,0,229,596
Montana,Blaine Taylor [3120],,48,603,2,0,1,596
Manhattan,Fran Fraschilla [1113],,41,603,2,0,1,596
Davidson,Bob McKillop [2136],,167,603,2,0,197,596
North Carolina,Dean Smith [2954],,151,603,2,0,34,596
Iowa State,Tim Floyd [1077],,135,603,2,0,100,596
Utah State,Larry Eustachy [989],,247,603,2,0,34,596
Texas A&M,Tony Barone [152],,47,603,2,0,133,596
Florida A&M,Ron Brown [389],Mickey Clayton [581],160,603,2,0,259,596
UCLA,Jim Harrick [1367],,16,603,2,0,1,596
Coppin State,Fang Mitchell [2233],,15,603,2,0,34,596
Sacramento State,Don Newman [2356],,3,603,2,0,67,596
Wake Forest,Dave Odom [2421],,149,603,2,0,1,596
Lafayette,Fran O'Hanlon [2402],,62,603,2,0,229,596
Wright State,Ralph Underhill [3218],,66,603,2,0,197,596
New Mexico,Dave Bliss [274],,249,603,2,0,133,596
William & Mary,Charles Woollum [3471],,137,603,2,0,133,596
Lehigh,Dave Duke [898],,61,603,2,0,133,596
Dartmouth,Dave Faucher [1019],,11,603,2,0,67,596
Gonzaga,Dan Fitzgerald [1057],,71,603,2,0,100,596
Eastern Washington,Steve Aggers [20],,53,603,2,0,229,596
California,Todd Bozeman [313],,119,603,2,0,259,596
Canisius,John Beilein [189],,43,603,2,0,34,596
San Francisco,Philip Mathews [2046],,73,603,2,0,165,596
East Tennessee State,Alan LeForce [1883],,138,603,2,0,67,596
California-Irvine,Rod Baker [121],,252,603,2,0,165,596
Santa Clara,Dick Davey [746],,46,603,2,0,1,596
Iona,Tim Welsh [3344],,47,603,2,0,197,596
Grambling,Larry Reynolds [2677],,82,603,2,0,100,596
Texas State,Mike Miller [2215],,286,603,2,0,229,596
Chicago State,Craig Hodges [1494],,191,603,2,0,229,596
Detroit Mercy,Perry Watson [3319],,62,603,2,0,67,596
Yale,Dick Kuchen [1815],,16,603,2,0,100,596
Northeastern,Dave Leitao [1888],,191,603,2,0,67,596
Clemson,Rick Barnes [145],,154,603,2,0,197,596
Virginia Tech,Bill C. Foster [1096],,252,603,2,0,133,596
Temple,John Chaney [542],,249,603,2,0,67,596
Drake,Rudy Washington [3311],,177,603,2,0,165,596
Evansville,Jim Crews [698],,176,603,2,0,133,596
Wyoming,Joby Wright [3479],,250,603,2,0,165,596
Kansas,Roy Williams [3414],,132,603,2,0,1,596
Northwestern State,J.D. Barnett [150],,286,603,2,0,197,596
Furman,Joey Cantafio [474],,169,603,2,0,229,596
Long Beach State,Seth Greenberg [1262],,247,603,2,0,1,596
Long Island University,Ray Haskins [1391],,290,603,2,0,229,596
Towson,Terry Truax [3197],,78,603,2,0,165,596
Charleston Southern,Gary Edwards [945],,48,603,2,0,34,596
Middle Tennessee,David Farrar [1016],,286,603,2,0,259,596
Marist,Dave Magarity [1988],,285,603,2,0,133,596
George Mason,Paul Westhead [3354],,140,603,2,0,229,596
Hartford,Paul Brazeau [330],,214,603,2,0,165,596
Boise State,Rod Jensen [1630],,51,603,2,0,133,596
Cornell,Al Walker [3276],,16,603,2,0,197,596
Louisville,Denny Crum [711],,248,603,2,0,34,596
Missouri,Norm Stewart [3051],,136,603,2,0,133,596
Texas-Arlington,Eddie McCarter [2071],,286,603,2,0,165,596
Mercer,Bill Hodges [1493],,188,603,2,0,165,596
Radford,Ron Bradley [316],,63,603,2,0,133,596
Bethune-Cookman,Tony Sheals [2897],,155,603,2,0,100,596
Oregon,Jerry Green [1256],,114,603,2,0,100,596
Miami (OH),Herb Sendek [2882],,45,603,2,0,34,596
Pacific,Bob Thomason [3148],,250,603,2,0,133,596
Vanderbilt,Jan Van Breda Kolff [3231],,177,603,2,0,197,596
South Florida,Bobby Paschal [2473],,252,603,2,0,165,596
Akron,Dan Hipsher [1482],,191,603,2,0,259,596
Stetson,Randy Brown [386],,156,603,2,0,34,596
Southern,Ben Jobe [1634],,76,603,2,0,133,596
North Carolina A&T,Roy Thomas [3147],,157,603,2,0,1,596
Prairie View,Elwood Plummer [2549],,82,603,2,0,229,596
Illinois,Lou Henson [1437],,155,603,2,0,165,596
Nicholls State,Rickey Broussard [362],,7,603,2,0,1,596
Rutgers,Bob Wenzel [3347],,250,603,2,0,165,596
Connecticut,Jim Calhoun [454],,48,603,2,0,34,596
Texas-Pan American,Mark Adams [14],,245,603,2,0,100,596
Siena,Bob Beyer [235],,45,603,2,0,165,596
Liberty,Jeff Meyer [2193],,76,603,2,0,100,596
Arizona,Lute Olson [2434],,42,603,2,0,67,596
Kentucky,Rick Pitino [2542],,15,603,2,0,67,596
Air Force,Reggie Minton [2231],,254,603,2,0,259,596
Utah,Rick Majerus [2001],,47,603,2,0,1,596
Georgia,Tubby Smith [2974],,175,603,2,0,229,596
Nebraska,Danny Nee [2341],,138,603,2,0,197,596
Sam Houston State,Jerry Hopkins [1528],,288,603,2,0,280,596
Drexel,Bill Herrion [1445],,163,603,2,0,1,596
Alabama State,John L. Williams [3409],,66,603,2,0,67,596
Northern Arizona,Ben Howland [1540],,53,603,2,0,197,596
Syracuse,Jim Boeheim [278],,137,603,2,0,100,596
Central Connecticut State,Mark Adams [13],,193,603,2,0,259,596
South Carolina,Eddie Fogler [1083],,180,603,2,0,280,596
Southern Illinois,Rich Herrin [1444],,175,603,2,0,1,596
Samford,John Brady [320],,136,603,2,0,67,596
Missouri-Kansas City,Lee Hunt [1565],,191,603,2,0,197,596
Tulsa,Steve Robinson [2731],,155,603,2,0,67,596
Campbell,Billy Lee [1878],,191,603,2,0,229,596
Texas Tech,James Dickey [816],,45,603,2,0,34,596
Massachusetts,John Calipari [457],,42,603,2,0,1,596
Pepperdine,Tony Fuller [1133],Marty Wilson [3434],75,603,2,0,197,596
Arkansas-Little Rock,Wimp Sanderson [2815],,246,603,2,0,197,596
Maryland,Gary Williams [3403],,152,603,2,0,67,596
New Mexico State,Neil McCarthy [2076],,249,603,2,0,100,596
Western Kentucky,Matt Kilcullen [1758],,7,603,2,0,1,596
West Virginia,Gale Catlett [529],,252,603,2,0,197,596
Ohio,Larry Hunter [1570],,157,603,2,0,133,596
George Washington,Mike Jarvis [1620],,252,603,2,0,100,596
Wagner,Tim Capstraw [483],,288,603,2,0,165,596
San Diego State,Fred Trenkle [3190],,255,603,2,0,229,596
Saint Joseph's,Phil Martelli [2025],,249,603,2,0,133,596
Tennessee State,Frankie Allen [38],,282,603,2,0,1,596
Dayton,Oliver Purnell [2605],,159,603,2,0,197,596
Mount St. Mary's,Jim Phelan [2522],,284,603,2,0,1,596
Vermont,Tom Brennan [339],,213,603,2,0,133,596
Cleveland State,Mike Boyd [305],,68,603,2,0,259,596
Northwestern,Ricky Byrdsong [447],,161,603,2,0,295,596
Alcorn State,Sam Weaver [3328],,82,603,2,0,165,596
Southern California,Henry Bibby [241],Charlie Parker [2465],120,603,2,0,280,596
Oklahoma State,Eddie Sutton [3090],,132,603,2,0,34,596
Arkansas State,Dickey Nutt [2386],,250,603,2,0,280,596
Virginia Military Institute,Bart Bellairs [196],,171,603,2,0,259,596
McNeese State,Ron Everhart [1005],,288,603,2,0,259,596
Auburn,Cliff Ellis [963],,180,603,2,0,133,596
North Carolina State,Les Robinson [2729],,155,603,2,0,259,596
California-Santa Barbara,Jerry Pimm [2537],,252,603,2,0,259,596
Jackson State,Andy Stoglin [3057],,81,603,2,0,197,596
Pennsylvania,Fran Dunphy [906],,1,603,2,0,1,596
Colorado,Joe Harrington [1369],Ricardo Patton [2482],136,603,2,0,165,596
Louisiana State,Dale Brown [368],,179,603,2,0,295,596
Tulane,Perry Clark [577],,249,603,2,0,67,596
Southern Methodist,Mike Dement [792],,57,603,2,0,165,596
Stanford,Mike Montgomery [2254],,115,603,2,0,133,596
Columbia,Armond Hill [1461],,18,603,2,0,229,596
Southeastern Louisiana,John Lyles [1963],,185,603,2,0,100,596
Western Michigan,Bob Donewald [847],,188,603,2,0,165,596
Toledo,Larry Gipson [1205],,186,603,2,0,197,596
Milwaukee,Ric Cobb [592],,69,603,2,0,280,596
Eastern Illinois,Rick Samuels [2808],,182,603,2,0,165,596
Richmond,Bill Dooley [856],,140,603,2,0,197,596
Brown,Frank Dobbs [831],,13,603,2,0,133,596
Loyola Marymount,John Olive [2425],,75,603,2,0,229,596
Saint Louis,Charles Spoonhour [3001],,155,603,2,0,67,596
Morgan State,Chris Fuller [1131],,160,603,2,0,165,596
North Carolina-Asheville,Randy Wiel [3383],,71,603,2,0,197,596
DePaul,Joey Meyer [2195],,155,603,2,0,133,596
Nevada,Pat Foster [1101],,248,603,2,0,67,596
New Orleans,Tic Price [2589],,162,603,2,0,67,596
Delaware,Mike Brey [343],,213,603,2,0,229,596
Loyola (IL),Ken Burmeister [428],,70,603,2,0,295,596
Houston,Alvin Brooks [359],,58,603,2,0,197,596
Centenary (LA),Tommy Vardeman [3242],,188,603,2,0,197,596
Bucknell,Pat Flannery [1066],,57,603,2,0,100,596
Central Florida,Kirk Speraw [2996],,186,603,2,0,133,596
Winthrop,Dan Kenney [1744],,78,603,2,0,229,596
Mississippi State,Richard Williams [3412],,173,603,2,0,34,596
Louisiana Tech,Jim Wooldridge [3470],,246,603,2,0,133,596
Oklahoma,Kelvin Sampson [2806],,133,603,2,0,67,596
Idaho State,Herb Williams [3404],,50,603,2,0,100,596
South Carolina State,Cy Alexander [30],,154,603,2,0,67,596
Appalachian State,Tom Apke [80],,169,603,2,0,280,596
Northeastern Illinois,Rees Johnson [1652],,194,603,2,0,280,596
Boston University,Dennis Wolff [3463],,208,603,2,0,100,596
Xavier,Skip Prosser [2599],,7,603,1,0,1,596
