Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
Marshall,Greg White [3365],,172,627,2,0,91,607
Wisconsin,Dick Bennett [211],,170,627,2,0,61,607
Colorado State,Ritchie McKay [2133],,244,627,2,0,242,607
Colgate,Emmett Davis [757],,22,627,2,0,91,607
Duke,Mike Krzyzewski [1814],,1,627,2,0,1,607
Brigham Young,Steve Cleveland [587],,70,627,2,0,121,607
Western Carolina,Phil Hopkins [1530],,140,627,2,0,299,607
Washington,Bob Bender [202],,142,627,2,0,121,607
Tennessee-Martin,Bret Campbell [467],,236,627,2,0,266,607
Louisiana-Lafayette,Jessie Evans [999],,239,627,2,0,91,607
Arizona State,Rob Evans [1004],,146,627,2,0,213,607
Florida International,Shakey Rodriguez [2743],,236,627,2,0,152,607
Florida Atlantic,Sidney Green [1257],,80,627,2,0,285,607
College of Charleston,John Kresse [1806],,2,627,2,0,1,607
Austin Peay,Dave Loos [1939],,235,627,2,0,121,607
Portland State,Joel Sobotka [2985],,109,627,2,0,121,607
Southeast Missouri State,Gary Garner [1158],,25,627,2,0,31,607
Fairleigh Dickinson,Tom Green [1258],,286,627,2,0,152,607
Kent State,Gary Waters [3314],,168,627,2,0,1,607
Robert Morris,Jim Boone [291],,284,627,2,0,121,607
Seton Hall,Tommy Amaker [53],,168,627,2,0,91,607
Murray State,Tevester Anderson [71],,24,627,2,0,1,607
Princeton,Bill Carmody [497],,21,627,2,0,31,607
Saint Mary's (CA),Dave Bollwinkel [286],,141,627,2,0,91,607
Marquette,Tom Crean [694],,243,627,2,0,285,607
Virginia Commonwealth,Mack McCarthy [2075],,120,627,2,0,91,607
Tennessee Tech,Jeff Lebo [1875],,235,627,2,0,213,607
Butler,Barry Collier [611],,31,627,2,0,31,607
Fresno State,Jerry Tarkanian [3114],,69,627,2,0,61,607
North Carolina-Wilmington,Jerry Wainwright [3273],,120,627,2,0,152,607
Army,Pat Harris [1371],,23,627,2,0,152,607
Wichita State,Randy Smithson [2976],,301,627,2,0,183,607
Baylor,Dave Bliss [274],,233,627,2,0,299,607
Eastern Michigan,Milton Barnes [144],,175,627,2,0,266,607
Florida State,Steve Robinson [2731],,139,627,2,0,91,607
South Alabama,Bob Weltlich [3345],,239,627,2,0,213,607
Alabama,Mark Gottfried [1234],,170,627,2,0,213,607
Florida,Billy Donovan [853],,155,627,2,0,152,607
Georgia Southern,Jeff Price [2585],,136,627,2,0,121,607
Oregon State,Eddie Payne [2484],,147,627,2,0,242,607
Rider,Don Harnum [1358],,283,627,2,0,183,607
Nevada-Las Vegas,Bill Bayno [177],,243,627,2,0,183,607
Miami (FL),Leonard Hamilton [1330],,56,627,2,0,1,607
Navy,Don DeVoe [808],,21,627,2,0,31,607
San Jose State,Steve Barnes [147],,74,627,2,0,152,607
Montana State,Mick Durham [913],,73,627,2,0,91,607
Cal Poly,Jeff Schneider [2849],,153,627,2,0,183,607
Boston College,Al Skinner [2941],,166,627,2,0,299,607
Idaho,David Farrar [1016],,150,627,2,0,152,607
Monmouth,Dave Calloway [460],,290,627,2,0,285,607
Virginia,Pete Gillen [1192],,140,627,2,0,183,607
Delaware State,Tony Sheals [2897],,257,627,2,0,266,607
St. John's (NY),Mike Jarvis [1620],,56,627,2,0,61,607
Duquesne,Darelle Porter [2560],,141,627,2,0,299,607
Western Illinois,Jim Kerwin [1752],,146,627,2,0,1,607
Texas,Rick Barnes [145],,147,627,2,0,121,607
Valparaiso,Homer Drew [877],,141,627,2,0,61,607
Ball State,Ray McCallum [2067],,175,627,2,0,183,607
Loyola (MD),Dino Gaudio [1167],,286,627,2,0,242,607
Jacksonville,Hugh Durham [911],,75,627,2,0,183,607
Texas-El Paso,Jason Rabedeaux [2613],,71,627,2,0,183,607
Washington State,Paul Graham [1239],,147,627,2,0,266,607
Louisiana-Monroe,Mike Vining [3254],,287,627,2,0,31,607
Harvard,Frank Sullivan [3082],,28,627,2,0,91,607
Villanova,Steve Lappas [1853],,162,627,2,0,152,607
Michigan,Brian Ellerbe [959],,186,627,2,0,285,607
Georgia State,Lefty Driesell [883],,61,627,2,0,91,607
Arkansas,Nolan Richardson [2695],,167,627,2,0,91,607
Holy Cross,Ralph Willard [3392],,23,627,2,0,121,607
North Texas,Vic Trilli [3193],,158,627,2,0,299,607
Rice,Willis Wilson [3440],,241,627,2,0,121,607
Illinois State,Tom Richardson [2698],,302,627,2,0,242,607
St. Bonaventure,Jim Baron [151],,140,627,2,0,266,607
Coastal Carolina,Pete Strickland [3070],,20,627,2,0,91,607
Maryland-Baltimore County,Tom Sullivan [3085],,143,627,2,0,31,607
Jacksonville State,Mark Turgeon [3206],,79,627,2,0,266,607
James Madison,Sherman Dillard [825],,121,627,2,0,121,607
Iowa,Steve Alford [34],,171,627,2,0,183,607
Northern Iowa,Sam Weaver [3328],,300,627,2,0,213,607
Charlotte,Bobby Lutz [1962],,240,627,2,0,91,607
Michigan State,Tom Izzo [1597],,5,627,2,0,1,607
Georgia Tech,Bobby Cremins [695],,137,627,2,0,152,607
Texas Southern,Robert Moreland [2264],,40,627,2,0,121,607
Indiana,Bob Knight [1782],,183,627,2,0,121,607
Texas Christian,Billy Tubbs [3201],,245,627,2,0,213,607
Notre Dame,Matt Doherty [836],,168,627,2,0,266,607
Cal State Northridge,Bobby Braswell [327],,109,627,2,0,31,607
Pittsburgh,Ben Howland [1540],,165,627,2,0,285,607
Central Michigan,Jay Smith [2961],,176,627,2,0,285,607
Howard,Willie Coward [676],Kirk Saulny [2821],256,627,2,0,285,607
Lamar,Mike Deane [781],,284,627,2,0,121,607
Minnesota,Dan Monson [2251],,182,627,2,0,91,607
Youngstown State,John Robic [2727],,143,627,2,0,31,607
Hawaii,Riley Wallace [3288],,72,627,2,0,242,607
Citadel,Pat Dennis [796],,139,627,2,0,285,607
Fairfield,Tim O'Toole [2417],,285,627,2,0,213,607
Texas-San Antonio,Tim Carter [514],,282,627,2,0,1,607
Ohio State,Jim O'Brien [2391],,141,627,2,0,31,607
Niagara,Joe Mihalich [2201],,280,627,2,0,1,607
Montana,Don Holst [1517],,111,627,2,0,183,607
Manhattan,Bobby Gonzalez [1222],,286,627,2,0,266,607
Davidson,Bob McKillop [2136],,132,627,2,0,61,607
North Carolina,Bill Guthridge [1292],,33,627,2,0,61,607
Iowa State,Larry Eustachy [989],,230,627,2,0,242,607
Utah State,Stew Morrill [2270],,156,627,2,0,242,607
Texas A&M,Melvin Watkins [3316],,232,627,2,0,266,607
Florida A&M,Mickey Clayton [581],,254,627,2,0,91,607
UCLA,Steve Lavin [1865],,115,627,2,0,61,607
Coppin State,Fang Mitchell [2233],,233,627,2,0,61,607
Sacramento State,Tom Abatemarco [1],,113,627,2,0,242,607
Wake Forest,Dave Odom [2421],,137,627,2,0,213,607
Lafayette,Fran O'Hanlon [2402],,19,627,2,0,1,607
Wright State,Ed Schilling [2839],,62,627,2,0,91,607
New Mexico,Fran Fraschilla [1113],,60,627,2,0,91,607
William & Mary,Charles Woollum [3471],,126,627,2,0,242,607
Lehigh,Sal Mentesana [2178],,25,627,2,0,183,607
Dartmouth,Dave Faucher [1019],,16,627,2,0,61,607
Gonzaga,Mark Few [1033],,22,627,2,0,1,607
Eastern Washington,Steve Aggers [20],,109,627,2,0,152,607
California,Ben Braun [328],,144,627,2,0,152,607
Canisius,Mike MacDonald [1972],,282,627,2,0,121,607
San Francisco,Philip Mathews [2046],,143,627,2,0,183,607
East Tennessee State,Ed DeChellis [784],,135,627,2,0,183,607
California-Irvine,Pat Douglass [865],,156,627,2,0,285,607
Santa Clara,Dick Davey [746],,138,627,2,0,31,607
Iona,Jeff Ruland [2786],,280,627,2,0,91,607
Grambling,Larry Wright [3480],,42,627,2,0,183,607
Texas State,Mike Miller [2215],,282,627,2,0,91,607
Chicago State,Bo Ellis [962],,147,627,2,0,213,607
Detroit Mercy,Perry Watson [3319],,23,627,2,0,1,607
Yale,James Jones [1670],,31,627,2,0,213,607
Northeastern,Rudy Keeling [1718],,61,627,2,0,183,607
Clemson,Larry Shyatt [2921],,141,627,2,0,242,607
Hampton,Steve Merfeld [2183],,252,627,2,0,242,607
Virginia Tech,Ricky Stokes [3058],,136,627,2,0,183,607
Temple,John Chaney [542],,131,627,2,0,1,607
Drake,Kurt Kanaskie [1701],,303,627,2,0,266,607
Wyoming,Steve McClain [2079],,245,627,2,0,266,607
Evansville,Jim Crews [698],,290,627,2,0,1,607
Kansas,Roy Williams [3414],,226,627,2,0,1,607
Northwestern State,Mike McConathy [2085],,288,627,2,0,242,607
Furman,Larry Davis [767],,137,627,2,0,242,607
Long Beach State,Wayne Morgan [2268],,153,627,2,0,91,607
Long Island University,Ray Martin [2035],,287,627,2,0,213,607
Towson,Mike Jaskulski [1622],,64,627,2,0,242,607
Charleston Southern,Tom Conrad [641],,18,627,2,0,61,607
Middle Tennessee,Randy Wiel [3383],,232,627,2,0,61,607
George Mason,Jim Larranaga [1856],,61,627,2,0,1,607
Marist,Dave Magarity [1988],,284,627,2,0,152,607
Hartford,Paul Brazeau [330],,60,627,2,0,152,607
Boise State,Rod Jensen [1630],,150,627,2,0,31,607
Cornell,Scott Thompson [3157],,27,627,2,0,152,607
Louisville,Denny Crum [711],,238,627,2,0,31,607
Missouri,Quin Snyder [2984],,226,627,2,0,91,607
Texas-Arlington,Eddie McCarter [2071],,287,627,2,0,183,607
Mercer,Mark Slonaker [2946],,76,627,2,0,213,607
Radford,Ron Bradley [316],,7,627,2,0,31,607
Bethune-Cookman,Horace Broadnax [354],,251,627,2,0,183,607
Oregon,Ernie Kent [1745],,142,627,2,0,91,607
Miami (OH),Charlie Coles [609],,140,627,2,0,31,607
Pacific,Bob Thomason [3148],,150,627,2,0,121,607
Vanderbilt,Kevin Stallings [3013],,170,627,2,0,285,607
South Florida,Seth Greenberg [1262],,246,627,2,0,242,607
Akron,Dan Hipsher [1482],,171,627,2,0,121,607
Stetson,Murray Arnold [94],,70,627,2,0,121,607
Southern,Tommy Green [1259],,31,627,2,0,31,607
Prairie View,Elwood Plummer [2549],,42,627,2,0,213,607
North Carolina A&T,Curtis Hunter [1567],,253,627,2,0,121,607
Illinois,Lon Kruger [1811],,185,627,2,0,266,607
Oral Roberts,Scott Sutton [3092],,142,627,2,0,91,607
Nicholls State,Rickey Broussard [362],,285,627,2,0,152,607
Rutgers,Kevin Bannon [135],,143,627,2,0,121,607
Connecticut,Jim Calhoun [454],,22,627,2,0,31,607
Siena,Paul Hewitt [1450],,245,627,2,0,31,607
Liberty,Mel Hankinson [1339],,21,627,2,0,152,607
Arizona,Lute Olson [2434],,115,627,2,0,31,607
Kentucky,Tubby Smith [2974],,134,627,2,0,1,607
Air Force,Reggie Minton [2231],,246,627,2,0,285,607
Georgia,Jim Harrick [1367],,165,627,2,0,242,607
Utah,Rick Majerus [2001],,1,627,2,0,1,607
Nebraska,Danny Nee [2341],,227,627,2,0,31,607
Sam Houston State,Bob Marlin [2020],,290,627,2,0,213,607
Drexel,Steve Seymour [2887],,57,627,2,0,31,607
Alabama State,Rob Spivery [3000],,39,627,2,0,152,607
Northern Arizona,Mike Adras [17],,63,627,2,0,61,607
Syracuse,Jim Boeheim [278],,162,627,2,0,242,607
Central Connecticut State,Howie Dickenman [813],,284,627,2,0,183,607
South Carolina,Eddie Fogler [1083],,172,627,2,0,299,607
Southern Illinois,Bruce Weber [3331],,297,627,2,0,121,607
Samford,Jimmy Tillette [3174],,5,627,2,0,1,607
Wofford,Richard Johnson [1654],,135,627,2,0,213,607
Missouri-Kansas City,Bob Sundvold [3088],,146,627,2,0,183,607
Tulsa,Bill Self [2878],,240,627,2,0,31,607
Campbell,Billy Lee [1878],,78,627,2,0,152,607
Texas Tech,James Dickey [816],,232,627,2,0,285,607
Massachusetts,Bruiser Flint [1072],,135,627,2,0,152,607
Pepperdine,Jan Van Breda Kolff [3231],,139,627,2,0,61,607
Arkansas-Little Rock,Sidney Moncrief [2245],,239,627,2,0,121,607
Maryland,Gary Williams [3403],,23,627,2,0,31,607
New Mexico State,Lou Henson [1437],,134,627,2,0,1,607
Western Kentucky,Dennis Felton [1026],,236,627,2,0,61,607
West Virginia,Gale Catlett [529],,169,627,2,0,307,607
Ohio,Larry Hunter [1570],,169,627,2,0,152,607
George Washington,Thomas Penders [2500],,115,627,2,0,91,607
Wagner,Dereck Whittenburg [3379],,288,627,2,0,91,607
San Diego State,Steve Fisher [1054],,73,627,2,0,213,607
Saint Joseph's,Phil Martelli [2025],,137,627,2,0,242,607
Tennessee State,Frankie Allen [38],,233,627,2,0,152,607
Dayton,Oliver Purnell [2605],,138,627,2,0,213,607
Mount St. Mary's,Jim Phelan [2522],,283,627,2,0,61,607
Vermont,Tom Brennan [339],,65,627,2,0,121,607
Cleveland State,Rollie Massimino [2043],,60,627,2,0,121,607
Northwestern,Kevin O'Neill [2409],,181,627,2,0,213,607
Alcorn State,Davey Whitney [3378],,22,627,2,0,1,607
Southern California,Henry Bibby [241],,145,627,2,0,183,607
Oklahoma State,Eddie Sutton [3090],,224,627,2,0,183,607
Arkansas State,Dickey Nutt [2386],,229,627,2,0,31,607
Virginia Military Institute,Bart Bellairs [196],,134,627,2,0,91,607
McNeese State,Ron Everhart [1005],,283,627,2,0,61,607
Auburn,Cliff Ellis [963],,60,627,2,0,31,607
North Carolina State,Herb Sendek [2882],,136,627,2,0,121,607
California-Santa Barbara,Bob Williams [3396],,135,627,2,0,61,607
Jackson State,Andy Stoglin [3057],,35,627,2,0,61,607
Pennsylvania,Fran Dunphy [906],,5,627,2,0,1,607
Colorado,Ricardo Patton [2482],,229,627,2,0,152,607
Louisiana State,John Brady [320],,169,627,2,0,266,607
Tulane,Perry Clark [577],,246,627,2,0,213,607
Southern Methodist,Mike Dement [792],,242,627,2,0,152,607
Stanford,Mike Montgomery [2254],,60,627,2,0,1,607
Arkansas-Pine Bluff,Harold Blevins [272],,43,627,2,0,242,607
Columbia,Armond Hill [1461],,29,627,2,0,121,607
Southeastern Louisiana,Billy Kennedy [1738],,290,627,2,0,285,607
Western Michigan,Bob Donewald [847],,177,627,2,0,242,607
Toledo,Stan Joplin [1683],,174,627,2,0,213,607
Milwaukee,Bo Ryan [2795],,61,627,2,0,183,607
Eastern Illinois,Rick Samuels [2808],,238,627,2,0,183,607
Richmond,John Beilein [189],,123,627,2,0,61,607
Brown,Glen Miller [2209],,30,627,2,0,183,607
Loyola Marymount,Charles Bradley [314],,143,627,2,0,121,607
Saint Louis,Lorenzo Romar [2755],,241,627,2,0,183,607
Morgan State,Chris Fuller [1131],,250,627,2,0,1,607
North Carolina-Asheville,Eddie Biedenbach [243],,19,627,2,0,121,607
DePaul,Pat Kennedy [1742],,239,627,2,0,121,607
Nevada,Trent Johnson [1657],,157,627,2,0,266,607
New Orleans,Joey Stiebing [3053],,239,627,2,0,183,607
IUPUI,Ron Hunter [1571],,144,627,2,0,121,607
Delaware,Mike Brey [343],,56,627,2,0,1,607
Loyola (IL),Larry Farmer [1014],,61,627,2,0,152,607
Houston,Clyde Drexler [881],,244,627,2,0,299,607
Centenary (LA),Kevin Johnson [1648],,74,627,2,0,31,607
Winthrop,Gregg Marshall [2023],,5,627,2,0,1,607
Central Florida,Kirk Speraw [2996],,23,627,2,0,61,607
Bucknell,Pat Flannery [1066],,20,627,2,0,61,607
Mississippi State,Rick Stansbury [3017],,168,627,2,0,121,607
Louisiana Tech,Keith Richard [2690],,235,627,2,0,1,607
Oklahoma,Kelvin Sampson [2806],,224,627,2,0,61,607
Idaho State,Doug Oliver [2426],,112,627,2,0,213,607
South Carolina State,Cy Alexander [30],,241,627,2,0,31,607
Appalachian State,Buzz Peterson [2513],,25,627,2,0,31,607
Boston University,Dennis Wolff [3463],,62,627,2,0,213,607
Xavier,Skip Prosser [2599],,132,627,1,0,31,607
