Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
Arizona State,Rob Evans [1004],,256,667,2,0,275,658
Florida International,Sergio Rouco [2776],,228,667,2,0,297,658
Florida Atlantic,Sidney Green [1257],,110,667,2,0,249,658
Austin Peay,Dave Loos [1939],,4,667,2,0,1,658
College of Charleston,Tom Herrion [1446],,131,667,2,0,94,658
Portland State,Heath Schroyer [2858],,255,667,2,0,187,658
Southeast Missouri State,Gary Garner [1158],,62,667,2,0,297,658
Fairleigh Dickinson,Tom Green [1258],,315,667,2,0,94,658
Kent State,Jim Christian [561],,246,667,2,0,1,658
Robert Morris,Mark Schmidt [2846],,314,667,2,0,63,658
Seton Hall,Louis Orr [2438],,140,667,2,0,32,658
Murray State,Mick Cronin [702],,7,667,2,0,32,658
Princeton,Joe Scott [2869],,4,667,2,0,1,658
Saint Mary's (CA),Randy Bennett [213],,51,667,2,0,32,658
Marquette,Tom Crean [694],,144,667,2,0,275,658
Virginia Commonwealth,Jeff Capel [479],,137,667,2,0,94,658
Gardner-Webb,Rick Scruggs [2872],,110,667,2,0,187,658
Tennessee Tech,Mike Sutton [3091],,59,667,2,0,187,658
Butler,Todd Lickliter [1905],,130,667,2,0,156,658
Fresno State,Ray Lopes [1940],,253,667,2,0,125,658
North Carolina-Wilmington,Brad Brownell [395],,222,667,2,0,63,658
Army,Jim Crews [698],,147,667,2,0,218,658
Wichita State,Mark Turgeon [3206],,221,667,2,0,94,658
Baylor,Scott Drew [879],,41,667,2,0,297,658
Eastern Michigan,Jim Boone [291],,253,667,2,0,249,658
Florida State,Leonard Hamilton [1330],,257,667,2,0,249,658
South Alabama,John Pelphrey [2499],,226,667,2,0,187,658
Alabama,Mark Gottfried [1234],,143,667,2,0,187,658
Florida,Billy Donovan [853],,139,667,2,0,63,658
Georgia Southern,Jeff Price [2585],,130,667,2,0,63,658
Oregon State,Jay John [1635],,256,667,2,0,156,658
Rider,Don Harnum [1358],,64,667,2,0,156,658
Nevada-Las Vegas,Lon Kruger [1811],,65,667,2,0,94,658
Miami (FL),Frank Haith [1312],,146,667,2,0,318,658
Navy,Billy Lange [1844],,149,667,2,0,187,658
San Jose State,Phil Johnson [1651],,259,667,2,0,275,658
Montana State,Mick Durham [913],,254,667,2,0,94,658
Cal Poly,Kevin Bromley [358],,231,667,2,0,218,658
Boston College,Al Skinner [2941],,138,667,2,0,156,658
Idaho,Leonard Perry [2507],,226,667,2,0,63,658
Monmouth,Dave Calloway [460],,312,667,2,0,1,658
Virginia,Pete Gillen [1192],,255,667,2,0,125,658
Delaware State,Greg Jackson [1600],,253,667,2,0,125,658
St. John's (NY),Norman Roberts [2724],,148,667,2,0,321,658
Duquesne,Danny Nee [2341],,139,667,2,0,249,658
Western Illinois,Derek Thomas [3142],,285,667,2,0,249,658
Texas,Rick Barnes [145],,19,667,2,0,32,658
Valparaiso,Homer Drew [877],,251,667,2,0,1,658
Ball State,Tim Buckley [410],,249,667,2,0,156,658
Loyola (MD),Jimmy Patsos [2477],,68,667,2,0,249,658
Jacksonville,Hugh Durham [911],,110,667,2,0,125,658
Texas-El Paso,Doc Sadler [2801],,251,667,2,0,32,658
Washington State,Dick Bennett [211],,252,667,2,0,187,658
Louisiana-Monroe,Mike Vining [3254],,271,667,2,0,249,658
Harvard,Frank Sullivan [3082],,20,667,2,0,187,658
Villanova,Jay Wright [3478],,144,667,2,0,218,658
Michigan,Tommy Amaker [53],,147,667,2,0,94,658
Georgia State,Michael Perry [2508],,64,667,2,0,63,658
Arkansas,Stan Heath [1413],,148,667,2,0,275,658
Holy Cross,Ralph Willard [3392],,145,667,2,0,156,658
North Texas,Johnny Jones [1674],,226,667,2,0,63,658
Rice,Willis Wilson [3440],,252,667,2,0,94,658
Illinois State,Porter Moser [2286],,228,667,2,0,275,658
St. Bonaventure,Anthony Solomon [2989],,143,667,2,0,311,658
Coastal Carolina,Pete Strickland [3070],,124,667,2,0,94,658
Belmont,Rick Byrd [446],,44,667,2,0,94,658
Maryland-Baltimore County,Randy Monroe [2250],,45,667,2,0,249,658
Jacksonville State,Mike LaPlante [1852],,58,667,2,0,94,658
High Point,Bart Lundy [1956],,122,667,2,0,125,658
James Madison,Dean Keener [1719],,224,667,2,0,275,658
Iowa,Steve Alford [34],,147,667,2,0,156,658
Charlotte,Bobby Lutz [1962],,141,667,2,0,63,658
Northern Iowa,Greg McDermott [2101],,221,667,2,0,32,658
Michigan State,Tom Izzo [1597],,124,667,2,0,63,658
Georgia Tech,Paul Hewitt [1450],,252,667,2,0,63,658
Texas Southern,Ronnie Courtney [671],,290,667,2,0,187,658
Indiana,Mike Davis [768],,151,667,2,0,187,658
Texas Christian,Neil Dougherty [862],,143,667,2,0,218,658
Notre Dame,Mike Brey [343],,138,667,2,0,187,658
Cal State Northridge,Bobby Braswell [327],,228,667,2,0,156,658
Pittsburgh,Jamie Dixon [828],,120,667,2,0,63,658
Central Michigan,Jay Smith [2961],,256,667,2,0,318,658
Howard,Frankie Allen [38],,257,667,2,0,275,658
Elon,Ernie Nestor [2351],,134,667,2,0,187,658
Lamar,Billy Tubbs [3201],,276,667,2,0,297,658
Minnesota,Dan Monson [2251],,153,667,2,0,275,658
Youngstown State,John Robic [2727],,132,667,2,0,187,658
Binghamton,Al Walker [3276],,23,667,2,0,125,658
Hawaii,Riley Wallace [3288],,254,667,2,0,187,658
Citadel,Pat Dennis [796],,138,667,2,0,311,658
Fairfield,Tim O'Toole [2417],,63,667,2,0,32,658
Texas-San Antonio,Tim Carter [514],,248,667,2,0,63,658
Ohio State,Thad Matta [2047],,149,667,2,0,218,658
Niagara,Joe Mihalich [2201],,48,667,2,0,63,658
Montana,Larry Krystkowiak [1813],,256,667,2,0,218,658
Manhattan,Bobby Gonzalez [1222],,14,667,2,0,1,658
Davidson,Bob McKillop [2136],,118,667,2,0,125,658
North Carolina,Roy Williams [3414],,257,667,2,0,156,658
Iowa State,Wayne Morgan [2268],,43,667,2,0,218,658
Utah State,Stew Morrill [2270],,7,667,2,0,1,658
Texas A&M,Billy Gillispie [1199],,45,667,2,0,311,658
Florida A&M,Mike Gillespie [1195],,251,667,2,0,94,658
UCLA,Ben Howland [1540],,256,667,2,0,249,658
Coppin State,Fang Mitchell [2233],,232,667,2,0,32,658
Sacramento State,Jerome Jenkins [1628],,253,667,2,0,156,658
Wake Forest,Skip Prosser [2599],,254,667,2,0,187,658
Lafayette,Fran O'Hanlon [2402],,146,667,2,0,125,658
California-Riverside,John Masi [2038],,229,667,2,0,249,658
Wright State,Paul Biancardi [239],,129,667,2,0,125,658
New Mexico,Ritchie McKay [2133],,71,667,2,0,187,658
William & Mary,Tony Shaver [2896],,225,667,2,0,249,658
Lehigh,Billy Taylor [3119],,142,667,2,0,1,658
Dartmouth,Terry Dunn [904],,20,667,2,0,218,658
Gonzaga,Mark Few [1033],,1,667,2,0,1,658
Eastern Washington,Mike Burns [432],,52,667,2,0,1,658
Canisius,Mike MacDonald [1972],,66,667,2,0,218,658
California,Ben Braun [328],,254,667,2,0,218,658
San Francisco,Jessie Evans [999],,62,667,2,0,125,658
East Tennessee State,Murry Bartow [164],,5,667,2,0,1,658
Sacred Heart,Dave Bike [245],,319,667,2,0,187,658
Lipscomb,Scott Sanderson [2814],,113,667,2,0,275,658
California-Irvine,Pat Douglass [865],,232,667,2,0,125,658
Iona,Jeff Ruland [2786],,65,667,2,0,187,658
Santa Clara,Dick Davey [746],,62,667,2,0,63,658
Grambling,Larry Wright [3480],,291,667,2,0,218,658
Texas State,Dennis Nutt [2385],,274,667,2,0,187,658
Chicago State,Kevin Jones [1676],,279,667,2,0,156,658
Detroit Mercy,Perry Watson [3319],,131,667,2,0,32,658
Yale,James Jones [1670],,17,667,2,0,94,658
Northeastern,Ron Everhart [1005],,20,667,2,0,63,658
Clemson,Oliver Purnell [2605],,257,667,2,0,218,658
Hampton,Bobby Collins [615],,252,667,2,0,156,658
Virginia Tech,Seth Greenberg [1262],,141,667,2,0,249,658
Temple,John Chaney [542],,137,667,2,0,156,658
Drake,Tom Davis [771],,224,667,2,0,218,658
Wyoming,Steve McClain [2079],,71,667,2,0,218,658
Evansville,Steve Merfeld [2183],,226,667,2,0,187,658
Kansas,Bill Self [2878],,22,667,2,0,63,658
Northwestern State,Mike McConathy [2085],,269,667,2,0,218,658
Furman,Larry Davis [767],,132,667,2,0,218,658
Long Beach State,Larry Reynolds [2677],,232,667,2,0,275,658
Long Island University,Jim Ferry [1030],,321,667,2,0,297,658
Towson,Pat Kennedy [1742],,224,667,2,0,218,658
Charleston Southern,Jim Platt [2548],,127,667,2,0,249,658
Middle Tennessee,Kermit Davis [765],,220,667,2,0,125,658
Marist,Matt Brady [321],,68,667,2,0,275,658
George Mason,Jim Larranaga [1856],,219,667,2,0,1,658
Hartford,Larry Harrison [1376],,43,667,2,0,156,658
Boise State,Greg Graham [1238],,255,667,2,0,63,658
Cornell,Steve Donahue [845],,18,667,2,0,125,658
Louisville,Rick Pitino [2542],,145,667,2,0,125,658
Missouri,Quin Snyder [2984],,40,667,2,0,125,658
Texas-Arlington,Eddie McCarter [2071],,271,667,2,0,1,658
Mercer,Mark Slonaker [2946],,109,667,2,0,218,658
Radford,Byron Samuels [2807],,127,667,2,0,187,658
Bethune-Cookman,C.J. Reed [2650],,255,667,2,0,187,658
Birmingham-Southern,Duane Reboul [2646],,120,667,2,0,1,658
Oregon,Ernie Kent [1745],,251,667,2,0,94,658
Miami (OH),Charlie Coles [609],,250,667,2,0,63,658
Pacific,Bob Thomason [3148],,4,667,2,0,32,658
Vanderbilt,Kevin Stallings [3013],,141,667,2,0,125,658
South Florida,Robert McCullum [2100],,150,667,2,0,321,658
Akron,Keith Dambrot [734],,252,667,2,0,297,658
Stetson,Derek Waugh [3323],,74,667,2,0,156,658
Southern,Michael Grant [1242],,279,667,2,0,156,658
Prairie View,Jerry Francis [1108],,289,667,2,0,249,658
North Carolina A&T,Jerry Eaves [930],,259,667,2,0,297,658
Illinois,Bruce Weber [3331],,123,667,2,0,32,658
Oral Roberts,Scott Sutton [3092],,280,667,2,0,63,658
Nicholls State,J.P. Piper [2539],,275,667,2,0,275,658
Rutgers,Gary Waters [3314],,144,667,2,0,297,658
Connecticut,Jim Calhoun [454],,120,667,2,0,1,658
Siena,Rob Lanier [1848],,62,667,2,0,125,658
Liberty,Randy Dunton [907],,120,667,2,0,32,658
Arizona,Lute Olson [2434],,250,667,2,0,63,658
Albany (NY),Will Brown [391],,46,667,2,0,275,658
Oakland,Greg Kampe [1700],,284,667,2,0,218,658
Kentucky,Tubby Smith [2974],,52,667,2,0,1,658
Air Force,Chris Mooney [2255],,49,667,2,0,32,658
Utah,Ray Giacoletti [1180],,63,667,2,0,63,658
Georgia,Dennis Felton [1026],,145,667,2,0,249,658
Nebraska,Barry Collier [611],,43,667,2,0,275,658
Sam Houston State,Bob Marlin [2020],,270,667,2,0,156,658
Drexel,Bruiser Flint [1072],,219,667,2,0,32,658
Alabama State,Rob Spivery [3000],,250,667,2,0,32,658
Northern Arizona,Mike Adras [17],,250,667,2,0,125,658
Syracuse,Jim Boeheim [278],,137,667,2,0,125,658
Central Connecticut State,Howie Dickenman [813],,317,667,2,0,156,658
South Carolina,Dave Odom [2421],,140,667,2,0,94,658
Southern Illinois,Chris Lowery [1946],,14,667,2,0,1,658
Samford,Jimmy Tillette [3174],,59,667,2,0,156,658
Wofford,Mike Young [3497],,137,667,2,0,275,658
Tulsa,John Phillips [2529],Pooh Williams [3411],258,667,2,0,249,658
Missouri-Kansas City,Rich Zvosec [3513],,282,667,2,0,125,658
Campbell,Robbie Laing [1828],,113,667,2,0,297,658
Texas Tech,Bob Knight [1782],,37,667,2,0,187,658
Massachusetts,Steve Lappas [1853],,143,667,2,0,275,658
Pepperdine,Paul Westphal [3356],,52,667,2,0,94,658
Arkansas-Little Rock,Steve Shields [2909],,220,667,2,0,94,658
Maryland,Gary Williams [3403],,254,667,2,0,94,658
New Mexico State,Lou Henson [1437],Tony Stubblefield [3078],224,667,2,0,275,658
Alabama A&M,Vann Pettaway [2518],,292,667,2,0,125,658
Western Kentucky,Darrin Horn [1532],,222,667,2,0,218,658
West Virginia,John Beilein [189],,143,667,2,0,311,658
Ohio,Tim O'Shea [2416],,254,667,2,0,275,658
George Washington,Karl Hobbs [1487],,136,667,2,0,125,658
Wagner,Mike Deane [781],,316,667,2,0,125,658
San Diego State,Steve Fisher [1054],,71,667,2,0,156,658
Saint Joseph's,Phil Martelli [2025],,4,667,2,0,1,658
Stony Brook,Nick Macarchuk [1971],,43,667,2,0,187,658
Tennessee State,Cy Alexander [30],,61,667,2,0,218,658
Dayton,Brian Gregory [1269],,134,667,2,0,32,658
Mount St. Mary's,Milan Brown [384],,318,667,2,0,249,658
Vermont,Tom Brennan [339],,17,667,2,0,1,658
Cleveland State,Mike Garland [1157],,134,667,2,0,249,658
Northwestern,Bill Carmody [497],,149,667,2,0,125,658
Alcorn State,Samuel West [3351],,290,667,2,0,63,658
Southern California,Henry Bibby [241],Jim Saia [2802],254,667,2,0,125,658
Oklahoma State,Eddie Sutton [3090],,15,667,2,0,1,658
Arkansas State,Dickey Nutt [2386],,223,667,2,0,156,658
Virginia Military Institute,Bart Bellairs [196],,127,667,2,0,218,658
McNeese State,Tic Price [2589],,273,667,2,0,125,658
Auburn,Jeff Lebo [1875],,146,667,2,0,311,658
North Carolina State,Herb Sendek [2882],,251,667,2,0,32,658
California-Santa Barbara,Bob Williams [3396],,226,667,2,0,94,658
Jackson State,Tevester Anderson [71],,289,667,2,0,94,658
Pennsylvania,Fran Dunphy [906],,14,667,2,0,63,658
Colorado,Ricardo Patton [2482],,38,667,2,0,94,658
Louisiana State,John Brady [320],,144,667,2,0,156,658
Tulane,Shawn Finney [1046],,148,667,2,0,297,658
Southern Methodist,Jimmy Tubbs [3202],,257,667,2,0,218,658
Stanford,Trent Johnson [1657],,5,667,2,0,1,658
Arkansas-Pine Bluff,Van Holt [1521],,294,667,2,0,275,658
Columbia,Joe Jones [1673],,19,667,2,0,156,658
Southeastern Louisiana,Billy Kennedy [1738],,249,667,2,0,32,658
Western Michigan,Steve Hawkins [1398],,52,667,2,0,32,658
Toledo,Stan Joplin [1683],,236,667,2,0,94,658
Milwaukee,Bruce Pearl [2489],,126,667,2,0,1,658
Eastern Illinois,Rick Samuels [2808],,62,667,2,0,275,658
Richmond,Jerry Wainwright [3273],,135,667,2,0,63,658
Brown,Glen Miller [2209],,13,667,2,0,32,658
Loyola Marymount,Steve Aggers [20],,64,667,2,0,156,658
Saint Louis,Brad Soderberg [2986],,142,667,2,0,187,658
Morgan State,Butch Beard [180],,255,667,2,0,63,658
North Carolina-Asheville,Eddie Biedenbach [243],,124,667,2,0,156,658
Nevada,Mark Fox [1105],,250,667,2,0,1,658
DePaul,Dave Leitao [1888],,138,667,2,0,94,658
New Orleans,Monte Towe [3185],,221,667,2,0,32,658
IUPUI,Ron Hunter [1571],,278,667,2,0,32,658
Delaware,David Henderson [1427],,222,667,2,0,156,658
Loyola (IL),Jim Whitesell [3372],,132,667,2,0,218,658
Houston,Thomas Penders [2500],,149,667,2,0,311,658
Centenary (LA),Kevin Johnson [1648],,281,667,2,0,94,658
Winthrop,Gregg Marshall [2023],,122,667,2,0,63,658
Bucknell,Pat Flannery [1066],,144,667,2,0,32,658
Central Florida,Kirk Speraw [2996],,43,667,2,0,1,658
Louisiana Tech,Keith Richard [2690],,257,667,2,0,156,658
Mississippi State,Rick Stansbury [3017],,45,667,2,0,32,658
Oklahoma,Kelvin Sampson [2806],,37,667,2,0,156,658
Idaho State,Doug Oliver [2426],,251,667,2,0,32,658
South Carolina State,Ben Betts [234],,249,667,2,0,1,658
Appalachian State,Houston Fancher [1012],,136,667,2,0,297,658
Denver,Terry Carroll [509],,226,667,2,0,249,658
Boston University,Dennis Wolff [3463],,13,667,2,0,32,658
Xavier,Sean Miller [2218],,138,667,1,0,94,658
