Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
East Carolina,Bill Herrion [1445],,192,668,2,0,293,629
Eastern Kentucky,Travis Ford [1089],,64,668,2,0,218,629
Illinois-Chicago,Jimmy Collins [617],,48,668,2,0,94,629
North Carolina-Greensboro,Fran McCaffery [2065],,259,668,2,0,293,629
Bradley,Jim Les [1895],,141,668,2,0,187,629
St. Francis (NY),Ron Ganulin [1148],,229,668,2,0,63,629
Creighton,Dana Altman [51],,47,668,2,0,1,629
Mississippi Valley State,Lafayette Stribling [3069],,312,668,2,0,32,629
Bowling Green State,Dan Dakich [730],,297,668,2,0,293,629
Georgetown,Craig Esherick [986],,138,668,2,0,249,629
Marshall,Ron Jirsa [1633],,302,668,2,0,94,629
Wisconsin,Bo Ryan [2795],,259,668,2,0,1,629
Colorado State,Dale Layer [1871],,159,668,2,0,125,629
Colgate,Emmett Davis [757],,142,668,2,0,94,629
Duke,Mike Krzyzewski [1814],,192,668,2,0,1,629
Brigham Young,Steve Cleveland [587],,134,668,2,0,32,629
Western Carolina,Steve Shurina [2920],,257,668,2,0,249,629
Washington,Lorenzo Romar [2755],,143,668,2,0,249,629
Tennessee-Martin,Bret Campbell [467],,62,668,2,0,156,629
Louisiana-Lafayette,Jessie Evans [999],,59,668,2,0,32,629
Arizona State,Rob Evans [1004],,139,668,2,0,125,629
Florida International,Donnie Marsh [2022],,88,668,2,0,293,629
Florida Atlantic,Sidney Green [1257],,60,668,2,0,249,629
Austin Peay,Dave Loos [1939],,57,668,2,0,1,629
College of Charleston,Tom Herrion [1446],,166,668,2,0,94,629
Portland State,Heath Schroyer [2858],,156,668,2,0,218,629
Southeast Missouri State,Gary Garner [1158],,64,668,2,0,187,629
Fairleigh Dickinson,Tom Green [1258],,230,668,2,0,1,629
Kent State,Jim Christian [561],,288,668,2,0,32,629
Robert Morris,Mark Schmidt [2846],,227,668,2,0,293,629
Seton Hall,Louis Orr [2438],,136,668,2,0,94,629
Murray State,Mick Cronin [702],,60,668,2,0,94,629
Princeton,John Thompson [3153],,4,668,2,0,63,629
Saint Mary's (CA),Randy Bennett [213],,70,668,2,0,125,629
Marquette,Tom Crean [694],,60,668,2,0,1,629
Virginia Commonwealth,Jeff Capel [479],,166,668,2,0,94,629
Gardner-Webb,Rick Scruggs [2872],,61,668,2,0,307,629
Tennessee Tech,Mike Sutton [3091],,59,668,2,0,63,629
Butler,Todd Lickliter [1905],,46,668,2,0,32,629
Fresno State,Ray Lopes [1940],,271,668,2,0,1,629
North Carolina-Wilmington,Brad Brownell [395],,56,668,2,0,1,629
Army,Jim Crews [698],,148,668,2,0,218,629
Wichita State,Mark Turgeon [3206],,77,668,2,0,63,629
Baylor,Scott Drew [879],,136,668,2,0,218,629
Eastern Michigan,Jim Boone [291],,303,668,2,0,249,629
Florida State,Leonard Hamilton [1330],,211,668,2,0,187,629
South Alabama,John Pelphrey [2499],,88,668,2,0,187,629
Florida,Billy Donovan [853],,48,668,2,0,32,629
Alabama,Mark Gottfried [1234],,136,668,2,0,307,629
Georgia Southern,Jeff Price [2585],,255,668,2,0,218,629
Oregon State,Jay John [1635],,141,668,2,0,156,629
Rider,Don Harnum [1358],,195,668,2,0,187,629
Nevada-Las Vegas,Charles Spoonhour [3001],Jay Spoonhour [3002],158,668,2,0,94,629
Miami (FL),Perry Clark [577],,162,668,2,0,307,629
Navy,Don DeVoe [808],,146,668,2,0,187,629
San Jose State,Phil Johnson [1651],,292,668,2,0,249,629
Montana State,Mick Durham [913],,154,668,2,0,187,629
Cal Poly,Kevin Bromley [358],,272,668,2,0,156,629
Boston College,Al Skinner [2941],,141,668,2,0,156,629
Idaho,Leonard Perry [2507],,274,668,2,0,125,629
Monmouth,Dave Calloway [460],,194,668,2,0,94,629
Virginia,Pete Gillen [1192],,213,668,2,0,249,629
Delaware State,Greg Jackson [1600],,155,668,2,0,32,629
St. John's (NY),Kevin Clark [576],Mike Jarvis [1620],161,668,2,0,218,629
Duquesne,Danny Nee [2341],,25,668,2,0,293,629
Western Illinois,Derek Thomas [3142],,63,668,2,0,187,629
Texas,Rick Barnes [145],,78,668,2,0,32,629
Valparaiso,Homer Drew [877],,58,668,2,0,1,629
Ball State,Tim Buckley [410],,297,668,2,0,307,629
Loyola (MD),Scott Hicks [1457],,195,668,2,0,273,629
Jacksonville,Hugh Durham [911],,50,668,2,0,156,629
Texas-El Paso,Billy Gillispie [1199],,292,668,2,0,273,629
Washington State,Dick Bennett [211],,144,668,2,0,273,629
Louisiana-Monroe,Mike Vining [3254],,286,668,2,0,218,629
Harvard,Frank Sullivan [3082],,10,668,2,0,125,629
Villanova,Jay Wright [3478],,159,668,2,0,293,629
Michigan,Tommy Amaker [53],,261,668,2,0,156,629
Georgia State,Michael Perry [2508],,57,668,2,0,218,629
Arkansas,Stan Heath [1413],,137,668,2,0,293,629
Holy Cross,Ralph Willard [3392],,7,668,2,0,1,629
North Texas,Johnny Jones [1674],,89,668,2,0,273,629
Illinois State,Porter Moser [2286],,152,668,2,0,125,629
Rice,Willis Wilson [3440],,288,668,2,0,125,629
St. Bonaventure,Anthony Solomon [2989],,20,668,2,0,187,629
Coastal Carolina,Pete Strickland [3070],,258,668,2,0,187,629
Belmont,Rick Byrd [446],,57,668,2,0,32,629
Maryland-Baltimore County,Tom Sullivan [3085],,227,668,2,0,307,629
Jacksonville State,Mike LaPlante [1852],,45,668,2,0,187,629
High Point,Bart Lundy [1956],,257,668,2,0,218,629
James Madison,Sherman Dillard [825],,198,668,2,0,187,629
Iowa,Steve Alford [34],,266,668,2,0,249,629
Charlotte,Bobby Lutz [1962],,190,668,2,0,249,629
Northern Iowa,Greg McDermott [2101],,152,668,2,0,218,629
Michigan State,Tom Izzo [1597],,262,668,2,0,63,629
Georgia Tech,Paul Hewitt [1450],,209,668,2,0,156,629
Texas Southern,Ronnie Courtney [671],,311,668,2,0,1,629
Indiana,Mike Davis [768],,266,668,2,0,125,629
Texas Christian,Neil Dougherty [862],,196,668,2,0,317,629
Notre Dame,Mike Brey [343],,136,668,2,0,125,629
Cal State Northridge,Bobby Braswell [327],,274,668,2,0,218,629
Pittsburgh,Jamie Dixon [828],,59,668,2,0,1,629
Central Michigan,Jay Smith [2961],,163,668,2,0,1,629
Howard,Frankie Allen [38],,156,668,2,0,156,629
Elon,Ernie Nestor [2351],,253,668,2,0,125,629
Lamar,Billy Tubbs [3201],,285,668,2,0,156,629
Minnesota,Dan Monson [2251],,263,668,2,0,218,629
Youngstown State,John Robic [2727],,60,668,2,0,187,629
Binghamton,Al Walker [3276],,203,668,2,0,63,629
Hawaii,Riley Wallace [3288],,291,668,2,0,156,629
Citadel,Pat Dennis [796],,261,668,2,0,307,629
Fairfield,Tim O'Toole [2417],,182,668,2,0,32,629
Texas-San Antonio,Tim Carter [514],,286,668,2,0,273,629
Ohio State,Jim O'Brien [2391],,264,668,2,0,187,629
Niagara,Joe Mihalich [2201],,188,668,2,0,94,629
Montana,Pat Kennedy [1742],,151,668,2,0,156,629
Manhattan,Bobby Gonzalez [1222],,161,668,2,0,1,629
Davidson,Bob McKillop [2136],,253,668,2,0,156,629
North Carolina,Roy Williams [3414],,209,668,2,0,125,629
Iowa State,Wayne Morgan [2268],,139,668,2,0,293,629
Utah State,Stew Morrill [2270],,271,668,2,0,63,629
Texas A&M,Melvin Watkins [3316],,136,668,2,0,156,629
Florida A&M,Mike Gillespie [1195],,153,668,2,0,94,629
UCLA,Ben Howland [1540],,142,668,2,0,218,629
Coppin State,Fang Mitchell [2233],,154,668,2,0,125,629
Sacramento State,Jerome Jenkins [1628],,153,668,2,0,94,629
Wake Forest,Skip Prosser [2599],,158,668,2,0,32,629
Lafayette,Fran O'Hanlon [2402],,146,668,2,0,156,629
California-Riverside,John Masi [2038],,275,668,2,0,249,629
Wright State,Paul Biancardi [239],,61,668,2,0,156,629
New Mexico,Ritchie McKay [2133],,161,668,2,0,218,629
William & Mary,Tony Shaver [2896],,202,668,2,0,249,629
Lehigh,Billy Taylor [3119],,144,668,2,0,125,629
Dartmouth,Dave Faucher [1019],,10,668,2,0,156,629
Gonzaga,Mark Few [1033],,57,668,2,0,1,629
Eastern Washington,Ray Giacoletti [1180],,63,668,2,0,63,629
California,Ben Braun [328],,137,668,2,0,32,629
Canisius,Mike MacDonald [1972],,193,668,2,0,218,629
San Francisco,Philip Mathews [2046],,59,668,2,0,63,629
East Tennessee State,Murry Bartow [164],,252,668,2,0,32,629
Sacred Heart,Dave Bike [245],,222,668,2,0,218,629
California-Irvine,Pat Douglass [865],,270,668,2,0,32,629
Santa Clara,Dick Davey [746],,74,668,2,0,218,629
Iona,Jeff Ruland [2786],,189,668,2,0,156,629
Grambling,Larry Wright [3480],,315,668,2,0,187,629
Texas State,Dennis Nutt [2385],,284,668,2,0,125,629
Chicago State,Kevin Jones [1676],,65,668,2,0,218,629
Detroit Mercy,Perry Watson [3319],,49,668,2,0,63,629
Yale,James Jones [1670],,5,668,2,0,94,629
Northeastern,Ron Everhart [1005],,206,668,2,0,187,629
Clemson,Oliver Purnell [2605],,211,668,2,0,218,629
Hampton,Bobby Collins [615],,77,668,2,0,63,629
Virginia Tech,Seth Greenberg [1262],,163,668,2,0,317,629
Temple,John Chaney [542],,18,668,2,0,125,629
Drake,Tom Davis [771],,153,668,2,0,273,629
Wyoming,Steve McClain [2079],,157,668,2,0,63,629
Evansville,Steve Merfeld [2183],,151,668,2,0,156,629
Kansas,Bill Self [2878],,60,668,2,0,1,629
Northwestern State,Mike McConathy [2085],,286,668,2,0,249,629
Furman,Larry Davis [767],,259,668,2,0,187,629
Long Beach State,Larry Reynolds [2677],,277,668,2,0,273,629
Long Island University,Jim Ferry [1030],,228,668,2,0,249,629
Towson,Michael Hunt [1566],,203,668,2,0,273,629
Charleston Southern,Jim Platt [2548],,254,668,2,0,94,629
Middle Tennessee,Kermit Davis [765],,72,668,2,0,63,629
George Mason,Jim Larranaga [1856],,199,668,2,0,32,629
Marist,Dave Magarity [1988],,191,668,2,0,125,629
Hartford,Larry Harrison [1376],,203,668,2,0,32,629
Boise State,Greg Graham [1238],,289,668,2,0,187,629
Cornell,Steve Donahue [845],,10,668,2,0,187,629
Louisville,Rick Pitino [2542],,137,668,2,0,63,629
Missouri,Quin Snyder [2984],,133,668,2,0,187,629
Texas-Arlington,Eddie McCarter [2071],,270,668,2,0,63,629
Mercer,Mark Slonaker [2946],,18,668,2,0,63,629
Radford,Byron Samuels [2807],,257,668,2,0,156,629
Bethune-Cookman,C.J. Reed [2650],,159,668,2,0,218,629
Oregon,Ernie Kent [1745],,139,668,2,0,94,629
Miami (OH),Charlie Coles [609],,300,668,2,0,125,629
Pacific,Bob Thomason [3148],,273,668,2,0,187,629
Vanderbilt,Kevin Stallings [3013],,134,668,2,0,249,629
South Florida,Robert McCullum [2100],,196,668,2,0,218,629
Akron,Dan Hipsher [1482],,302,668,2,0,156,629
Stetson,Derek Waugh [3323],,59,668,2,0,273,629
Southern,Michael Grant [1242],,316,668,2,0,218,629
North Carolina A&T,Jerry Eaves [930],,161,668,2,0,293,629
Prairie View,Jerry Francis [1108],,275,668,2,0,63,629
Illinois,Bruce Weber [3331],,259,668,2,0,32,629
Oral Roberts,Scott Sutton [3092],,62,668,2,0,63,629
Nicholls State,Ricky Blanton [267],,289,668,2,0,293,629
Rutgers,Gary Waters [3314],,140,668,2,0,307,629
Connecticut,Jim Calhoun [454],,159,668,2,0,32,629
Siena,Rob Lanier [1848],,190,668,2,0,63,629
Liberty,Randy Dunton [907],,255,668,2,0,32,629
Arizona,Lute Olson [2434],,14,668,2,0,1,629
Albany (NY),Will Brown [391],,207,668,2,0,218,629
Oakland,Greg Kampe [1700],,60,668,2,0,32,629
Kentucky,Tubby Smith [2974],,2,668,2,0,1,629
Air Force,Joe Scott [2869],,161,668,2,0,187,629
Utah,Rick Majerus [2001],Kerry Rupp [2790],155,668,2,0,1,629
Georgia,Dennis Felton [1026],,48,668,2,0,63,629
Nebraska,Barry Collier [611],,139,668,2,0,307,629
Sam Houston State,Bob Marlin [2020],,59,668,2,0,1,629
Drexel,Bruiser Flint [1072],,165,668,2,0,63,629
Alabama State,Rob Spivery [3000],,312,668,2,0,125,629
Northern Arizona,Mike Adras [17],,156,668,2,0,125,629
Syracuse,Jim Boeheim [278],,76,668,2,0,63,629
Central Connecticut State,Howie Dickenman [813],,211,668,2,0,156,629
South Carolina,Dave Odom [2421],,133,668,2,0,218,629
Southern Illinois,Matt Painter [2455],,47,668,2,0,32,629
Samford,Jimmy Tillette [3174],,57,668,2,0,125,629
Wofford,Mike Young [3497],,256,668,2,0,125,629
Missouri-Kansas City,Rich Zvosec [3513],,61,668,2,0,125,629
Tulsa,John Phillips [2529],,285,668,2,0,32,629
Campbell,Robbie Laing [1828],,62,668,2,0,293,629
Texas Tech,Bob Knight [1782],,134,668,2,0,273,629
Massachusetts,Steve Lappas [1853],,25,668,2,0,273,629
Pepperdine,Paul Westphal [3356],,70,668,2,0,94,629
Arkansas-Little Rock,Steve Shields [2909],,85,668,2,0,218,629
Maryland,Gary Williams [3403],,208,668,2,0,63,629
New Mexico State,Lou Henson [1437],,83,668,2,0,94,629
Alabama A&M,Vann Pettaway [2518],,317,668,2,0,249,629
Western Kentucky,Darrin Horn [1532],,14,668,2,0,1,629
West Virginia,John Beilein [189],,139,668,2,0,273,629
Ohio,Tim O'Shea [2416],,300,668,2,0,63,629
George Washington,Karl Hobbs [1487],,25,668,2,0,249,629
Wagner,Mike Deane [781],,165,668,2,0,32,629
San Diego State,Steve Fisher [1054],,160,668,2,0,156,629
Saint Joseph's,Phil Martelli [2025],,16,668,2,0,63,629
Stony Brook,Nick Macarchuk [1971],,205,668,2,0,156,629
Tennessee State,Cy Alexander [30],,65,668,2,0,249,629
Dayton,Brian Gregory [1269],,12,668,2,0,32,629
Mount St. Mary's,Milan Brown [384],,227,668,2,0,273,629
Vermont,Tom Brennan [339],,189,668,2,0,94,629
Cleveland State,Mike Garland [1157],,61,668,2,0,249,629
Northwestern,Bill Carmody [497],,267,668,2,0,273,629
Alcorn State,Samuel West [3351],,313,668,2,0,94,629
Southern California,Henry Bibby [241],,142,668,2,0,187,629
Oklahoma State,Eddie Sutton [3090],,133,668,2,0,125,629
Arkansas State,Dickey Nutt [2386],,85,668,2,0,156,629
Virginia Military Institute,Bart Bellairs [196],,259,668,2,0,273,629
McNeese State,Tic Price [2589],,281,668,2,0,187,629
Auburn,Cliff Ellis [963],,131,668,2,0,187,629
North Carolina State,Herb Sendek [2882],,204,668,2,0,94,629
California-Santa Barbara,Bob Williams [3396],,269,668,2,0,1,629
Jackson State,Tevester Anderson [71],,315,668,2,0,156,629
Pennsylvania,Fran Dunphy [906],,1,668,2,0,1,629
Colorado,Ricardo Patton [2482],,137,668,2,0,94,629
Louisiana State,John Brady [320],,133,668,2,0,156,629
Tulane,Shawn Finney [1046],,191,668,2,0,156,629
Southern Methodist,Mike Dement [792],,287,668,2,0,94,629
Stanford,Mike Montgomery [2254],,137,668,2,0,63,629
Arkansas-Pine Bluff,Van Holt [1521],,319,668,2,0,273,629
Columbia,Joe Jones [1673],,12,668,2,0,218,629
Southeastern Louisiana,Billy Kennedy [1738],,283,668,2,0,94,629
Western Michigan,Steve Hawkins [1398],,294,668,2,0,218,629
Milwaukee,Bruce Pearl [2489],,46,668,2,0,1,629
Toledo,Stan Joplin [1683],,298,668,2,0,273,629
Eastern Illinois,Rick Samuels [2808],,61,668,2,0,125,629
Richmond,Jerry Wainwright [3273],,22,668,2,0,94,629
Brown,Glen Miller [2209],,3,668,2,0,32,629
Loyola Marymount,Steve Aggers [20],,72,668,2,0,187,629
Saint Louis,Brad Soderberg [2986],,189,668,2,0,32,629
Morgan State,Butch Beard [180],,159,668,2,0,249,629
North Carolina-Asheville,Eddie Biedenbach [243],,254,668,2,0,63,629
DePaul,Dave Leitao [1888],,191,668,2,0,273,629
Nevada,Trent Johnson [1657],,286,668,2,0,63,629
New Orleans,Monte Towe [3185],,87,668,2,0,249,629
IUPUI,Ron Hunter [1571],,59,668,2,0,94,629
Delaware,David Henderson [1427],,197,668,2,0,156,629
Loyola (IL),Larry Farmer [1014],,50,668,2,0,125,629
Houston,Ray McCallum [2067],,194,668,2,0,293,629
Winthrop,Gregg Marshall [2023],,160,668,2,0,1,629
Central Florida,Kirk Speraw [2996],,21,668,2,0,94,629
Bucknell,Pat Flannery [1066],,145,668,2,0,32,629
Mississippi State,Rick Stansbury [3017],,130,668,2,0,125,629
Louisiana Tech,Keith Richard [2690],,289,668,2,0,218,629
Oklahoma,Kelvin Sampson [2806],,79,668,2,0,63,629
Idaho State,Doug Oliver [2426],,152,668,2,0,32,629
South Carolina State,Ben Betts [234],,61,668,2,0,1,629
Appalachian State,Houston Fancher [1012],,252,668,2,0,1,629
Denver,Terry Carroll [509],,84,668,2,0,125,629
Boston University,Dennis Wolff [3463],,155,668,2,0,1,629
Xavier,Thad Matta [2047],,13,668,1,0,1,629
