Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
Eastern Kentucky,Jeff Neubauer [2352],,224,687,2,0,1,665
Illinois-Chicago,Jimmy Collins [617],,286,687,2,0,156,665
North Carolina-Greensboro,Mike Dement [792],,227,687,2,0,156,665
Bradley,Jim Les [1895],,254,687,2,0,249,665
St. Francis (NY),Brian Nash [2335],,239,687,2,0,156,665
Creighton,Dana Altman [51],,247,687,2,0,32,665
Mississippi Valley State,James Green [1255],,289,687,2,0,125,665
Bowling Green State,Dan Dakich [730],,309,687,2,0,63,665
Georgetown,John Thompson [3153],,143,687,2,0,249,665
Marshall,Ron Jirsa [1633],,314,687,2,0,320,665
Wisconsin,Bo Ryan [2795],,22,687,2,0,94,665
Colorado State,Dale Layer [1871],,48,687,2,0,156,665
Colgate,Emmett Davis [757],,59,687,2,0,63,665
Duke,Mike Krzyzewski [1814],,128,687,2,0,63,665
Brigham Young,Dave Rose [2763],,48,687,2,0,218,665
Western Carolina,Larry Hunter [1570],,232,687,2,0,313,665
Washington,Lorenzo Romar [2755],,129,687,2,0,1,665
Tennessee-Martin,Bret Campbell [467],,232,687,2,0,275,665
Louisiana-Lafayette,Robert Lee [1881],,125,687,2,0,63,665
Arizona State,Rob Evans [1004],,250,687,2,0,187,665
Florida International,Sergio Rouco [2776],,150,687,2,0,298,665
Florida Atlantic,Matt Doherty [836],,313,687,2,0,218,665
Portland State,Ken Bone [289],,141,687,2,0,1,665
Austin Peay,Dave Loos [1939],,226,687,2,0,32,665
College of Charleston,Tom Herrion [1446],,225,687,2,0,218,665
Southeast Missouri State,Gary Garner [1158],,227,687,2,0,94,665
Fairleigh Dickinson,Tom Green [1258],,235,687,2,0,1,665
Kent State,Jim Christian [561],,306,687,2,0,249,665
Robert Morris,Mark Schmidt [2846],,239,687,2,0,125,665
Seton Hall,Louis Orr [2438],,146,687,2,0,275,665
Murray State,Mick Cronin [702],,224,687,2,0,156,665
Princeton,Joe Scott [2869],,164,687,2,0,187,665
Saint Mary's (CA),Randy Bennett [213],,12,687,2,0,32,665
Marquette,Tom Crean [694],,79,687,2,0,249,665
Virginia Commonwealth,Jeff Capel [479],,126,687,2,0,32,665
Gardner-Webb,Rick Scruggs [2872],,308,687,2,0,32,665
Tennessee Tech,Mike Sutton [3091],,226,687,2,0,63,665
Butler,Todd Lickliter [1905],,288,687,2,0,218,665
Fresno State,Steve Cleveland [587],,131,687,2,0,156,665
North Carolina-Wilmington,Brad Brownell [395],,126,687,2,0,63,665
Army,Jim Crews [698],,62,687,2,0,218,665
Wichita State,Mark Turgeon [3206],,248,687,2,0,63,665
Baylor,Scott Drew [879],,233,687,2,0,298,665
Eastern Michigan,Charles Ramsey [2628],,312,687,2,0,298,665
Florida State,Leonard Hamilton [1330],,153,687,2,0,298,665
South Alabama,John Pelphrey [2499],,151,687,2,0,218,665
Florida,Billy Donovan [853],,43,687,2,0,1,665
Alabama,Mark Gottfried [1234],,44,687,2,0,125,665
Georgia Southern,Jeff Price [2585],,225,687,2,0,32,665
Oregon State,Jay John [1635],,251,687,2,0,94,665
Rider,Tommy Dempsey [794],,249,687,2,0,32,665
Nevada-Las Vegas,Lon Kruger [1811],,44,687,2,0,63,665
Miami (FL),Frank Haith [1312],,150,687,2,0,187,665
Navy,Billy Lange [1844],,62,687,2,0,187,665
San Jose State,George Nessman [2350],,134,687,2,0,249,665
Montana State,Mick Durham [913],,158,687,2,0,63,665
Cal Poly,Kevin Bromley [358],,76,687,2,0,249,665
Boston College,Al Skinner [2941],,138,687,2,0,94,665
Idaho,Leonard Perry [2507],,75,687,2,0,218,665
Monmouth,Dave Calloway [460],,235,687,2,0,32,665
Virginia,Dave Leitao [1888],,155,687,2,0,275,665
Delaware State,Greg Jackson [1600],,144,687,2,0,1,665
St. John's (NY),Norman Roberts [2724],,147,687,2,0,298,665
Duquesne,Danny Nee [2341],,137,687,2,0,298,665
Western Illinois,Derek Thomas [3142],,230,687,2,0,218,665
Texas,Rick Barnes [145],,228,687,2,0,32,665
Valparaiso,Homer Drew [877],,226,687,2,0,63,665
Ball State,Tim Buckley [410],,310,687,2,0,125,665
Loyola (MD),Jimmy Patsos [2477],,257,687,2,0,249,665
Jacksonville,Cliff Warren [3306],,313,687,2,0,94,665
Texas-El Paso,Doc Sadler [2801],,52,687,2,0,32,665
Washington State,Dick Bennett [211],,251,687,2,0,275,665
Louisiana-Monroe,Orlando Early [923],,56,687,2,0,275,665
Harvard,Frank Sullivan [3082],,164,687,2,0,32,665
Villanova,Jay Wright [3478],,140,687,2,0,32,665
Michigan,Tommy Amaker [53],,51,687,2,0,275,665
Georgia State,Michael Perry [2508],,312,687,2,0,156,665
Arkansas,Stan Heath [1413],,67,687,2,0,218,665
Holy Cross,Ralph Willard [3392],,9,687,2,0,32,665
North Texas,Johnny Jones [1674],,148,687,2,0,249,665
Illinois State,Porter Moser [2286],,250,687,2,0,125,665
Rice,Willis Wilson [3440],,53,687,2,0,63,665
St. Bonaventure,Anthony Solomon [2989],,139,687,2,0,313,665
Coastal Carolina,Buzz Peterson [2513],,227,687,2,0,187,665
Belmont,Rick Byrd [446],,309,687,2,0,125,665
Maryland-Baltimore County,Randy Monroe [2250],,164,687,2,0,249,665
Jacksonville State,Mike LaPlante [1852],,233,687,2,0,298,665
High Point,Bart Lundy [1956],,226,687,2,0,125,665
James Madison,Dean Keener [1719],,133,687,2,0,275,665
Iowa,Steve Alford [34],,49,687,2,0,156,665
Charlotte,Bobby Lutz [1962],,53,687,2,0,63,665
Northern Iowa,Greg McDermott [2101],,249,687,2,0,94,665
Michigan State,Tom Izzo [1597],,21,687,2,0,32,665
Georgia Tech,Paul Hewitt [1450],,149,687,2,0,156,665
Texas Southern,Ronnie Courtney [671],,292,687,2,0,156,665
Indiana,Mike Davis [768],,43,687,2,0,187,665
Texas Christian,Neil Dougherty [862],,80,687,2,0,218,665
Notre Dame,Mike Brey [343],,144,687,2,0,156,665
Cal State Northridge,Bobby Braswell [327],,43,687,2,0,94,665
Pittsburgh,Jamie Dixon [828],,143,687,2,0,63,665
Central Michigan,Jay Smith [2961],,313,687,2,0,313,665
Howard,Gil Jackson [1599],,154,687,2,0,275,665
Elon,Ernie Nestor [2351],,234,687,2,0,249,665
Lamar,Billy Tubbs [3201],,45,687,2,0,94,665
Minnesota,Dan Monson [2251],,41,687,2,0,63,665
Youngstown State,Jerry Slocum [2945],,290,687,2,0,249,665
Binghamton,Al Walker [3276],,161,687,2,0,94,665
Hawaii,Riley Wallace [3288],,131,687,2,0,218,665
Citadel,Pat Dennis [796],,230,687,2,0,275,665
Fairfield,Tim O'Toole [2417],,250,687,2,0,63,665
Texas-San Antonio,Tim Carter [514],,46,687,2,0,125,665
Ohio State,Thad Matta [2047],,42,687,2,0,125,665
Niagara,Joe Mihalich [2201],,248,687,2,0,1,665
Montana,Larry Krystkowiak [1813],,158,687,2,0,32,665
Manhattan,Bobby Gonzalez [1222],,256,687,2,0,156,665
Davidson,Bob McKillop [2136],,3,687,2,0,1,665
North Carolina,Roy Williams [3414],,35,687,2,0,32,665
Iowa State,Wayne Morgan [2268],,232,687,2,0,187,665
Utah State,Stew Morrill [2270],,34,687,2,0,32,665
Texas A&M,Billy Gillispie [1199],,227,687,2,0,156,665
Florida A&M,Mike Gillespie [1195],,149,687,2,0,187,665
UCLA,Ben Howland [1540],,238,687,2,0,125,665
Coppin State,Fang Mitchell [2233],,147,687,2,0,125,665
Sacramento State,Jerome Jenkins [1628],,160,687,2,0,94,665
Wake Forest,Skip Prosser [2599],,128,687,2,0,1,665
Lafayette,Fran O'Hanlon [2402],,61,687,2,0,125,665
California-Riverside,David Spencer [2994],,77,687,2,0,275,665
Wright State,Paul Biancardi [239],,287,687,2,0,125,665
New Mexico,Ritchie McKay [2133],,33,687,2,0,1,665
William & Mary,Tony Shaver [2896],,132,687,2,0,218,665
Lehigh,Billy Taylor [3119],,60,687,2,0,94,665
Dartmouth,Terry Dunn [904],,164,687,2,0,63,665
Gonzaga,Mark Few [1033],,9,687,2,0,1,665
Eastern Washington,Mike Burns [432],,161,687,2,0,218,665
Canisius,Mike MacDonald [1972],,251,687,2,0,94,665
California,Ben Braun [328],,249,687,2,0,218,665
San Francisco,Jessie Evans [999],,62,687,2,0,187,665
East Tennessee State,Murry Bartow [164],,232,687,2,0,298,665
Sacred Heart,Dave Bike [245],,244,687,2,0,298,665
Lipscomb,Scott Sanderson [2814],,316,687,2,0,275,665
California-Irvine,Pat Douglass [865],,64,687,2,0,156,665
Iona,Jeff Ruland [2786],,252,687,2,0,125,665
Santa Clara,Dick Davey [746],,62,687,2,0,63,665
Grambling,Larry Wright [3480],,291,687,2,0,94,665
Texas State,Dennis Nutt [2385],,54,687,2,0,187,665
Chicago State,Kevin Jones [1676],,231,687,2,0,156,665
Detroit Mercy,Perry Watson [3319],,286,687,2,0,32,665
Yale,James Jones [1670],,165,687,2,0,156,665
Northeastern,Ron Everhart [1005],,9,687,2,0,32,665
Clemson,Oliver Purnell [2605],,151,687,2,0,218,665
Hampton,Bobby Collins [615],,145,687,2,0,32,665
Virginia Tech,Seth Greenberg [1262],,155,687,2,0,125,665
Temple,John Chaney [542],,124,687,2,0,94,665
Drake,Tom Davis [771],,251,687,2,0,187,665
Evansville,Steve Merfeld [2183],,253,687,2,0,275,665
Wyoming,Steve McClain [2079],,45,687,2,0,94,665
Kansas,Bill Self [2878],,224,687,2,0,125,665
Northwestern State,Mike McConathy [2085],,44,687,2,0,1,665
Furman,Larry Davis [767],,227,687,2,0,125,665
Long Beach State,Larry Reynolds [2677],,74,687,2,0,187,665
Long Island University,Jim Ferry [1030],,237,687,2,0,63,665
Towson,Pat Kennedy [1742],,133,687,2,0,249,665
Charleston Southern,Barclay Radebaugh [2617],,224,687,2,0,32,665
Middle Tennessee,Kermit Davis [765],,145,687,2,0,156,665
Marist,Matt Brady [321],,254,687,2,0,218,665
George Mason,Jim Larranaga [1856],,130,687,2,0,156,665
Hartford,Larry Harrison [1376],,162,687,2,0,275,665
Boise State,Greg Graham [1238],,130,687,2,0,125,665
Cornell,Steve Donahue [845],,151,687,2,0,94,665
Louisville,Rick Pitino [2542],,9,687,2,0,1,665
Missouri,Quin Snyder [2984],,230,687,2,0,218,665
Texas-Arlington,Eddie McCarter [2071],,53,687,2,0,218,665
Mercer,Mark Slonaker [2946],,311,687,2,0,187,665
Radford,Byron Samuels [2807],,225,687,2,0,218,665
Bethune-Cookman,C.J. Reed [2650],,151,687,2,0,218,665
Birmingham-Southern,Duane Reboul [2646],,224,687,2,0,156,665
Oregon,Ernie Kent [1745],,247,687,2,0,249,665
Miami (OH),Charlie Coles [609],,303,687,2,0,94,665
Pacific,Bob Thomason [3148],,2,687,2,0,1,665
Vanderbilt,Kevin Stallings [3013],,59,687,2,0,94,665
South Florida,Robert McCullum [2100],,82,687,2,0,313,665
Akron,Keith Dambrot [734],,308,687,2,0,32,665
Stetson,Derek Waugh [3323],,315,687,2,0,249,665
Southern,Rob Spivery [3000],,290,687,2,0,63,665
Prairie View,Darrell Hawkins [1396],,294,687,2,0,275,665
North Carolina A&T,Jerry Eaves [930],,152,687,2,0,249,665
Illinois,Bruce Weber [3331],,3,687,2,0,1,665
Oral Roberts,Scott Sutton [3092],,146,687,2,0,32,665
Nicholls State,J.P. Piper [2539],,57,687,2,0,298,665
Rutgers,Gary Waters [3314],,148,687,2,0,313,665
Connecticut,Jim Calhoun [454],,127,687,2,0,1,665
Siena,Fran McCaffery [2065],,256,687,2,0,275,665
Liberty,Randy Dunton [907],,140,687,2,0,63,665
Arizona,Lute Olson [2434],,129,687,2,0,32,665
Oakland,Greg Kampe [1700],,229,687,2,0,125,665
Albany (NY),Will Brown [391],,141,687,2,0,187,665
Kentucky,Tubby Smith [2974],,34,687,2,0,32,665
Air Force,Jeff Bzdelik [449],,45,687,2,0,125,665
Georgia,Dennis Felton [1026],,70,687,2,0,298,665
Utah,Ray Giacoletti [1180],,9,687,2,0,32,665
Nebraska,Barry Collier [611],,231,687,2,0,249,665
Sam Houston State,Bob Marlin [2020],,44,687,2,0,63,665
Drexel,Bruiser Flint [1072],,127,687,2,0,94,665
Alabama State,Lewis Jackson [1603],,287,687,2,0,32,665
Northern Arizona,Mike Adras [17],,163,687,2,0,187,665
Syracuse,Jim Boeheim [278],,128,687,2,0,125,665
Central Connecticut State,Howie Dickenman [813],,241,687,2,0,187,665
South Carolina,Dave Odom [2421],,67,687,2,0,187,665
Southern Illinois,Chris Lowery [1946],,145,687,2,0,1,665
Samford,Jimmy Tillette [3174],,229,687,2,0,125,665
Wofford,Mike Young [3497],,232,687,2,0,187,665
Missouri-Kansas City,Rich Zvosec [3513],,228,687,2,0,1,665
Tulsa,Doug Wojcik [3460],,134,687,2,0,275,665
Campbell,Robbie Laing [1828],,317,687,2,0,298,665
Texas Tech,Bob Knight [1782],,225,687,2,0,94,665
Massachusetts,Travis Ford [1089],,134,687,2,0,156,665
Pepperdine,Paul Westphal [3356],,52,687,2,0,125,665
Arkansas-Little Rock,Steve Shields [2909],,145,687,2,0,32,665
Maryland,Gary Williams [3403],,153,687,2,0,249,665
New Mexico State,Reggie Theus [3138],,152,687,2,0,275,665
Alabama A&M,Vann Pettaway [2518],,286,687,2,0,1,665
Western Kentucky,Darrin Horn [1532],,144,687,2,0,94,665
West Virginia,John Beilein [189],,142,687,2,0,187,665
Ohio,Tim O'Shea [2416],,303,687,2,0,156,665
George Washington,Karl Hobbs [1487],,131,687,2,0,63,665
Wagner,Mike Deane [781],,238,687,2,0,94,665
San Diego State,Steve Fisher [1054],,47,687,2,0,187,665
Saint Joseph's,Phil Martelli [2025],,40,687,2,0,1,665
Stony Brook,Steve Pikiell [2535],,160,687,2,0,156,665
Tennessee State,Cy Alexander [30],,231,687,2,0,218,665
Dayton,Brian Gregory [1269],,132,687,2,0,125,665
Mount St. Mary's,Milan Brown [384],,243,687,2,0,218,665
Vermont,Mike Lonergan [1931],,8,687,2,0,1,665
Cleveland State,Mike Garland [1157],,287,687,2,0,187,665
Northwestern,Bill Carmody [497],,50,687,2,0,218,665
Alcorn State,Samuel West [3351],,294,687,2,0,249,665
Southern California,Tim Floyd [1077],,248,687,2,0,156,665
Oklahoma State,Eddie Sutton [3090],,223,687,2,0,63,665
Arkansas State,Dickey Nutt [2386],,146,687,2,0,187,665
Virginia Military Institute,Duggar Baucom [171],,229,687,2,0,249,665
McNeese State,Tic Price [2589],,55,687,2,0,249,665
Auburn,Jeff Lebo [1875],,68,687,2,0,313,665
North Carolina State,Herb Sendek [2882],,150,687,2,0,94,665
California-Santa Barbara,Bob Williams [3396],,73,687,2,0,125,665
Jackson State,Tevester Anderson [71],,289,687,2,0,187,665
Pennsylvania,Fran Dunphy [906],,2,687,2,0,1,665
Louisiana State,John Brady [320],,43,687,2,0,63,665
Colorado,Ricardo Patton [2482],,234,687,2,0,313,665
Tulane,Dave Dickerson [814],,83,687,2,0,275,665
Southern Methodist,Jimmy Tubbs [3202],,68,687,2,0,94,665
Stanford,Trent Johnson [1657],,246,687,2,0,63,665
Arkansas-Pine Bluff,Van Holt [1521],,294,687,2,0,218,665
Columbia,Joe Jones [1673],,167,687,2,0,218,665
Southeastern Louisiana,Jim Yarbrough [3486],,34,687,2,0,32,665
Western Michigan,Steve Hawkins [1398],,307,687,2,0,218,665
Toledo,Stan Joplin [1683],,307,687,2,0,187,665
Milwaukee,Rob Jeter [1632],,9,687,2,0,1,665
Eastern Illinois,Mike Miller [2215],,228,687,2,0,187,665
Richmond,Chris Mooney [2255],,135,687,2,0,249,665
Brown,Glen Miller [2209],,164,687,2,0,125,665
Loyola Marymount,Rodney Tention [3134],,64,687,2,0,156,665
Saint Louis,Brad Soderberg [2986],,80,687,2,0,187,665
Morgan State,Butch Beard [180],,151,687,2,0,94,665
North Carolina-Asheville,Eddie Biedenbach [243],,225,687,2,0,94,665
DePaul,Jerry Wainwright [3273],,67,687,2,0,156,665
Nevada,Mark Fox [1105],,35,687,2,0,1,665
New Orleans,Monte Towe [3185],,149,687,2,0,125,665
IUPUI,Ron Hunter [1571],,227,687,2,0,94,665
Delaware,David Henderson [1427],,131,687,2,0,187,665
Loyola (IL),Jim Whitesell [3372],,285,687,2,0,63,665
Houston,Thomas Penders [2500],,82,687,2,0,298,665
Centenary (LA),Rob Flaska [1067],,232,687,2,0,249,665
Central Florida,Kirk Speraw [2996],,307,687,2,0,1,665
Winthrop,Gregg Marshall [2023],,3,687,2,0,1,665
Bucknell,Pat Flannery [1066],,34,687,2,0,1,665
Mississippi State,Rick Stansbury [3017],,46,687,2,0,156,665
Louisiana Tech,Keith Richard [2690],,130,687,2,0,187,665
Oklahoma,Kelvin Sampson [2806],,224,687,2,0,1,665
Idaho State,Doug Oliver [2426],,163,687,2,0,156,665
South Carolina State,Ben Betts [234],,146,687,2,0,63,665
Appalachian State,Houston Fancher [1012],,229,687,2,0,94,665
Denver,Terry Carroll [509],,125,687,2,0,1,665
Boston University,Dennis Wolff [3463],,12,687,2,0,63,665
Xavier,Sean Miller [2218],,133,687,1,0,32,665
