Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
Army,Jim Crews [698],,215,698,2,0,126,674
Wichita State,Mark Turgeon [3206],,141,698,2,0,157,674
Baylor,Dave Bliss [274],,71,698,2,0,251,674
Eastern Michigan,Jim Boone [291],,200,698,2,0,317,674
Florida State,Leonard Hamilton [1330],,63,698,2,0,188,674
South Alabama,John Pelphrey [2499],,51,698,2,0,296,674
Alabama,Mark Gottfried [1234],,223,698,2,0,1,674
Florida,Billy Donovan [853],,259,698,2,0,157,674
Georgia Southern,Jeff Price [2585],,252,698,2,0,188,674
Oregon State,Jay John [1635],,229,698,2,0,251,674
Rider,Don Harnum [1358],,292,698,2,0,1,674
Nevada-Las Vegas,Charles Spoonhour [3001],,127,698,2,0,32,674
Miami (FL),Perry Clark [577],,192,698,2,0,126,674
Navy,Don DeVoe [808],,217,698,2,0,188,674
San Jose State,Phil Johnson [1651],,107,698,2,0,251,674
Montana State,Mick Durham [913],,51,698,2,0,1,674
Cal Poly,Kevin Bromley [358],,300,698,2,0,157,674
Boston College,Al Skinner [2941],,193,698,2,0,94,674
Idaho,Leonard Perry [2507],,299,698,2,0,188,674
Monmouth,Dave Calloway [460],,109,698,2,0,157,674
Virginia,Pete Gillen [1192],,61,698,2,0,126,674
Delaware State,Greg Jackson [1600],,210,698,2,0,32,674
St. John's (NY),Mike Jarvis [1620],,197,698,2,0,188,674
Duquesne,Danny Nee [2341],,119,698,2,0,220,674
Western Illinois,Jim Kerwin [1752],,64,698,2,0,188,674
Texas,Rick Barnes [145],,49,698,2,0,63,674
Valparaiso,Scott Drew [879],,11,698,2,0,1,674
Ball State,Tim Buckley [410],,192,698,2,0,94,674
Loyola (MD),Scott Hicks [1457],,300,698,2,0,251,674
Jacksonville,Hugh Durham [911],,312,698,2,0,32,674
Texas-El Paso,Billy Gillispie [1199],,107,698,2,0,275,674
Washington State,Paul Graham [1239],,231,698,2,0,275,674
Louisiana-Monroe,Mike Vining [3254],,123,698,2,0,32,674
Harvard,Frank Sullivan [3082],,34,698,2,0,94,674
Villanova,Jay Wright [3478],,194,698,2,0,157,674
Michigan,Tommy Amaker [53],,227,698,2,0,251,674
Georgia State,Lefty Driesell [883],Michael Perry [2508],308,698,2,0,63,674
Arkansas,Stan Heath [1413],,267,698,2,0,296,674
Holy Cross,Ralph Willard [3392],,213,698,2,0,1,674
North Texas,Johnny Jones [1674],,46,698,2,0,157,674
Rice,Willis Wilson [3440],,106,698,2,0,220,674
Illinois State,Tom Richardson [2698],,133,698,2,0,63,674
St. Bonaventure,Jan Van Breda Kolff [3231],,120,698,2,0,157,674
Coastal Carolina,Pete Strickland [3070],,142,698,2,0,63,674
Belmont,Rick Byrd [446],,313,698,2,0,251,674
Maryland-Baltimore County,Tom Sullivan [3085],,108,698,2,0,32,674
Jacksonville State,Mike LaPlante [1852],,314,698,2,0,157,674
High Point,Jerry Steele [3025],,140,698,2,0,157,674
James Madison,Sherman Dillard [825],,261,698,2,0,157,674
Iowa,Steve Alford [34],,227,698,2,0,220,674
Charlotte,Bobby Lutz [1962],,15,698,2,0,63,674
Northern Iowa,Greg McDermott [2101],,142,698,2,0,188,674
Michigan State,Tom Izzo [1597],,223,698,2,0,126,674
Georgia Tech,Paul Hewitt [1450],,61,698,2,0,157,674
Texas Southern,Ronnie Courtney [671],,219,698,2,0,126,674
Indiana,Mike Davis [768],,222,698,2,0,94,674
Texas Christian,Neil Dougherty [862],,71,698,2,0,251,674
Notre Dame,Mike Brey [343],,194,698,2,0,32,674
Cal State Northridge,Bobby Braswell [327],,297,698,2,0,94,674
Pittsburgh,Ben Howland [1540],,67,698,2,0,63,674
Central Michigan,Jay Smith [2961],,199,698,2,0,309,674
Elon,Mark Simons [2931],,139,698,2,0,126,674
Howard,Frankie Allen [38],,212,698,2,0,94,674
Lamar,Mike Deane [781],,205,698,2,0,126,674
Minnesota,Dan Monson [2251],,224,698,2,0,157,674
Youngstown State,John Robic [2727],,248,698,2,0,251,674
Binghamton,Al Walker [3276],,149,698,2,0,157,674
Hawaii,Riley Wallace [3288],,49,698,2,0,1,674
Fairfield,Tim O'Toole [2417],,297,698,2,0,188,674
Citadel,Pat Dennis [796],,256,698,2,0,63,674
Texas-San Antonio,Tim Carter [514],,212,698,2,0,94,674
Ohio State,Jim O'Brien [2391],,220,698,2,0,63,674
Niagara,Joe Mihalich [2201],,294,698,2,0,63,674
Montana,Pat Kennedy [1742],,123,698,2,0,94,674
Manhattan,Bobby Gonzalez [1222],,294,698,2,0,94,674
Davidson,Bob McKillop [2136],,223,698,2,0,1,674
North Carolina,Matt Doherty [836],,62,698,2,0,220,674
Iowa State,Larry Eustachy [989],,72,698,2,0,309,674
Utah State,Stew Morrill [2270],,294,698,2,0,1,674
Texas A&M,Melvin Watkins [3316],,71,698,2,0,296,674
Florida A&M,Mike Gillespie [1195],,214,698,2,0,126,674
UCLA,Steve Lavin [1865],,227,698,2,0,94,674
Coppin State,Fang Mitchell [2233],,217,698,2,0,275,674
Sacramento State,Jerome Jenkins [1628],,127,698,2,0,188,674
Wake Forest,Skip Prosser [2599],,49,698,2,0,63,674
Lafayette,Fran O'Hanlon [2402],,216,698,2,0,157,674
California-Riverside,John Masi [2038],,300,698,2,0,220,674
Wright State,Ed Schilling [2839],,243,698,2,0,94,674
William & Mary,Rick Boyages [302],,262,698,2,0,251,674
New Mexico,Ritchie McKay [2133],,129,698,2,0,126,674
Lehigh,Billy Taylor [3119],,218,698,2,0,220,674
Dartmouth,Dave Faucher [1019],,37,698,2,0,220,674
Gonzaga,Mark Few [1033],,3,698,2,0,1,674
Eastern Washington,Ray Giacoletti [1180],,122,698,2,0,63,674
Canisius,Mike MacDonald [1972],,300,698,2,0,220,674
California,Ben Braun [328],,225,698,2,0,63,674
San Francisco,Philip Mathews [2046],,31,698,2,0,126,674
East Tennessee State,Ed DeChellis [784],,225,698,2,0,126,674
Sacred Heart,Dave Bike [245],,115,698,2,0,251,674
California-Irvine,Pat Douglass [865],,294,698,2,0,126,674
Iona,Jeff Ruland [2786],,297,698,2,0,157,674
Santa Clara,Dick Davey [746],,31,698,2,0,94,674
Grambling,Larry Wright [3480],,222,698,2,0,220,674
Texas State,Dennis Nutt [2385],,217,698,2,0,188,674
Chicago State,Bo Ellis [962],Kevin Jones [1676],66,698,2,0,220,674
Detroit Mercy,Perry Watson [3319],,241,698,2,0,1,674
Yale,James Jones [1670],,31,698,2,0,63,674
Northeastern,Ron Everhart [1005],,154,698,2,0,251,674
Clemson,Larry Shyatt [2921],,64,698,2,0,251,674
Hampton,Bobby Collins [615],,4,698,2,0,1,674
Virginia Tech,Ricky Stokes [3058],,199,698,2,0,296,674
Temple,John Chaney [542],,108,698,2,0,1,674
Drake,Kurt Kanaskie [1701],,141,698,2,0,126,674
Wyoming,Steve McClain [2079],,125,698,2,0,1,674
Evansville,Steve Merfeld [2183],,145,698,2,0,275,674
Kansas,Roy Williams [3414],,3,698,2,0,1,674
Northwestern State,Mike McConathy [2085],,213,698,2,0,157,674
Furman,Larry Davis [767],,254,698,2,0,157,674
Long Beach State,Larry Reynolds [2677],,301,698,2,0,251,674
Long Island University,Jim Ferry [1030],,116,698,2,0,309,674
Towson,Michael Hunt [1566],,263,698,2,0,275,674
Charleston Southern,Jim Platt [2548],,140,698,2,0,188,674
Middle Tennessee,Kermit Davis [765],,50,698,2,0,188,674
Marist,Dave Magarity [1988],,293,698,2,0,32,674
George Mason,Jim Larranaga [1856],,221,698,2,0,63,674
Hartford,Larry Harrison [1376],,142,698,2,0,63,674
Boise State,Greg Graham [1238],,105,698,2,0,188,674
Cornell,Steve Donahue [845],,37,698,2,0,188,674
Louisville,Rick Pitino [2542],,45,698,2,0,126,674
Missouri,Quin Snyder [2984],,51,698,2,0,126,674
Texas-Arlington,Eddie McCarter [2071],,215,698,2,0,63,674
Mercer,Mark Slonaker [2946],,317,698,2,0,296,674
Radford,Byron Samuels [2807],,139,698,2,0,1,674
Bethune-Cookman,C.J. Reed [2650],,215,698,2,0,220,674
Oregon,Ernie Kent [1745],,222,698,2,0,1,674
Miami (OH),Charlie Coles [609],,194,698,2,0,188,674
Pacific,Bob Thomason [3148],,297,698,2,0,32,674
Vanderbilt,Kevin Stallings [3013],,269,698,2,0,251,674
South Florida,Seth Greenberg [1262],,65,698,2,0,157,674
Akron,Dan Hipsher [1482],,201,698,2,0,251,674
Stetson,Derek Waugh [3323],,314,698,2,0,220,674
Southern,Ben Jobe [1634],,222,698,2,0,251,674
Prairie View,Jerry Francis [1108],,220,698,2,0,188,674
North Carolina A&T,Curtis Hunter [1567],,212,698,2,0,188,674
Illinois,Bill Self [2878],,221,698,2,0,1,674
Oral Roberts,Scott Sutton [3092],,61,698,2,0,94,674
Nicholls State,Ricky Blanton [267],,219,698,2,0,296,674
Rutgers,Gary Waters [3314],,198,698,2,0,220,674
Connecticut,Jim Calhoun [454],,49,698,2,0,1,674
Siena,Rob Lanier [1848],,297,698,2,0,126,674
Liberty,Randy Dunton [907],,143,698,2,0,220,674
Arizona,Lute Olson [2434],,223,698,2,0,32,674
Albany (NY),Will Brown [391],,154,698,2,0,188,674
Oakland,Greg Kampe [1700],,46,698,2,0,32,674
Kentucky,Tubby Smith [2974],,262,698,2,0,94,674
Air Force,Joe Scott [2869],,131,698,2,0,220,674
Utah,Rick Majerus [2001],,126,698,2,0,63,674
Georgia,Jim Harrick [1367],,266,698,2,0,32,674
Nebraska,Barry Collier [611],,69,698,2,0,188,674
Sam Houston State,Bob Marlin [2020],,217,698,2,0,220,674
Drexel,Bruiser Flint [1072],,259,698,2,0,126,674
Alabama State,Rob Spivery [3000],,216,698,2,0,32,674
Northern Arizona,Mike Adras [17],,127,698,2,0,32,674
Syracuse,Jim Boeheim [278],,192,698,2,0,251,674
Central Connecticut State,Howie Dickenman [813],,4,698,2,0,1,674
South Carolina,Dave Odom [2421],,265,698,2,0,188,674
Southern Illinois,Bruce Weber [3331],,133,698,2,0,32,674
Samford,Jimmy Tillette [3174],,315,698,2,0,188,674
Wofford,Mike Young [3497],,258,698,2,0,275,674
Missouri-Kansas City,Rich Zvosec [3513],,62,698,2,0,126,674
Tulsa,John Phillips [2529],,50,698,2,0,32,674
Campbell,Billy Lee [1878],,317,698,2,0,275,674
Texas Tech,Bob Knight [1782],,50,698,2,0,94,674
Massachusetts,Steve Lappas [1853],,120,698,2,0,275,674
Pepperdine,Paul Westphal [3356],,4,698,2,0,32,674
Arkansas-Little Rock,Porter Moser [2286],,44,698,2,0,94,674
Maryland,Gary Williams [3403],,11,698,2,0,32,674
New Mexico State,Lou Henson [1437],,35,698,2,0,63,674
Alabama A&M,Vann Pettaway [2518],,217,698,2,0,63,674
Western Kentucky,Dennis Felton [1026],,4,698,2,0,1,674
West Virginia,John Beilein [189],,199,698,2,0,309,674
Ohio,Tim O'Shea [2416],,192,698,2,0,32,674
George Washington,Karl Hobbs [1487],,120,698,2,0,296,674
Wagner,Dereck Whittenburg [3379],,108,698,2,0,63,674
San Diego State,Steve Fisher [1054],,128,698,2,0,94,674
Saint Joseph's,Phil Martelli [2025],,60,698,2,0,126,674
Stony Brook,Nick Macarchuk [1971],,153,698,2,0,220,674
Tennessee State,Hosea Lewis [1903],Nolan Richardson [2696],125,698,2,0,94,674
Dayton,Oliver Purnell [2605],,60,698,2,0,94,674
Mount St. Mary's,Jim Phelan [2522],,117,698,2,0,296,674
Vermont,Tom Brennan [339],,123,698,2,0,1,674
Cleveland State,Rollie Massimino [2043],,245,698,2,0,220,674
Northwestern,Bill Carmody [497],,226,698,2,0,275,674
Alcorn State,Davey Whitney [3378],,11,698,2,0,1,674
Southern California,Henry Bibby [241],,225,698,2,0,126,674
Oklahoma State,Eddie Sutton [3090],,51,698,2,0,157,674
Arkansas State,Dickey Nutt [2386],,47,698,2,0,220,674
Virginia Military Institute,Bart Bellairs [196],,257,698,2,0,296,674
McNeese State,Tic Price [2589],,48,698,2,0,1,674
Auburn,Cliff Ellis [963],,269,698,2,0,309,674
North Carolina State,Herb Sendek [2882],,40,698,2,0,94,674
California-Santa Barbara,Bob Williams [3396],,295,698,2,0,63,674
Jackson State,Andy Stoglin [3057],,218,698,2,0,94,674
Pennsylvania,Fran Dunphy [906],,31,698,2,0,1,674
Louisiana State,John Brady [320],,265,698,2,0,220,674
Colorado,Ricardo Patton [2482],,68,698,2,0,220,674
Tulane,Shawn Finney [1046],,68,698,2,0,220,674
Southern Methodist,Mike Dement [792],,103,698,2,0,157,674
Stanford,Mike Montgomery [2254],,226,698,2,0,157,674
Arkansas-Pine Bluff,Van Holt [1521],,224,698,2,0,275,674
Columbia,Armond Hill [1461],,35,698,2,0,157,674
Southeastern Louisiana,Billy Kennedy [1738],,217,698,2,0,275,674
Western Michigan,Robert McCullum [2100],,194,698,2,0,157,674
Toledo,Stan Joplin [1683],,192,698,2,0,126,674
Milwaukee,Bruce Pearl [2489],,241,698,2,0,32,674
Eastern Illinois,Rick Samuels [2808],,128,698,2,0,188,674
Richmond,Jerry Wainwright [3273],,47,698,2,0,63,674
Brown,Glen Miller [2209],,33,698,2,0,126,674
Loyola Marymount,Steve Aggers [20],,34,698,2,0,220,674
Saint Louis,Brad Soderberg [2986],,48,698,2,0,94,674
Morgan State,Butch Beard [180],,218,698,2,0,296,674
North Carolina-Asheville,Eddie Biedenbach [243],,126,698,2,0,94,674
DePaul,Dave Leitao [1888],,65,698,2,0,275,674
Nevada,Trent Johnson [1657],,102,698,2,0,94,674
New Orleans,Monte Towe [3185],,45,698,2,0,126,674
IUPUI,Ron Hunter [1571],,62,698,2,0,157,674
Delaware,David Henderson [1427],,263,698,2,0,94,674
Loyola (IL),Larry Farmer [1014],,245,698,2,0,157,674
Houston,Ray McCallum [2067],,66,698,2,0,188,674
Winthrop,Gregg Marshall [2023],,125,698,2,0,32,674
Bucknell,Pat Flannery [1066],,214,698,2,0,63,674
Central Florida,Kirk Speraw [2996],,310,698,2,0,126,674
Mississippi State,Rick Stansbury [3017],,249,698,2,0,63,674
Louisiana Tech,Keith Richard [2690],,51,698,2,0,63,674
Oklahoma,Kelvin Sampson [2806],,11,698,2,0,32,674
Idaho State,Doug Oliver [2426],,127,698,2,0,220,674
South Carolina State,Cy Alexander [30],,210,698,2,0,63,674
Appalachian State,Houston Fancher [1012],,259,698,2,0,309,674
Denver,Terry Carroll [509],,48,698,2,0,251,674
Boston University,Dennis Wolff [3463],,52,698,2,0,32,674
Xavier,Thad Matta [2047],,12,698,1,0,32,674
