Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
Eastern Michigan,Rob Murphy [2315],,226,680,2,0,129,656
Florida State,Leonard Hamilton [1330],,113,680,2,0,1,656
South Alabama,Ronnie Arrow [96],Jeff Price [2585],213,680,2,0,224,656
Alabama,Anthony Grant [1241],,182,680,2,0,129,656
Florida,Billy Donovan [853],,158,680,2,0,97,656
Georgia Southern,Charlton Young [3494],,273,680,2,0,97,656
Oregon State,Craig Robinson [2728],,310,680,2,0,255,656
Rider,Kevin Baggett [115],,201,680,2,0,97,656
Nevada-Las Vegas,Dave Rice [2683],,173,680,2,0,97,656
Miami (FL),Jim Larranaga [1856],,119,680,2,0,161,656
Navy,Ed DeChellis [784],,71,680,2,0,224,656
San Jose State,George Nessman [2350],,83,680,2,0,224,656
Montana State,Brad Huse [1578],,33,680,2,0,193,656
Cal Poly,Joe Callero [459],,98,680,2,0,97,656
Boston College,Steve Donahue [845],,125,680,2,0,305,656
Idaho,Don Verlin [3246],,81,680,2,0,1,656
Monmouth,King Rice [2686],,92,680,2,0,193,656
Virginia,Tony Bennett [214],,118,680,2,0,129,656
Delaware State,Greg Jackson [1600],,166,680,2,0,1,656
St. John's (NY),Steve Lavin [1865],,270,680,2,0,335,656
Duquesne,Jim Ferry [1030],,212,680,2,0,282,656
Western Illinois,Jim Molinari [2243],,280,680,2,0,65,656
Texas,Rick Barnes [145],,108,680,2,0,193,656
Valparaiso,Bryce Drew [876],,292,680,2,0,33,656
Ball State,Billy Taylor [3119],,227,680,2,0,282,656
Loyola (MD),Jimmy Patsos [2477],,198,680,2,0,1,656
Jacksonville,Cliff Warren [3306],,188,680,2,0,255,656
IPFW,Tony Jasick [1621],,286,680,2,0,282,656
Texas-El Paso,Tim Floyd [1077],,275,680,2,0,193,656
Washington State,Ken Bone [289],,309,680,2,0,305,656
Louisiana-Monroe,Keith Richard [2690],,218,680,2,0,321,656
Harvard,Tommy Amaker [53],,15,680,2,0,1,656
Villanova,Jay Wright [3478],,264,680,2,0,321,656
Michigan,John Beilein [189],,291,680,2,0,1,656
Savannah State,Horace Broadnax [354],,63,680,2,0,65,656
Arkansas,Mike Anderson [69],,186,680,2,0,305,656
Georgia State,Ron Hunter [1571],,72,680,2,0,161,656
Holy Cross,Milan Brown [384],,68,680,2,0,65,656
North Texas,Tony Benford [208],,213,680,2,0,161,656
Illinois State,Dan Muller [2302],,288,680,2,0,65,656
Rice,Ben Braun [328],,272,680,2,0,282,656
St. Bonaventure,Mark Schmidt [2846],,208,680,2,0,97,656
Coastal Carolina,Cliff Ellis [963],,332,680,2,0,129,656
Belmont,Rick Byrd [446],,17,680,2,0,1,656
Maryland-Baltimore County,Aki Thomas [3140],,70,680,2,0,224,656
Jacksonville State,James Green [1255],,193,680,2,0,193,656
High Point,Scott Cherry [550],,337,680,2,0,97,656
James Madison,Matt Brady [321],,83,680,2,0,255,656
Iowa,Fran McCaffery [2065],,296,680,2,0,224,656
Charlotte,Alan Major [2002],,215,680,2,0,305,656
Northern Iowa,Ben Jacobson [1608],,299,680,2,0,129,656
Michigan State,Tom Izzo [1597],,288,680,2,0,33,656
North Dakota,Brian Jones [1663],,76,680,2,0,1,656
Georgia Tech,Brian Gregory [1269],,126,680,2,0,321,656
Texas Southern,Mike Davis [768],,100,680,2,0,33,656
Kennesaw State,Lewis Preston [2582],,190,680,2,0,282,656
Indiana,Tom Crean [694],,292,680,2,0,129,656
Texas Christian,Trent Johnson [1657],,176,680,2,0,129,656
Cal State Northridge,Bobby Braswell [327],,103,680,2,0,224,656
Notre Dame,Mike Brey [343],,262,680,2,0,97,656
Pittsburgh,Jamie Dixon [828],,269,680,2,0,305,656
Central Michigan,Keno Davis [764],,231,680,2,0,321,656
Howard,Kevin Nickelberry [2365],,168,680,2,0,282,656
Elon,Matt Matheny [2044],,298,680,2,0,129,656
Lamar,Pat Knight [1784],,102,680,2,0,33,656
Minnesota,Tubby Smith [2974],,296,680,2,0,255,656
Youngstown State,Jerry Slocum [2945],,305,680,2,0,129,656
Binghamton,Tommy Dempsey [794],,71,680,2,0,255,656
Hawaii,Gib Arnold [93],,80,680,2,0,161,656
Citadel,Chuck Driesell [882],,295,680,2,0,255,656
Fairfield,Sydney Johnson [1656],,199,680,2,0,65,656
Texas-San Antonio,Brooks Thompson [3149],,154,680,2,0,129,656
Ohio State,Thad Matta [2047],,289,680,2,0,97,656
Niagara,Joe Mihalich [2201],,202,680,2,0,224,656
Montana,Wayne Tinkle [3177],,3,680,2,0,1,656
Manhattan,Steve Masiello [2039],,200,680,2,0,129,656
Davidson,Bob McKillop [2136],,17,680,2,0,1,656
North Carolina,Roy Williams [3414],,81,680,2,0,33,656
Iowa State,Fred Hoiberg [1501],,108,680,2,0,97,656
Utah State,Stew Morrill [2270],,78,680,2,0,97,656
Texas A&M,Billy Kennedy [1738],,111,680,2,0,224,656
Florida A&M,Clemon Johnson [1642],,168,680,2,0,161,656
UCLA,Ben Howland [1540],,303,680,2,0,193,656
Bryant,Tim O'Shea [2416],,98,680,2,0,321,656
Coppin State,Fang Mitchell [2233],,167,680,2,0,193,656
Sacramento State,Brian Katz [1708],,34,680,2,0,97,656
Wake Forest,Jeff Bzdelik [449],,123,680,2,0,282,656
Lafayette,Fran O'Hanlon [2402],,67,680,2,0,129,656
California-Riverside,Jim Wooldridge [3470],,101,680,2,0,129,656
Wright State,Billy Donlon [848],,306,680,2,0,224,656
New Mexico,Steve Alford [34],,171,680,2,0,33,656
William & Mary,Tony Shaver [2896],,84,680,2,0,282,656
Lehigh,Brett Reed [2648],,64,680,2,0,1,656
Gonzaga,Mark Few [1033],,24,680,2,0,33,656
Dartmouth,Paul Cormier [660],,30,680,2,0,224,656
Eastern Washington,Jim Hayford [1406],,22,680,2,0,129,656
North Dakota State,Saul Phillips [2530],,281,680,2,0,129,656
Canisius,Jim Baron [151],,206,680,2,0,282,656
California,Mike Montgomery [2254],,307,680,2,0,33,656
San Francisco,Rex Walters [3297],,31,680,2,0,129,656
East Tennessee State,Murry Bartow [164],,186,680,2,0,33,656
Sacred Heart,Dave Bike [245],,94,680,2,0,129,656
Lipscomb,Scott Sanderson [2814],,186,680,2,0,193,656
California-Irvine,Russ Turner [3210],,99,680,2,0,193,656
Iona,Tim Cluess [589],,175,680,2,0,33,656
Santa Clara,Kerry Keating [1716],,35,680,2,0,255,656
Grambling,Joseph Price [2586],,178,680,2,0,193,656
Texas State,Doug Davalos [744],,155,680,2,0,224,656
Chicago State,Tracy Dildy [824],,79,680,2,0,129,656
Detroit Mercy,Ray McCallum [2067],,301,680,2,0,1,656
Yale,James Jones [1670],,26,680,2,0,97,656
Northeastern,Bill Coen [598],,73,680,2,0,224,656
Clemson,Brad Brownell [395],,124,680,2,0,255,656
Hampton,Edward Joyner [1691],,167,680,2,0,255,656
Virginia Tech,James Johnson [1647],,124,680,2,0,224,656
Temple,Fran Dunphy [906],,172,680,2,0,1,656
Drake,Edward Phelps [2526],,298,680,2,0,224,656
Wyoming,Larry Shyatt [2921],,175,680,2,0,161,656
Evansville,Marty Simmons [2929],,298,680,2,0,97,656
Kansas,Bill Self [2878],,80,680,2,0,33,656
Northwestern State,Mike McConathy [2085],,155,680,2,0,193,656
Furman,Jeff Jackson [1602],,292,680,2,0,161,656
Long Beach State,Dan Monson [2251],,3,680,2,0,1,656
Long Island University,Jack Perri [2505],,16,680,2,0,1,656
Towson,Pat Skerry [2939],,85,680,2,0,321,656
Charleston Southern,Barclay Radebaugh [2617],,333,680,2,0,33,656
Middle Tennessee,Kermit Davis [765],,78,680,2,0,1,656
Marist,Chuck Martin [2026],,203,680,2,0,161,656
George Mason,Paul Hewitt [1450],,69,680,2,0,65,656
Hartford,John Gallagher [1142],,67,680,2,0,161,656
Boise State,Leon Rice [2687],,178,680,2,0,224,656
Louisville,Rick Pitino [2542],,260,680,2,0,224,656
Cornell,Bill Courtney [670],,28,680,2,0,129,656
Missouri,Frank Haith [1312],,100,680,2,0,1,656
Texas-Arlington,Scott Cross [704],,16,680,2,0,1,656
Mercer,Bob Hoffman [1498],,171,680,2,0,129,656
Radford,Mike Jones [1677],,340,680,2,0,305,656
Bethune-Cookman,Gravelle Craig [685],,98,680,2,0,97,656
Oregon,Dana Altman [51],,304,680,2,0,97,656
Miami (OH),John Cooper [654],,214,680,2,0,255,656
Pacific,Bob Thomason [3148],,101,680,2,0,161,656
Vanderbilt,Kevin Stallings [3013],,158,680,2,0,65,656
South Florida,Stan Heath [1413],,261,680,2,0,193,656
South Carolina Upstate,Eddie Payne [2484],,172,680,2,0,65,656
Akron,Keith Dambrot [734],,173,680,2,0,33,656
Stetson,Casey Alexander [29],,188,680,2,0,224,656
Southern,Roman Banks [133],,80,680,2,0,65,656
Prairie View,Byron Rimm [2705],,173,680,2,0,129,656
North Carolina A&T,Cy Alexander [30],,159,680,2,0,129,656
Illinois,John Groce [1280],,298,680,2,0,321,656
Northern Colorado,B.J. Hill [1462],,33,680,2,0,224,656
Oral Roberts,Scott Sutton [3092],,16,680,2,0,33,656
Nicholls State,J.P. Piper [2539],,158,680,2,0,282,656
Rutgers,Mike Rice [2688],,269,680,2,0,341,656
Connecticut,Kevin Ollie [2430],,264,680,2,0,161,656
Texas-Pan American,Ryan Marks [2018],,77,680,2,0,65,656
Siena,Mitch Buonaguro [416],,205,680,2,0,193,656
Liberty,Dale Layer [1871],,335,680,2,0,224,656
Arizona,Sean Miller [2218],,299,680,2,0,129,656
Albany (NY),Will Brown [391],,66,680,2,0,97,656
Oakland,Greg Kampe [1700],,281,680,2,0,161,656
Kentucky,John Calipari [457],,3,680,2,0,1,656
Air Force,Dave Pilopovich [2536],,178,680,2,0,193,656
Utah,Larry Krystkowiak [1813],,312,680,2,0,282,656
Georgia,Mark Fox [1105],,185,680,2,0,282,656
Nebraska,Tim Miles [2202],,298,680,2,0,282,656
Sam Houston State,Jason Hooten [1526],,150,680,2,0,161,656
Drexel,Bruiser Flint [1072],,67,680,2,0,33,656
Alabama State,Lewis Jackson [1603],,174,680,2,0,161,656
Northern Arizona,Jack Murphy [2313],,35,680,2,0,255,656
Syracuse,Jim Boeheim [278],,17,680,2,0,1,656
Central Connecticut State,Howie Dickenman [813],,94,680,2,0,224,656
South Carolina,Frank Martin [2031],,189,680,2,0,321,656
Southern Illinois,Barry Hinson [1481],,301,680,2,0,255,656
Samford,Bennie Seltzer [2880],,296,680,2,0,282,656
Wofford,Mike Young [3497],,273,680,2,0,33,656
Missouri-Kansas City,Matt Brown [382],,286,680,2,0,255,656
Tulsa,Danny Manning [2011],,271,680,2,0,65,656
Campbell,Robbie Laing [1828],,334,680,2,0,65,656
Texas Tech,Chris Walker [3278],,113,680,2,0,282,656
NJIT,Jim Engles [976],,77,680,2,0,97,656
Massachusetts,Derek Kellogg [1729],,213,680,2,0,129,656
Pepperdine,Marty Wilson [3434],,33,680,2,0,224,656
Presbyterian,Gregg Nibert [2360],,335,680,2,0,161,656
Arkansas-Little Rock,Steve Shields [2909],,173,680,2,0,97,656
Maryland,Mark Turgeon [3206],,120,680,2,0,193,656
New Mexico State,Marvin Menzies [2181],,25,680,2,0,65,656
Alabama A&M,Willie Hayes [1405],,178,680,2,0,282,656
Western Kentucky,Ray Harper [1363],,218,680,2,0,65,656
West Virginia,Bob Huggins [1552],,267,680,2,0,282,656
Ohio,Jim Christian [561],,190,680,2,0,1,656
George Washington,Mike Lonergan [1931],,215,680,2,0,255,656
Wagner,Bashir Mason [2041],,25,680,2,0,65,656
San Diego State,Steve Fisher [1054],,172,680,2,0,1,656
Saint Joseph's,Phil Martelli [2025],,210,680,2,0,193,656
Stony Brook,Steve Pikiell [2535],,63,680,2,0,1,656
California-Davis,Jim Les [1895],,103,680,2,0,255,656
Florida Gulf Coast,Andy Enfield [973],,185,680,2,0,97,656
Tennessee State,Travis Williams [3418],,172,680,2,0,33,656
Texas A&M-Corpus Christi,Willis Wilson [3440],,158,680,2,0,305,656
Dayton,Archie Miller [2203],,212,680,2,0,224,656
Vermont,John Becker [184],,63,680,2,0,33,656
Mount St. Mary's,Jamion Christian [560],,95,680,2,0,255,656
Cleveland State,Gary Waters [3314],,301,680,2,0,97,656
Northwestern,Bill Carmody [497],,294,680,2,0,193,656
Alcorn State,Luther Riley [2704],,178,680,2,0,224,656
Southern California,Bob Cantu [476],Kevin O'Neill [2409],312,680,2,0,321,656
Oklahoma State,Travis Ford [1089],,111,680,2,0,161,656
Arkansas State,John Brady [320],,215,680,2,0,255,656
Virginia Military Institute,Duggar Baucom [171],,335,680,2,0,255,656
McNeese State,Dave Simmons [2928],,155,680,2,0,65,656
Auburn,Tony Barbee [137],,187,680,2,0,255,656
California-Santa Barbara,Bob Williams [3396],,18,680,2,0,65,656
North Carolina State,Mark Gottfried [1234],,118,680,2,0,97,656
Jackson State,Tevester Anderson [71],,178,680,2,0,255,656
Colorado,Tad Boyle [310],,307,680,2,0,1,656
Louisiana State,Johnny Jones [1674],,185,680,2,0,224,656
Pennsylvania,Jerome Allen [41],,22,680,2,0,33,656
Tulane,Ed Conroy [642],,275,680,2,0,305,656
Southern Methodist,Larry Brown [379],,275,680,2,0,321,656
Stanford,Johnny Dawkins [773],,307,680,2,0,161,656
Arkansas-Pine Bluff,George Ivory [1596],,175,680,2,0,97,656
Columbia,Kyle Smith [2964],,29,680,2,0,161,656
Southeastern Louisiana,Jim Yarbrough [3486],,159,680,2,0,255,656
Western Michigan,Steve Hawkins [1398],,227,680,2,0,224,656
Milwaukee,Rob Jeter [1632],,304,680,2,0,161,656
Toledo,Tod Kowalczyk [1797],,229,680,2,0,193,656
Eastern Illinois,Jay Spoonhour [3002],,194,680,2,0,282,656
Richmond,Chris Mooney [2255],,216,680,2,0,321,656
Brown,Mike Martin [2033],,30,680,2,0,193,656
Loyola Marymount,Max Good [1224],,30,680,2,0,97,656
Saint Louis,Jim Crews [698],,202,680,2,0,33,656
Morgan State,Todd Bozeman [313],,171,680,2,0,321,656
North Carolina-Asheville,Eddie Biedenbach [243],,17,680,2,0,1,656
DePaul,Oliver Purnell [2605],,271,680,2,0,340,656
Nevada,David Carter [510],,16,680,2,0,33,656
IUPUI,Todd Howard [1539],,286,680,2,0,97,656
Delaware,Monte Ross [2770],,71,680,2,0,129,656
Southern Illinois-Edwardsville,Lennox Forrester [1092],,194,680,2,0,224,656
Loyola (IL),Porter Moser [2286],,308,680,2,0,282,656
Houston,James Dickey [816],,276,680,2,0,224,656
Winthrop,Pat Kelsey [1735],,339,680,2,0,193,656
Bucknell,David Paulsen [2483],,64,680,2,0,33,656
Central Florida,Donnie Jones [1666],,268,680,2,0,97,656
North Florida,Matthew Driscoll [884],,185,680,2,0,161,656
Mississippi State,Rick Ray [2639],,187,680,2,0,193,656
Louisiana Tech,Michael White [3368],,79,680,2,0,129,656
Oklahoma,Lon Kruger [1811],,113,680,2,0,255,656
Idaho State,Bill Evans [991],,28,680,2,0,161,656
South Carolina State,Tim Carter [514],Murray Garvin [1161],172,680,2,0,335,656
Appalachian State,Jason Capel [478],,298,680,2,0,305,656
Denver,Joe Scott [2869],,202,680,2,0,129,656
Boston University,Joe Jones [1673],,65,680,2,0,65,656
Xavier,Chris Mack [1976],,208,680,1,0,161,656
