Teamname,Coach,Secondary,NickRank,NickInv,PageRank,PageRankInv,ApproxRank,ApproxInv
North Texas,Johnny Jones [1674],,229,680,2,0,218,656
Illinois State,Porter Moser [2286],,274,680,2,0,275,656
Rice,Willis Wilson [3440],,57,680,2,0,275,656
St. Bonaventure,Anthony Solomon [2989],,248,680,2,0,321,656
Coastal Carolina,Buzz Peterson [2513],,73,680,2,0,63,656
Belmont,Rick Byrd [446],,244,680,2,0,32,656
Maryland-Baltimore County,Randy Monroe [2250],,149,680,2,0,187,656
Jacksonville State,Mike LaPlante [1852],,263,680,2,0,63,656
High Point,Bart Lundy [1956],,81,680,2,0,94,656
James Madison,Dean Keener [1719],,82,680,2,0,311,656
Iowa,Steve Alford [34],,240,680,2,0,1,656
Charlotte,Bobby Lutz [1962],,145,680,2,0,94,656
Northern Iowa,Ben Jacobson [1608],,272,680,2,0,63,656
Michigan State,Tom Izzo [1597],,242,680,2,0,94,656
Georgia Tech,Paul Hewitt [1450],,144,680,2,0,311,656
Texas Southern,Ronnie Courtney [671],,317,680,2,0,249,656
Kennesaw State,Kennesaw State_UNKNOWN_COACH,,252,680,2,0,156,656
Indiana,Kelvin Sampson [2806],,242,680,2,0,125,656
Texas Christian,Neil Dougherty [862],,131,680,2,0,249,656
Cal State Northridge,Bobby Braswell [327],,44,680,2,0,187,656
Notre Dame,Mike Brey [343],,218,680,2,0,311,656
Pittsburgh,Jamie Dixon [828],,215,680,2,0,156,656
Central Michigan,Ernie Zeigler [3508],,87,680,2,0,311,656
Howard,Gil Jackson [1599],,316,680,2,0,295,656
Elon,Ernie Nestor [2351],,219,680,2,0,63,656
Lamar,Steve Roccaforte [2737],,152,680,2,0,156,656
Minnesota,Jim Molinari [2243],Dan Monson [2251],248,680,2,0,218,656
Youngstown State,Jerry Slocum [2945],,226,680,2,0,249,656
Binghamton,Al Walker [3276],,60,680,2,0,32,656
Hawaii,Riley Wallace [3288],,124,680,2,0,125,656
Citadel,Ed Conroy [642],,234,680,2,0,295,656
Fairfield,Ed Cooley [650],,246,680,2,0,218,656
Texas-San Antonio,Brooks Thompson [3149],,154,680,2,0,187,656
Ohio State,Thad Matta [2047],,224,680,2,0,32,656
Niagara,Joe Mihalich [2201],,244,680,2,0,156,656
Montana,Wayne Tinkle [3177],,58,680,2,0,1,656
Manhattan,Barry Rohrssen [2752],,239,680,2,0,1,656
Davidson,Bob McKillop [2136],,226,680,2,0,32,656
North Carolina,Roy Williams [3414],,129,680,2,0,63,656
Iowa State,Greg McDermott [2101],,132,680,2,0,275,656
Utah State,Stew Morrill [2270],,123,680,2,0,63,656
Texas A&M,Billy Gillispie [1199],,127,680,2,0,156,656
Florida A&M,Mike Gillespie [1195],,313,680,2,0,125,656
UCLA,Ben Howland [1540],,144,680,2,0,63,656
Coppin State,Fang Mitchell [2233],,312,680,2,0,32,656
Sacramento State,Jerome Jenkins [1628],,74,680,2,0,125,656
Wake Forest,Skip Prosser [2599],,144,680,2,0,295,656
Lafayette,Fran O'Hanlon [2402],,9,680,2,0,125,656
California-Riverside,Vonn Webb [3330],,46,680,2,0,218,656
Wright State,Brad Brownell [395],,224,680,2,0,187,656
New Mexico,Ritchie McKay [2133],,127,680,2,0,125,656
William & Mary,Tony Shaver [2896],,80,680,2,0,295,656
Lehigh,Billy Taylor [3119],,6,680,2,0,63,656
Dartmouth,Terry Dunn [904],,57,680,2,0,187,656
Gonzaga,Mark Few [1033],,1,680,2,0,1,656
Eastern Washington,Mike Burns [432],,59,680,2,0,63,656
California,Ben Braun [328],,224,680,2,0,32,656
Canisius,Tom Parrotta [2470],,246,680,2,0,275,656
San Francisco,Jessie Evans [999],,142,680,2,0,156,656
East Tennessee State,Murry Bartow [164],,248,680,2,0,187,656
Lipscomb,Scott Sanderson [2814],,245,680,2,0,1,656
Sacred Heart,Dave Bike [245],,278,680,2,0,187,656
California-Irvine,Pat Douglass [865],,41,680,2,0,1,656
Santa Clara,Dick Davey [746],,144,680,2,0,125,656
Iona,Jeff Ruland [2786],,225,680,2,0,32,656
Grambling,Larry Wright [3480],,314,680,2,0,1,656
Texas State,Doug Davalos [744],,158,680,2,0,295,656
Chicago State,Kevin Jones [1676],,69,680,2,0,187,656
Detroit Mercy,Perry Watson [3319],,223,680,2,0,125,656
Yale,James Jones [1670],,54,680,2,0,63,656
Northeastern,Bill Coen [598],,61,680,2,0,94,656
Clemson,Oliver Purnell [2605],,143,680,2,0,249,656
Hampton,Kevin Nickelberry [2365],,311,680,2,0,63,656
Virginia Tech,Seth Greenberg [1262],,142,680,2,0,275,656
Temple,Fran Dunphy [906],,242,680,2,0,187,656
Drake,Tom Davis [771],,274,680,2,0,187,656
Wyoming,Steve McClain [2079],,129,680,2,0,156,656
Evansville,Steve Merfeld [2183],,273,680,2,0,218,656
Kansas,Bill Self [2878],,46,680,2,0,32,656
Northwestern State,Mike McConathy [2085],,6,680,2,0,1,656
Furman,Jeff Jackson [1602],,232,680,2,0,125,656
Long Beach State,Larry Reynolds [2677],,40,680,2,0,63,656
Long Island University,Jim Ferry [1030],,276,680,2,0,156,656
Towson,Pat Kennedy [1742],,81,680,2,0,156,656
Charleston Southern,Barclay Radebaugh [2617],,81,680,2,0,187,656
Middle Tennessee,Kermit Davis [765],,224,680,2,0,94,656
George Mason,Jim Larranaga [1856],,55,680,2,0,63,656
Marist,Matt Brady [321],,240,680,2,0,94,656
Hartford,Dan Leibovitz [1887],,145,680,2,0,156,656
Boise State,Greg Graham [1238],,126,680,2,0,156,656
Cornell,Steve Donahue [845],,54,680,2,0,94,656
Louisville,Rick Pitino [2542],,219,680,2,0,295,656
Missouri,Mike Anderson [69],,135,680,2,0,295,656
Texas-Arlington,Scott Cross [704],,152,680,2,0,94,656
Mercer,Mark Slonaker [2946],,251,680,2,0,275,656
Radford,Byron Samuels [2807],,82,680,2,0,156,656
Bethune-Cookman,C.J. Reed [2650],,313,680,2,0,187,656
Birmingham-Southern,Birmingham-Southern_UNKNOWN_COACH,,60,680,2,0,32,656
Oregon,Ernie Kent [1745],,227,680,2,0,156,656
Miami (OH),Charlie Coles [609],,61,680,2,0,63,656
Pacific,Bob Thomason [3148],,15,680,2,0,32,656
Vanderbilt,Kevin Stallings [3013],,163,680,2,0,187,656
South Florida,Robert McCullum [2100],,225,680,2,0,324,656
Akron,Keith Dambrot [734],,73,680,2,0,32,656
Stetson,Derek Waugh [3323],,250,680,2,0,94,656
Southern,Rob Spivery [3000],,43,680,2,0,32,656
North Carolina A&T,Jerry Eaves [930],,317,680,2,0,249,656
Prairie View,Byron Rimm [2705],,319,680,2,0,275,656
Illinois,Bruce Weber [3331],,240,680,2,0,63,656
Oral Roberts,Scott Sutton [3092],,43,680,2,0,1,656
Nicholls State,J.P. Piper [2539],,157,680,2,0,275,656
Rutgers,Fred Hill [1467],,222,680,2,0,275,656
Connecticut,Jim Calhoun [454],,29,680,2,0,1,656
Siena,Fran McCaffery [2065],,241,680,2,0,125,656
Liberty,Randy Dunton [907],,85,680,2,0,218,656
Arizona,Lute Olson [2434],,224,680,2,0,94,656
Albany (NY),Will Brown [391],,41,680,2,0,1,656
Oakland,Greg Kampe [1700],,71,680,2,0,156,656
Kentucky,Tubby Smith [2974],,163,680,2,0,218,656
Air Force,Jeff Bzdelik [449],,125,680,2,0,32,656
Utah,Ray Giacoletti [1180],,130,680,2,0,218,656
Georgia,Dennis Felton [1026],,165,680,2,0,295,656
Nebraska,Doc Sadler [2801],,132,680,2,0,63,656
Sam Houston State,Bob Marlin [2020],,142,680,2,0,63,656
Drexel,Bruiser Flint [1072],,76,680,2,0,249,656
Alabama State,Lewis Jackson [1603],,317,680,2,0,94,656
Northern Arizona,Mike Adras [17],,36,680,2,0,32,656
Syracuse,Jim Boeheim [278],,214,680,2,0,125,656
Central Connecticut State,Howie Dickenman [813],,274,680,2,0,63,656
South Carolina,Dave Odom [2421],,166,680,2,0,156,656
Southern Illinois,Chris Lowery [1946],,268,680,2,0,1,656
Samford,Jimmy Tillette [3174],,246,680,2,0,32,656
Wofford,Mike Young [3497],,233,680,2,0,249,656
Missouri-Kansas City,Rich Zvosec [3513],,59,680,2,0,63,656
Tulsa,Doug Wojcik [3460],,42,680,2,0,156,656
Campbell,Robbie Laing [1828],,250,680,2,0,249,656
Texas Tech,Bob Knight [1782],,129,680,2,0,187,656
Massachusetts,Travis Ford [1089],,243,680,2,0,218,656
Pepperdine,Vance Walberg [3274],,146,680,2,0,218,656
Arkansas-Little Rock,Steve Shields [2909],,225,680,2,0,156,656
Maryland,Gary Williams [3403],,138,680,2,0,156,656
New Mexico State,Reggie Theus [3138],,123,680,2,0,32,656
Alabama A&M,Vann Pettaway [2518],,312,680,2,0,125,656
Western Kentucky,Darrin Horn [1532],,32,680,2,0,32,656
West Virginia,John Beilein [189],,213,680,2,0,32,656
Ohio,Tim O'Shea [2416],,79,680,2,0,187,656
George Washington,Karl Hobbs [1487],,5,680,2,0,1,656
Wagner,Mike Deane [781],,280,680,2,0,295,656
San Diego State,Steve Fisher [1054],,45,680,2,0,63,656
Saint Joseph's,Phil Martelli [2025],,239,680,2,0,125,656
Stony Brook,Steve Pikiell [2535],,150,680,2,0,249,656
Tennessee State,Cy Alexander [30],,265,680,2,0,94,656
Dayton,Brian Gregory [1269],,246,680,2,0,311,656
Mount St. Mary's,Milan Brown [384],,275,680,2,0,125,656
Vermont,Mike Lonergan [1931],,148,680,2,0,94,656
Cleveland State,Gary Waters [3314],,226,680,2,0,218,656
Northwestern,Bill Carmody [497],,247,680,2,0,275,656
Alcorn State,Samuel West [3351],,317,680,2,0,218,656
Southern California,Tim Floyd [1077],,228,680,2,0,218,656
Oklahoma State,Sean Sutton [3093],,131,680,2,0,218,656
Arkansas State,Dickey Nutt [2386],,224,680,2,0,63,656
Virginia Military Institute,Duggar Baucom [171],,84,680,2,0,249,656
McNeese State,Dave Simmons [2928],,154,680,2,0,32,656
Auburn,Jeff Lebo [1875],,168,680,2,0,275,656
California-Santa Barbara,Bob Williams [3396],,45,680,2,0,156,656
North Carolina State,Sidney Lowe [1945],,136,680,2,0,94,656
Jackson State,Tevester Anderson [71],,312,680,2,0,63,656
Pennsylvania,Glen Miller [2209],,15,680,2,0,32,656
Colorado,Ricardo Patton [2482],,128,680,2,0,94,656
Louisiana State,John Brady [320],,44,680,2,0,1,656
Tulane,Dave Dickerson [814],,56,680,2,0,187,656
Southern Methodist,Matt Doherty [836],,56,680,2,0,249,656
Stanford,Trent Johnson [1657],,225,680,2,0,125,656
Arkansas-Pine Bluff,Van Holt [1521],,315,680,2,0,156,656
Columbia,Joe Jones [1673],,58,680,2,0,218,656
Southeastern Louisiana,Jim Yarbrough [3486],,143,680,2,0,125,656
Western Michigan,Steve Hawkins [1398],,81,680,2,0,218,656
Toledo,Stan Joplin [1683],,82,680,2,0,94,656
Milwaukee,Rob Jeter [1632],,139,680,2,0,1,656
Eastern Illinois,Mike Miller [2215],,268,680,2,0,249,656
Richmond,Chris Mooney [2255],,246,680,2,0,295,656
Brown,Craig Robinson [2728],,58,680,2,0,156,656
Loyola Marymount,Rodney Tention [3134],,140,680,2,0,32,656
Saint Louis,Brad Soderberg [2986],,239,680,2,0,32,656
Morgan State,Todd Bozeman [313],,318,680,2,0,275,656
North Carolina-Asheville,Eddie Biedenbach [243],,82,680,2,0,125,656
DePaul,Jerry Wainwright [3273],,221,680,2,0,321,656
Nevada,Mark Fox [1105],,38,680,2,0,1,656
New Orleans,Buzz Williams [3397],,229,680,2,0,295,656
IUPUI,Ron Hunter [1571],,58,680,2,0,32,656
Delaware,Monte Ross [2770],,81,680,2,0,218,656
Loyola (IL),Jim Whitesell [3372],,221,680,2,0,94,656
Houston,Thomas Penders [2500],,17,680,2,0,63,656
Centenary (LA),Rob Flaska [1067],,73,680,2,0,249,656
Winthrop,Gregg Marshall [2023],,42,680,2,0,1,656
Bucknell,Pat Flannery [1066],,1,680,2,0,1,656
Central Florida,Kirk Speraw [2996],,60,680,2,0,94,656
North Florida,North Florida_UNKNOWN_COACH,,254,680,2,0,218,656
Mississippi State,Rick Stansbury [3017],,170,680,2,0,249,656
Louisiana Tech,Keith Richard [2690],,123,680,2,0,94,656
Oklahoma,Jeff Capel [479],,127,680,2,0,125,656
Idaho State,Joe O'Brien [2392],,77,680,2,0,187,656
South Carolina State,Jamaal Brown [374],,310,680,2,0,94,656
Appalachian State,Houston Fancher [1012],,229,680,2,0,156,656
Denver,Terry Carroll [509],,230,680,2,0,187,656
Boston University,Dennis Wolff [3463],,144,680,2,0,63,656
Xavier,Sean Miller [2218],,241,680,1,0,63,656
